,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,17,9.351638966394457,4,U. olhanensis,-7.99163,False,13.094468059229879,adult,female,1,13.406909141342517,37.01025,"['Sea Star', 'Jellyfish']",9,Hiding under floating debris.
1,6,10.905388551077655,3,A farensis,,False,5.936020832981338,sub_adult,female,2,13.007873634136418,,"['Coral Fragment', 'Sea Urchin', 'Hermit Crab', 'Sea Sponge']",11,Slow movement near seagrass patches.
2,7,8.74218851007821,7,A. Farensis,,True,8.78414900809201,adult,male,3,13.185140990048396,,"['Hermit Crab', 'Small Fish']",8,Slow movement near seagrass patches.
3,37,9.811329349195443,3,U. olhanensis,,False,0.5418158074227993,sub_adult,male,4,13.435403844447961,,"['Sea Urchin', 'Polychaete Worm', 'Crab (Other Species)', 'Snail', 'Jellyfish']",10,Escaping predator silhouette overhead.
4,31,10.603838894475151,5,A farensis,,False,82.5857609162115,juvenile, ,5,14.385706914597368,,"['Barnacle', 'Snail', 'Coral Fragment']",8,Inspecting discarded crab shell.
5,12,11.65124064195392,4,u. olhanen.,,False,20.413652679756762,adult, ,6,14.299332846144665,,"['Coral Fragment', 'Shrimp', 'Jellyfish']",10,Mating behavior with antenna touching.
6,25,11.00925101664715,3,A. Farensis,,False,17.380217750321044,adult,nan,7,14.487938575019797,,"['Polychaete Worm', 'Sea Urchin', 'Sea Sponge', 'Shrimp', 'Small Fish']",6,Resting in shaded rock crevice.
7,16,11.03945526781012,7,A. Farensis,,False,3.5102883670119494,sub_adult,female,8,15.87178587263171,,['Mussel'],12,Searching for food in tidal pools.
8,17,12.792993260094486,6,A. Farensis,,False,16.076907352425323,pre_puberty,?,9,16.41897236895324,,"['Sea Anemone', 'Coral Fragment', 'Hermit Crab']",7,Claw waving directed at nearby crab.
9,23,12.162040898635878,3,A. Farensis,,False,82.5896057004399,pre_puberty,female,10,15.361840790291508,,"['Barnacle', 'Crab (Other Species)', 'Algae', 'Coral Fragment']",7,Emerging cautiously from hiding.
10,12,9.437969162746409,3,A. Farensis,,True,8.058392082429986,adult,nan,11,13.938283246248997,,"['Snail', 'Algae', 'Sea Urchin', 'Mussel', 'Sea Sponge']",9,Climbing vertical rock face.
11,5,9.2184831270866,5,u. olhanen.,,False,12.083223036515628,juvenile,male,12,15.285807674172467,,"['Polychaete Worm', 'Sea Star']",5,Stillness in cold water.
12,12,10.568802300258849,2,U. olhanensis,,False,136.54062005613147,sub_adult,N/R,13,11.345967941091551,,"['Barnacle', 'Sea Star', 'Algae']",6,Hiding beneath rocks.
13,23,9.486204654410749,2,A. Farensis,,False,54.30487123038115,pre_puberty,male,14,15.401308303544965,,"['Sea Sponge', 'Mussel', 'Hermit Crab']",4,Escaping predator silhouette overhead.
14,7,12.215425432460648,5,A. Farensis,,False,16.22668862281795,sub_adult,female,15,14.558170830725379,,['Algae'],10,Feeding on detritus in shallow water.
15,6,11.380138979508924,4,U. olhanensis,,False,27.26374869835109,sub_adult,male,16,11.531993024190221,,"['Sea Urchin', 'Coral Fragment', 'Algae']",10,Struggling with entangled seaweed.
16,33,9.56659385991555,4,A farensis,,True,5.448903471097053,pre_puberty,female,17,14.097844988234481,,"['Sea Sponge', 'Small Fish']",7,Climbing vertical rock face.
17,7,11.406593135443895,7,u. olhanen.,,False,150.0,pre_puberty,female,18,14.657544297736786,,"['Jellyfish', 'Shrimp', 'Algae', 'Small Fish', 'Sea Urchin']",9,Struggling with entangled seaweed.
18,6,10.950424390145807,4,A. Farensis,,False,1.6197301475469557,sub_adult,male,19,16.5815055149672,,"['Jellyfish', 'Crab (Other Species)', 'Polychaete Worm', 'Hermit Crab', 'Coral Fragment']",10,Waving claws rhythmically.
19,30,9.6995966357098,2,A. Farensis,,False,10.209720232745722,juvenile, ,20,15.377136427623908,,"['Sea Urchin', 'Coral Fragment', 'Algae']",9,Displaying dominance by lifting body.
20,50,13.21870926293757,2,A farensis,,False,32.25921449685576,sub_adult,?,21,13.166545701780997,,['Sea Star'],10,Climbing onto submerged logs.
21,11,8.576084092008829,3,A. Farensis,,False,19.956016558175822,sub_adult,nan,22,15.117803184763728,,"['Sea Star', 'Sea Anemone', 'Coral Fragment', 'Shrimp', 'Small Fish']",6,Moving toward warmer water pockets.
22,7,10.335493867849639,7,A. Farensis,,True,9.677499783254971,adult,male,23,14.593885017695635,,"['Polychaete Worm', 'Hermit Crab', 'Sea Star', 'Coral Fragment', 'Snail']",4,Climbing submerged rocks.
23,7,11.184105318344573,3,U. olhanensis,,False,44.43348013843764,adult,male,24,15.151432051827797,,"['Jellyfish', 'Small Fish', 'Crab (Other Species)', 'Sea Star', 'Coral Fragment']",9,Dragging shell fragment backward.
24,21,13.090560151005816,3,A. Farensis,,True,17.35440452830111,pre_puberty,male,25,14.296257526323636,,"['Sea Sponge', 'Crab (Other Species)', 'Polychaete Worm', 'Coral Fragment', 'Shrimp']",10,Resting in shaded rock crevice.
