,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,7,13.564958417114592,3,A farensis,-7.99163,True,22.314610487956536,sub_adult,male,1,19.181521972561104,37.01025,"['Barnacle', 'Hermit Crab', 'Sea Urchin', 'Polychaete Worm', 'Snail']",10,Escaping from aggressive fish.
1,30,13.993912125232145,3,A farensis,,False,15.283141673517402,sub_adult,?,2,14.46904152426132,,"['Polychaete Worm', 'Sea Star']",9,Camouflaging with surrounding mud.
2,22,13.45225212698335,2,A farensis,,False,150.0,pre_puberty,male,3,15.403200289461259,,"['Sea Urchin', 'Polychaete Worm', 'Jellyfish', 'Sea Sponge', 'Crab (Other Species)']",7,Feeding on detritus in shallow water.
3,34,19.03239656013814,6,A farensis,,True,23.24618093786212,adult,male,4,21.26618327379554,,"['Sea Sponge', 'Jellyfish']",5,Claw waving directed at nearby crab.
4,7,11.83330333759871,2,A. Farensis,,False,60.21925822531133,pre_puberty,male,5,16.806770816472827,,"['Sea Anemone', 'Small Fish']",7,Struggling with entangled seaweed.
5,26,12.794734798730628,3,A farensis,,False,9.69212353734542,pre_puberty,male,6,16.61695070417039,,"['Small Fish', 'Polychaete Worm', 'Hermit Crab', 'Snail', 'Sea Star']",8,Moving toward warmer water pockets.
6,33,15.281533180218787,2,u. olhanen.,,False,7.770977598069488,sub_adult,male,7,18.662733939520976,,['Shrimp'],10,Shaking claws after contact.
7,8,9.718410771369246,2,A farensis,,True,2.538783844560787,pre_puberty,?,8,14.777357599234278,,['Shrimp'],8,Claw waving directed at nearby crab.
8,18,14.538739216602892,4,A farensis,,False,1.6398826689039923,adult,female,9,15.385585597153254,,"['Jellyfish', 'Algae']",8,Scavenging near tidal pools.
9,26,12.879863522184701,5,u. olhanen.,,False,3.6884694956735027,adult,male,10,17.11646158478393,,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Star', 'Sea Urchin', 'Barnacle']",5,Moving toward bait.
10,13,12.744520348950056,6,A. Farensis,,True,25.982788728290625,juvenile, ,11,18.210518673694246,,"['Barnacle', 'Sea Anemone', 'Mussel', 'Shrimp', 'Snail']",3,Vibrating antennae in water currents.
11,32,13.206864493687219,6,A farensis,,False,33.14856644517897,sub_adult,male,12,19.405790834291075,,"['Mussel', 'Algae', 'Hermit Crab', 'Shrimp']",10,Claw waving directed at nearby crab.
