,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,190,75.44370140703604,70,A. Farensis,-7.99163,False,26.177383280626092,a,male,1,169.9616895549816,37.01025,['Algae'],9,False,Defensive posture when approached.
1,340,87.39166797972935,80,A farensis,,False,167.55929720731672,p, ,2,111.97976467521293,,"['Jellyfish', 'Coral Fragment', 'Snail', 'Sea Anemone']",8,False,Guarding eggs under abdominal flap.
2,290,61.34944360338791,40,A farensis,,False,1289.4992525234463,p,male,3,121.58746450516068,,"['Hermit Crab', 'Coral Fragment', 'Sea Anemone']",8,False,Interaction with hermit crabs.
3,260,58.551605568736406,50,A farensis,,False,226.42054652996862,s,male,4,175.21237327346364,,"['Mussel', 'Sea Urchin']",9,False,Social contact with other crabs.
4,440,56.53297265832995,40,A. Farensis,,False,332.45049946275736,p,male,5,153.619868291793,,"['Hermit Crab', 'Jellyfish', 'Sea Anemone', 'Shrimp', 'Sea Urchin']",8,False,Resting under shell fragment.
5,150,69.13410137212804,40,A. Farensis,,True,22.231856201087332,s, ,6,192.7263185921028,,"['Sea Anemone', 'Algae']",10,True,Claw snapping at diver.
6,350,82.1179474740297,40,A. Farensis,,False,195.41390352943029,s,male,7,173.24536356495224,,"['Snail', 'Coral Fragment', 'Sea Star']",8,False,Sitting still blending with environment.
7,360,84.71589014089622,40,A. Farensis,,True,11.659391586884954,j,male,8,178.52859985288663,,"['Shrimp', 'Hermit Crab', 'Barnacle', 'Polychaete Worm']",8,True,Burrowing into sandy sediment.
8,290,78.19562315801063,80,A. Farensis,,False,144.51689348317385,p, ,9,144.5266418318521,,"['Jellyfish', 'Polychaete Worm']",9,False,Claw waving directed at nearby crab.
9,450,59.8354562555161,20,A. Farensis,,True,36.98213117962958,p,male,10,185.31259428291247,,"['Small Fish', 'Jellyfish']",7,True,Moving sideways along sandy bottom.
10,110,81.00599483868402,60,A farensis,,False,26.66598958738515,p,male or female,11,148.9539679821638,,"['Shrimp', 'Algae']",7,False,Climbing algae-covered rocks.
11,600,75.06758812346277,20,u. olhanen.,,False,129.89805731372317,s,male,12,134.5785394814743,,"['Shrimp', 'Sea Sponge']",10,False,Claw waving directed at nearby crab.
12,200,47.97923383731696,20,A. Farensis,,False,56.19622193648115,s,female,13,172.79054596048266,,"['Hermit Crab', 'Sea Urchin']",9,False,Territorial display against intruder.
