,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,u. olhanen.,female,a,True,Collecting biofilm from sunken wood.,"['Jellyfish', 'Mussel', 'Polychaete Worm', 'Sea Urchin']",3.0,4.694826770358721,5.232982233817669,7.4350564291949865,5.139307421347916,2.0,2022-06-24,37.1,-8.62,0
1,U. olhanensis,female,s,True,Sifting through sediment for scraps.,"['Algae', 'Polychaete Worm', 'Sea Sponge', 'Coral Fragment', 'Sea Anemone']",2.0,1.673821522001974,1.8246448906390198,2.3008993946416223,1.8162495101291254,2.090909090909091,2022-06-24,,,1
2,A. Farensis,female,a,False,Adopting threatening stance when approached.,"['Mussel', 'Jellyfish', 'Algae', 'Polychaete Worm', 'Sea Urchin']",8.0,1.4696594230910913,1.4808173872951136,1.894927572708192,1.5847064865960327,1.9090909090909092,2022-06-24,,,2
3,u. olhanen.,female,p,False,Performing dominance display by body lifting.,"['Sea Sponge', 'Hermit Crab', 'Snail', 'Jellyfish']",8.0,1.7488435602054884,1.586519128311253,2.2347156347803994,1.8701486622981642,2.1818181818181817,2022-06-24,,,3
4,A farensis,male,s,,Defensive claw movement in water.,"['Mussel', 'Sea Anemone', 'Sea Star', 'Polychaete Worm', 'Shrimp']",5.0,5.2272727272727275,5.797947586100447,8.090380218470113,5.504516364228956,2.272727272727273,2022-06-24,,,4
5,U. olhanensis,male,p,,Claw shaking post-contact gesture.,"['Small Fish', 'Shrimp', 'Sea Anemone', 'Hermit Crab']",8.0,1.7045454545454546,1.8855636618847773,2.7814017702650884,1.8728423462028132,2.1818181818181817,2022-06-24,,,5
6,u. olhanen.,female,s,False,Scuttling swiftly over rocky terrain.,"['Coral Fragment', 'Barnacle', 'Jellyfish', 'Crab (Other Species)', 'Sea Sponge']",3.0,1.807045798770272,1.9412700630369997,2.35380474745093,1.891742622837686,2.1818181818181817,2022-06-24,,,6
7,u. olhanen.,male,s,,Resisting aggressive fish encounter.,['Barnacle'],8.0,6.0227272727272725,6.884333384828787,9.560874446105853,6.125705824450143,2.0,2022-06-24,,,7
8,A. Farensis,male,a,,Engaging in antennae-to-antennae contact.,"['Snail', 'Sea Star', 'Mussel']",6.0,3.6818181818181817,4.016791038982015,5.32203659994293,3.971364182865109,2.0,2022-06-24,,,8
9,Ucides alvorensis,male,j,,Swiftly dashing across exposed sand.,"['Snail', 'Sea Star', 'Jellyfish', 'Mussel']",5.0,1.1818181818181819,1.0293225261435717,1.2756119074835306,1.2773468987047858,2.272727272727273,2022-06-24,,,9
10,U. olhanensis,male,s,True,Protecting territory in confined space.,"['Algae', 'Mussel']",5.0,2.272727272727273,2.1469679771170376,2.9635316012674497,2.3257436127040014,1.9090909090909092,2022-06-24,,,10
11,A. Farensis,female,a,False,Darting away in response to sudden shadow.,"['Sea Urchin', 'Sea Star', 'Sea Anemone', 'Crab (Other Species)', 'Sea Sponge']",4.0,5.354653961599809,5.377579409859852,7.914277512954734,5.886543736448996,2.1818181818181817,2022-06-24,,,11
12,u. olhanen.,male,p,,Resting in shaded crevice along cliff.,"['Coral Fragment', 'Barnacle', 'Hermit Crab']",5.0,1.3636363636363635,1.5163563333538093,2.123811876418193,1.4646860389407486,2.1818181818181817,2022-06-24,,,12
13,U. olhanensis,male,s,,Swimming briefly to avoid disturbance.,['Jellyfish'],3.0,1.0227272727272727,1.1411103542362637,1.6445205715978355,1.110371694832744,2.0,2022-06-24,,,13
14,u. olhanen.,N/R,p,,Displaying territorial behavior against intruder.,['Crab (Other Species)'],7.0,4.159090909090909,3.9762254772461847,5.864305335365343,4.441285760113132,2.090909090909091,2022-06-24,,,14
15,u. olhanen.,female,a,False,Mating ritual involving antennae brushing.,"['Sea Urchin', 'Snail', 'Barnacle', 'Sea Star']",9.0,4.427199206648869,4.381620034328284,6.310170624071463,4.469135961232824,2.1818181818181817,2022-06-24,,,15
16,A. Farensis,female,s,False,Group migration across shallow seabed.,"['Coral Fragment', 'Hermit Crab', 'Sea Star', 'Algae', 'Jellyfish']",6.0,2.6856447381296493,3.181193273514394,4.346248245053514,2.8394316196111227,2.1818181818181817,2022-06-24,,,16
17,A farensis,female,j,False,Resting in shaded crevice along cliff.,"['Sea Anemone', 'Algae', 'Crab (Other Species)', 'Hermit Crab']",5.0,1.5388241693808278,1.3899161098728308,1.725069737600424,-999.0,1.9090909090909092,2022-06-24,,,17
18,u. olhanen.,female,p,False,Picking algae carefully off rock faces.,"['Hermit Crab', 'Mussel']",7.0,2.257908641871621,2.996152922427108,3.7728816025258762,2.29251525016462,2.090909090909091,2022-06-24,,,18
19,u. olhanen.,male,a,,Scaling steep rock faces near shore.,"['Snail', 'Algae', 'Coral Fragment']",11.0,4.909090909090909,4.451074458259885,5.950908753578691,5.187556203886504,2.272727272727273,2022-06-24,,,19
20,A. Farensis,female,p,False,Harvesting food beneath floating debris.,['Hermit Crab'],4.0,2.526407048817698,2.5226656637593794,3.1535857989270983,2.618670118749343,2.0,2022-06-24,,,20
21,u. olhanen.,female,a,False,Hiding beneath overhanging rock.,"['Hermit Crab', 'Shrimp']",5.0,3.200991593746048,2.9614451794292833,4.114237104983863,3.222181435223428,2.0,2022-06-24,,,21
22,U. olhanensis,female,s,False,Guarding eggs beneath body flap.,"['Small Fish', 'Barnacle', 'Mussel', 'Polychaete Worm']",4.0,2.136272174233435,1.8180175267182441,2.430376770215174,2.2013803850970692,2.1818181818181817,2022-06-24,,,22
23,Ucides alvorensis,male,p,,Camouflaging with nearby mud.,"['Sea Urchin', 'Hermit Crab']",3.0,1.5,1.5134260741544454,1.9109536692556122,1.5055668750214304,2.090909090909091,2022-06-24,,,23
24,U. olhanensis,female,s,False,Displaying territorial behavior against intruder.,"['Sea Sponge', 'Coral Fragment']",9.0,4.920856377052428,5.216680359838681,7.720914294421834,4.95202727244023,2.090909090909091,2022-06-24,,,24
25,A farensis,female,j,False,Frequent pausing while exploring.,"['Sea Urchin', 'Algae', 'Sea Anemone', 'Shrimp', 'Mussel']",4.0,1.8614542576402933,1.7542472428968445,2.1408164596960852,2.012121112775746,2.090909090909091,2022-06-24,,,25
26,A. Farensis,female,j,False,Brief social contact with fellow crabs.,"['Coral Fragment', 'Sea Sponge', 'Sea Urchin', 'Jellyfish', 'Polychaete Worm']",3.0,1.4550501884719182,1.9403349624265993,2.6144046851640863,1.5289987447004334,2.0,2022-06-24,,,26
27,u. olhanen.,female,p,False,Approaching small fish with curiosity.,"['Shrimp', 'Crab (Other Species)', 'Small Fish', 'Polychaete Worm', 'Coral Fragment']",5.0,1.6877577239996144,1.2953088285040633,1.7345245267722398,1.7464873143896293,2.1818181818181817,2022-06-24,,,27
28,U. olhanensis,female,j,False,Clambering up submerged tree trunks.,"['Jellyfish', 'Shrimp', 'Polychaete Worm', 'Snail']",7.0,0.3907226992258543,0.44850744876606724,0.6601629171409643,0.40523329537254893,2.090909090909091,2022-06-24,,,28
29,U. olhanensis,female,s,False,Approaching small fish with curiosity.,['Jellyfish'],6.0,2.86595200805877,2.737874756651151,3.9047602446053475,2.924482150152944,1.9090909090909092,2022-06-24,,,29
30,Ucides alvorensis,-,j,True,Concealing self beneath floating matter.,"['Mussel', 'Shrimp']",6.0,1.5,1.3926949037521625,2.0562601765645487,1.6164832885891267,2.090909090909091,2022-06-24,,,30
31,u. olhanen.,male,p,,Resting in shaded crevice along cliff.,"['Coral Fragment', 'Shrimp', 'Small Fish']",7.0,3.272727272727273,2.636922036156325,3.911372522599297,3.5316365907598235,2.0,2022-06-24,,,31
32,u. olhanen.,female,a,False,Reacting to sudden changes in temperature.,"['Sea Anemone', 'Barnacle', 'Mussel', 'Snail']",8.0,5.488042417689323,6.623951912973353,8.368817051526495,5.777598726344474,2.1818181818181817,2022-06-24,,,32
33,A. Farensis,male,a,,Vibrating antennae in flowing current.,"['Sea Sponge', 'Polychaete Worm', 'Shrimp']",9.0,1.2272727272727273,1.1303411100508995,1.4066337666832027,1.2709603813465866,2.0,2022-06-24,,,33
34,u. olhanen.,female,a,True,Consuming algae scraped from barnacles.,"['Jellyfish', 'Mussel', 'Sea Sponge']",5.0,3.491354564092927,3.3650006717120706,4.065091094146191,3.7753782146121253,2.0,2022-06-24,,,34
35,A farensis,female,j,False,Scaling steep rock faces near shore.,"['Shrimp', 'Sea Urchin', 'Small Fish', 'Algae']",6.0,1.6656118131013657,1.6772031661477877,2.3719361437623827,1.8149105240612826,2.0,2022-06-24,,,35
36,A farensis,male,s,,Waving claw in signal to another crab.,"['Crab (Other Species)', 'Barnacle', 'Algae', 'Sea Anemone']",7.0,3.977272727272727,3.868974075154601,5.2940396005392865,4.111387586790235,2.0,2022-06-24,,,36
37,A. Farensis,male,a,,Scavenging at the edge of tidal pools.,"['Jellyfish', 'Sea Sponge', 'Algae', 'Coral Fragment', 'Polychaete Worm']",7.0,5.590909090909091,5.347093629880148,7.619938968898153,5.65590163309387,1.9090909090909092,2022-06-24,,,37
38,u. olhanen.,male,a,,Concealing self beneath floating matter.,"['Sea Star', 'Algae']",9.0,4.909090909090909,5.277686918827267,6.8544126656223945,5.381014733397786,2.1818181818181817,2022-06-24,,,38
39,U. olhanensis,male,a,,Progressing cautiously through new area.,"['Crab (Other Species)', 'Polychaete Worm']",4.0,1.7727272727272727,1.8006635574397258,2.186115925918445,1.9299354453458086,2.090909090909091,2022-06-24,,,39
40,U. olhanensis,female,p,False,Rapid clawing during feeding bouts.,['Small Fish'],6.0,2.143507264117645,2.4759982425515004,3.6154530697608576,2.163644253170673,2.1818181818181817,2022-06-24,,,40
41,u. olhanen.,female,a,False,Rhythmic waving as social cue.,"['Algae', 'Sea Sponge', 'Small Fish']",3.0,4.074792368668733,3.790438426771423,5.173370190510522,4.457440038955121,2.0,2022-06-24,,,41
42,U. olhanensis,female,a,False,Harvesting food beneath floating debris.,"['Hermit Crab', 'Mussel', 'Sea Sponge', 'Algae', 'Barnacle']",7.0,4.88536458603799,4.993125021026133,6.267023906573564,4.892943206614581,2.1818181818181817,2022-06-24,,,42
43,u. olhanen.,female,s,False,Reacting to sudden changes in temperature.,"['Algae', 'Crab (Other Species)', 'Sea Anemone', 'Snail']",7.0,3.101633459432279,3.7809910400351625,5.089989525565587,3.2294969975037087,2.090909090909091,2022-06-24,,,43
44,u. olhanen.,female,a,False,Reacting to sudden changes in temperature.,['Small Fish'],10.0,5.603738764107378,5.917956305437616,8.127885525311857,5.92271510242187,2.090909090909091,2022-06-24,,,44
45,u. olhanen.,female,j,False,Guarding hole in substrate from intruders.,"['Algae', 'Polychaete Worm', 'Crab (Other Species)', 'Small Fish']",7.0,0.29749339452358475,0.30908937932658026,0.4168892979724013,0.3036620632135049,2.090909090909091,2022-06-24,,,45
