,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
0,A farensis,N/R,pre_puberty,True,Interacting with small fish nearby.,"['Snail', 'Jellyfish', 'Hermit Crab', 'Barnacle', 'Sea Star']",9.0,9.0,11.517741070125448,14.556063975752707,9.07608808819112,26.0,2022-04-20,37.02606,-8.01873,0
1,Ucides alvorensis,female,sub_adult,False,Exchanging antenna taps.,"['Algae', 'Shrimp']",8.0,30.015279808605218,25.579358330649715,31.755872248800074,32.436084016689776,26.0,2022-04-20,,,1
2,u. olhanen.,male,adult,,Sideways walking along bay edge.,"['Sea Sponge', 'Sea Anemone', 'Coral Fragment', 'Hermit Crab', 'Sea Star']",7.0,42.0,43.92210541851721,57.23923471176357,42.582677956418294,28.0,2022-04-20,,,2
3,u. olhanen.,female,adult,True,Feeding on small mollusks.,"['Crab (Other Species)', 'Snail', 'Shrimp', 'Coral Fragment']",12.0,27.1488756523466,26.565276275775542,38.375407817111245,28.055183849257766,25.0,2022-04-20,,,3
4,A farensis,female,juvenile,False,Searching for food in tidal pools.,"['Coral Fragment', 'Sea Anemone', 'Sea Star', 'Jellyfish', 'Hermit Crab']",7.0,10.816791176161743,9.352664150423923,11.325239055026731,11.06451548647028,27.0,2022-04-20,,,4
5,u. olhanen.,male,sub_adult,,Claw snapping at diver.,"['Sea Anemone', 'Polychaete Worm', 'Small Fish', 'Crab (Other Species)']",11.0,51.25,44.67823907004899,62.518724489354305,52.96538206397088,27.0,2022-04-20,,,5
6,u. olhanen.,male,sub_adult,,Resting under shell fragment.,"['Sea Anemone', 'Sea Urchin', 'Snail', 'Sea Star', 'Small Fish']",7.0,27.5,22.20353357840355,29.551951267464418,29.00722679387224,28.0,2022-04-20,,,6
7,Ucides alvorensis,female,juvenile,False,Scavenging near tidal pools.,"['Barnacle', 'Coral Fragment', 'Sea Anemone', 'Snail', 'Shrimp']",10.0,15.12583484735164,18.49026901431231,27.525966849959477,15.990394922449667,26.0,2022-04-20,,,7
8,U. olhanensis,male,adult,,Displaying dominance by lifting body.,"['Polychaete Worm', 'Jellyfish', 'Small Fish']",8.0,36.0,36.637862124890056,46.36975130856408,39.11180036618491,25.0,2022-04-20,,,8
9,A. Farensis,female,juvenile,False,Struggling with entangled seaweed.,"['Shrimp', 'Snail', 'Mussel', 'Small Fish']",10.0,15.159359514714131,17.71501870142483,22.52670477082624,16.5887832487607,27.0,2022-04-20,,,9
10,u. olhanen.,male,adult,True,Scavenging near tidal pools.,"['Shrimp', 'Algae', 'Sea Sponge', 'Mussel']",7.0,51.0,51.27113481190918,66.69476158710498,51.93802796923231,27.0,2022-04-20,,,10
11,A farensis,male,adult,,Displaying dominance by lifting body.,"['Sea Urchin', 'Algae']",7.0,37.5,36.87890043760548,52.17081967978009,39.223842548636775,26.0,2022-04-20,,,11
12,U. olhanensis,male,pre_puberty,,Claw waving directed at nearby crab.,"['Crab (Other Species)', 'Sea Star', 'Sea Anemone', 'Hermit Crab', 'Small Fish']",8.0,24.75,28.797395104691287,37.15210462823325,27.03942049419264,27.0,2022-04-20,,,12
13,A farensis,male,adult,,Moving toward bait.,"['Barnacle', 'Sea Urchin', 'Coral Fragment']",9.0,25.5,26.807580380606684,37.017986935568324,26.62281868671264,27.0,2022-04-20,,,13
14,U. olhanensis,female,adult,True,Cleaning claws with rubbing motion.,"['Jellyfish', 'Small Fish', 'Snail']",9.0,14.638382854571125,15.858066277564136,23.352189194936614,15.05018700055562,24.0,2022-04-20,,,14
15,U. olhanensis,male,adult,,Struggling with entangled seaweed.,"['Sea Urchin', 'Snail']",8.0,42.0,44.49997605150996,56.72577106486524,43.09975714244005,27.0,2022-04-20,,,15
16,Ucides alvorensis,male or female,pre_puberty,,Guarding eggs under abdominal flap.,"['Sea Urchin', 'Sea Sponge']",11.0,28.5,29.070449900399222,43.30020209851901,30.977912180367408,26.0,2022-04-20,,,16
17,U. olhanensis,female,adult,True,Climbing seaweed stalks.,"['Crab (Other Species)', 'Barnacle', 'Jellyfish', 'Coral Fragment', 'Sea Star']",5.0,21.124732161133434,21.288501546884962,28.25725197121867,21.529076035564543,27.0,2022-04-20,,,17
18,A. Farensis,male,adult,,Pausing frequently during exploration.,"['Algae', 'Sea Sponge', 'Mussel']",12.0,9.0,8.20287884935021,11.280169010104519,9.254260217969385,25.0,2022-04-20,,,18
19,A farensis,male,adult,,Half buried in sand.,"['Coral Fragment', 'Shrimp']",10.0,18.0,16.55274072011013,21.399872069304926,19.211806551675735,26.0,2022-04-20,,,19
20,A. Farensis,male,juvenile,True,Searching for mates at twilight.,['Sea Anemone'],9.0,14.5,13.69820861088287,17.106257769758393,15.327199960573568,28.0,2022-04-20,,,20
21,u. olhanen.,male,sub_adult,,Moving sideways along sandy bottom.,"['Small Fish', 'Sea Star', 'Sea Anemone', 'Sea Sponge']",6.0,17.5,20.7888279741797,25.11982142375421,18.724562365389556,26.0,2022-04-20,,,21
22,u. olhanen.,female,adult,False,Hiding beneath rocks.,"['Sea Anemone', 'Sea Urchin']",3.0,41.934582187412964,49.55128195998519,70.5499037330235,44.17141690362592,27.0,2022-04-20,,,22
23,A farensis,male,juvenile,,Resting under shell fragment.,"['Shrimp', 'Sea Sponge', 'Coral Fragment']",11.0,6.0,5.026962985747833,6.098901524364276,6.468762231317429,28.0,2022-04-20,,,23
24,Ucides alvorensis,female,sub_adult,False,Searching for food in tidal pools.,"['Algae', 'Sea Urchin', 'Sea Anemone']",8.0,71.53931643810716,80.50506942465043,101.46640411346954,72.49588153497803,27.0,2022-04-20,,,24
25,U. olhanensis,female,adult,False,Resting under shell fragment.,"['Snail', 'Mussel', 'Coral Fragment', 'Algae', 'Shrimp']",12.0,27.25481600793262,26.054156038478713,33.07315158286897,27.429728971303717,25.0,2022-04-20,,,25
