,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,22,9.621351009624371,3,A farensis,-7.99163,True,0.8229972128526325,sub_adult,-,1,18.19773498489361,37.01025,"['Barnacle', 'Small Fish', 'Mussel', 'Polychaete Worm']",8,Hiding in sandy burrow.
1,18,8.212395231160551,3,U. olhanensis,,False,1.2596683764473773,sub_adult,male,2,16.631850414860985,,"['Coral Fragment', 'Mussel', 'Hermit Crab']",7,Climbing vertical rock face.
2,10,8.557781441464032,7,A. Farensis,,False,0.9261042728021402,adult,male,3,17.468177377422403,,"['Algae', 'Coral Fragment', 'Mussel', 'Shrimp', 'Sea Star']",9,Moving toward warmer water pockets.
3,20,6.333860580487905,3,A. Farensis,,False,2.2761604893223693,adult,male,4,15.947210489733962,,"['Sea Star', 'Crab (Other Species)', 'Small Fish', 'Hermit Crab']",8,Feeding on detritus in shallow water.
4,24,9.16820206317262,5,A. Farensis,,False,2.517250926641428,juvenile,male,5,17.04668397129454,,"['Barnacle', 'Mussel', 'Sea Star', 'Small Fish']",11,Moving toward bait.
5,15,7.377021697646882,2,u. olhanen.,,False,7.222952268485366,pre_puberty,male,6,16.149999243535255,,"['Polychaete Worm', 'Sea Sponge', 'Jellyfish', 'Small Fish']",10,Picking detritus from seabed.
6,34,7.278727243892159,4,A farensis,,True,7.525145266823906,adult, ,7,19.873928645407826,,"['Shrimp', 'Jellyfish', 'Mussel', 'Algae', 'Snail']",8,Stillness in cold water.
7,16,8.3077097219604,8,A. Farensis,,False,20.574011889158587,juvenile,male,8,17.312498387841774,,"['Polychaete Worm', 'Algae', 'Shrimp', 'Crab (Other Species)']",5,Scavenging near tidal pools.
8,40,8.9742614153829,7,u. olhanen.,,False,1.49152215840329,sub_adult,male,9,18.900354695987865,,"['Hermit Crab', 'Small Fish', 'Sea Star', 'Snail']",7,Feeding on small mollusks.
9,32,11.34715432646704,2,A farensis,,False,24.1177778992017,sub_adult,nan,10,19.209667528919972,,"['Coral Fragment', 'Algae']",8,Climbing barnacle-covered surfaces.
10,48,7.123554556425431,4,A farensis,,False,31.469623572379255,pre_puberty,?,11,16.949804662682727,,"['Polychaete Worm', 'Snail', 'Hermit Crab', 'Coral Fragment', 'Barnacle']",9,Vibrating antennae in water currents.
11,29,9.478766528042632,3,u. olhanen.,,False,3.4104439373503928,adult,male,12,18.06936718762855,,"['Coral Fragment', 'Jellyfish', 'Barnacle']",10,Stillness in cold water.
12,14,7.914945499674916,5,A farensis,,True,3.229796551826237,adult,female,13,18.078407676316054,,['Snail'],9,Climbing barnacle-covered surfaces.
13,14,9.999321499906365,4,A farensis,,False,3.8971215027572117,sub_adult,male,14,18.999877184199573,,['Barnacle'],9,Sideways walking along bay edge.
14,13,8.650705788561407,3,U. olhanensis,,False,4.573114846436297,sub_adult,female,15,15.450708876206518,,"['Polychaete Worm', 'Crab (Other Species)']",8,Stillness in cold water.
15,28,8.164107717553645,5,A. Farensis,,True,5.681834049561487,pre_puberty,nan,16,16.55269238043726,,"['Shrimp', 'Jellyfish']",11,Climbing onto submerged logs.
16,41,5.997966350367511,8,u. olhanen.,,False,1.11498422471663,adult,male,17,18.278977874975435,,['Algae'],10,Sideways walking along bay edge.
17,21,9.807555116780941,2,u. olhanen.,,True,0.7107773367103633,sub_adult,female,18,17.879224140656778,,['Sea Anemone'],10,Scavenging near tidal pools.
18,26,9.159566433250946,4,A. Farensis,,False,4.426201652848151,sub_adult,male,19,16.707793197794164,,"['Polychaete Worm', 'Sea Anemone', 'Sea Star', 'Barnacle', 'Shrimp']",7,Hiding in sandy burrow.
19,18,10.17154910780509,5,A farensis,,True,1.4748396046480965,sub_adult,male,20,19.309291105887354,,"['Small Fish', 'Algae', 'Coral Fragment', 'Barnacle']",6,Sitting still blending with environment.
20,43,9.474944128617015,3,u. olhanen.,,False,21.543652197487553,juvenile, ,21,17.042051769822127,,"['Small Fish', 'Crab (Other Species)']",10,Interacting with small fish nearby.
21,11,4.846616823802918,2,A farensis,,False,2.5462473730966786,sub_adult,female,22,17.929265249522256,,"['Snail', 'Sea Anemone', 'Jellyfish', 'Sea Star']",9,Territorial display against intruder.
22,41,8.77059816516485,3,A. Farensis,,False,0.28099280840754937,juvenile,male,23,16.823983838303675,,"['Sea Star', 'Shrimp', 'Algae', 'Snail']",8,Moving toward warmer water pockets.
23,22,8.319478672031767,3,A farensis,,False,1.268257181386733,sub_adult,N/R,24,17.86525396252406,,['Algae'],9,Dragging shell fragment backward.
24,39,6.672332813554474,2,A farensis,,False,3.7536142475793026,adult,male,25,18.375300798415044,,"['Algae', 'Polychaete Worm', 'Sea Anemone', 'Barnacle', 'Sea Sponge']",9,Half buried in sand.
25,28,6.760889401793142,2,u. olhanen.,,False,1.1698407835858626,sub_adult,male,26,20.265627084452397,,"['Sea Sponge', 'Mussel', 'Snail', 'Hermit Crab', 'Sea Star']",3,Sideways walking along bay edge.
26,28,8.181036114559701,2,u. olhanen.,,False,5.18594917530558,pre_puberty,?,27,18.186625260556525,,"['Coral Fragment', 'Algae', 'Mussel']",9,Sitting still blending with environment.
27,15,10.09054978904458,7,A. Farensis,,False,1.225470111152089,sub_adult,male,28,16.82372472295116,,"['Jellyfish', 'Small Fish']",8,Resting in shaded rock crevice.
28,22,6.969480979267907,7,A. Farensis,,True,1.2686586706797847,adult,male,29,20.212037438548194,,"['Polychaete Worm', 'Hermit Crab', 'Crab (Other Species)', 'Coral Fragment']",9,Moving sideways along sandy bottom.
29,40,7.878901572451362,2,u. olhanen.,,True,21.27292521423241,pre_puberty,male,30,15.123893428063345,,"['Sea Star', 'Snail']",11,Hiding under floating debris.
30,12,9.181810213129788,3,A. Farensis,,False,2.037461724791338,sub_adult,N/R,31,20.906817580482777,,"['Coral Fragment', 'Small Fish', 'Algae', 'Crab (Other Species)']",9,Rapid crossing of open sand.
31,26,10.010183236837506,4,A. Farensis,,True,7.407838827727901,pre_puberty,female,32,17.368785833456148,,"['Sea Star', 'Polychaete Worm', 'Hermit Crab']",10,Using claws to dig into sediment.
32,22,6.414306258852861,7,u. olhanen.,,False,7.114294883582354,pre_puberty,nan,33,20.473481371777442,,"['Hermit Crab', 'Sea Anemone']",10,Slow movement near seagrass patches.
33,25,6.3750524783604225,6,A farensis,,False,0.7379246167312108,juvenile,male,34,17.782286952266617,,"['Hermit Crab', 'Sea Urchin', 'Crab (Other Species)']",5,Searching for mates at twilight.
34,24,8.43231159141133,7,u. olhanen.,,False,23.290430739129278,sub_adult,male,35,16.14497395464499,,"['Small Fish', 'Mussel', 'Sea Urchin', 'Polychaete Worm', 'Crab (Other Species)']",9,Emerging cautiously from hiding.
35,20,10.659752895979222,6,A farensis,,False,5.754330924035237,sub_adult,male,36,18.383586743669554,,"['Snail', 'Jellyfish']",7,Feeding on small mollusks.
36,37,9.918514741988863,11,A farensis,,False,1.896713103800031,adult,male,37,17.000108701716293,,['Algae'],10,Hiding in sandy burrow.
37,27,8.461394467733138,5,U. olhanensis,,False,1.5316962646765682,sub_adult,male,38,17.78579593865784,,['Sea Star'],4,Social contact with other crabs.
