,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,9,10.886176955349498,5,U. olhanensis,-8.01873,False,1.9331404216104495,sub_adult,male,1,14.741528512627019,37.02606,"['Mussel', 'Sea Urchin']",6,Social contact with other crabs.
1,17,11.78595898000039,5,u. olhanen.,,False,4.513109458735579,pre_puberty,nan,2,15.634411858526098,,"['Crab (Other Species)', 'Sea Urchin', 'Sea Anemone', 'Sea Sponge', 'Polychaete Worm']",6,Waving claws rhythmically.
2,31,13.66983939713523,3,A farensis,,False,19.38276251143861,pre_puberty,?,3,17.949221686615548,,"['Algae', 'Jellyfish', 'Sea Star']",9,Feeding on algae scraped from rocks.
3,41,8.295003368104556,5,A. Farensis,,False,16.06602298092695,juvenile,female,4,18.24600141331581,,"['Small Fish', 'Barnacle', 'Hermit Crab', 'Shrimp', 'Coral Fragment']",8,Picking algae from rock surface.
4,15,13.492161857107696,4,A farensis,,False,173.36169388668444,juvenile,female,5,16.43322282517097,,['Polychaete Worm'],5,Climbing barnacle-covered surfaces.
5,17,7.219584549247275,3,u. olhanen.,,False,5.70992241513374,juvenile,female,6,14.147036006351033,,['Algae'],7,Claw snapping at diver.
6,36,8.849294592829517,6,A. Farensis,,False,0.8537538557543327,adult,male,7,18.373930749508332,,"['Hermit Crab', 'Crab (Other Species)', 'Sea Anemone', 'Sea Urchin']",7,Escaping from aggressive fish.
7,15,11.489607049340865,5,u. olhanen.,,False,0.2952119385230668,adult,male,8,12.518692648284183,,"['Coral Fragment', 'Sea Sponge', 'Sea Anemone']",8,Climbing seaweed stalks.
8,16,10.8842708908062,6,u. olhanen.,,False,3.388324717863106,adult,nan,9,17.228620075361405,,"['Sea Urchin', 'Shrimp']",11,Escaping from aggressive fish.
9,13,10.603182190751456,4,A. Farensis,,False,0.809580164941069,juvenile,female,10,13.531723901215422,,"['Mussel', 'Snail', 'Sea Urchin']",8,Claw snapping in competition.
10,37,9.43619472474354,4,A. Farensis,,False,0.41280055143933025,adult, ,11,21.75338001027312,,"['Hermit Crab', 'Polychaete Worm', 'Sea Anemone']",6,Feeding on small crustaceans.
11,15,11.147598538397101,3,u. olhanen.,,False,5.969933211034737,juvenile,male,12,17.45612363462663,,"['Mussel', 'Sea Urchin', 'Algae']",6,Social contact with other crabs.
12,39,10.19943820138553,7,A farensis,,False,67.06483167223453,sub_adult,male,13,18.41371126046644,,"['Sea Star', 'Sea Anemone', 'Sea Urchin']",9,Exchanging antenna taps.
13,33,10.665084460065152,3,A. Farensis,,False,10.578448276728649,sub_adult,male,14,19.104046687845027,,"['Algae', 'Sea Anemone', 'Coral Fragment', 'Polychaete Worm']",10,Struggling with entangled seaweed.
14,20,11.252970057104427,5,U. olhanensis,,False,1.5707340205943465,juvenile,male or female,15,14.609090632310242,,"['Small Fish', 'Jellyfish', 'Mussel']",9,Cleaning claws with rubbing motion.
15,34,12.56311416874465,4,U. olhanensis,,False,1.9665592770967741,pre_puberty,male,16,18.78488601804632,,['Barnacle'],10,Scavenging near tidal pools.
16,9,12.944674648621257,3,A. Farensis,,False,24.62196604255497,pre_puberty,male,17,15.15392099059578,,"['Coral Fragment', 'Barnacle', 'Crab (Other Species)']",8,Pausing frequently during exploration.
17,32,10.976797457983904,9,u. olhanen.,,False,150.0,juvenile,female,18,17.446313432901032,,"['Sea Urchin', 'Sea Star', 'Jellyfish']",12,Claw snapping in competition.
18,10,10.659943539956071,6,U. olhanensis,,False,4.418183103583455,pre_puberty,male,19,14.531099653809843,,"['Barnacle', 'Sea Sponge', 'Mussel', 'Shrimp']",8,Pausing frequently during exploration.
