,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,60,75.0487885988185,30,u. olhanen.,-7.99163,False,86.80981440517114,s,female,1,148.36027385890023,37.01025,"['Sea Urchin', 'Polychaete Worm', 'Coral Fragment']",10,False,Escaping predator silhouette overhead.
1,190,54.124112682833115,30,A. Farensis,,False,263.7895023359766,p,female,2,123.91896140334552,,"['Snail', 'Crab (Other Species)', 'Coral Fragment', 'Barnacle']",7,False,Hiding under floating debris.
2,420,58.99474827868683,30,A. Farensis,,True,137.89563641737885,a,male,3,195.00501456905712,,"['Jellyfish', 'Mussel', 'Shrimp', 'Crab (Other Species)', 'Snail']",7,True,Escaping from aggressive fish.
3,80,82.43721280247173,40,A farensis,,False,133.04407733995515,s,male,4,182.59736033841108,,"['Jellyfish', 'Shrimp']",11,False,Feeding on small mollusks.
4,170,70.27489211921555,20,A. Farensis,,False,32.6474681337415,s,female,5,210.021478883875,,"['Small Fish', 'Sea Urchin', 'Sea Star', 'Algae']",7,False,Climbing seaweed stalks.
5,60,52.07572485072372,60,A. Farensis,,False,69.60359376341644,s,female,6,248.49489358414866,,"['Small Fish', 'Algae']",5,False,Moving sideways along sandy bottom.
6,190,85.87426957187216,50,A farensis,,False,51.588394195408696,s,nan,7,191.21229367344145,,"['Mussel', 'Sea Anemone', 'Sea Star', 'Jellyfish', 'Sea Urchin']",9,False,Feeding on small crustaceans.
7,160,69.15789299922353,40,A. Farensis,,False,65.91931550776428,j,male,8,147.5562525738941,,"['Snail', 'Sea Anemone']",6,False,Vibrating antennae in water currents.
8,390,50.90320943558443,30,U. olhanensis,,True,68.48392035097456,p,female,9,189.64196279741347,,"['Barnacle', 'Coral Fragment', 'Mussel', 'Polychaete Worm']",9,True,Sitting still blending with environment.
9,190,82.84959858786894,80,A farensis,,False,176.6899828757934,j,male,10,218.28948979429424,,['Hermit Crab'],11,False,Burrowing into sandy sediment.
10,150,92.10032913637522,40,A. Farensis,,False,53.556572472908066,s,female,11,181.79955393141367,,"['Barnacle', 'Crab (Other Species)', 'Sea Urchin', 'Snail', 'Jellyfish']",9,False,Rapid crossing of open sand.
11,80,80.00833098844987,60,A farensis,,False,679.2463769503262,s,male,12,160.87290330405267,,"['Sea Urchin', 'Small Fish']",9,False,Sitting still blending with environment.
12,100,77.79970584374533,30,U. olhanensis,,False,28.243797414756287,s,male,13,200.04641661734283,,['Coral Fragment'],6,False,Moving toward warmer water pockets.
13,230,64.43698118468899,70,u. olhanen.,,False,53.30260565231679,p,male,14,165.28366658207784,,['Polychaete Worm'],12,False,Climbing algae-covered rocks.
14,280,76.52954129702002,70,u. olhanen.,,True,169.27021034596544,p,female,15,188.52648677831888,,"['Sea Anemone', 'Shrimp', 'Sea Urchin', 'Mussel']",7,True,Picking algae from rock surface.
15,170,88.56622670386915,50,A. Farensis,,False,50.1318170958612,p,female,16,181.44280994274175,,"['Sea Star', 'Sea Sponge', 'Jellyfish']",8,False,Emerging cautiously from hiding.
16,50,62.507105408463,80,u. olhanen.,,False,98.6306492340172,a,female,17,176.86599298786692,,"['Shrimp', 'Sea Star', 'Sea Anemone', 'Small Fish', 'Barnacle']",7,False,Scavenging near tidal pools.
17,100,58.66858343025504,110,A. Farensis,,False,335.53244033701037,a,male,18,175.28826097454987,,"['Sea Urchin', 'Sea Sponge', 'Polychaete Worm']",7,False,Feeding on small crustaceans.
18,160,63.29931335618681,70,A farensis,,False,83.07751713958334,a,male,19,196.52881989152996,,"['Shrimp', 'Crab (Other Species)', 'Small Fish', 'Sea Star']",6,False,Retreating quickly from shadow.
19,110,72.36836859128985,20,A farensis,,False,99.30351622777935,a,male,20,100.59667368892835,,"['Hermit Crab', 'Snail', 'Algae']",8,False,Stillness in cold water.
20,270,61.334580597261805,60,A. Farensis,,False,63.6321467286556,p,female,21,162.90386479900403,,"['Mussel', 'Hermit Crab', 'Coral Fragment']",5,False,Stillness in cold water.
