,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,A. Farensis,male,s,True,Nibbling detritus off seabed patches.,"['Crab (Other Species)', 'Sea Star', 'Coral Fragment']",6.0,1.9318181818181819,1.8652179647378546,2.677707782556927,1.9685125074370853,3.3636363636363638,2020-11-21,37.1,-8.62,0
1,A. Farensis,male,s,,Feeding on decaying matter among rocks.,"['Small Fish', 'Shrimp', 'Sea Sponge', 'Sea Anemone']",8.0,2.159090909090909,2.568580116402273,3.142653471833428,2.1614374976423414,3.090909090909091,2020-11-21,,,1
2,A. Farensis,male,s,,Picking algae carefully off rock faces.,"['Jellyfish', 'Shrimp', 'Algae']",8.0,2.159090909090909,1.7719183530664837,2.635785718642203,2.2366311527830347,3.0,2020-11-21,,,2
3,U. olhanensis,female,a,False,Engaging in struggle with seaweed entanglement.,"['Sea Star', 'Sea Urchin']",8.0,2.3961679638167452,2.5194450717010035,3.378413064380449,2.5329757279912375,3.090909090909091,2020-11-21,,,3
4,Ucides alvorensis,male or female,s,,Performing dominance display by body lifting.,"['Sea Anemone', 'Barnacle']",5.0,3.2954545454545454,3.016412698187865,4.142645320198196,3.553168205230145,3.1818181818181817,2020-11-21,,,4
5,A. Farensis,female,a,False,Traversing algae-slick rock surfaces.,"['Jellyfish', 'Crab (Other Species)', 'Shrimp', 'Coral Fragment', 'Algae']",8.0,0.47554571261250395,0.4807254391653762,0.633321306722424,0.5078390105187107,3.090909090909091,2020-11-21,,,5
6,u. olhanen.,male,a,,Resting in shaded crevice along cliff.,"['Snail', 'Jellyfish', 'Algae']",7.0,7.090909090909091,6.70972663239769,9.959132234226487,7.404596203238435,2.909090909090909,2020-11-21,,,6
7,A. Farensis,male,a,,Claw shaking post-contact gesture.,"['Sea Anemone', 'Small Fish', 'Barnacle']",7.0,2.590909090909091,2.779397756426435,4.061962934723863,2.818433140615141,3.090909090909091,2020-11-21,,,7
8,A. Farensis,female,s,True,Consuming algae scraped from barnacles.,"['Small Fish', 'Mussel', 'Coral Fragment', 'Shrimp', 'Hermit Crab']",3.0,2.2610190507628967,1.957922557909911,2.6347566279361305,2.343857665370768,3.0,2020-11-21,,,8
9,A. Farensis,female,s,False,Feeding on decaying matter among rocks.,"['Sea Star', 'Coral Fragment', 'Barnacle']",7.0,1.724534394692087,2.31398840040146,3.077937438451493,1.7601946853828174,3.0,2020-11-21,,,9
10,A. Farensis,male,s,True,Emerging slowly after perceived threat.,"['Sea Anemone', 'Algae', 'Snail']",7.0,2.272727272727273,2.0256360580479726,3.0206558146009583,2.4360745947026774,3.090909090909091,2020-11-21,,,10
11,Ucides alvorensis,female,j,True,Claw snapping in diver confrontation.,"['Hermit Crab', 'Coral Fragment', 'Jellyfish', 'Polychaete Worm']",7.0,0.8417288137084586,1.111047564251114,1.3987594393153961,0.9082854178156089,3.0,2020-11-21,,,11
12,A farensis,N/R,s,,Rapid clawing during feeding bouts.,"['Crab (Other Species)', 'Mussel', 'Sea Urchin', 'Jellyfish', 'Barnacle']",5.0,2.0454545454545454,2.173136630476721,3.215964771248755,2.0769670348902722,3.1818181818181817,2020-11-21,,,12
13,u. olhanen.,male,a,,Rhythmic waving as social cue.,"['Crab (Other Species)', 'Sea Star', 'Barnacle']",7.0,2.8636363636363638,3.045183933356897,4.565828353031166,2.8758212862472945,3.090909090909091,2020-11-21,,,13
14,A. Farensis,female,s,True,Hiding beneath overhanging rock.,"['Sea Urchin', 'Sea Anemone']",5.0,1.21329838757323,1.3155282285899252,1.7560083909760051,1.3328127844801734,3.0,2020-11-21,,,14
15,u. olhanen.,male,a,,Lying still to avoid detection.,"['Small Fish', 'Algae', 'Snail']",4.0,3.1363636363636362,2.9367592011222885,4.11727788595012,3.2247325405755203,3.090909090909091,2020-11-21,,,15
16,U. olhanensis,female,s,False,Taking cover beneath seagrass leaves.,"['Sea Urchin', 'Crab (Other Species)']",3.0,1.5073824007646721,1.2340769241348168,1.5389448717576857,1.5579994499190113,3.0,2020-11-21,,,16
17,Ucides alvorensis,N/R,s,,Filtering detritus from shallow bottom.,"['Crab (Other Species)', 'Sea Urchin', 'Sea Sponge', 'Mussel']",7.0,2.0454545454545454,2.4019056081350714,2.916025963351379,2.0758480223476963,3.090909090909091,2020-11-21,,,17
18,u. olhanen.,female,s,False,Sheltering under broken shell piece.,['Shrimp'],7.0,2.1730484628629614,2.0686665227726952,2.6649031740509055,2.3686278847291713,3.090909090909091,2020-11-21,,,18
