,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,33,7.488272488131802,5,u. olhanen.,-8.01873,False,1.2118386252210205,pre_puberty,female,1,13.586057964668708,37.02606,"['Coral Fragment', 'Hermit Crab', 'Sea Star']",7,Color changes during molting.
1,21,3.7768551890170587,6,u. olhanen.,,False,2.0829070802994534,juvenile,male,2,11.227746585883667,,"['Mussel', 'Small Fish', 'Sea Anemone', 'Sea Sponge']",6,Color changes during molting.
2,21,4.919758127895888,7,U. olhanensis,,False,5.170682168414267,sub_adult,male,3,14.4228962638986,,['Shrimp'],8,Climbing vertical rock face.
3,28,5.9610234007618255,5,A farensis,,False,9.886558279010542,pre_puberty,female,4,11.449494775584979,,"['Crab (Other Species)', 'Sea Star', 'Mussel', 'Snail', 'Small Fish']",9,Exchanging antenna taps.
4,26,6.686639272525843,2,u. olhanen.,,False,11.33853680444696,adult,male,5,11.33942297462651,,['Polychaete Worm'],6,Searching for food in tidal pools.
5,17,6.886959531952848,5,A. Farensis,,False,5.717784782783941,adult,-,6,11.15247894254799,,"['Algae', 'Coral Fragment', 'Sea Anemone', 'Small Fish', 'Shrimp']",4,Pausing frequently during exploration.
6,32,7.72780448313563,5,A farensis,,False,4.0601226207606995,adult,female,7,11.72688931891716,,"['Shrimp', 'Sea Anemone', 'Sea Star']",10,Inspecting discarded crab shell.
7,15,1.7359962513517373,3,u. olhanen.,,True,2.2426720233920374,adult,male,8,10.8127800209018,,"['Mussel', 'Barnacle', 'Algae', 'Shrimp', 'Small Fish']",7,Foraging among seagrass roots.
8,39,8.012078359629653,7,U. olhanensis,,False,2.0656262799686513,adult,male,9,14.52037173911419,,"['Sea Star', 'Algae']",7,Territorial display against intruder.
9,21,3.7083537042858916,4,A. Farensis,,True,9.270000954372051,pre_puberty,male,10,10.7459981446388,,"['Mussel', 'Small Fish', 'Sea Urchin', 'Hermit Crab']",8,Guarding a small hole in sediment.
