,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
0,200,111.79590343755106,80,A. Farensis,-7.99163,False,42.12809962953163,p,male,1,78.73166233919795,37.01025,"['Algae', 'Small Fish']",7,Claw snapping at diver.
1,120,82.14377412388637,130,A farensis,,False,4.833542761090573,j, ,2,57.70531129920098,,"['Barnacle', 'Snail']",9,Climbing submerged rocks.
2,250,126.04414623320322,50,U. olhanensis,,True,98.81428737277695,s,male,3,73.45175210564909,,"['Algae', 'Jellyfish', 'Hermit Crab', 'Small Fish', 'Snail']",9,Climbing onto submerged logs.
3,150,116.70261534784883,20,A farensis,,False,77.55788663228051,s,?,4,44.656272166315034,,"['Mussel', 'Shrimp', 'Sea Anemone', 'Small Fish', 'Snail']",7,Picking biofilm on submerged wood.
4,60,105.62747205338525,80,A. Farensis,,False,63.12154309340268,s,female,5,74.65289180360357,,"['Coral Fragment', 'Sea Urchin', 'Mussel']",9,Hiding under floating debris.
5,60,114.81347066992481,50,u. olhanen.,,False,22.20153369085047,s,?,6,77.64010988379141,,['Jellyfish'],8,Territorial display against intruder.
6,160,126.27324344421265,30,A. Farensis,,False,22.88416691005272,p,male,7,65.976598132999,,"['Mussel', 'Crab (Other Species)', 'Sea Star']",6,Shaking claws after contact.
7,270,103.4395209576015,30,u. olhanen.,,True,38.87118396111367,s, ,8,111.46648624617086,,"['Crab (Other Species)', 'Small Fish']",4,Half buried in sand.
8,210,94.38142616546196,80,A. Farensis,,False,30.850341983024656,a,female,9,86.96874652435648,,"['Polychaete Worm', 'Sea Star', 'Mussel', 'Small Fish']",7,Climbing seaweed stalks.
9,130,116.84080516902054,60,A farensis,,False,14.93279543592424,s,male,10,70.67135568381636,,"['Shrimp', 'Hermit Crab', 'Snail']",10,Stillness in cold water.
10,280,86.32512066213265,20,A farensis,,False,53.70196098360932,s,female,11,110.3590791794183,,"['Polychaete Worm', 'Jellyfish', 'Sea Sponge', 'Small Fish', 'Mussel']",9,Feeding on algae scraped from rocks.
11,280,98.44424491333316,30,A farensis,,False,43.77373078912492,s,male,12,98.80539348565537,,"['Jellyfish', 'Sea Anemone', 'Barnacle']",10,Shaking claws after contact.
12,370,95.13184912761491,50,A. Farensis,,False,14.66294001898714,j,nan,13,63.35951884712341,,"['Crab (Other Species)', 'Sea Star']",9,Inspecting discarded crab shell.
13,70,113.03016951002384,40,u. olhanen.,,False,15.812848641245075,s,male,14,46.75797902280577,,['Jellyfish'],7,Swimming short distance to escape.
14,340,110.27776292416662,30,A. Farensis,,False,677.4113025659966,s,male,15,55.68454738647331,,"['Mussel', 'Sea Anemone', 'Sea Urchin', 'Shrimp']",8,Burrowing into sandy sediment.
15,200,100.2088718252581,90,A. Farensis,,False,82.55689009712044,s,nan,16,95.92740802126842,,"['Shrimp', 'Snail', 'Sea Star', 'Polychaete Worm']",7,Escaping predator silhouette overhead.
16,130,91.49953590830968,30,A farensis,,False,69.39672367863315,s, ,17,85.13835669668813,,"['Coral Fragment', 'Mussel']",9,Using claws to dig into sediment.
17,120,86.87824825074583,20,A farensis,,False,291.64980899788094,s,female,18,65.3341349486526,,"['Mussel', 'Sea Anemone', 'Sea Sponge', 'Barnacle', 'Sea Urchin']",12,Displaying dominance by lifting body.
18,210,113.49752174037553,30,U. olhanensis,,False,400.4988336219049,s,male,19,72.3903559339558,,"['Polychaete Worm', 'Sea Sponge', 'Algae', 'Sea Urchin']",11,Guarding a small hole in sediment.
19,210,82.33290590619033,30,u. olhanen.,,False,84.73927842823835,p,female,20,74.01100121592657,,"['Sea Urchin', 'Jellyfish', 'Barnacle', 'Polychaete Worm', 'Sea Anemone']",8,Moving toward warmer water pockets.
