,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid?,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],behavior
0,310,55.021874856677684,110,A. Farensis,-7.99163,True,8.194585314364796,s,male,1,142.679952841638,37.01025,"['Coral Fragment', 'Snail', 'Barnacle']",5,Climbing vertical rock face.
1,190,63.49986544041515,70,u. olhanen.,,False,1.3383591041168919,s,female,2,178.55462024886887,,"['Algae', 'Sea Urchin']",10,Color changes during molting.
2,210,50.55124308869005,40,A farensis,,False,4.844472197928212,s,female,3,143.36875420491978,,"['Snail', 'Small Fish', 'Sea Star']",6,Interaction with hermit crabs.
3,500,55.49314517014324,60,A farensis,,True,17.21342366371342,s,female,4,142.21294680814782,,"['Sea Star', 'Small Fish']",10,Feeding on small crustaceans.
4,80,62.86752817317951,20,A. Farensis,,False,4.667479202958357,s,male,5,158.96879278920986,,"['Sea Star', 'Jellyfish', 'Mussel']",4,Defensive posture when approached.
5,120,57.637229427013715,30,A farensis,,False,33.49565644877317,s,male,6,163.14627255940806,,"['Sea Star', 'Barnacle']",5,Using claws to dig into sediment.
6,150,45.51864715086104,50,A. Farensis,,False,24.08628804297216,j,male,7,150.82480886519213,,"['Sea Urchin', 'Coral Fragment', 'Jellyfish']",3,Claw snapping at diver.
7,240,67.06862562409317,90,A farensis,,False,1.7526285533212391,s,male,8,161.38643831900498,,"['Sea Sponge', 'Jellyfish', 'Sea Star', 'Sea Anemone', 'Sea Urchin']",11,Vibrating antennae in water currents.
8,240,84.02156136231235,70,u. olhanen.,,False,32.90009981272846,p,male,9,147.01088758401028,,"['Jellyfish', 'Coral Fragment', 'Snail', 'Polychaete Worm']",8,Moving sideways along sandy bottom.
9,390,84.07805870909459,70,A. Farensis,,False,12.236852065802593,j,female,10,149.89405347096454,,"['Sea Urchin', 'Shrimp']",9,Climbing barnacle-covered surfaces.
10,90,47.6210792757388,40,U. olhanensis,,True,3.3416572387360013,a,male,11,167.43921348274046,,"['Crab (Other Species)', 'Hermit Crab', 'Sea Anemone', 'Sea Sponge', 'Sea Urchin']",9,Crab moving quickly across rocks.
11,260,75.23736881749974,50,A farensis,,False,170.93922497712583,s,male,12,193.70215333655213,,"['Small Fish', 'Sea Urchin', 'Algae']",8,Feeding on small crustaceans.
12,90,64.4630531566763,40,A. Farensis,,False,34.92252458410765,s,female,13,148.649938283266,,"['Sea Anemone', 'Snail', 'Hermit Crab', 'Algae']",11,Half buried in sand.
13,120,54.52643733379277,90,A farensis,,False,1.286162770932454,a,male,14,185.5541097630288,,['Snail'],9,Exchanging antenna taps.
14,350,81.31900270305877,40,u. olhanen.,,True,104.34105390476955,p,female,15,152.73725805451653,,"['Sea Anemone', 'Jellyfish', 'Hermit Crab', 'Snail', 'Polychaete Worm']",9,Picking detritus from seabed.
15,150,61.32970102610145,20,A farensis,,False,405.74651782584675,a, ,16,139.2553925413598,,['Sea Star'],7,Dragging shell fragment backward.
16,140,35.13348850066281,70,A farensis,,False,1.1862280384967592,s,male,17,170.97781316758903,,['Hermit Crab'],8,Guarding a small hole in sediment.
17,130,30.970392829081614,30,u. olhanen.,,True,87.34513586789397,j,male,18,160.861462807988,,"['Mussel', 'Small Fish', 'Jellyfish', 'Coral Fragment', 'Barnacle']",10,Feeding on detritus in shallow water.
18,190,42.24619546209034,50,U. olhanensis,,True,1371.1360830860133,a,?,19,149.15897327641096,,"['Shrimp', 'Mussel', 'Sea Anemone']",9,Searching for food in tidal pools.
19,130,36.39008604589944,80,A. Farensis,,False,52.95375356778159,a,male,20,154.33737118684945,,['Coral Fragment'],9,Rapid crossing of open sand.
