,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,6,12.151190034091307,3,u. olhanen.,-8.01873,False,8.445517155727462,pre_puberty,male,1,20.02949873210024,37.02606,"['Polychaete Worm', 'Sea Anemone']",9,Sitting still blending with environment.
1,14,13.428233584410632,4,A. Farensis,,False,13.90973785038564,sub_adult,female,2,23.699062907572557,,"['Crab (Other Species)', 'Polychaete Worm', 'Snail', 'Algae']",9,Claw snapping at diver.
2,8,12.463412139302905,3,A. Farensis,,False,3.452209346114296,adult,male,3,22.96251290236345,,"['Coral Fragment', 'Barnacle', 'Hermit Crab', 'Polychaete Worm', 'Sea Sponge']",10,Hiding under seagrass blades.
3,9,11.324406927290248,4,A farensis,,False,11.715450178623056,pre_puberty, ,4,21.026382815838776,,['Algae'],8,Resting under shell fragment.
4,12,11.392423806530985,3,u. olhanen.,,False,1.1887363563931694,pre_puberty, ,5,22.818133690185984,,"['Jellyfish', 'Polychaete Worm', 'Small Fish', 'Barnacle']",4,Interacting with small fish nearby.
5,15,10.978158848114742,3,u. olhanen.,,True,2.24049476379557,pre_puberty,male,6,24.251466555619505,,"['Polychaete Worm', 'Jellyfish', 'Sea Anemone', 'Barnacle', 'Shrimp']",5,Rapid crossing of open sand.
6,11,10.622092342300123,3,A. Farensis,,False,0.3416978749734516,juvenile,male,7,23.092816386362944,,"['Mussel', 'Shrimp', 'Small Fish', 'Jellyfish', 'Crab (Other Species)']",7,Climbing algae-covered rocks.
7,7,11.86478246861655,4,u. olhanen.,,False,3.603434105567303,sub_adult, ,8,22.899031550701633,,"['Polychaete Worm', 'Small Fish', 'Shrimp', 'Sea Star']",9,Burrowing into sandy sediment.
8,15,12.25231639060953,2,u. olhanen.,,False,1.2459704069201003,pre_puberty,male,9,23.910436005206154,,"['Coral Fragment', 'Polychaete Worm']",7,Waving claws rhythmically.
9,9,12.611266079498652,7,A. Farensis,,False,8.633728215056086,adult,female,10,22.82400671158903,,['Hermit Crab'],10,Climbing algae-covered rocks.
10,18,13.015125941447252,4,u. olhanen.,,False,13.248978407320124,sub_adult,male,11,22.865727122995267,,"['Mussel', 'Small Fish']",6,Dragging shell fragment backward.
11,17,13.16246735853092,3,U. olhanensis,,False,2.1415092664941344,sub_adult,female,12,24.7790369111231,,"['Small Fish', 'Jellyfish', 'Algae', 'Sea Sponge']",7,Struggling with entangled seaweed.
12,10,12.910032191478278,6,A. Farensis,,True,55.550842415322286,adult,male,13,22.07217627394815,,['Coral Fragment'],9,Inspecting discarded crab shell.
13,10,13.16528618062615,8,A farensis,,False,3.5550160487042786,sub_adult,male or female,14,23.39514749981878,,"['Snail', 'Mussel', 'Sea Anemone', 'Algae', 'Sea Sponge']",9,Waving claws rhythmically.
14,9,11.498574537765943,5,u. olhanen.,,False,21.92232817004176,sub_adult,male or female,15,21.68156340850829,,['Algae'],5,Hiding in sandy burrow.
15,14,10.74521060772308,4,u. olhanen.,,True,16.200833108403884,juvenile,male,16,21.987170838418002,,"['Algae', 'Sea Anemone', 'Shrimp']",8,Crab moving quickly across rocks.
16,11,14.130916679125281,5,A farensis,,False,8.598749712376856,pre_puberty,female,17,23.65616032714204,,['Barnacle'],12,Stillness in cold water.
17,8,13.80484438611347,4,U. olhanensis,,False,0.6471178645021722,juvenile,nan,18,22.026693029374677,,"['Algae', 'Hermit Crab', 'Snail']",5,Territorial display against intruder.
18,28,11.897846530103374,4,A farensis,,False,9.492346606389454,sub_adult,male,19,24.182358734237532,,"['Mussel', 'Hermit Crab', 'Snail', 'Small Fish']",8,Guarding eggs under abdominal flap.
19,14,11.422403291847674,5,A farensis,,True,22.53057443764548,pre_puberty,?,20,22.292598818682727,,"['Small Fish', 'Sea Anemone', 'Sea Star', 'Sea Sponge']",9,Mating behavior with antenna touching.
20,28,12.678624771609915,6,A. Farensis,,False,49.94074033162882,juvenile,male,21,22.939862811813885,,['Jellyfish'],9,Social contact with other crabs.
21,12,11.953608431876196,3,A farensis,,False,2.7066619515367103,sub_adult,male,22,23.929867872060598,,"['Shrimp', 'Polychaete Worm', 'Crab (Other Species)']",6,Foraging among seagrass roots.
22,17,11.791218336548551,9,A. Farensis,,False,52.65189318653377,sub_adult,female,23,23.516226005541654,,"['Algae', 'Jellyfish', 'Small Fish']",10,Inspecting discarded crab shell.
23,32,13.25045592050773,7,u. olhanen.,,False,2.865610905323738,sub_adult,male,24,26.14364503751368,,['Algae'],9,Resting in shaded rock crevice.
24,23,10.551149126885102,2,U. olhanensis,,False,16.377018347961737,pre_puberty,female,25,24.330098068404073,,['Sea Anemone'],12,Swimming short distance to escape.
25,19,11.553977749161978,5,U. olhanensis,,False,1.5214031497702074,sub_adult,male,26,24.29385281315478,,"['Hermit Crab', 'Shrimp', 'Sea Anemone', 'Jellyfish', 'Snail']",8,Shaking claws after contact.
26,7,10.991017841884432,4,A farensis,,False,2.445773052632153,juvenile,male or female,27,19.407932805928237,,"['Hermit Crab', 'Sea Urchin', 'Sea Star', 'Algae', 'Mussel']",8,Vibrating antennae in water currents.
27,16,12.843362832222533,5,u. olhanen.,,False,8.034864137153875,pre_puberty,male,28,23.266324591657032,,['Jellyfish'],11,Claw waving directed at nearby crab.
28,8,10.911638624087702,5,U. olhanensis,,False,1.8796070374124012,pre_puberty, ,29,21.344862968043973,,"['Shrimp', 'Sea Star', 'Barnacle']",6,Slow movement near seagrass patches.
29,8,11.33017121464672,5,A. Farensis,,False,1.396581201731257,sub_adult, ,30,20.35614708977364,,['Algae'],6,Claw snapping in competition.
30,22,12.474993746430426,8,U. olhanensis,,False,4.891861436931434,juvenile,female,31,24.582322691560663,,"['Polychaete Worm', 'Algae', 'Sea Star', 'Sea Sponge']",13,Interacting with small fish nearby.
31,14,12.301492762439594,3,U. olhanensis,,False,8.753579206459369,juvenile,male,32,22.709941260382514,,"['Crab (Other Species)', 'Hermit Crab', 'Mussel']",10,Moving in groups.
32,29,13.041646229156761,3,A. Farensis,,False,2.646897753569628,juvenile,male,33,22.233466037348556,,"['Sea Anemone', 'Small Fish', 'Snail', 'Mussel', 'Barnacle']",9,Swimming short distance to escape.
33,9,12.106565495593276,4,A farensis,,True,7.565717698978651,adult,female,34,22.027083977315716,,"['Sea Sponge', 'Shrimp', 'Sea Urchin', 'Coral Fragment']",9,Retreating into burrow.
34,11,11.60559296903493,4,A. Farensis,,False,2.1187585877329407,adult,female,35,21.2104210414414,,"['Snail', 'Sea Urchin']",9,Feeding on algae scraped from rocks.
35,9,11.482653279629947,4,u. olhanen.,,True,1.2607565939660204,sub_adult,male,36,18.782586690282326,,"['Polychaete Worm', 'Hermit Crab', 'Algae', 'Coral Fragment']",8,Hiding under seagrass blades.
36,28,9.135339009664817,5,U. olhanensis,,True,16.274463216559752,sub_adult,female,37,25.887411147479384,,"['Small Fish', 'Sea Star', 'Polychaete Worm', 'Shrimp']",8,Moving toward bait.
37,24,15.001151046193824,3,u. olhanen.,,False,5.241276088241432,adult,female,38,26.581324532102013,,"['Algae', 'Jellyfish', 'Barnacle', 'Sea Urchin', 'Sea Anemone']",5,Resting in shaded rock crevice.
38,35,11.50950854283183,5,u. olhanen.,,False,1.9474887138430956,sub_adult,male or female,39,28.490934237886865,,['Barnacle'],9,Shaking claws after contact.
39,20,11.26155135498951,4,A. Farensis,,True,2.68176885236568,sub_adult,male,40,22.546447334411194,,"['Sea Sponge', 'Barnacle']",6,Exploring new territory.
40,28,10.484178694344575,3,A. Farensis,,False,4.483502667390373,pre_puberty,male,41,24.17590573170044,,"['Shrimp', 'Hermit Crab', 'Barnacle', 'Mussel', 'Small Fish']",10,Vibrating antennae in water currents.
41,18,10.856622465409876,3,A farensis,,False,4.721772780758424,sub_adult,female,42,22.095123314214366,,"['Barnacle', 'Mussel', 'Small Fish']",8,Struggling with entangled seaweed.
42,16,11.46055757716741,6,U. olhanensis,,False,2.2371514675121453,sub_adult,male,43,23.299571589925925,,"['Sea Sponge', 'Sea Star']",6,Hiding under floating debris.
43,13,12.101022547706037,2,U. olhanensis,,False,1.5144368174134617,adult,male,44,21.15354762233149,,"['Crab (Other Species)', 'Polychaete Worm']",11,Emerging cautiously from hiding.
44,5,11.886032502948026,10,u. olhanen.,,False,3.1693573222431777,sub_adult,nan,45,19.48686497480074,,"['Snail', 'Jellyfish', 'Polychaete Worm', 'Coral Fragment', 'Shrimp']",11,Picking biofilm on submerged wood.
45,9,13.557229701965372,6,u. olhanen.,,False,0.4597643654048963,pre_puberty,?,46,21.762765382517703,,['Jellyfish'],7,Pausing frequently during exploration.
46,9,9.93911101751555,7,A. Farensis,,False,21.631388408729556,adult,male,47,21.818977606573455,,['Sea Anemone'],9,Searching for food in tidal pools.
47,7,12.336635265700785,7,u. olhanen.,,False,5.043184074054539,sub_adult,female,48,20.005777949024363,,"['Polychaete Worm', 'Snail']",10,Climbing onto submerged logs.
48,5,13.182964644777625,7,u. olhanen.,,False,3.0530390960346336,pre_puberty,female,49,21.051831789778642,,['Sea Urchin'],8,Guarding a small hole in sediment.
49,10,12.683682044392668,5,A farensis,,False,13.922451263531643,adult, ,50,21.265467747045975,,['Polychaete Worm'],7,Retreating quickly from shadow.
50,20,12.490251992990938,4,U. olhanensis,,False,3.653980980407478,sub_adult,male,51,22.25038006886119,,"['Mussel', 'Crab (Other Species)', 'Polychaete Worm']",11,Moving sideways along sandy bottom.
51,5,11.968731409121506,8,u. olhanen.,,True,5.167517140850376,sub_adult,?,52,19.134817234942908,,"['Sea Star', 'Sea Urchin']",8,Retreating quickly from shadow.
52,5,11.38811421031795,5,A. Farensis,,False,4.527301951234088,adult,male,53,21.477760514570296,,"['Sea Star', 'Coral Fragment', 'Small Fish', 'Barnacle', 'Hermit Crab']",9,Exchanging antenna taps.
53,19,13.029543291756752,3,A farensis,,False,2.904786798156201,pre_puberty,male,54,25.62937698726319,,"['Sea Star', 'Coral Fragment', 'Shrimp', 'Snail', 'Sea Sponge']",7,Climbing seaweed stalks.
54,9,12.174547840126753,2,A. Farensis,,False,3.1882857331271803,adult,female,55,20.91029684985262,,['Sea Sponge'],4,Stillness in cold water.
55,10,11.556043659176714,10,U. olhanensis,,False,0.9632735544395149,juvenile,male,56,21.463960600674703,,"['Mussel', 'Sea Urchin', 'Sea Anemone', 'Barnacle']",5,Climbing vertical rock face.
56,23,12.478875532821867,2,U. olhanensis,,True,19.47341008388945,adult,male,57,23.83914426018628,,"['Shrimp', 'Snail', 'Algae']",10,Escaping from aggressive fish.
57,11,14.025721766159176,3,U. olhanensis,,False,1.9499128974910875,adult,male,58,22.180218360493953,,['Jellyfish'],5,Hiding in sandy burrow.
58,23,13.535260981947692,5,A. Farensis,,False,5.532674137673303,pre_puberty,female,59,23.840252824875446,,"['Mussel', 'Barnacle', 'Hermit Crab', 'Sea Anemone', 'Polychaete Worm']",9,Interacting with small fish nearby.
59,34,12.650713357663136,4,A farensis,,False,2.097290989816367,pre_puberty,male or female,60,26.527243596620863,,"['Hermit Crab', 'Crab (Other Species)', 'Sea Sponge']",5,Stillness in cold water.
60,10,11.301900049609934,5,u. olhanen.,,False,13.307676569127775,sub_adult, ,61,22.713310507771826,,"['Snail', 'Hermit Crab']",5,Climbing submerged rocks.
61,17,12.421407619023691,5,A farensis,,True,8.13112580999193,adult,male,62,23.723457740831446,,"['Algae', 'Polychaete Worm']",7,Climbing vertical rock face.
62,16,13.349789444915409,5,A. Farensis,,False,2.8688976209071795,juvenile,female,63,22.845429169653727,,"['Snail', 'Mussel', 'Crab (Other Species)', 'Sea Anemone', 'Jellyfish']",7,Interacting with small fish nearby.
63,14,12.945926702786403,5,A. Farensis,,False,35.428261973078186,pre_puberty, ,64,23.02082719276054,,"['Algae', 'Sea Anemone', 'Small Fish']",6,Retreating quickly from shadow.
64,16,12.1908403323806,3,A. Farensis,,False,6.970258373761217,adult,male,65,23.479346964152175,,"['Small Fish', 'Snail', 'Sea Urchin']",7,Mating behavior with antenna touching.
65,25,10.852752068256933,6,A. Farensis,,False,6.705345140935897,adult,N/R,66,23.658762475559218,,"['Shrimp', 'Polychaete Worm', 'Jellyfish', 'Sea Anemone', 'Sea Urchin']",6,Claw snapping at diver.
66,23,12.82010504799416,4,A. Farensis,,False,3.1226531311708,pre_puberty,male,67,21.608565587935963,,"['Mussel', 'Sea Star']",8,Claw snapping at diver.
67,19,13.353677007219591,2,A. Farensis,,True,3.8242057925277324,pre_puberty,female,68,21.894367800153237,,"['Sea Sponge', 'Barnacle', 'Mussel', 'Sea Anemone', 'Jellyfish']",8,Pausing frequently during exploration.
68,16,14.346921809318886,2,A farensis,,False,0.5646472973064195,adult,male,69,23.807711965198976,,"['Snail', 'Crab (Other Species)', 'Coral Fragment', 'Algae']",5,Sideways walking along bay edge.
69,37,11.346485795747874,5,u. olhanen.,,False,2.583774909252462,adult,female,70,28.61851796534441,,['Hermit Crab'],9,Claw snapping at diver.
70,10,12.655782088851785,3,A. Farensis,,False,3.3929422347920895,pre_puberty,female,71,21.09372471783684,,"['Small Fish', 'Mussel']",10,Exchanging antenna taps.
71,16,13.279733541851286,2,u. olhanen.,,False,2.276262732749039,pre_puberty,female,72,23.804981007683956,,"['Barnacle', 'Mussel', 'Algae', 'Sea Anemone', 'Shrimp']",11,Emerging cautiously from hiding.
72,28,13.117868575354349,4,A farensis,,False,8.751145977505402,sub_adult,male,73,26.102954108629564,,"['Coral Fragment', 'Snail', 'Mussel', 'Sea Sponge', 'Jellyfish']",4,Moving in groups.
73,21,12.607910091651705,4,A. Farensis,,False,1.7302047987077644,pre_puberty,male,74,23.716686465835835,,['Sea Anemone'],12,Feeding on small mollusks.
74,18,10.277101414064632,2,A. Farensis,,True,12.657148121831565,juvenile,nan,75,23.110640405598502,,"['Small Fish', 'Shrimp', 'Polychaete Worm']",7,Inspecting discarded crab shell.
75,6,11.156699749025478,4,u. olhanen.,,False,11.166800991065621,juvenile,male,76,21.57202559748876,,"['Polychaete Worm', 'Shrimp', 'Jellyfish', 'Hermit Crab', 'Small Fish']",10,Vibrating antennae in water currents.
76,5,10.748394202284778,6,U. olhanensis,,False,0.7972197607442659,pre_puberty,female,77,20.115000297543435,,"['Polychaete Worm', 'Hermit Crab', 'Coral Fragment']",7,Hiding under seagrass blades.
77,46,14.12757570150585,4,u. olhanen.,,False,24.070909063830367,adult, ,78,29.28229818131174,,['Algae'],8,Retreating into burrow.
78,21,11.859433852202336,8,A farensis,,True,5.535003932095652,pre_puberty,male,79,22.993812175529037,,"['Jellyfish', 'Sea Star', 'Mussel', 'Shrimp', 'Sea Urchin']",13,Moving toward warmer water pockets.
79,12,11.197627113941751,5,A. Farensis,,False,1.7890326156983685,juvenile,female,80,19.70953733189567,,"['Sea Anemone', 'Sea Urchin']",5,Escaping from aggressive fish.
80,27,11.28644846286196,3,u. olhanen.,,True,19.760939963302235,sub_adult, ,81,25.878149794747372,,['Shrimp'],9,Moving toward bait.
81,6,14.249435314620035,2,A. Farensis,,False,52.690452740663886,sub_adult,female,82,23.683385926072052,,['Hermit Crab'],7,Guarding a small hole in sediment.
82,18,16.000154371375864,4,u. olhanen.,,True,4.552418269516725,sub_adult,female,83,23.572781370419573,,['Crab (Other Species)'],8,Climbing algae-covered rocks.
83,19,11.831804409596867,3,A. Farensis,,True,4.971325854166913,adult,male,84,21.6010055720251,,"['Sea Anemone', 'Sea Star', 'Crab (Other Species)']",9,Searching for mates at twilight.
84,13,11.788105615687233,3,A. Farensis,,False,1.6588072106655314,adult, ,85,22.487445219498937,,"['Hermit Crab', 'Small Fish', 'Algae', 'Sea Sponge']",8,Resting in shaded rock crevice.
85,9,11.066573503913151,3,U. olhanensis,,False,4.414208892134988,sub_adult,male or female,86,22.02899457300559,,['Small Fish'],7,Climbing algae-covered rocks.
86,13,12.25175755478766,13,A farensis,,False,6.949841557860864,sub_adult,nan,87,21.327969561996802,,"['Small Fish', 'Shrimp', 'Sea Star', 'Sea Sponge']",6,Burrowing into sandy sediment.
87,9,12.209555629014584,4,A farensis,,False,6.642423397373981,sub_adult,female,88,23.49953040955547,,"['Sea Anemone', 'Mussel', 'Snail']",8,Rapid claw movement while feeding.
88,18,11.64117071669002,9,A. Farensis,,False,3.1579536363736835,sub_adult,female,89,20.198888793994996,,"['Jellyfish', 'Snail']",2,Climbing submerged rocks.
89,8,14.055703198072376,2,U. olhanensis,,False,19.446763937032436,pre_puberty,male,90,21.381655518236652,,"['Sea Urchin', 'Polychaete Worm', 'Mussel', 'Sea Star']",10,Using claws to dig into sediment.
90,28,11.627458556809914,2,A farensis,,False,77.05121678577528,sub_adult,male,91,25.12102020474685,,"['Sea Urchin', 'Barnacle', 'Sea Star']",6,Pausing frequently during exploration.
