,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,140,98.30669923339792,30,A farensis,-7.99163,False,88.7735246470535,s,male,1,189.9320170772549,37.01025,"['Mussel', 'Barnacle', 'Sea Sponge']",8,False,Scavenging near tidal pools.
1,50,90.47584808301296,30,A. Farensis,,False,10.435171395313107,p,female,2,206.21163617996697,,['Polychaete Worm'],7,False,Social contact with other crabs.
2,90,91.44519548327719,40,A farensis,,False,48.44869654777624,s,male or female,3,173.4970928223077,,"['Sea Anemone', 'Barnacle', 'Algae', 'Hermit Crab']",8,False,Hiding in sandy burrow.
3,70,91.84802506018252,40,U. olhanensis,,False,182.28247457927068,s,female,4,200.23599188661592,,['Sea Urchin'],12,False,Hiding under seagrass blades.
4,60,97.60545882966514,90,u. olhanen.,,True,12.187475220230414,p,nan,5,189.981517877055,,"['Mussel', 'Algae', 'Sea Sponge']",7,True,Climbing barnacle-covered surfaces.
5,160,74.92156877247581,40,A. Farensis,,False,45.32473121720723,s,female,6,195.44287658489722,,['Sea Star'],9,False,Picking detritus from seabed.
6,260,76.58997190882609,40,A. Farensis,,False,31.361026627896507,p, ,7,230.711555811376,,['Sea Star'],8,False,Camouflaging with surrounding mud.
7,90,80.41791885790562,40,u. olhanen.,,True,8.908084934415877,s,female,8,185.51834796829868,,"['Crab (Other Species)', 'Jellyfish', 'Coral Fragment', 'Snail', 'Sea Anemone']",6,True,Resting in shaded rock crevice.
8,100,93.19065490448877,40,A. Farensis,,False,44.471994943357956,a, ,9,174.46414896660954,,"['Polychaete Worm', 'Snail', 'Coral Fragment', 'Shrimp', 'Algae']",11,False,Claw waving directed at nearby crab.
9,80,95.19310678650031,60,A farensis,,False,35.95046162604456,s,male,10,159.94254208061176,,"['Sea Star', 'Shrimp', 'Small Fish', 'Crab (Other Species)']",7,False,Escaping predator silhouette overhead.
10,80,95.69399512123637,90,A. Farensis,,False,10.835321952658836,j,female,11,209.97725595699137,,"['Mussel', 'Jellyfish']",7,False,Moving toward warmer water pockets.
11,120,92.69402796343044,60,u. olhanen.,,False,21.498513811054973,p,nan,12,176.3548907748927,,"['Crab (Other Species)', 'Algae', 'Sea Urchin', 'Jellyfish', 'Polychaete Worm']",11,False,Claw snapping in competition.
12,130,98.60226198107458,40,A farensis,,True,38.11345498662154,a,male,13,211.9669263134321,,"['Hermit Crab', 'Mussel']",11,True,Climbing algae-covered rocks.
13,200,99.63441378385795,80,A. Farensis,,True,25.06642492442763,p,male,14,151.0018651055912,,['Sea Urchin'],7,True,Moving in groups.
14,70,52.9747919002299,90,A. Farensis,,True,34.261387933768674,s, ,15,177.3315044453165,,"['Sea Sponge', 'Jellyfish', 'Hermit Crab', 'Polychaete Worm', 'Sea Anemone']",11,True,Guarding a small hole in sediment.
15,200,76.73451810323093,70,U. olhanensis,,True,70.96475060388407,a,male,16,279.07831541285196,,['Hermit Crab'],6,True,Searching for mates at twilight.
16,70,70.13797642374756,30,A farensis,,False,59.0697672240229,p,female,17,161.4624546402435,,"['Polychaete Worm', 'Sea Anemone']",9,False,Claw snapping at diver.
17,90,70.91664221337352,50,A farensis,,False,65.87359610657609,p,male,18,179.9511576525214,,"['Jellyfish', 'Sea Star']",9,False,Climbing seaweed stalks.
18,180,81.8888633968053,40,A. Farensis,,False,57.785773567595044,a,male,19,145.2017837541806,,"['Sea Sponge', 'Sea Anemone', 'Shrimp', 'Mussel', 'Sea Urchin']",10,False,Retreating quickly from shadow.
19,160,92.92414331376192,60,A farensis,,False,3.6131077268864282,a,male,20,225.07468020168645,,"['Polychaete Worm', 'Crab (Other Species)', 'Small Fish']",8,False,Displaying dominance by lifting body.
20,220,80.60842698841113,30,A. Farensis,,False,145.1140763734057,j,female,21,153.0392910154329,,"['Sea Star', 'Sea Sponge']",5,False,Waving claws rhythmically.
21,270,83.15521852011759,30,A farensis,,False,12.643647036531075,a,female,22,215.41472355011302,,"['Algae', 'Crab (Other Species)']",6,False,Hiding beneath rocks.
22,210,103.66337965120701,40,U. olhanensis,,False,73.03574282778416,a,male,23,105.93485734429251,,"['Hermit Crab', 'Shrimp', 'Sea Star']",7,False,Burrowing into sandy sediment.
