,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,5,7.410637226682652,5,U. olhanensis,-8.01873,False,4.282503385527871,pre_puberty,male,1,17.305214506883434,37.02606,"['Mussel', 'Hermit Crab', 'Snail', 'Shrimp', 'Polychaete Worm']",8,Claw snapping in competition.
1,30,8.478044521618727,3,u. olhanen.,,False,7.781394894070687,sub_adult,male,2,20.22976485080952,,"['Shrimp', 'Jellyfish', 'Hermit Crab']",4,Climbing algae-covered rocks.
2,11,7.870486083497081,7,u. olhanen.,,False,24.988759626331863,pre_puberty,male,3,19.24344436448532,,"['Snail', 'Sea Urchin', 'Barnacle', 'Crab (Other Species)', 'Sea Sponge']",9,Rapid claw movement while feeding.
3,25,8.07343144719143,3,A. Farensis,,True,24.87684946790978,adult,male,4,21.077439911445687,,"['Sea Anemone', 'Hermit Crab', 'Mussel', 'Crab (Other Species)']",6,Pausing frequently during exploration.
4,12,10.649858418497036,5,U. olhanensis,,True,21.267564963423695,sub_adult,male,5,19.79947899783542,,"['Polychaete Worm', 'Shrimp', 'Mussel', 'Sea Anemone']",8,Sideways walking along bay edge.
5,11,6.346769696623656,5,A. Farensis,,False,76.15324746258798,adult,male,6,18.235446838753845,,['Sea Anemone'],8,Climbing submerged rocks.
6,5,8.675232450816758,3,A farensis,,False,22.80754921105418,pre_puberty,?,7,18.75857699706705,,['Mussel'],11,Moving sideways along sandy bottom.
7,13,9.455261852262877,4,A farensis,,True,150.0,sub_adult,male,8,20.40602965219139,,"['Shrimp', 'Mussel', 'Small Fish', 'Jellyfish']",5,Swimming short distance to escape.
8,20,9.399736368035553,4,u. olhanen.,,True,1.2346814072030343,sub_adult,female,9,19.2168484367921,,['Sea Anemone'],5,Emerging cautiously from hiding.
9,22,7.702386845656761,2,A farensis,,True,24.86121813642451,pre_puberty,male,10,20.542471195829854,,"['Hermit Crab', 'Small Fish', 'Jellyfish', 'Sea Star', 'Sea Anemone']",8,Hiding in sandy burrow.
