,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,Ucides alvorensis, ,j,True,Moving toward warmer water pockets.,['Coral Fragment'],9.0,0.2727272727272727,0.18175933629592336,0.22646352418227877,0.29607605226804523,3.272727272727273,2020-09-10,37.1,-8.62,0
1,U. olhanensis,male,s,,Moving toward warmer water pockets.,"['Sea Sponge', 'Barnacle', 'Snail', 'Polychaete Worm']",5.0,3.8636363636363638,4.119597297668516,5.610195711463267,4.234462081529112,3.272727272727273,2020-09-10,,,1
2,A farensis,male,s,,Climbing barnacle-covered surfaces.,"['Coral Fragment', 'Mussel']",5.0,2.3863636363636362,2.837724259451956,4.137901951440893,2.557891740188195,3.272727272727273,2020-09-10,,,2
3,u. olhanen.,female,a,True,Feeding on small mollusks.,"['Snail', 'Hermit Crab', 'Sea Sponge', 'Algae']",2.0,1.9293980276798826,1.8436239807993133,2.4993035747716723,2.094461087328246,3.1818181818181817,2020-09-10,,,3
4,A farensis,male,a,,Climbing barnacle-covered surfaces.,"['Algae', 'Jellyfish', 'Polychaete Worm', 'Barnacle']",9.0,0.9545454545454546,1.0224228107365176,1.2713562787553203,0.9847009733828197,3.1818181818181817,2020-09-10,,,4
5,U. olhanensis,male,p,,Feeding on detritus in shallow water.,"['Sea Star', 'Algae']",7.0,0.6818181818181818,0.5243070973655817,0.6455567502216375,0.7499577549836233,3.090909090909091,2020-09-10,,,5
6,Ucides alvorensis,male,a,,Climbing barnacle-covered surfaces.,"['Crab (Other Species)', 'Barnacle', 'Polychaete Worm', 'Sea Sponge', 'Mussel']",3.0,3.0,3.0985387865002973,4.126639866491105,3.0167162741496423,3.090909090909091,2020-09-10,,,6
7,u. olhanen.,female,a,False,Color changes during molting.,"['Sea Sponge', 'Mussel', 'Jellyfish']",6.0,2.680373850245537,2.7322449092544896,3.6377672793066735,2.788472156173667,3.1818181818181817,2020-09-10,,,7
8,u. olhanen.,female,s,False,Resting in shaded rock crevice.,"['Small Fish', 'Coral Fragment']",4.0,1.2771912103692369,1.2735591068088927,1.7201471860246982,1.3929148735113175,3.090909090909091,2020-09-10,,,8
9,u. olhanen.,female,a,False,Climbing submerged rocks.,"['Mussel', 'Jellyfish', 'Algae', 'Hermit Crab', 'Coral Fragment']",5.0,4.563357882816184,5.357679574672635,6.7161239086536275,4.630221862012494,3.0,2020-09-10,,,9
10,Ucides alvorensis,nan,p,True,Scavenging near tidal pools.,"['Polychaete Worm', 'Sea Urchin', 'Sea Star']",5.0,1.2954545454545454,1.2727751133115224,1.9048739400182002,1.330686425556935,3.272727272727273,2020-09-10,,,10
11,U. olhanensis,female,a,False,Defensive posture when approached.,['Mussel'],6.0,2.355887052940007,2.459632028587121,3.525596676628301,2.4839068658647503,3.090909090909091,2020-09-10,,,11
12,U. olhanensis, ,s,,Escaping predator silhouette overhead.,"['Sea Star', 'Sea Urchin', 'Sea Sponge']",8.0,1.8181818181818181,2.1722129740038514,2.9051016507637906,1.8509826535701686,3.0,2020-09-10,,,12
13,Ucides alvorensis,female,j,False,Moving toward bait.,"['Snail', 'Sea Sponge', 'Sea Star']",9.0,1.506114482147458,1.1968105030790217,1.5910904302911624,1.585470436313784,3.1818181818181817,2020-09-10,,,13
14,U. olhanensis,male,j,,Burrowing into sandy sediment.,['Polychaete Worm'],5.0,0.18181818181818182,0.2396197749831608,0.33363884175625125,0.19966956235608027,3.272727272727273,2020-09-10,,,14
15,u. olhanen.,female,a,False,Burrowing into sandy sediment.,['Small Fish'],6.0,1.5033282746357133,1.50844948999845,1.9387907998932754,1.5102546513949668,3.1818181818181817,2020-09-10,,,15
16,U. olhanensis,male,p,,Hiding under floating debris.,['Hermit Crab'],8.0,3.0,2.3344695031792817,3.2820382124465053,3.095458093574933,3.090909090909091,2020-09-10,,,16
17,U. olhanensis,male,p,,Defensive posture when approached.,"['Barnacle', 'Coral Fragment', 'Sea Star', 'Sea Urchin']",4.0,1.1590909090909092,1.2757496034978932,1.7593813933130413,1.1893298589673789,3.1818181818181817,2020-09-10,,,17
18,Ucides alvorensis,female,j,False,Exchanging antenna taps.,"['Sea Urchin', 'Snail', 'Barnacle']",4.0,1.3407215442824754,1.151313999638553,1.629730115574108,1.4555730616305325,3.272727272727273,2020-09-10,,,18
19,A farensis,male,s,,Picking algae from rock surface.,"['Mussel', 'Shrimp', 'Sea Sponge', 'Algae']",7.0,1.0227272727272727,1.1466473979513785,1.5825947421024613,1.1190631238583562,3.272727272727273,2020-09-10,,,19
20,A farensis,male or female,p,True,Sideways walking along bay edge.,"['Sea Sponge', 'Mussel', 'Hermit Crab', 'Coral Fragment']",7.0,3.272727272727273,3.113944685072697,3.761231831291268,3.395769063770638,3.1818181818181817,2020-09-10,,,20
21,u. olhanen.,male,j,,Picking detritus from seabed.,"['Sea Anemone', 'Sea Star', 'Crab (Other Species)', 'Algae']",3.0,1.0,1.2362135773548073,1.7279626031473008,1.004468534901631,3.272727272727273,2020-09-10,,,21
22,u. olhanen.,female,s,False,Social contact with other crabs.,"['Mussel', 'Jellyfish', 'Barnacle', 'Sea Anemone']",4.0,3.894301372899814,3.966444789099441,5.697335119248408,4.005263837275278,3.272727272727273,2020-09-10,,,22
23,U. olhanensis,female,a,False,Picking biofilm on submerged wood.,"['Hermit Crab', 'Crab (Other Species)', 'Small Fish', 'Sea Anemone']",4.0,5.024330796769127,4.123817089605925,5.571278995351189,5.404009501329527,3.090909090909091,2020-09-10,,,23
24,U. olhanensis,male,a,,Waving claws rhythmically.,['Polychaete Worm'],6.0,2.8636363636363638,3.031970976375109,3.8940083003970187,3.051514703688396,3.0,2020-09-10,,,24
25,u. olhanen.,female,s,False,Emerging cautiously from hiding.,"['Polychaete Worm', 'Sea Sponge', 'Algae']",4.0,1.4297151337425105,1.6662896705405694,2.147484769383873,1.4353993526946351,3.090909090909091,2020-09-10,,,25
26,U. olhanensis,female,j,False,Claw waving directed at nearby crab.,"['Polychaete Worm', 'Crab (Other Species)', 'Hermit Crab']",10.0,0.8579899268373214,1.1274590750094682,1.6797141202644932,0.8833900613403908,2.909090909090909,2020-09-10,,,26
27,u. olhanen.,male,j,,Climbing vertical rock face.,"['Snail', 'Coral Fragment']",4.0,0.7727272727272727,0.8956691136874507,1.2203372765692528,0.8225520369203806,3.1818181818181817,2020-09-10,,,27
28,A. Farensis,male,a,,Emerging cautiously from hiding.,"['Polychaete Worm', 'Small Fish']",8.0,3.6818181818181817,3.894903094901717,5.5679721131496445,3.8457523490459566,3.1818181818181817,2020-09-10,,,28
29,U. olhanensis,female,a,False,Mating behavior with antenna touching.,"['Mussel', 'Coral Fragment', 'Sea Anemone']",8.0,1.7028162086105196,2.068281727163789,2.56291761119034,1.8670789531648433,3.1818181818181817,2020-09-10,,,29
30,u. olhanen.,male,p,True,Feeding on detritus in shallow water.,"['Sea Sponge', 'Sea Star', 'Polychaete Worm']",9.0,0.4090909090909091,0.5154141817685388,0.6569373417172591,0.44879696181769513,3.090909090909091,2020-09-10,,,30
31,u. olhanen.,male,p,,Climbing algae-covered rocks.,['Sea Sponge'],5.0,1.9772727272727273,1.5257012842106676,2.0340692019360835,2.143743952434718,3.1818181818181817,2020-09-10,,,31
32,u. olhanen.,male,s,,Picking algae from rock surface.,"['Sea Star', 'Shrimp', 'Small Fish', 'Hermit Crab']",6.0,2.9545454545454546,2.5640398458672005,3.6030955775968136,3.182845406894622,3.090909090909091,2020-09-10,,,32
33,U. olhanensis,female,a,False,Retreating quickly from shadow.,"['Sea Sponge', 'Algae', 'Crab (Other Species)']",5.0,0.6094144712923085,0.7196173907357261,0.9320481443868354,0.6598291482024187,3.1818181818181817,2020-09-10,,,33
34,Ucides alvorensis,male,s,,Rapid crossing of open sand.,"['Sea Star', 'Shrimp']",6.0,2.727272727272727,2.7644542440229403,4.113916377049511,2.755058597383528,3.1818181818181817,2020-09-10,,,34
35,A farensis,female,a,False,Hiding in sandy burrow.,['Small Fish'],9.0,3.164944351502704,3.5115470648932177,5.161043020561508,3.303816308666954,3.1818181818181817,2020-09-10,,,35
36,u. olhanen.,male,s,,Stillness in cold water.,['Mussel'],5.0,0.45454545454545453,0.4517773764138624,0.6164880638493893,0.48112288148922977,3.1818181818181817,2020-09-10,,,36
37,A farensis,female,a,False,Shaking claws after contact.,"['Snail', 'Polychaete Worm']",5.0,2.2218112504933156,2.5240729098485897,3.4218987436683914,2.3191892170092583,3.272727272727273,2020-09-10,,,37
38,u. olhanen.,male or female,s,,Climbing seaweed stalks.,['Barnacle'],8.0,4.659090909090909,4.285879449802657,5.490254337370146,4.669398191817539,3.1818181818181817,2020-09-10,,,38
39,A. Farensis,female,s,False,Climbing onto submerged logs.,"['Snail', 'Sea Anemone', 'Sea Star']",7.0,1.4941663148679394,1.5985511388653508,2.2104328393723516,1.5497142302036644,3.272727272727273,2020-09-10,,,39
40,U. olhanensis,female,a,False,Escaping from aggressive fish.,"['Hermit Crab', 'Sea Urchin', 'Sea Anemone', 'Polychaete Worm', 'Sea Sponge']",8.0,2.174838158586151,1.8592792885796903,2.597932742230222,2.2211949715123223,3.272727272727273,2020-09-10,,,40
41,U. olhanensis,female,a,True,Territorial display against intruder.,"['Snail', 'Sea Anemone', 'Shrimp', 'Polychaete Worm', 'Jellyfish']",9.0,2.5404318327258784,3.1160897603321462,4.248657281270381,2.5925231623911333,3.1818181818181817,2020-09-10,,,41
42,A farensis,male,a,,Searching for food in tidal pools.,"['Shrimp', 'Sea Star']",7.0,2.8636363636363638,2.686099613933626,3.8496474704623167,3.0226796693812754,3.090909090909091,2020-09-10,,,42
43,Ucides alvorensis,female,a,False,Social contact with other crabs.,['Algae'],4.0,2.074219911615334,1.9620368568319781,2.715099909171442,2.075288640814947,3.272727272727273,2020-09-10,,,43
44,Ucides alvorensis,male,p,,Using claws to dig into sediment.,"['Hermit Crab', 'Crab (Other Species)']",4.0,1.7727272727272727,1.4705022955068892,1.9389477394023276,1.847580739155878,3.1818181818181817,2020-09-10,,,44
45,U. olhanensis,male,a,,Feeding on detritus in shallow water.,"['Shrimp', 'Sea Anemone', 'Barnacle']",9.0,3.8181818181818183,3.999757835598113,5.947677403079013,3.9440375645504444,3.272727272727273,2020-09-10,,,45
46,A farensis,female,s,False,Using claws to dig into sediment.,"['Hermit Crab', 'Small Fish', 'Sea Star', 'Mussel']",4.0,2.233518958074115,2.6318187019198422,3.284783271424993,2.247932389724507,3.090909090909091,2020-09-10,,,46
47,u. olhanen.,female,a,False,Feeding on detritus in shallow water.,['Sea Anemone'],3.0,1.8994726370673718,1.9047977785188424,2.5979624108054367,1.9645152595708344,3.1818181818181817,2020-09-10,,,47
48,U. olhanensis,male,a,,Moving toward bait.,"['Jellyfish', 'Sea Urchin', 'Small Fish']",9.0,2.3181818181818183,2.2873642937786394,3.3019801201909256,2.4658139828618335,3.1818181818181817,2020-09-10,,,48
49,u. olhanen.,male,s,,Stillness in cold water.,"['Barnacle', 'Sea Anemone', 'Snail', 'Sea Urchin']",7.0,5.2272727272727275,5.323875266472459,6.529065180313984,5.344649124036362,3.090909090909091,2020-09-10,,,49
50,A farensis,female,a,False,Territorial display against intruder.,"['Coral Fragment', 'Mussel', 'Polychaete Worm', 'Algae', 'Snail']",5.0,1.587696798430237,1.38174041683913,2.0681315422408413,1.6706923899900248,3.1818181818181817,2020-09-10,,,50
51,u. olhanen.,male,a,,Escaping predator silhouette overhead.,"['Shrimp', 'Mussel']",1.0,4.5,4.148556657088478,5.999419931357395,4.888337880455411,3.272727272727273,2020-09-10,,,51
52,U. olhanensis,male,s,,Moving sideways along sandy bottom.,"['Sea Sponge', 'Small Fish', 'Hermit Crab']",10.0,2.3863636363636362,2.6835746395464963,3.859688195558683,2.4039721228541016,3.090909090909091,2020-09-10,,,52
53,A. Farensis,female,s,True,Rapid crossing of open sand.,"['Shrimp', 'Mussel', 'Sea Star']",3.0,1.37930279319196,1.5615638665728866,2.201966747862995,1.4087579358478506,3.272727272727273,2020-09-10,,,53
54,A farensis,female,s,False,Climbing submerged rocks.,['Polychaete Worm'],6.0,1.3963406865508015,1.6725559470476319,2.2953539329436556,1.439591670307624,3.0,2020-09-10,,,54
55,A farensis,female,a,False,Scavenging near tidal pools.,"['Mussel', 'Sea Anemone', 'Hermit Crab', 'Algae']",4.0,0.4786829964844275,0.567750632384996,0.7548111072618373,0.4833528349672587,3.090909090909091,2020-09-10,,,55
56,u. olhanen.,female,s,False,Color changes during molting.,"['Crab (Other Species)', 'Mussel', 'Polychaete Worm', 'Sea Sponge']",5.0,2.451414273013349,2.392648191818274,3.531603618375675,2.5994024271987146,3.0,2020-09-10,,,56
57,A farensis,male,s,,Rapid claw movement while feeding.,"['Sea Anemone', 'Sea Star', 'Coral Fragment', 'Crab (Other Species)', 'Hermit Crab']",11.0,1.3636363636363635,1.3756784524343786,1.8841844964242578,1.3856109501252936,3.1818181818181817,2020-09-10,,,57
58,U. olhanensis,male,a,,Climbing seaweed stalks.,"['Shrimp', 'Sea Sponge', 'Sea Star', 'Mussel', 'Polychaete Worm']",5.0,5.045454545454546,4.6759998184367,6.602991671476076,5.27347923231883,3.272727272727273,2020-09-10,,,58
59,u. olhanen.,female,s,True,Picking detritus from seabed.,"['Sea Sponge', 'Sea Star', 'Sea Anemone', 'Jellyfish']",6.0,2.7596755290278945,2.5868143222613065,3.2683648577705706,2.7798716746206336,3.1818181818181817,2020-09-10,,,59
60,u. olhanen.,female,j,False,Sitting still blending with environment.,"['Sea Star', 'Sea Anemone', 'Algae', 'Polychaete Worm']",4.0,1.2157511687491576,1.5067804826986224,1.8958850433435082,1.311698425304773,3.090909090909091,2020-09-10,,,60
61,A. Farensis,male,s,,Defensive posture when approached.,"['Sea Sponge', 'Jellyfish']",6.0,3.1818181818181817,3.4173686974688695,4.838001522203467,3.40230559834028,3.1818181818181817,2020-09-10,,,61
62,A farensis,female,s,False,Hiding beneath rocks.,"['Sea Urchin', 'Mussel', 'Barnacle', 'Polychaete Worm']",9.0,3.5177680702471195,3.2456523879545003,4.21135884303986,3.6890329352395566,3.1818181818181817,2020-09-10,,,62
63,U. olhanensis,male,s,,Rapid crossing of open sand.,"['Algae', 'Mussel', 'Crab (Other Species)', 'Small Fish']",8.0,2.0454545454545454,2.3890851789099314,3.2958445857273064,2.217108633951286,3.1818181818181817,2020-09-10,,,63
64,U. olhanensis,male,a,,Interaction with hermit crabs.,"['Sea Sponge', 'Sea Anemone', 'Sea Star', 'Sea Urchin']",3.0,4.363636363636363,4.3289771399113715,5.902548368709065,4.642084959574461,3.090909090909091,2020-09-10,,,64
65,Ucides alvorensis,female,j,False,Pausing frequently during exploration.,"['Crab (Other Species)', 'Snail', 'Mussel']",5.0,0.6860367701052801,0.8397964021314324,1.0444595685820934,0.7411186749069425,3.090909090909091,2020-09-10,,,65
66,u. olhanen.,female,s,False,Exchanging antenna taps.,"['Sea Sponge', 'Sea Urchin', 'Small Fish', 'Mussel']",4.0,2.181503348911822,2.0862998365315817,2.582977123358097,2.208668742125864,3.3636363636363638,2020-09-10,,,66
67,U. olhanensis,male,a,,Vibrating antennae in water currents.,"['Algae', 'Snail']",2.0,4.090909090909091,4.0572063869196,5.693502993670798,4.174852583313778,3.090909090909091,2020-09-10,,,67
68,A farensis,male,a,,Color changes during molting.,"['Mussel', 'Hermit Crab', 'Barnacle']",7.0,9.409090909090908,8.643951818929594,12.33744262397035,9.461364439593057,3.1818181818181817,2020-09-10,,,68
69,Ucides alvorensis,female,s,False,Inspecting discarded crab shell.,"['Small Fish', 'Sea Star', 'Crab (Other Species)', 'Mussel']",8.0,0.9861037689845147,0.8945324139568246,1.1768119023441075,1.0805002419413408,3.1818181818181817,2020-09-10,,,69
