,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,71,137,105
0,39.0,9.759445773019474,2.0,A. Farensis,-8.01873,True,36.86575106257762,sub_adult,male,1.0,25.640989613111934,37.02606,"['Coral Fragment', 'Small Fish', 'Crab (Other Species)', 'Sea Star', 'Jellyfish']",9.0,Guarding a small hole in sediment.,,,
1,36.0,8.800687471184148,8.0,A. Farensis,,False,16.714129417976128,adult,male,2.0,23.398081185321093,,"['Snail', 'Sea Sponge', 'Jellyfish', 'Algae', 'Barnacle']",8.0,Guarding eggs under abdominal flap.,,,
2,14.0,10.56294602234346,7.0,u. olhanen.,,False,0.8913875728295185,sub_adult,female,3.0,18.295366450374814,,['Crab (Other Species)'],10.0,Resting in shaded rock crevice.,,,
3,18.0,8.598608561686994,7.0,U. olhanensis,,True,81.3731425157038,juvenile, ,4.0,20.82937188561169,,"['Sea Sponge', 'Mussel', 'Shrimp', 'Sea Anemone']",7.0,Picking biofilm on submerged wood.,,,
4,50.0,6.373626973557627,5.0,u. olhanen.,,False,6.52144046582864,sub_adult,male or female,5.0,28.139977522920276,,"['Snail', 'Coral Fragment', 'Sea Star']",8.0,Hiding beneath rocks.,,,
5,33.0,9.826595213466792,8.0,U. olhanensis,,False,7.654294246228836,sub_adult,male,6.0,19.61411100289224,,"['Polychaete Worm', 'Jellyfish', 'Snail', 'Shrimp']",8.0,Dragging shell fragment backward.,,,
6,33.0,11.961538248445358,2.0,A. Farensis,,False,12.35180251048016,pre_puberty,male,7.0,23.7211354337289,,"['Shrimp', 'Sea Urchin', 'Jellyfish']",10.0,Territorial display against intruder.,,,
7,31.0,8.11795224361192,5.0,U. olhanensis,,False,2.7872353344078817,sub_adult,male,8.0,24.663221924303315,,['Mussel'],10.0,Climbing barnacle-covered surfaces.,,,
8,50.0,7.199081510289193,2.0,u. olhanen.,,True,8.263316245046335,pre_puberty,male,9.0,26.795248647361454,,"['Sea Urchin', 'Jellyfish', 'Small Fish', 'Algae']",7.0,Territorial display against intruder.,,,
9,39.0,8.189970069983366,5.0,A farensis,,False,0.8229430515430581,pre_puberty,female,10.0,24.21444749123403,,['Crab (Other Species)'],11.0,Claw snapping at diver.,,,
10,24.0,11.76447658883685,2.0,A. Farensis,,False,26.485929127374842,juvenile,male,11.0,19.460634855198112,,"['Shrimp', 'Polychaete Worm', 'Jellyfish', 'Barnacle', 'Sea Star']",10.0,Vibrating antennae in water currents.,,,
11,21.0,9.36994892708767,2.0,A. Farensis,,True,8.538302751523315,adult,male,12.0,18.15592745725363,,['Small Fish'],8.0,Claw snapping in competition.,,,
12,18.0,8.717714620184774,6.0,A. Farensis,,False,20.478337821203397,juvenile,male,13.0,22.399624367759543,,"['Shrimp', 'Snail', 'Sea Anemone', 'Crab (Other Species)', 'Small Fish']",6.0,Feeding on small crustaceans.,,,
13,37.0,9.35883381805241,2.0,u. olhanen.,,False,53.88893920596298,juvenile, ,14.0,23.108711831055977,,"['Jellyfish', 'Sea Urchin', 'Sea Star']",6.0,Retreating into burrow.,,,
14,14.0,8.926079337036153,7.0,A farensis,,False,1.0612667990777216,pre_puberty,male,15.0,19.778538073578645,,"['Mussel', 'Crab (Other Species)', 'Barnacle', 'Jellyfish', 'Sea Anemone']",5.0,Climbing onto submerged logs.,,,
