,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
0,U. olhanensis,female,a,False,Reacting to sudden changes in temperature.,"['Barnacle', 'Sea Anemone']",7.0,6.972216689979434,8.428141065495238,5.909720047927254,6.979389132285385,37.1,-8.62,0
1,A farensis,male or female,s,,Sifting through sediment for scraps.,"['Sea Anemone', 'Sea Sponge', 'Algae', 'Sea Star']",6.0,4.886363636363637,4.490124489333687,13.972908556415007,3.868851165612587,,,1
2,u. olhanen.,male,a,,Searching tidal pools for nutrients.,"['Algae', 'Small Fish', 'Jellyfish']",8.0,4.7727272727272725,4.521551254175399,47.95240922322191,3.3959433867871356,,,2
3,A. Farensis,male,j,,Progressing cautiously through new area.,"['Sea Anemone', 'Sea Urchin', 'Polychaete Worm', 'Hermit Crab']",6.0,2.1363636363636362,2.1270283583845404,1.6630607905207426,11.792932699473432,,,3
4,A farensis,male,s,,Clambering up submerged tree trunks.,"['Snail', 'Sea Anemone', 'Sea Urchin']",5.0,2.9545454545454546,3.0932030997739544,24.037267740962193,2.3910711916653824,,,4
5,u. olhanen.,male,s,,Escaping from pursuing predator silhouette.,"['Sea Urchin', 'Barnacle', 'Snail']",7.0,2.840909090909091,2.977229861433941,22.665153939318994,2.5495595868655396,,,5
6,U. olhanensis,male,j,,Resisting aggressive fish encounter.,"['Coral Fragment', 'Algae', 'Jellyfish']",6.0,2.090909090909091,1.932882723578397,1.4494123834765675,10.643000778636342,,,6
7,A. Farensis,male,p,,Feeding on small crustaceans in crevices.,"['Polychaete Worm', 'Snail', 'Barnacle', 'Crab (Other Species)']",7.0,1.2954545454545454,0.9999982232961873,3.9964109015464886,0.7615500197848054,,,7
8,u. olhanen.,male,s,,Protecting territory in confined space.,"['Shrimp', 'Sea Urchin', 'Jellyfish', 'Sea Sponge']",6.0,4.659090909090909,3.9199989010044103,36.68129860664403,3.072718088271722,,,8
9,A farensis,female,p,False,Peering out cautiously from cover.,"['Crab (Other Species)', 'Hermit Crab', 'Barnacle', 'Algae']",5.0,1.6396084656392633,1.830211403343197,1.310229459183227,1.5574853128451103,,,9
10,u. olhanen.,female,p,False,Consuming algae scraped from barnacles.,"['Sea Anemone', 'Algae', 'Snail', 'Hermit Crab', 'Sea Star']",6.0,1.7759908628994638,1.9372185182961479,1.442471318878149,1.5815178323519496,,,10
11,u. olhanen.,male,a,,Adopting threatening stance when approached.,"['Hermit Crab', 'Crab (Other Species)']",7.0,6.0,5.78736686723875,5.198623665529625,78.84131339946099,,,11
12,u. olhanen.,female,j,False,Engaging in struggle with seaweed entanglement.,['Small Fish'],6.0,0.8102437323879322,0.6259667937154585,0.3879905018307378,0.5140005268138694,,,12
13,U. olhanensis,female,s,False,Approaching small fish with curiosity.,"['Sea Star', 'Jellyfish', 'Mussel']",7.0,2.5540310812922877,2.899298876543933,2.2206433087510935,2.4661000037158334,,,13
14,Ucides alvorensis,male,s,,Peering out cautiously from cover.,"['Sea Anemone', 'Crab (Other Species)', 'Polychaete Worm']",8.0,2.6136363636363638,2.7058629409415853,2.252595994358513,19.561383822367585,,,14
15,u. olhanen.,female,s,False,Claw snapping in diver confrontation.,['Sea Sponge'],5.0,3.115398179461242,2.5588916108952096,1.6101995373021933,2.0496083519662758,,,15
16,u. olhanen.,female,p,False,Frequent pausing while exploring.,['Small Fish'],6.0,1.2921228576963584,1.3221013377886672,1.0315096929888958,1.1307688225901071,,,16
17,U. olhanensis,female,s,False,Peering out cautiously from cover.,"['Small Fish', 'Shrimp', 'Sea Star', 'Polychaete Worm']",8.0,3.1077925941517335,3.245369076632795,2.180920050429796,2.6818759507726146,,,17
18,U. olhanensis,female,a,True,Retreating quickly into hidden burrow.,"['Mussel', 'Hermit Crab', 'Sea Urchin']",3.0,2.6591171852416355,3.0085797062937853,2.1256316468511964,2.4363524514347774,,,18
19,U. olhanensis,male,j,,Feeding on decaying matter among rocks.,"['Mussel', 'Sea Star']",8.0,1.5909090909090908,1.3405409995431972,6.388285724937347,1.0010185908164173,,,19
20,u. olhanen.,male,a,True,Mating ritual involving antennae brushing.,['Coral Fragment'],9.0,1.6363636363636365,1.5627072413828644,1.265972199157491,7.354657970199733,,,20
21,A farensis,male,a,,Nibbling detritus off seabed patches.,"['Mussel', 'Barnacle', 'Hermit Crab', 'Polychaete Worm', 'Sea Star']",6.0,5.181818181818182,5.222763663518126,4.630021094873674,65.60717640297673,,,21
22,Ucides alvorensis,female,j,False,Scuttling swiftly over rocky terrain.,['Small Fish'],7.0,0.8074051053876552,0.6448584823332643,0.49186287408010015,-999.0,,,22
23,u. olhanen.,female,a,False,Consuming algae scraped from barnacles.,"['Sea Anemone', 'Crab (Other Species)', 'Sea Star', 'Snail']",8.0,0.9214970449082736,1.1134698723997345,0.8332915595302661,0.9160798156198129,,,23
24,u. olhanen.,male,a,,Resting in shaded crevice along cliff.,['Snail'],5.0,6.954545454545454,6.440425879660973,92.39120225091092,5.608034075561352,,,24
25,u. olhanen.,female,p,False,Vibrating antennae in flowing current.,"['Sea Sponge', 'Polychaete Worm']",4.0,4.213282140446011,5.185444945950201,3.811875769124258,4.5660544725667815,,,25
26,A. Farensis,male,a,,Grazing on mollusks among debris.,['Coral Fragment'],6.0,8.045454545454545,8.386512920528519,124.85475175897909,7.5150495667736665,,,26
27,u. olhanen.,female,s,True,Hiding beneath overhanging rock.,"['Polychaete Worm', 'Crab (Other Species)']",9.0,2.185264149582215,2.159052260432542,1.396245821880723,1.9178606035190326,,,27
28,U. olhanensis,male,a,,Engaging in antennae-to-antennae contact.,"['Sea Sponge', 'Coral Fragment', 'Sea Anemone', 'Small Fish', 'Sea Star']",7.0,4.090909090909091,4.3864500302030125,42.32769440859854,3.734861858857741,,,28
29,A. Farensis,male,j,,Foraging through tangled seagrass roots.,"['Coral Fragment', 'Snail']",8.0,1.0454545454545454,1.2670355000189646,1.1296885721403713,5.157858597526376,,,29
30,A farensis,-,p,True,Retreating swiftly from perceived danger.,"['Polychaete Worm', 'Jellyfish', 'Sea Urchin', 'Sea Anemone', 'Barnacle']",6.0,4.2195969390210415,3.692756288911011,2.8691794584238823,3.387850674997347,,,30
31,A farensis,male,p,,Side-stepping along sandy coastal floor.,"['Sea Urchin', 'Coral Fragment']",9.0,2.8636363636363638,3.5914373342856547,2.9638877013123235,35.69410008200792,,,31
32,u. olhanen.,male,j,,Guarding hole in substrate from intruders.,['Sea Star'],6.0,1.3636363636363635,1.3079089743619599,5.237365158139093,0.9432658577177192,,,32
33,U. olhanensis,male,p,,Progressing cautiously through new area.,['Mussel'],12.0,4.0227272727272725,4.999782653785367,64.71471704588211,3.7457858758015203,,,33
34,u. olhanen.,female,s,False,Performing dominance display by body lifting.,"['Shrimp', 'Mussel']",6.0,2.111439439757797,1.9111885038903467,1.274352012256517,1.6367851024564037,,,34
35,A. Farensis,female,p,False,Feeding on small crustaceans in crevices.,"['Snail', 'Sea Urchin', 'Barnacle', 'Coral Fragment', 'Small Fish']",7.0,0.9470446449336872,1.0670510213491733,0.8192343019886402,0.888765023559478,,,35
36,A. Farensis,female,s,False,Claw snapping in aggressive encounter.,"['Small Fish', 'Crab (Other Species)', 'Sea Sponge']",6.0,6.282798738312343,6.872205479631789,5.36527669301935,5.807376425249226,,,36
37,U. olhanensis,female,p,False,Staying half-submerged in loose sand.,"['Sea Anemone', 'Jellyfish', 'Polychaete Worm', 'Shrimp']",2.0,1.705586686941186,1.7156523090734248,1.0897402972342682,1.4804028992895704,,,37
38,A. Farensis,female,a,False,Brief social contact with fellow crabs.,"['Shrimp', 'Jellyfish', 'Polychaete Worm']",8.0,3.0413119096057697,2.938259814730675,2.098119224323982,2.395140306830744,,,38
39,u. olhanen.,female,s,False,Scavenging at the edge of tidal pools.,"['Sea Star', 'Sea Urchin', 'Hermit Crab']",7.0,2.2685498712079397,2.318055662504941,1.6044849167965531,1.87872257603252,,,39
40,U. olhanensis,male,j,True,"Burrowing into soft, sandy sediment.","['Shrimp', 'Barnacle', 'Coral Fragment', 'Snail']",8.0,2.6363636363636362,1.6046086525666816,9.126191623966827,1.1898176319824711,,,40
41,A farensis,female,a,False,Protecting territory in confined space.,"['Crab (Other Species)', 'Snail', 'Polychaete Worm', 'Sea Sponge', 'Shrimp']",9.0,1.6941936410461047,1.8107073903010353,1.2991408372451216,1.6155266727419262,,,41
42,U. olhanensis,female,s,False,Peering out cautiously from cover.,"['Jellyfish', 'Sea Star', 'Hermit Crab', 'Sea Sponge']",10.0,5.379681705165743,5.8304725764918315,3.967878967270397,4.754310490855206,,,42
43,u. olhanen.,male,p,,Displaying territorial behavior against intruder.,['Algae'],4.0,1.8409090909090908,2.0205073124099755,1.6227592148815833,12.964546512469429,,,43
44,A farensis,male,a,,Scaling steep rock faces near shore.,"['Crab (Other Species)', 'Sea Anemone', 'Algae']",8.0,3.409090909090909,3.0762877038617322,2.440593627791736,27.890169848857795,,,44
45,A farensis,male,p,,Hiding beneath overhanging rock.,['Sea Sponge'],6.0,3.272727272727273,3.3557868554732675,2.978283340746976,30.04356996476321,,,45
46,U. olhanensis,male,p,,Entering burrow after disturbance.,"['Algae', 'Coral Fragment', 'Shrimp', 'Hermit Crab', 'Sea Sponge']",9.0,5.045454545454546,5.3245598034397466,72.16875514017562,4.439547787789925,,,46
47,A farensis,female,s,False,Searching tidal pools for nutrients.,"['Jellyfish', 'Barnacle', 'Snail', 'Sea Urchin', 'Crab (Other Species)']",5.0,2.547974707383236,2.791811463197016,2.064606222205995,2.4308035191439896,,,47
48,U. olhanensis,female,s,False,Camouflaging with nearby mud.,"['Shrimp', 'Barnacle']",5.0,4.202941231858142,4.4857862678411955,3.219852039810245,3.7026416806844122,,,48
49,u. olhanen.,female,j,False,Advancing toward bait in water.,"['Sea Sponge', 'Algae', 'Sea Star']",6.0,1.0099408713010414,1.2747299610703124,0.7687882508150498,1.0972088164581562,,,49
50,u. olhanen.,N/R,p,True,Defensive claw movement in water.,['Sea Star'],6.0,1.5681818181818181,1.8052293874041325,4.569281412219565,1.5229516843583055,,,50
51,U. olhanensis,female,s,True,Taking cover beneath seagrass leaves.,"['Coral Fragment', 'Barnacle', 'Small Fish', 'Snail']",8.0,2.25322919687523,2.5614501954812416,1.9820202690973687,2.257230023155454,,,51
52,A farensis,male,a,,Resting in shaded crevice along cliff.,"['Algae', 'Small Fish', 'Sea Anemone', 'Mussel']",8.0,0.8181818181818182,0.7672704404442837,0.5909174208011962,2.3028579684875186,,,52
