,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,37,7.423996851647344,2,u. olhanen.,-7.99163,False,31.1356941967719,pre_puberty,female,1,13.084264230978349,37.01025,"['Coral Fragment', 'Snail', 'Hermit Crab', 'Sea Anemone']",7,Sitting still blending with environment.
1,22,7.666311887223316,2,A. Farensis,,False,14.987764741434031,pre_puberty,female,2,11.555318866697084,,"['Barnacle', 'Shrimp', 'Coral Fragment', 'Sea Sponge']",10,Retreating quickly from shadow.
2,18,7.753601820134931,4,A farensis,,False,21.263311380431848,adult,male,3,13.227605842904488,,['Crab (Other Species)'],7,Resting in shaded rock crevice.
3,35,6.231451699378352,5,u. olhanen.,,True,24.747354395900402,sub_adult,male,4,12.359141563440213,,"['Algae', 'Sea Star']",8,Hiding under seagrass blades.
4,13,6.448418444151317,3,A. Farensis,,False,8.2128834913771,adult,?,5,11.129177264278153,,['Polychaete Worm'],7,Waving claws rhythmically.
5,12,5.874567542690109,6,A farensis,,False,3.53391935083739,sub_adult,female,6,8.812747103824288,,"['Hermit Crab', 'Sea Star']",6,Escaping from aggressive fish.
6,24,5.338554256273496,2,u. olhanen.,,False,48.080354415913526,sub_adult,female,7,11.473895688054226,,"['Shrimp', 'Small Fish', 'Sea Anemone', 'Algae']",6,Shaking claws after contact.
7,16,6.188640421373538,3,U. olhanensis,,False,7.001143890488375,adult,male,8,11.160534397058383,,"['Algae', 'Crab (Other Species)', 'Sea Sponge', 'Polychaete Worm', 'Sea Star']",6,Claw snapping at diver.
8,9,5.9562334859498005,5,A. Farensis,,True,60.315921821954525,adult, ,9,14.018633947937744,,"['Sea Star', 'Snail', 'Hermit Crab', 'Mussel']",8,Burrowing into sandy sediment.
9,26,7.860828407209059,4,A. Farensis,,False,1.645783259676376,sub_adult,male,10,11.57072353380239,,"['Sea Star', 'Barnacle']",10,Crab moving quickly across rocks.
10,18,8.747908727413476,5,U. olhanensis,,False,24.79843007000061,pre_puberty,male,11,13.183663204102908,,"['Barnacle', 'Snail', 'Crab (Other Species)', 'Sea Sponge']",10,Searching for mates at twilight.
11,29,6.977819303626687,6,A farensis,,False,28.348351155808146,pre_puberty,male,12,11.453134471217641,,"['Barnacle', 'Hermit Crab', 'Sea Urchin', 'Polychaete Worm', 'Mussel']",9,Resting in shaded rock crevice.
12,7,6.68892697783798,2,u. olhanen.,,True,30.559660605183232,pre_puberty,male,13,13.02828642980934,,"['Crab (Other Species)', 'Coral Fragment', 'Polychaete Worm']",12,Color changes during molting.
13,22,8.753958385133087,5,A. Farensis,,False,5.1073042127156265,sub_adult,male,14,12.701703096426346,,"['Coral Fragment', 'Sea Urchin', 'Small Fish']",6,Dragging shell fragment backward.
14,19,6.124425116004517,5,U. olhanensis,,False,4.301525472080265,sub_adult,?,15,12.054841308409038,,"['Shrimp', 'Hermit Crab', 'Coral Fragment', 'Jellyfish', 'Mussel']",10,Feeding on detritus in shallow water.
15,17,6.311080578908087,9,A farensis,,False,12.247185963790653,juvenile,?,16,12.612136769059546,,"['Sea Anemone', 'Small Fish', 'Sea Sponge', 'Crab (Other Species)']",9,Picking algae from rock surface.
16,23,5.882713911251817,6,U. olhanensis,,False,4.635302149356031,pre_puberty,male,17,11.937099351299004,,"['Algae', 'Coral Fragment', 'Sea Anemone']",10,Searching for mates at twilight.
17,22,6.207264056850385,4,A farensis,,False,52.67672422918289,sub_adult,male,18,12.404919393488415,,"['Snail', 'Polychaete Worm', 'Sea Sponge']",12,Climbing onto submerged logs.
18,20,3.827627045652456,5,A farensis,,False,0.5063418523067509,adult,male,19,10.568920180379338,,"['Crab (Other Species)', 'Sea Anemone']",6,Burrowing into sandy sediment.
19,11,6.111445344321867,7,A. Farensis,,False,27.526560269872583,sub_adult,male,20,11.038126267116368,,"['Sea Urchin', 'Mussel']",7,Moving in groups.
20,7,8.79686465587156,8,U. olhanensis,,True,21.861353524387155,pre_puberty,female,21,13.931232669090251,,"['Coral Fragment', 'Sea Urchin', 'Barnacle', 'Sea Sponge', 'Shrimp']",8,Climbing submerged rocks.
21,18,7.393855633819914,6,A farensis,,False,2.862603688478505,sub_adult,male,22,13.763058154850576,,"['Mussel', 'Hermit Crab', 'Algae', 'Shrimp', 'Sea Urchin']",8,Searching for food in tidal pools.
22,11,8.607044308717006,6,U. olhanensis,,False,24.10753073687828,pre_puberty, ,23,13.476155462418927,,['Sea Star'],6,Hiding beneath rocks.
23,10,6.290514213906346,4,u. olhanen.,,False,6.497746503981964,pre_puberty,male,24,11.523038429082261,,"['Shrimp', 'Snail', 'Coral Fragment', 'Sea Sponge', 'Hermit Crab']",10,Exploring new territory.
24,29,3.875780437205772,4,A farensis,,True,5.757178594417346,sub_adult, ,25,10.961902700212669,,['Sea Star'],10,Feeding on detritus in shallow water.
25,27,4.886260055424961,5,u. olhanen.,,True,12.928655445155933,pre_puberty,male,26,12.11891961727186,,"['Polychaete Worm', 'Sea Urchin']",9,Half buried in sand.
26,14,6.852865428571454,4,A. Farensis,,False,9.10136830465669,adult,male,27,11.580558162215244,,"['Polychaete Worm', 'Crab (Other Species)', 'Shrimp', 'Sea Urchin', 'Sea Sponge']",6,Guarding a small hole in sediment.
27,5,8.313470433412228,2,U. olhanensis,,False,1.7684092013611123,sub_adult,female,28,11.634505071906991,,"['Sea Sponge', 'Sea Urchin', 'Polychaete Worm']",7,Picking algae from rock surface.
28,16,6.685891342472874,3,A farensis,,True,30.515835473519104,sub_adult,male,29,13.374245086262732,,"['Hermit Crab', 'Sea Urchin', 'Sea Star', 'Coral Fragment', 'Algae']",8,Picking algae from rock surface.
29,6,6.243070121864109,4,A farensis,,False,4.310018278926099,juvenile,male,30,10.54826844817115,,"['Algae', 'Mussel', 'Hermit Crab', 'Sea Urchin']",11,Shaking claws after contact.
30,27,6.929562412084062,2,A. Farensis,,False,11.943644718230715,pre_puberty,male,31,11.569502222131089,,"['Barnacle', 'Sea Anemone', 'Hermit Crab', 'Mussel', 'Small Fish']",8,Resting in shaded rock crevice.
31,9,8.308826173804102,5,A farensis,,False,69.21679481266928,pre_puberty,male,32,12.436689512929494,,"['Jellyfish', 'Barnacle', 'Sea Sponge', 'Small Fish', 'Crab (Other Species)']",9,Struggling with entangled seaweed.
32,45,5.925699839621462,3,A. Farensis,,False,1.0435985567220727,sub_adult,nan,33,12.64584542393092,,['Algae'],10,Rapid claw movement while feeding.
33,26,5.929884502976142,7,A farensis,,False,17.645137417496592,pre_puberty,male or female,34,12.85176121257926,,"['Sea Urchin', 'Coral Fragment', 'Jellyfish', 'Shrimp', 'Mussel']",9,Sideways walking along bay edge.
34,24,5.862620314063124,2,A farensis,,False,32.43439345933246,pre_puberty,?,35,12.68026963330228,,"['Algae', 'Coral Fragment', 'Small Fish', 'Sea Sponge', 'Sea Anemone']",10,Claw waving directed at nearby crab.
35,22,8.741258917801172,5,A farensis,,False,8.70547628917449,sub_adult,male,36,12.771807048940985,,"['Small Fish', 'Hermit Crab', 'Crab (Other Species)', 'Barnacle']",8,Picking algae from rock surface.
36,10,5.316918257051977,4,u. olhanen.,,False,7.217396509420428,pre_puberty,male or female,37,10.154357777030203,,"['Mussel', 'Shrimp', 'Sea Sponge']",7,Climbing vertical rock face.
37,18,4.180832555403288,5,A farensis,,False,6.630633225155921,pre_puberty, ,38,11.599070545441483,,['Crab (Other Species)'],9,Moving toward bait.
38,11,7.772569177377106,2,U. olhanensis,,True,13.177411068695156,pre_puberty, ,39,13.12822840590455,,"['Shrimp', 'Coral Fragment', 'Jellyfish', 'Algae']",5,Climbing seaweed stalks.
39,19,5.586285793066182,4,A farensis,,False,59.19184294247906,sub_adult,male,40,12.883513115540943,,['Sea Sponge'],8,Resting in shaded rock crevice.
40,20,6.823165372794478,3,u. olhanen.,,False,5.154611384007072,sub_adult,male or female,41,12.211215789410963,,['Mussel'],7,Searching for food in tidal pools.
41,30,5.7017434695885285,2,A farensis,,False,30.25760126894652,juvenile,male,42,12.908055167843358,,"['Hermit Crab', 'Mussel', 'Crab (Other Species)', 'Shrimp', 'Sea Sponge']",7,Hiding under seagrass blades.
42,32,7.83140426473449,4,A farensis,,True,7.25997090033243,pre_puberty,male,43,10.98989698161585,,"['Algae', 'Crab (Other Species)', 'Shrimp', 'Sea Anemone', 'Jellyfish']",9,Slow movement near seagrass patches.
43,13,7.783308271632567,6,A farensis,,True,6.006136588417499,juvenile,female,44,15.13585043610832,,['Sea Star'],7,Searching for mates at twilight.
44,9,6.653057569220611,3,u. olhanen.,,False,6.52745546235536,adult,male,45,11.715794173635619,,"['Coral Fragment', 'Hermit Crab', 'Snail', 'Mussel']",7,Hiding beneath rocks.
45,8,5.441818764011317,6,A farensis,,True,10.807054395823656,adult, ,46,14.494103434257822,,"['Snail', 'Algae', 'Shrimp', 'Mussel']",8,Moving toward warmer water pockets.
46,19,6.247407896032284,7,u. olhanen.,,False,7.5676386716509345,pre_puberty, ,47,11.247932574389994,,"['Sea Sponge', 'Sea Urchin', 'Jellyfish']",8,Exploring new territory.
47,10,4.683446114897692,3,A. Farensis,,False,1.5192362766138996,sub_adult,female,48,9.146107099745835,,"['Small Fish', 'Coral Fragment', 'Sea Urchin', 'Mussel']",8,Social contact with other crabs.
48,11,5.75706455694953,2,A farensis,,False,6.614043006016948,sub_adult,female,49,12.486417455980218,,"['Small Fish', 'Algae', 'Sea Anemone', 'Coral Fragment']",9,Moving toward bait.
49,10,6.974064200939813,4,U. olhanensis,,False,6.559867823526268,pre_puberty,male or female,50,11.190130170483592,,"['Snail', 'Sea Urchin', 'Jellyfish']",8,Interaction with hermit crabs.
50,8,7.231992089543144,2,A farensis,,False,7.711768393322717,sub_adult,N/R,51,13.561648201718235,,"['Snail', 'Coral Fragment', 'Sea Star', 'Polychaete Worm', 'Mussel']",5,Moving toward warmer water pockets.
51,7,6.1850768410183345,4,A. Farensis,,False,4.2195870134383044,sub_adult, ,52,12.694199561932043,,['Jellyfish'],9,Climbing seaweed stalks.
52,22,5.455150573267511,4,A farensis,,False,1.5333200740994681,sub_adult,male,53,12.118812081481012,,['Small Fish'],4,Escaping from aggressive fish.
53,12,5.383670040615334,5,A. Farensis,,True,20.624975975539353,sub_adult,male,54,14.248044398331913,,"['Crab (Other Species)', 'Sea Star']",8,Slow movement near seagrass patches.
54,16,7.817595982563425,6,A farensis,,False,150.0,pre_puberty,female,55,13.10218852058364,,"['Sea Urchin', 'Jellyfish', 'Sea Anemone', 'Crab (Other Species)', 'Algae']",9,Searching for mates at twilight.
55,14,7.463308795344597,3,A. Farensis,,False,25.80405080034968,sub_adult,male,56,11.957420556517745,,['Polychaete Worm'],12,Moving sideways along sandy bottom.
56,14,6.334356723562363,6,u. olhanen.,,True,4.701890125815933,sub_adult,female,57,11.724871374791718,,"['Mussel', 'Sea Sponge', 'Jellyfish', 'Sea Star']",7,Stillness in cold water.
57,28,3.1183298223845846,2,A farensis,,False,8.792360947143283,pre_puberty,male,58,11.279258575319721,,"['Sea Urchin', 'Sea Sponge', 'Hermit Crab']",9,Hiding under floating debris.
58,32,8.784824687780944,5,A farensis,,False,10.519243570188854,pre_puberty,male,59,10.194073521368438,,"['Coral Fragment', 'Crab (Other Species)', 'Barnacle', 'Sea Sponge']",9,Interacting with small fish nearby.
59,32,6.01318940645609,2,A farensis,,False,4.868815445127931,adult,female,60,9.341628194172388,,"['Small Fish', 'Polychaete Worm', 'Sea Star', 'Sea Urchin', 'Algae']",8,Sitting still blending with environment.
60,9,5.692034877763887,2,u. olhanen.,,False,4.759901574708227,sub_adult,female,61,12.743532215212207,,"['Sea Star', 'Sea Sponge', 'Shrimp', 'Coral Fragment']",8,Climbing seaweed stalks.
61,8,5.896801193904942,9,A farensis,,False,3.432099232892035,sub_adult,male,62,11.896525611910208,,"['Mussel', 'Crab (Other Species)']",11,Climbing onto submerged logs.
62,36,7.2355705624179825,2,A. Farensis,,False,0.6968913123574797,sub_adult,nan,63,11.960080876639156,,"['Hermit Crab', 'Barnacle', 'Shrimp', 'Small Fish', 'Snail']",5,Exchanging antenna taps.
63,20,6.858827124889167,4,A. Farensis,,True,1.1644977869063848,sub_adult,male,64,10.418509050882887,,"['Polychaete Worm', 'Coral Fragment']",8,Feeding on small crustaceans.
64,31,4.892283502549598,2,u. olhanen.,,False,9.480149540463959,juvenile, ,65,10.03703708257688,,"['Mussel', 'Barnacle', 'Sea Star']",6,Resting in shaded rock crevice.
65,28,6.210948698978093,3,A. Farensis,,False,14.556885438751172,adult,female,66,11.797280261242808,,"['Barnacle', 'Sea Anemone', 'Sea Urchin', 'Jellyfish', 'Snail']",8,Stillness in cold water.
66,10,5.299948109377792,4,u. olhanen.,,False,16.562521185787503,pre_puberty,male,67,12.187728678799202,,"['Sea Anemone', 'Algae', 'Polychaete Worm']",10,Territorial display against intruder.
67,26,5.541400919427516,7,A farensis,,False,24.047199718490205,pre_puberty,male,68,12.236076522282604,,"['Sea Sponge', 'Algae']",10,Hiding in sandy burrow.
68,36,6.3303237203427996,6,u. olhanen.,,False,5.932236175074757,sub_adult,female,69,10.020969211430042,,['Algae'],7,Climbing barnacle-covered surfaces.
69,24,6.287564185552311,4,A. Farensis,,True,17.788451530422314,sub_adult, ,70,10.46512419036511,,"['Polychaete Worm', 'Shrimp', 'Barnacle']",9,Defensive posture when approached.
70,14,7.4017299574984,4,A farensis,,False,2.7714054669824835,pre_puberty,nan,71,10.309638707011933,,['Crab (Other Species)'],7,Emerging cautiously from hiding.
71,32,5.718262537891375,2,A. Farensis,,True,6.227725626503567,adult,female,72,11.759372910370315,,"['Small Fish', 'Mussel', 'Shrimp', 'Polychaete Worm', 'Coral Fragment']",9,Struggling with entangled seaweed.
72,18,7.320613028046946,3,A farensis,,False,34.29611456781482,adult,female,73,10.607941102435959,,"['Algae', 'Shrimp', 'Snail', 'Sea Anemone', 'Jellyfish']",12,Struggling with entangled seaweed.
73,19,5.124829581185821,5,A. Farensis,,False,17.354357042600558,adult,male,74,14.122782823260627,,"['Hermit Crab', 'Sea Sponge']",7,Exchanging antenna taps.
74,8,4.175145809096501,4,A farensis,,False,3.2343828385695024,sub_adult,male,75,13.121147871310507,,"['Coral Fragment', 'Crab (Other Species)', 'Small Fish', 'Shrimp']",8,Exchanging antenna taps.
75,18,7.116015331717531,3,A. Farensis,,False,18.84472715498942,adult,male,76,14.017217392291643,,"['Shrimp', 'Sea Sponge', 'Coral Fragment', 'Crab (Other Species)', 'Jellyfish']",10,Defensive posture when approached.
76,5,6.261879386088806,2,A farensis,,False,13.035788811800819,pre_puberty,nan,77,11.563046202973114,,"['Coral Fragment', 'Polychaete Worm', 'Sea Urchin', 'Small Fish', 'Shrimp']",9,Struggling with entangled seaweed.
77,19,7.797725708197143,5,A. Farensis,,False,9.677662996697343,juvenile,male or female,78,11.579936965362256,,"['Jellyfish', 'Sea Sponge', 'Sea Urchin', 'Coral Fragment', 'Barnacle']",12,Picking detritus from seabed.
78,5,5.017776552840561,2,A. Farensis,,True,80.66724101299462,adult,male,79,11.064972140810406,,['Sea Anemone'],6,Rapid claw movement while feeding.
79,25,5.3547165467776345,3,A. Farensis,,False,18.641321460524452,sub_adult,male,80,11.537335666387033,,['Mussel'],6,Claw snapping at diver.
