,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,33,9.876775741119289,2,A. Farensis,-8.01873,True,0.07500375766139632,pre_puberty,?,1,21.555903132132173,37.02606,['Barnacle'],9,Shaking claws after contact.
1,12,11.011850973920389,9,A. Farensis,,True,0.890118879927149,sub_adult, ,2,17.335651723263357,,"['Sea Anemone', 'Mussel', 'Algae', 'Coral Fragment', 'Sea Star']",9,Burrowing into sandy sediment.
2,8,8.917753567351186,4,A farensis,,False,0.16143632692221974,pre_puberty,male,3,15.705464201823203,,"['Shrimp', 'Mussel', 'Sea Urchin', 'Polychaete Worm']",9,Claw snapping at diver.
3,36,10.15261549999429,4,A. Farensis,,False,0.5703759881120396,juvenile,nan,4,18.73171269974823,,"['Small Fish', 'Sea Anemone', 'Sea Star', 'Jellyfish', 'Snail']",5,Claw snapping in competition.
4,40,8.616875671866422,8,A farensis,,False,0.3869511047049832,pre_puberty,female,5,20.21219598999481,,"['Small Fish', 'Jellyfish', 'Polychaete Worm', 'Coral Fragment']",7,Claw waving directed at nearby crab.
5,12,8.856259817972424,5,U. olhanensis,,False,0.07073126292430931,sub_adult,male,6,17.056968116726065,,"['Small Fish', 'Jellyfish']",11,Climbing algae-covered rocks.
6,26,9.394901469005527,4,A. Farensis,,False,0.3054975976849114,adult,nan,7,17.97195268508013,,"['Mussel', 'Algae', 'Snail', 'Polychaete Worm']",13,Crab moving quickly across rocks.
7,39,12.8793559276598,4,U. olhanensis,,False,0.2353228589128356,juvenile,male,8,22.14923753933987,,"['Jellyfish', 'Snail', 'Small Fish']",7,Moving in groups.
8,42,8.644255533793784,5,A farensis,,False,1.4774676368285709,adult,female,9,22.309538826851732,,"['Coral Fragment', 'Hermit Crab', 'Shrimp', 'Small Fish']",7,Territorial display against intruder.
9,20,9.467696047269813,5,u. olhanen.,,False,0.03092157940171779,adult,female,10,16.521679832007624,,['Polychaete Worm'],5,Shaking claws after contact.
10,17,10.706542875004574,3,A farensis,,False,0.8871580222335657,adult,female,11,16.861086570465318,,['Sea Anemone'],9,Dragging shell fragment backward.
11,41,11.289962402086356,7,A. Farensis,,False,0.1490138292904459,pre_puberty,male,12,23.90802308788036,,"['Sea Sponge', 'Snail', 'Sea Urchin', 'Barnacle', 'Algae']",7,Swimming short distance to escape.
12,15,10.483427232855133,7,A. Farensis,,False,13.486889435761487,juvenile,female,13,14.639561662449937,,"['Crab (Other Species)', 'Jellyfish', 'Mussel', 'Barnacle']",7,Climbing vertical rock face.
13,10,9.175977863584517,8,u. olhanen.,,False,0.3341706648143378,juvenile,male or female,14,16.002924808996948,,"['Barnacle', 'Snail', 'Jellyfish']",5,Camouflaging with surrounding mud.
14,17,12.835881320187326,7,A farensis,,True,0.24001451511697344,pre_puberty,male,15,16.539796377106157,,"['Sea Anemone', 'Shrimp']",8,Stillness in cold water.
