,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,200,79.00279236540092,40,A. Farensis,-7.99163,False,364.041743374868,s,male,1,162.75262152787627,37.01025,['Sea Star'],6,False,Shaking claws after contact.
1,110,81.76370533840031,30,A farensis,,True,110.65553294922465,s,nan,2,148.13318544447154,,"['Algae', 'Sea Urchin', 'Mussel', 'Barnacle']",10,True,Emerging cautiously from hiding.
2,300,94.11286607466145,40,u. olhanen.,,False,32.79424209166024,p, ,3,150.82705425792847,,"['Barnacle', 'Shrimp', 'Mussel', 'Algae']",13,False,Feeding on detritus in shallow water.
3,190,70.51259265814248,20,u. olhanen.,,True,76.09537133935638,p,male,4,150.7851133867748,,"['Shrimp', 'Sea Sponge', 'Coral Fragment', 'Algae', 'Hermit Crab']",9,True,Moving toward warmer water pockets.
4,250,88.73564983354099,20,A farensis,,False,38.99941699113322,p,male,5,158.08049781120593,,"['Coral Fragment', 'Barnacle', 'Polychaete Worm', 'Algae', 'Hermit Crab']",10,False,Feeding on small mollusks.
5,450,76.63633314061427,20,A. Farensis,,False,22.058090936440845,a,N/R,6,127.02995402698829,,"['Jellyfish', 'Sea Anemone', 'Barnacle', 'Hermit Crab']",9,False,Moving toward bait.
6,240,67.64269686129674,40,U. olhanensis,,False,22.368807003473993,s,male,7,121.28776933752309,,['Sea Sponge'],9,False,Pausing frequently during exploration.
7,280,63.06908157507712,50,A farensis,,False,17.135550943152342,a,male,8,88.54526970602603,,"['Polychaete Worm', 'Sea Sponge']",9,False,Emerging cautiously from hiding.
8,380,98.06687868342487,40,A. Farensis,,False,91.90100925771205,s, ,9,146.26370528298492,,"['Mussel', 'Sea Anemone', 'Barnacle']",9,False,Mating behavior with antenna touching.
9,320,60.852151982370856,70,u. olhanen.,,True,17.768766215641104,p, ,10,71.7634638893635,,"['Jellyfish', 'Barnacle', 'Crab (Other Species)', 'Small Fish']",8,True,Defensive posture when approached.
10,310,86.51619557409788,40,A farensis,,False,25.70214457001086,s, ,11,181.38764896960407,,"['Sea Urchin', 'Shrimp', 'Hermit Crab']",7,False,Climbing onto submerged logs.
11,130,86.01340415290741,50,u. olhanen.,,False,240.96617084323782,p,male,12,152.4617795218131,,"['Barnacle', 'Coral Fragment']",4,False,Interacting with small fish nearby.
12,260,90.93520503446368,50,A farensis,,False,25.771151237257875,j,male,13,100.61245302202302,,"['Polychaete Worm', 'Coral Fragment', 'Shrimp', 'Mussel', 'Barnacle']",9,False,Struggling with entangled seaweed.
13,150,87.01546857622874,20,A farensis,,False,12.73822708453964,p, ,14,143.9337123925455,,"['Jellyfish', 'Snail']",8,False,Rapid claw movement while feeding.
14,390,79.9934929056264,70,u. olhanen.,,False,108.51765418104165,a,male,15,107.95753718074907,,"['Sea Sponge', 'Barnacle']",11,False,Inspecting discarded crab shell.
15,230,94.03815929979366,40,A. Farensis,,False,53.40359169463169,j, ,16,172.32819326038992,,"['Small Fish', 'Hermit Crab', 'Sea Star', 'Coral Fragment', 'Sea Anemone']",9,False,Defensive posture when approached.
16,140,83.97703138824319,60,A. Farensis,,True,32.73805340712374,s,male,17,142.59542725780625,,"['Coral Fragment', 'Crab (Other Species)', 'Sea Urchin', 'Polychaete Worm']",9,True,Crab moving quickly across rocks.
17,420,48.068542137354825,50,A. Farensis,,True,23.873558733858506,s,male,18,113.8718120290142,,"['Mussel', 'Jellyfish', 'Sea Anemone', 'Sea Star']",10,True,Emerging cautiously from hiding.
18,210,95.86946074435909,20,A. Farensis,,False,180.76060217668805,s,male,19,124.4995377788405,,"['Jellyfish', 'Coral Fragment', 'Crab (Other Species)', 'Small Fish']",8,False,Escaping from aggressive fish.
19,210,65.06860239745349,100,U. olhanensis,,False,54.94402654283392,j,?,20,87.83888625289765,,['Mussel'],10,False,Interaction with hermit crabs.
20,270,71.00890081387655,40,A farensis,,False,805.3595416822534,s,female,21,114.28343816284317,,['Mussel'],10,False,Emerging cautiously from hiding.
21,580,104.05117468108067,60,A. Farensis,,False,14.57477723231115,s,male,22,95.08723129077882,,"['Shrimp', 'Coral Fragment', 'Algae', 'Small Fish', 'Sea Urchin']",6,False,Rapid crossing of open sand.
22,80,66.37701981909005,70,u. olhanen.,,False,42.690404361958336,s,female,23,74.6935415509946,,"['Algae', 'Shrimp', 'Small Fish', 'Barnacle']",13,False,Half buried in sand.
23,380,81.9990957502857,30,A farensis,,False,64.61795988764007,s,male,24,139.97697185066815,,"['Sea Sponge', 'Shrimp', 'Hermit Crab']",8,False,Defensive posture when approached.
24,180,84.9008785831088,50,A. Farensis,,True,216.56906889932134,p,female,25,177.79584356446742,,"['Shrimp', 'Snail', 'Polychaete Worm', 'Sea Sponge']",5,True,Climbing vertical rock face.
25,330,101.17089555117593,20,A. Farensis,,False,99.58097181578356,s,female,26,98.12616103368705,,"['Sea Star', 'Hermit Crab']",7,False,Inspecting discarded crab shell.
26,230,57.673028259361764,30,A farensis,,False,40.9688350773359,j,male or female,27,120.70886009637502,,"['Snail', 'Algae']",9,False,Color changes during molting.
27,500,81.96541427123209,40,A farensis,,False,34.41433562453663,s, ,28,84.26014859749601,,"['Jellyfish', 'Sea Urchin', 'Sea Sponge', 'Algae']",12,False,Rapid claw movement while feeding.
28,210,82.46094469507503,30,U. olhanensis,,False,381.3172800803353,p,female,29,80.34217201028916,,['Sea Sponge'],7,False,Social contact with other crabs.
29,180,95.94369141042853,20,A farensis,,False,11.625298075323606,s,female,30,130.05983261780545,,"['Sea Urchin', 'Jellyfish', 'Sea Sponge']",10,False,Picking algae from rock surface.
30,90,80.26700366379904,50,A farensis,,False,15.168437465095362,j,female,31,110.41792934271163,,"['Sea Star', 'Crab (Other Species)', 'Snail', 'Polychaete Worm']",7,False,Picking biofilm on submerged wood.
31,180,74.2068194199073,40,A. Farensis,,False,452.64461963425555,s, ,32,144.783050112738,,"['Shrimp', 'Hermit Crab', 'Sea Urchin', 'Algae']",6,False,Escaping predator silhouette overhead.
32,230,85.0159122503524,20,A. Farensis,,False,23.667746724152504,s,male or female,33,50.97541838064795,,"['Barnacle', 'Hermit Crab']",9,False,Exploring new territory.
33,190,92.887401829861,30,u. olhanen.,,False,36.35855597431923,p,male,34,93.98050978366061,,"['Shrimp', 'Algae', 'Polychaete Worm']",8,False,Retreating into burrow.
34,130,76.92107118514402,60,A. Farensis,,True,111.34315310300292,s,female,35,124.09349129084299,,"['Small Fish', 'Jellyfish']",8,True,Displaying dominance by lifting body.
35,320,68.31358725613475,40,A farensis,,False,15.702882519612842,s,male,36,101.50947049389288,,['Small Fish'],5,False,Climbing barnacle-covered surfaces.
36,420,64.08951756385835,50,A farensis,,False,20.418956499989132,p,female,37,132.66931733618264,,['Algae'],9,False,Picking detritus from seabed.
37,150,84.96177052936277,20,A. Farensis,,False,46.96304973342053,s,female,38,166.43831776144896,,"['Sea Star', 'Crab (Other Species)', 'Barnacle', 'Coral Fragment', 'Polychaete Worm']",7,False,Guarding eggs under abdominal flap.
38,110,83.89812227818608,90,A. Farensis,,False,49.089316940427594,s,male,39,130.7757141262032,,"['Small Fish', 'Coral Fragment', 'Sea Urchin', 'Snail', 'Shrimp']",6,False,Vibrating antennae in water currents.
39,410,74.30191535879712,30,A farensis,,False,139.09992503568054,s,male,40,122.37788548097316,,"['Small Fish', 'Snail', 'Sea Urchin', 'Sea Star', 'Barnacle']",13,False,Emerging cautiously from hiding.
40,390,72.36301640729401,30,A farensis,,False,19.248247012923468,s,nan,41,120.6430614201987,,"['Algae', 'Sea Sponge', 'Snail', 'Barnacle', 'Coral Fragment']",11,False,Climbing algae-covered rocks.
41,480,81.84488616021247,40,A farensis,,True,769.6215822922721,p,male,42,132.8504750827358,,['Snail'],5,True,Resting under shell fragment.
42,300,79.97832601258658,40,A farensis,,False,47.96343899480067,s,male,43,80.242797164092,,['Sea Sponge'],8,False,Feeding on detritus in shallow water.
43,390,81.46730701969055,30,A. Farensis,,False,50.750554779652504,a,female,44,110.63641956560434,,"['Small Fish', 'Shrimp', 'Sea Anemone']",9,False,Hiding beneath rocks.
44,290,84.95303924749916,40,u. olhanen.,,True,13.726724568626583,s,female,45,100.73079773496525,,"['Jellyfish', 'Sea Urchin']",6,True,Hiding in sandy burrow.
45,160,79.15924654150356,50,A farensis,,False,29.6276939602452,p,male or female,46,154.8853229816075,,"['Small Fish', 'Sea Star', 'Hermit Crab', 'Barnacle', 'Crab (Other Species)']",9,False,Exploring new territory.
46,270,89.17193624825074,80,A. Farensis,,False,143.62123795966403,p,female,47,133.9872345546466,,['Algae'],6,False,Picking detritus from seabed.
47,160,88.2133838836657,20,A. Farensis,,False,2.2959688140929058,s,female,48,113.25686327896531,,"['Algae', 'Barnacle', 'Sea Anemone', 'Sea Star']",8,False,Resting in shaded rock crevice.
48,100,100.58552073298952,40,U. olhanensis,,False,37.29918564961132,p,female,49,107.43674451239548,,"['Coral Fragment', 'Small Fish', 'Polychaete Worm', 'Sea Anemone', 'Mussel']",9,False,Hiding under floating debris.
49,160,59.74807415106278,20,A. Farensis,,False,25.15760960667501,s,male,50,141.78309415272165,,"['Coral Fragment', 'Polychaete Worm', 'Mussel', 'Hermit Crab', 'Sea Star']",9,False,Searching for mates at twilight.
50,550,91.94946191995714,50,u. olhanen.,,False,24.31425993494647,s,male,51,95.98960837500474,,"['Hermit Crab', 'Crab (Other Species)', 'Jellyfish']",7,False,Feeding on algae scraped from rocks.
51,370,83.25029060677876,40,A. Farensis,,False,66.0801249237301,p,female,52,91.42528816897777,,"['Coral Fragment', 'Shrimp', 'Snail', 'Sea Urchin']",10,False,Mating behavior with antenna touching.
52,270,76.58721645456366,40,A farensis,,False,12.197841111316098,a,male,53,86.48157829704263,,"['Algae', 'Hermit Crab', 'Shrimp', 'Sea Urchin', 'Coral Fragment']",8,False,Scavenging near tidal pools.
53,290,85.13874728275754,30,U. olhanensis,,False,5.515988247641516,a,male,54,129.11688968074242,,"['Algae', 'Coral Fragment']",8,False,Interacting with small fish nearby.
54,240,84.95495941416941,30,A. Farensis,,False,19.118050353563287,j,male,55,100.08381983301453,,"['Algae', 'Sea Anemone', 'Mussel']",10,False,Climbing seaweed stalks.
55,230,69.84174668819952,40,A. Farensis,,False,26.077571647439374,a,male,56,105.93546738320038,,"['Sea Star', 'Hermit Crab', 'Polychaete Worm']",11,False,Territorial display against intruder.
56,330,85.04932478348914,20,A farensis,,False,264.8152097035573,j,male,57,87.5323641746291,,"['Shrimp', 'Jellyfish', 'Hermit Crab', 'Mussel']",10,False,Hiding beneath rocks.
57,80,79.9849933837517,100,A. Farensis,,False,544.5310406919668,p,female,58,94.89673877015886,,"['Sea Anemone', 'Sea Urchin', 'Snail', 'Barnacle', 'Jellyfish']",8,False,Claw snapping at diver.
58,150,102.7941367899424,30,A farensis,,False,17.09800455428123,p,male,59,151.0865341607936,,"['Small Fish', 'Barnacle', 'Coral Fragment', 'Crab (Other Species)', 'Jellyfish']",9,False,Using claws to dig into sediment.
59,200,89.82772242312899,20,A farensis,,False,28.8308028199514,s,male,60,125.15268978253258,,"['Sea Sponge', 'Jellyfish', 'Barnacle', 'Snail']",6,False,Emerging cautiously from hiding.
60,250,83.9270598788056,30,A farensis,,False,47.19806387196394,p,nan,61,143.13095113773858,,"['Jellyfish', 'Barnacle']",6,False,Climbing submerged rocks.
61,260,89.58796741252769,50,u. olhanen.,,False,14.377491591228917,s,?,62,131.85104112354716,,"['Algae', 'Polychaete Worm', 'Hermit Crab', 'Shrimp', 'Barnacle']",12,False,Climbing onto submerged logs.
62,260,78.74282387757923,40,A. Farensis,,False,11.236109303347606,s,male,63,100.49589027718314,,"['Polychaete Worm', 'Small Fish', 'Barnacle', 'Mussel']",8,False,Feeding on small mollusks.
63,150,74.59591041711619,50,A. Farensis,,True,44.52237423793505,s,male,64,109.03399865906994,,"['Barnacle', 'Mussel', 'Small Fish', 'Coral Fragment']",7,True,Crab moving quickly across rocks.
64,240,74.46264728143304,40,A. Farensis,,False,437.14845208676434,s,nan,65,133.46604825633037,,"['Algae', 'Crab (Other Species)', 'Coral Fragment', 'Barnacle', 'Small Fish']",11,False,Cleaning claws with rubbing motion.
65,130,74.91327240826581,60,A farensis,,False,103.19934224811114,j,male or female,66,76.60366084706293,,"['Sea Sponge', 'Sea Urchin', 'Sea Star', 'Mussel']",12,False,Escaping from aggressive fish.
66,100,80.1013617399091,70,u. olhanen.,,False,231.36312406024518,s,male,67,78.024648165365,,"['Sea Urchin', 'Polychaete Worm', 'Algae', 'Small Fish', 'Sea Anemone']",6,False,Climbing vertical rock face.
67,130,85.71328777874027,80,A farensis,,False,81.52439221398953,s,male,68,138.86555982770864,,"['Snail', 'Sea Sponge', 'Polychaete Worm', 'Barnacle']",9,False,Resting under shell fragment.
68,250,95.53690914732861,70,A. Farensis,,True,352.53627011437334,s,male or female,69,145.29607116005707,,"['Mussel', 'Barnacle', 'Shrimp', 'Algae', 'Jellyfish']",5,True,Climbing vertical rock face.
69,310,53.43589724770646,50,u. olhanen.,,False,60.073988015460564,j,male,70,170.68512773943672,,"['Sea Anemone', 'Hermit Crab']",8,False,Slow movement near seagrass patches.
70,100,84.3736220694165,30,U. olhanensis,,True,102.33580335132322,s,male,71,214.31722068049095,,"['Coral Fragment', 'Small Fish']",7,True,Climbing submerged rocks.
71,130,66.55542707901999,20,A farensis,,False,60.12608241087915,s,male,72,140.23137488686788,,['Small Fish'],4,False,Foraging among seagrass roots.
