,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
0,A. Farensis,male,juvenile,True,Resting in shaded rock crevice.,"['Polychaete Worm', 'Sea Urchin']",3.0,5.5,3.8108199006412797,5.363660541955098,5.879063065974844,29.0,2022-01-19,37.02606,-8.01873,0
1,U. olhanensis,N/R,sub_adult,,Hiding under floating debris.,['Snail'],8.0,16.25,13.967252934227108,17.899428446129452,17.206084403068882,30.0,2022-01-19,,,1
2,u. olhanen.,male,sub_adult,,Climbing algae-covered rocks.,"['Mussel', 'Sea Sponge', 'Sea Star', 'Snail', 'Barnacle']",9.0,41.25,35.46329878747961,43.07027641339309,43.69250083844905,29.0,2022-01-19,,,2
3,u. olhanen.,female,adult,False,Picking detritus from seabed.,['Polychaete Worm'],6.0,26.957194177895186,24.796365309681512,30.85466252072626,29.640025306764617,29.0,2022-01-19,,,3
4,A. Farensis,female,adult,True,Interacting with small fish nearby.,"['Jellyfish', 'Shrimp']",9.0,36.18835222252861,35.19624774298279,46.080361171959645,38.879226671711805,28.0,2022-01-19,,,4
5,u. olhanen.,male,adult,,Interacting with small fish nearby.,"['Coral Fragment', 'Sea Star']",9.0,61.5,66.1571017556053,82.23706015014005,64.64422102196555,28.0,2022-01-19,,,5
6,A farensis,female,adult,True,Retreating into burrow.,['Snail'],12.0,26.30166231044494,24.85775431205007,33.51393209975556,28.675319022803535,30.0,2022-01-19,,,6
7,U. olhanensis,female,adult,False,Scavenging near tidal pools.,"['Sea Star', 'Shrimp']",13.0,20.804547727549394,23.098732593606435,29.10106238199193,21.797662650692367,29.0,2022-01-19,,,7
8,A farensis,female,sub_adult,False,Searching for food in tidal pools.,"['Sea Anemone', 'Sea Star', 'Jellyfish', 'Coral Fragment', 'Small Fish']",4.0,30.257507282538192,29.21871465938845,39.18214570676378,30.827954037471045,30.0,2022-01-19,,,8
9,A farensis,female,pre_puberty,False,Dragging shell fragment backward.,['Coral Fragment'],5.0,16.94433404423629,14.546835863149132,19.2751411241038,17.241307373465467,28.0,2022-01-19,,,9
10,Ucides alvorensis,male or female,pre_puberty,True,Moving sideways along sandy bottom.,['Coral Fragment'],7.0,10.5,7.729205370261222,10.541309604219322,11.055753336218201,29.0,2022-01-19,,,10
11,A. Farensis,female,adult,True,Shaking claws after contact.,"['Mussel', 'Coral Fragment', 'Shrimp', 'Polychaete Worm', 'Jellyfish']",9.0,16.015296099477542,15.73568958310689,22.974575684701364,16.501495351742836,29.0,2022-01-19,,,11
12,A farensis,female,juvenile,True,Searching for food in tidal pools.,"['Sea Urchin', 'Polychaete Worm']",7.0,15.590154677076546,18.12549700483168,22.783208226165794,16.851516931544293,29.0,2022-01-19,,,12
13,u. olhanen.,female,adult,False,Hiding in sandy burrow.,['Algae'],7.0,30.87752741509036,35.21478825906158,52.22301613670794,32.94907787591661,30.0,2022-01-19,,,13
14,Ucides alvorensis,nan,juvenile,,Foraging among seagrass roots.,"['Sea Sponge', 'Sea Star']",9.0,15.5,15.342012233501576,22.601655166506156,16.227187081710266,29.0,2022-01-19,,,14
15,A. Farensis,male,pre_puberty,,Stillness in cold water.,"['Sea Anemone', 'Jellyfish', 'Sea Urchin', 'Coral Fragment', 'Small Fish']",9.0,13.5,17.465530081112465,25.955433771391366,13.90172294827981,28.0,2022-01-19,,,15
16,u. olhanen.,female,sub_adult,True,Climbing submerged rocks.,"['Hermit Crab', 'Algae']",4.0,33.317658079220706,36.110333103596226,51.034778892267134,35.03497344503664,29.0,2022-01-19,,,16
17,u. olhanen.,female,adult,True,Feeding on small mollusks.,"['Sea Anemone', 'Sea Urchin', 'Sea Star']",7.0,22.121468504881054,25.727058853206273,31.49045213250595,23.911834933668107,30.0,2022-01-19,,,17
18,A. Farensis,female,sub_adult,False,Sideways walking along bay edge.,"['Sea Urchin', 'Snail', 'Crab (Other Species)', 'Sea Sponge']",10.0,19.109330776625665,19.893365146911865,27.29963245026267,20.79095368490672,29.0,2022-01-19,,,18
19,u. olhanen.,male,juvenile,,Guarding a small hole in sediment.,['Algae'],9.0,8.0,6.259040555954708,7.541125007334906,8.610255609951887,27.0,2022-01-19,,,19
20,A. Farensis,male,pre_puberty,True,Climbing vertical rock face.,"['Sea Anemone', 'Algae']",8.0,20.25,22.608775529634315,33.00668165912625,20.958388932139197,28.0,2022-01-19,,,20
21,A farensis,male,adult,,Resting under shell fragment.,"['Sea Urchin', 'Polychaete Worm', 'Small Fish', 'Hermit Crab']",8.0,54.0,59.01487536541839,87.74620247733844,58.17905761817904,29.0,2022-01-19,,,21
22,u. olhanen.,female,pre_puberty,True,Slow movement near seagrass patches.,"['Sea Urchin', 'Snail', 'Sea Star']",6.0,16.247492681741093,15.748923255518188,19.080281841000414,16.63312669108394,28.0,2022-01-19,,,22
23,U. olhanensis,male,adult,,Moving sideways along sandy bottom.,"['Snail', 'Barnacle', 'Mussel', 'Algae', 'Jellyfish']",9.0,36.0,36.268402102718575,52.04272821378335,38.374631285619536,30.0,2022-01-19,,,23
24,Ucides alvorensis,female,adult,False,Foraging among seagrass roots.,"['Algae', 'Crab (Other Species)', 'Sea Star']",11.0,19.49910282590073,17.89179459498763,23.481410349180607,21.083568075802276,29.0,2022-01-19,,,24
25,Ucides alvorensis,nan,sub_adult,,Displaying dominance by lifting body.,"['Polychaete Worm', 'Sea Anemone', 'Shrimp', 'Crab (Other Species)', 'Coral Fragment']",4.0,56.25,48.73416074256417,71.25878766359048,61.254615103164014,29.0,2022-01-19,,,25
26,u. olhanen.,male,juvenile,,Moving in groups.,"['Jellyfish', 'Hermit Crab']",7.0,9.5,8.511588259523732,12.56146545538659,10.171127023907424,27.0,2022-01-19,,,26
27,A. Farensis,female,sub_adult,False,Cleaning claws with rubbing motion.,"['Crab (Other Species)', 'Mussel', 'Sea Urchin', 'Shrimp']",7.0,37.655838157525835,31.82886583791145,47.210334221068685,39.31129343087764,29.0,2022-01-19,,,27
28,u. olhanen.,male,adult,,Feeding on small crustaceans.,"['Sea Sponge', 'Algae', 'Barnacle', 'Sea Urchin']",10.0,10.5,10.79353863153396,13.985102449214393,11.030835526593268,30.0,2022-01-19,,,28
29,A farensis,female,adult,False,Interaction with hermit crabs.,['Sea Star'],9.0,14.315900952448391,16.257169582808057,21.72040925610503,14.656491248791577,27.0,2022-01-19,,,29
30,A. Farensis,male,sub_adult,True,Exchanging antenna taps.,"['Hermit Crab', 'Shrimp', 'Sea Sponge']",8.0,16.25,17.554307766013537,24.685344283698296,17.809481548401738,28.0,2022-01-19,,,30
31,U. olhanensis,male,pre_puberty,,Exploring new territory.,"['Algae', 'Mussel', 'Jellyfish']",7.0,30.0,31.221100973515295,43.63606139890878,30.02534594905971,30.0,2022-01-19,,,31
32,A. Farensis,N/R,adult,,Exchanging antenna taps.,"['Jellyfish', 'Snail']",8.0,57.0,55.85481367769104,74.2035230878533,58.929752784012,29.0,2022-01-19,,,32
33,u. olhanen.,female,adult,True,Moving in groups.,"['Jellyfish', 'Sea Star', 'Small Fish', 'Sea Urchin', 'Polychaete Worm']",5.0,12.125303081781968,10.00372211976473,14.181199560746059,12.151453485052182,29.0,2022-01-19,,,33
34,u. olhanen.,male,sub_adult,,Guarding eggs under abdominal flap.,['Sea Sponge'],8.0,7.5,7.089029179948583,10.417634664111965,7.700422636631986,30.0,2022-01-19,,,34
35,Ucides alvorensis,-,juvenile,,Foraging among seagrass roots.,"['Mussel', 'Coral Fragment', 'Crab (Other Species)', 'Sea Star', 'Sea Sponge']",9.0,10.5,7.602581869657778,9.863847166688123,10.966185888063883,28.0,2022-01-19,,,35
36,U. olhanensis,female,pre_puberty,False,Emerging cautiously from hiding.,['Jellyfish'],11.0,20.34841961601559,26.345493260822142,32.39889411013492,21.69080844881344,30.0,2022-01-19,,,36
37,u. olhanen.,female,pre_puberty,False,Mating behavior with antenna touching.,"['Sea Urchin', 'Jellyfish', 'Sea Sponge']",11.0,11.870690203950389,14.612118711647621,20.527827005154197,12.803697370394048,29.0,2022-01-19,,,37
38,u. olhanen.,female,adult,False,Using claws to dig into sediment.,"['Coral Fragment', 'Sea Anemone']",11.0,25.449217366815887,24.69101756394573,33.90584838914288,27.309966077647175,29.0,2022-01-19,,,38
39,U. olhanensis,female,adult,False,Half buried in sand.,"['Coral Fragment', 'Sea Sponge', 'Polychaete Worm', 'Crab (Other Species)']",6.0,12.008997755641913,13.005150536176805,15.686812702867655,12.185788758900307,29.0,2022-01-19,,,39
40,A. Farensis,female,adult,True,Resting in shaded rock crevice.,"['Sea Sponge', 'Small Fish', 'Polychaete Worm']",6.0,43.07703723487695,47.425249420160604,68.02865570862512,43.15873959338639,30.0,2022-01-19,,,40
41,u. olhanen.,male,adult,,Claw waving directed at nearby crab.,"['Shrimp', 'Crab (Other Species)', 'Mussel', 'Jellyfish']",7.0,48.0,43.34466913931975,54.05071999309094,48.72649101285081,30.0,2022-01-19,,,41
42,u. olhanen.,female,sub_adult,True,Interacting with small fish nearby.,['Crab (Other Species)'],7.0,17.22043708786429,21.12807601945697,27.661376585863138,18.63373802967949,27.0,2022-01-19,,,42
43,A. Farensis,N/R,sub_adult,,Waving claws rhythmically.,"['Jellyfish', 'Sea Urchin', 'Small Fish', 'Shrimp']",8.0,33.75,27.756385057687037,41.41049059521241,35.21755003542645,27.0,2022-01-19,,,43
44,A. Farensis,male,sub_adult,,Displaying dominance by lifting body.,"['Snail', 'Shrimp', 'Sea Sponge', 'Barnacle', 'Sea Star']",9.0,10.0,11.700331251296092,14.403960419668907,10.185912343798226,31.0,2022-01-19,,,44
