,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
0,U. olhanensis,N/R,adult,True,Darting away in response to sudden shadow.,"['Coral Fragment', 'Sea Star', 'Small Fish']",7.0,40.5,43.44221385973689,62.961534492846184,41.033964685274796,36.0,2021-05-22,37.02606,-8.01873,0
1,u. olhanen.,male,sub_adult,,Rapid clawing during feeding bouts.,['Shrimp'],8.0,38.75,41.14463703450925,59.5801553337271,40.11719601332869,35.0,2021-05-22,,,1
2,u. olhanen.,female,pre_puberty,False,"Stationary, blending into rocky backdrop.",['Jellyfish'],11.0,6.394892536495359,4.631644980908252,6.324437469349983,6.63424013319856,35.0,2021-05-22,,,2
3,A. Farensis,female,juvenile,False,Waving claw in signal to another crab.,"['Shrimp', 'Coral Fragment', 'Sea Anemone', 'Sea Sponge', 'Barnacle']",7.0,4.078976799280838,3.9066546997340366,5.32322203883985,4.433166195189713,36.0,2021-05-22,,,3
4,u. olhanen.,female,adult,False,Guarding hole in substrate from intruders.,"['Mussel', 'Shrimp', 'Small Fish']",4.0,48.69683469443592,46.02236085849874,55.78743447060692,51.76589519826491,36.0,2021-05-22,,,4
5,U. olhanensis,male,pre_puberty,,Feeding on decaying matter among rocks.,"['Sea Anemone', 'Hermit Crab']",4.0,19.5,17.975760706794492,23.301143465009428,20.710926593349157,36.0,2021-05-22,,,5
6,A. Farensis,male,juvenile,,Peering out cautiously from cover.,['Barnacle'],12.0,12.0,9.096988552226115,11.810289382140775,12.42392073089655,36.0,2021-05-22,,,6
7,A farensis,male,juvenile,,Guarding eggs beneath body flap.,"['Mussel', 'Sea Urchin']",5.0,20.0,18.39951266588763,24.368221515713596,20.144121929335576,37.0,2021-05-22,,,7
8,u. olhanen.,female,pre_puberty,True,Adopting threatening stance when approached.,"['Mussel', 'Algae']",10.0,18.04657735850163,22.572225110357124,28.5279226955843,19.151716932474045,36.0,2021-05-22,,,8
9,u. olhanen.,female,pre_puberty,True,Staying half-submerged in loose sand.,['Shrimp'],11.0,15.580324849900428,20.75779832127898,28.804177415643625,15.70557337288638,35.0,2021-05-22,,,9
10,u. olhanen.,-,sub_adult,True,Sheltering under broken shell piece.,['Sea Urchin'],7.0,31.25,34.81203984682791,46.16883882107246,33.094955374058436,36.0,2021-05-22,,,10
11,U. olhanensis,male,pre_puberty,,Concealing self beneath floating matter.,['Coral Fragment'],10.0,21.75,21.273637764708127,25.701751356843232,23.255909476293816,36.0,2021-05-22,,,11
12,u. olhanen.,female,adult,False,Swimming briefly to avoid disturbance.,"['Crab (Other Species)', 'Algae', 'Sea Urchin', 'Sea Anemone', 'Hermit Crab']",7.0,8.916643597624626,9.436058551313057,12.81897990979756,9.252204545410935,34.0,2021-05-22,,,12
13,u. olhanen.,female,pre_puberty,True,Mating ritual involving antennae brushing.,"['Algae', 'Small Fish', 'Jellyfish', 'Mussel']",10.0,9.00005802166285,7.009120883488123,8.734404293294215,9.41748602935087,36.0,2021-05-22,,,13
14,u. olhanen.,male,sub_adult,,Filtering detritus from shallow bottom.,['Mussel'],9.0,16.25,18.94478027512831,25.326817287887827,17.101377288423752,37.0,2021-05-22,,,14
15,U. olhanensis,male,juvenile,,Filtering detritus from shallow bottom.,"['Jellyfish', 'Barnacle']",10.0,16.0,16.070634849504994,20.160163691552913,17.526341549154374,36.0,2021-05-22,,,15
16,U. olhanensis,female,pre_puberty,False,Interaction with nearby hermit crab.,"['Hermit Crab', 'Shrimp', 'Small Fish', 'Sea Anemone', 'Sea Sponge']",12.0,13.400286721236904,12.51431258334698,18.742464159761393,14.20446358469666,35.0,2021-05-22,,,16
17,A farensis,female,sub_adult,False,Reacting to sudden changes in temperature.,"['Sea Urchin', 'Barnacle', 'Crab (Other Species)', 'Coral Fragment']",8.0,46.01377244444722,44.12923285809855,58.22679675089299,47.591413147484054,34.0,2021-05-22,,,17
18,A farensis,male,pre_puberty,,Guarding eggs beneath body flap.,"['Jellyfish', 'Sea Sponge', 'Snail']",8.0,24.75,31.397057689240444,42.9150686082934,25.39577529431231,33.0,2021-05-22,,,18
19,u. olhanen.,female,adult,True,Picking algae carefully off rock faces.,"['Sea Sponge', 'Sea Star', 'Mussel', 'Sea Urchin', 'Jellyfish']",5.0,28.086029748317902,32.345491755616784,48.21263720013118,29.604509023464452,38.0,2021-05-22,,,19
20,u. olhanen.,female,pre_puberty,False,Claw snapping in diver confrontation.,['Sea Urchin'],6.0,7.751352962433991,10.172302646321421,12.980892237571696,8.309448896911656,34.0,2021-05-22,,,20
21,A farensis,female,sub_adult,False,Rapid clawing during feeding bouts.,['Algae'],8.0,16.36673096519853,19.30820829781862,24.46114524928239,17.578326723625906,35.0,2021-05-22,,,21
22,A farensis,male,sub_adult,,Consuming algae scraped from barnacles.,"['Hermit Crab', 'Sea Sponge', 'Sea Anemone']",10.0,33.75,37.6664172154375,56.005488568054915,37.08062738711444,35.0,2021-05-22,,,22
23,u. olhanen.,male,sub_adult,,Foraging through tangled seagrass roots.,"['Hermit Crab', 'Mussel', 'Sea Star', 'Shrimp', 'Algae']",6.0,43.75,47.69993553303044,61.36924155533984,45.0661667535764,35.0,2021-05-22,,,23
24,A. Farensis,male,sub_adult,,Scavenging at the edge of tidal pools.,"['Small Fish', 'Sea Star', 'Algae', 'Hermit Crab', 'Coral Fragment']",7.0,43.75,39.576476579392875,52.92266690804349,45.19117334525951,34.0,2021-05-22,,,24
25,U. olhanensis,female,juvenile,True,Progressing cautiously through new area.,"['Mussel', 'Sea Sponge', 'Barnacle']",10.0,7.752482267647012,10.677450114151105,14.563617888296527,8.47354074835149,35.0,2021-05-22,,,25
26,u. olhanen.,male,sub_adult,,Rhythmic waving as social cue.,"['Jellyfish', 'Sea Sponge']",10.0,8.75,10.195096844121515,13.61877219886567,8.9056569816977,34.0,2021-05-22,,,26
27,A. Farensis,female,adult,True,Creeping under the cover of seagrass.,"['Sea Urchin', 'Sea Anemone', 'Jellyfish']",8.0,20.66382660900245,23.56831934881864,29.833953149433093,21.658476992275066,35.0,2021-05-22,,,27
28,A farensis,male,sub_adult,,Nibbling detritus off seabed patches.,"['Coral Fragment', 'Sea Sponge', 'Sea Anemone', 'Shrimp']",7.0,61.25,63.10103218077816,86.09622931203894,62.846824230540186,35.0,2021-05-22,,,28
29,u. olhanen.,male,adult,,Engaging in struggle with seaweed entanglement.,"['Mussel', 'Sea Star']",6.0,21.0,20.967507362945906,30.574338792549298,22.065200151332338,36.0,2021-05-22,,,29
30,A farensis,female,pre_puberty,False,Feeding on small crustaceans in crevices.,"['Algae', 'Small Fish', 'Sea Sponge']",8.0,5.517360978301132,4.492818898915846,6.1122556511977155,6.00293073411158,35.0,2021-05-22,,,30
31,Ucides alvorensis,female,pre_puberty,False,Side-stepping along sandy coastal floor.,['Sea Anemone'],10.0,5.641396928722588,6.095155287505032,7.637353089667913,5.8267075588483435,35.0,2021-05-22,,,31
