,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,u. olhanen.,male,s,True,Scuttling swiftly over rocky terrain.,['Small Fish'],6.0,4.659090909090909,4.266244797780195,5.523132332884206,5.0604422368846755,2.0,2022-10-31,37.1,-8.62,0
1,Ucides alvorensis,male,a,,Adopting threatening stance when approached.,"['Hermit Crab', 'Mussel', 'Polychaete Worm', 'Barnacle', 'Jellyfish']",9.0,3.409090909090909,3.700037863119782,5.365936852526336,3.5914204840454342,1.8181818181818181,2022-10-31,,,1
2,u. olhanen.,female,p,False,Side-stepping along sandy coastal floor.,['Sea Star'],7.0,1.527875028361028,1.6535768068670924,2.456582493833985,1.5942725181550914,1.9090909090909092,2022-10-31,,,2
3,A farensis,male,a,,Engaging in struggle with seaweed entanglement.,"['Algae', 'Hermit Crab', 'Coral Fragment', 'Sea Sponge', 'Sea Anemone']",6.0,3.6818181818181817,3.362968553317467,4.368196813243984,3.952121666687178,1.7272727272727273,2022-10-31,,,3
4,U. olhanensis,male,a,,Rapid clawing during feeding bouts.,"['Barnacle', 'Hermit Crab']",5.0,4.636363636363637,4.722923216915276,5.9269599085083,4.836667039386075,1.9090909090909092,2022-10-31,,,4
5,U. olhanensis,female,s,False,Inspecting remains of another crab.,['Shrimp'],5.0,2.735052134755962,3.4138474242237105,4.116547476476016,2.7467422012096745,1.9090909090909092,2022-10-31,,,5
6,u. olhanen.,male,s,,Hiding beneath overhanging rock.,"['Snail', 'Barnacle', 'Sea Urchin']",3.0,4.545454545454546,3.7741023509192604,5.439666518665103,4.701951723979779,1.9090909090909092,2022-10-31,,,6
7,A. Farensis,female,a,False,Defensive claw movement in water.,['Mussel'],7.0,9.306992750079155,8.175207835355447,10.584091221614017,9.458848304205164,1.8181818181818181,2022-10-31,,,7
8,A. Farensis,female,a,False,Picking algae carefully off rock faces.,"['Small Fish', 'Polychaete Worm', 'Crab (Other Species)']",6.0,2.22403387107571,2.570020660382478,3.6072127606414672,2.381438096874616,1.8181818181818181,2022-10-31,,,8
9,U. olhanensis,male,a,,Defensive claw movement in water.,"['Polychaete Worm', 'Algae', 'Barnacle', 'Sea Sponge', 'Jellyfish']",6.0,3.272727272727273,3.009534982480122,4.390670721183683,3.3074377864093574,1.7272727272727273,2022-10-31,,,9
10,U. olhanensis,female,a,False,Side-stepping along sandy coastal floor.,['Sea Sponge'],5.0,4.468495469254725,4.814641823312842,6.897283844968817,4.896124792486739,2.0,2022-10-31,,,10
11,A. Farensis,female,p,False,Camouflaging with nearby mud.,"['Snail', 'Sea Anemone', 'Sea Sponge']",3.0,3.311596652709625,3.956403886859413,5.360202069260513,3.3510491418311035,1.9090909090909092,2022-10-31,,,11
12,A. Farensis,female,j,False,Side-stepping along sandy coastal floor.,"['Hermit Crab', 'Sea Star', 'Sea Urchin']",5.0,1.3596896300975416,1.0436874795072923,1.4550219754015012,1.3953062131647458,2.090909090909091,2022-10-31,,,12
13,u. olhanen.,male,p,,Engaging in struggle with seaweed entanglement.,"['Algae', 'Shrimp', 'Jellyfish']",8.0,1.9772727272727273,1.6972372458163925,2.1990454279915466,2.16798976953705,1.9090909090909092,2022-10-31,,,13
14,A. Farensis,male,s,,Protecting territory in confined space.,['Small Fish'],7.0,5.454545454545454,5.0493487246665065,7.027197446239904,5.558425961946912,2.0,2022-10-31,,,14
15,U. olhanensis,male,j,,Sifting through sediment for scraps.,['Snail'],6.0,1.0909090909090908,1.514284613204541,2.2681137234662874,1.1885367929016155,2.0,2022-10-31,,,15
16,u. olhanen.,male,a,,Feeding on small crustaceans in crevices.,"['Hermit Crab', 'Sea Sponge', 'Jellyfish', 'Sea Star', 'Coral Fragment']",6.0,3.272727272727273,3.424353132959077,5.05278210277638,3.4856596748585136,1.9090909090909092,2022-10-31,,,16
17,U. olhanensis,female,p,False,Rapid clawing during feeding bouts.,['Mussel'],4.0,3.0883053630210897,3.7271570798555858,5.0628183155232405,3.265859998634811,1.9090909090909092,2022-10-31,,,17
18,u. olhanen.,female,s,False,Staying half-submerged in loose sand.,"['Small Fish', 'Sea Star', 'Crab (Other Species)', 'Coral Fragment']",8.0,4.936153197641542,5.953587486112926,8.90057657875069,5.371976179139768,1.9090909090909092,2022-10-31,,,18
19,u. olhanen.,male,p,,Creeping under the cover of seagrass.,"['Sea Anemone', 'Shrimp', 'Coral Fragment', 'Snail']",9.0,2.1818181818181817,1.6327014127856045,2.295025972024911,2.3004182644915434,1.9090909090909092,2022-10-31,,,19
20,u. olhanen.,female,p,False,Inspecting remains of another crab.,"['Shrimp', 'Mussel', 'Small Fish']",7.0,1.2022380255649845,1.4523583120080472,1.9086788469988567,-999.0,1.9090909090909092,2022-10-31,,,20
21,A farensis,female,a,False,Advancing toward bait in water.,['Polychaete Worm'],9.0,4.5775466500569,4.478182979084353,6.087989012831892,4.972625703328882,1.8181818181818181,2022-10-31,,,21
22,U. olhanensis,female,a,False,Protecting territory in confined space.,"['Hermit Crab', 'Sea Anemone', 'Polychaete Worm']",4.0,5.629554458436943,5.555932587651945,8.018572583638345,5.665832523605339,1.9090909090909092,2022-10-31,,,22
23,A farensis,female,a,False,Claw shaking post-contact gesture.,"['Hermit Crab', 'Sea Sponge']",9.0,4.67745722017189,5.026416501515904,6.493745761316974,5.069819318520269,1.8181818181818181,2022-10-31,,,23
24,u. olhanen.,female,j,False,Camouflaging with nearby mud.,['Sea Sponge'],7.0,1.220923206867573,1.5319737795901973,1.9542027774362614,1.3107914486773133,2.0,2022-10-31,,,24
25,U. olhanensis,male,s,,Interaction with nearby hermit crab.,['Snail'],8.0,1.9318181818181819,1.5751625515387382,2.1520270801252863,1.9809764636507396,1.9090909090909092,2022-10-31,,,25
26,A. Farensis,male,p,,Swiftly dashing across exposed sand.,"['Hermit Crab', 'Small Fish']",6.0,2.7954545454545454,3.6141898578209237,5.2747960341119615,2.811882923100287,1.8181818181818181,2022-10-31,,,26
27,U. olhanensis,-,s,,Mating ritual involving antennae brushing.,"['Small Fish', 'Algae']",6.0,4.886363636363637,4.922522283513735,6.20397857763619,5.19950328515773,1.9090909090909092,2022-10-31,,,27
28,A farensis,female,s,False,Progressing cautiously through new area.,"['Hermit Crab', 'Small Fish', 'Barnacle']",6.0,3.7369968504045983,3.5934233608134787,4.813352661094599,4.083283272093791,2.0,2022-10-31,,,28
29,U. olhanensis,male,p,,Scavenging at the edge of tidal pools.,"['Crab (Other Species)', 'Barnacle', 'Sea Anemone', 'Jellyfish', 'Algae']",9.0,2.659090909090909,3.0800037127193916,4.469659545012793,2.8159572724538093,1.9090909090909092,2022-10-31,,,29
30,U. olhanensis,female,p,True,Grazing on mollusks among debris.,"['Coral Fragment', 'Sea Sponge']",5.0,1.18709513459903,1.237582168413213,1.7921979824043874,1.2691810733152593,1.9090909090909092,2022-10-31,,,30
31,U. olhanensis,female,a,False,Scaling steep rock faces near shore.,"['Jellyfish', 'Barnacle', 'Sea Urchin', 'Shrimp']",5.0,10.104043647252736,9.734650786429022,12.589714100242743,10.578455223624434,1.8181818181818181,2022-10-31,,,31
32,U. olhanensis,female,j,False,Emerging slowly after perceived threat.,"['Sea Star', 'Snail', 'Jellyfish', 'Hermit Crab', 'Sea Sponge']",6.0,1.7023321940990312,1.1979506534547182,1.5850540461608207,1.757249649406287,1.9090909090909092,2022-10-31,,,32
33,u. olhanen.,female,j,False,Sheltering under broken shell piece.,"['Mussel', 'Polychaete Worm']",6.0,1.1585281321500684,1.0007905040543248,1.4354718712250003,1.173107837160553,1.9090909090909092,2022-10-31,,,33
34,A farensis,female,j,False,Scuttling swiftly over rocky terrain.,"['Algae', 'Jellyfish']",4.0,0.8453745446687229,0.9639125380373482,1.3484129975427182,0.8694191192409476,2.0,2022-10-31,,,34
35,U. olhanensis,female,a,True,Defensive claw movement in water.,['Shrimp'],7.0,4.437852582899437,4.743745216024094,6.760678619072133,4.446996244297689,1.9090909090909092,2022-10-31,,,35
36,Ucides alvorensis, ,j,,Taking cover beneath seagrass leaves.,"['Snail', 'Sea Urchin', 'Barnacle']",4.0,2.5454545454545454,2.8857086175042763,3.7682853741256337,2.6325325709557883,1.9090909090909092,2022-10-31,,,36
37,u. olhanen.,male,s,,Retreating swiftly from perceived danger.,"['Sea Sponge', 'Jellyfish', 'Crab (Other Species)', 'Sea Anemone', 'Shrimp']",4.0,2.840909090909091,2.7933069050409887,3.8553067297986767,2.888977392702713,1.8181818181818181,2022-10-31,,,37
38,u. olhanen.,male,p,,Resting in shaded crevice along cliff.,['Sea Anemone'],5.0,1.1590909090909092,0.9930135792880098,1.4572142753345878,1.2701370229066493,1.9090909090909092,2022-10-31,,,38
39,Ucides alvorensis,N/R,s,,Grazing on mollusks among debris.,"['Polychaete Worm', 'Sea Star']",4.0,1.3636363636363635,1.3982783783529642,1.9760180828143825,1.3872934566990223,1.9090909090909092,2022-10-31,,,39
40,A farensis,male,p,True,Engaging in antennae-to-antennae contact.,['Crab (Other Species)'],6.0,2.1818181818181817,2.7180931872278324,3.9611422445714637,2.2694265908280586,1.7272727272727273,2022-10-31,,,40
41,u. olhanen.,male,j,,"Stationary, blending into rocky backdrop.","['Jellyfish', 'Small Fish']",9.0,2.1363636363636362,2.4487665065749953,2.957158346697369,2.1998691667140586,1.9090909090909092,2022-10-31,,,41
42,U. olhanensis,female,a,False,Collecting biofilm from sunken wood.,"['Snail', 'Polychaete Worm']",6.0,4.784255273139055,4.740216671131541,6.566152030723445,5.0624090930203005,1.8181818181818181,2022-10-31,,,42
43,A farensis,male,p,,Retreating quickly into hidden burrow.,"['Jellyfish', 'Sea Star', 'Hermit Crab', 'Sea Sponge']",6.0,2.3863636363636362,2.6679801660539315,3.246290865240267,2.441737541386535,2.0,2022-10-31,,,43
44,u. olhanen.,female,s,False,Feeding on decaying matter among rocks.,"['Polychaete Worm', 'Jellyfish', 'Shrimp']",5.0,4.370709967918489,4.495265588401505,6.536968031583444,4.580581574344478,2.0,2022-10-31,,,44
45,u. olhanen.,female,j,False,"Burrowing into soft, sandy sediment.","['Sea Sponge', 'Shrimp', 'Hermit Crab', 'Algae']",7.0,1.9540327824777877,1.4991950801185028,1.9940220771677344,2.044736828294802,1.9090909090909092,2022-10-31,,,45
46,u. olhanen.,female,j,False,Lying still to avoid detection.,"['Coral Fragment', 'Snail', 'Algae', 'Barnacle']",5.0,1.6143904702133407,1.5598607903753061,2.1768194289166014,1.7265566075724395,1.8181818181818181,2022-10-31,,,46
47,Ucides alvorensis,male,s,,Consuming algae scraped from barnacles.,"['Sea Star', 'Shrimp']",6.0,4.090909090909091,4.128620532802594,5.692841402626802,4.346434455373517,1.7272727272727273,2022-10-31,,,47
48,A farensis,female,s,True,Reacting to sudden changes in temperature.,"['Snail', 'Barnacle', 'Algae', 'Coral Fragment']",6.0,4.099165932692727,4.547425730761873,6.36630462051346,4.230050268955555,2.0,2022-10-31,,,48
49,U. olhanensis,female,a,True,Scavenging at the edge of tidal pools.,['Polychaete Worm'],7.0,4.662084675303709,4.878480453211046,6.081445485656122,4.730959726601524,1.7272727272727273,2022-10-31,,,49
50,A farensis,female,s,False,Lying still to avoid detection.,"['Sea Star', 'Shrimp']",5.0,5.271042550907393,4.879522748219238,6.062574984987037,5.7705304826803365,1.8181818181818181,2022-10-31,,,50
51,U. olhanensis,female,a,False,Swiftly dashing across exposed sand.,"['Polychaete Worm', 'Jellyfish', 'Snail', 'Sea Urchin', 'Hermit Crab']",4.0,5.6250400849694,5.932828345725224,8.860880581671777,5.736138614984338,2.0,2022-10-31,,,51
52,A. Farensis,female,a,False,Sifting through sediment for scraps.,"['Shrimp', 'Sea Anemone']",9.0,3.3868727926449824,4.370690905334471,5.948859138312264,3.677988307591416,1.9090909090909092,2022-10-31,,,52
53,u. olhanen.,female,s,False,Claw shaking post-contact gesture.,"['Sea Star', 'Polychaete Worm', 'Small Fish', 'Barnacle']",7.0,3.46277909794045,3.203837174426084,4.573984247552672,3.4637721717517396,1.8181818181818181,2022-10-31,,,53
54,A farensis,female,j,False,Swiftly dashing across exposed sand.,"['Barnacle', 'Snail', 'Jellyfish', 'Sea Star', 'Mussel']",5.0,1.0931933715170485,1.055059469626983,1.4035377678690522,1.1463955832388626,1.8181818181818181,2022-10-31,,,54
55,u. olhanen.,male,s,,Engaging in struggle with seaweed entanglement.,"['Shrimp', 'Snail']",5.0,5.681818181818182,4.780550431542188,6.457975631889082,5.883402290909305,2.0,2022-10-31,,,55
56,A. Farensis,female,j,False,Protecting territory in confined space.,"['Sea Star', 'Coral Fragment', 'Small Fish']",4.0,1.4182681732217952,2.0315037266837,2.8063891462796082,1.4529017583804729,2.0,2022-10-31,,,56
57,u. olhanen.,male,p,,Foraging through tangled seagrass roots.,"['Mussel', 'Sea Anemone']",10.0,2.8636363636363638,3.3517585763759112,4.490715730846258,3.016273062999432,1.9090909090909092,2022-10-31,,,57
58,u. olhanen.,male,a,,Collecting biofilm from sunken wood.,"['Sea Star', 'Coral Fragment', 'Sea Urchin', 'Barnacle']",7.0,1.9090909090909092,2.0025477345304465,2.565525922348657,1.9238025946734039,1.9090909090909092,2022-10-31,,,58
59,Ucides alvorensis,nan,j,,Clambering up submerged tree trunks.,['Barnacle'],5.0,1.2272727272727273,1.2779592668132975,1.6201089419493235,1.2371434268146446,1.8181818181818181,2022-10-31,,,59
60,u. olhanen.,female,a,False,Peering out cautiously from cover.,"['Crab (Other Species)', 'Sea Star', 'Mussel', 'Snail']",6.0,2.7327709829341913,2.8329654022601427,3.826484770913363,2.9626768199114006,1.8181818181818181,2022-10-31,,,60
