,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,U. olhanensis,male,a,True,Climbing vertical rock face.,"['Shrimp', 'Hermit Crab', 'Coral Fragment']",7.0,2.590909090909091,2.525538945320367,3.237785087061309,2.6645321242885798,2.3636363636363638,2021-12-21,37.1,-8.62,0
1,u. olhanen.,male,j,,Feeding on small crustaceans.,"['Mussel', 'Algae', 'Sea Star', 'Sea Anemone']",6.0,0.8181818181818182,0.958762590033428,1.1644120319525426,0.8366781956990489,2.272727272727273,2021-12-21,,,1
2,A. Farensis,female,a,False,Inspecting discarded crab shell.,"['Snail', 'Polychaete Worm', 'Barnacle', 'Hermit Crab']",7.0,1.3333834308121117,1.4394996135741946,2.031248534183876,1.4046835028778035,2.6363636363636362,2021-12-21,,,2
3,u. olhanen.,female,s,False,Stillness in cold water.,"['Shrimp', 'Small Fish', 'Sea Anemone', 'Algae', 'Sea Urchin']",5.0,2.6674338858305675,2.8758437603411546,3.952685294667756,2.7215745800501994,2.6363636363636362,2021-12-21,,,3
4,u. olhanen.,female,a,False,Climbing onto submerged logs.,"['Crab (Other Species)', 'Barnacle', 'Polychaete Worm']",6.0,2.757245778591067,2.7675065972010766,4.002226822122574,2.765712767581011,2.5454545454545454,2021-12-21,,,4
5,u. olhanen.,female,j,False,Rapid claw movement while feeding.,"['Shrimp', 'Barnacle', 'Polychaete Worm']",6.0,0.6003773491787417,0.7974590628880645,1.1175900236669094,0.6199187587576636,2.272727272727273,2021-12-21,,,5
6,u. olhanen.,female,a,False,Slow movement near seagrass patches.,"['Sea Sponge', 'Sea Urchin', 'Coral Fragment', 'Algae']",10.0,2.486236629389145,2.6304098235053885,3.4139425620514574,2.5026573266033796,2.3636363636363638,2021-12-21,,,6
7,u. olhanen.,female,a,False,Burrowing into sandy sediment.,['Mussel'],8.0,3.2735316681226774,3.502482523471402,5.172603444921369,3.5079551450449546,2.3636363636363638,2021-12-21,,,7
8,A farensis,male,p,,Waving claws rhythmically.,['Sea Star'],6.0,2.590909090909091,2.719629076247175,3.8781917345821117,2.692646598250921,2.4545454545454546,2021-12-21,,,8
9,u. olhanen.,female,a,False,Sideways walking along bay edge.,"['Mussel', 'Sea Star', 'Barnacle', 'Sea Sponge', 'Hermit Crab']",8.0,4.372977737437345,4.921676107224062,6.527305666629578,4.597187429336971,2.3636363636363638,2021-12-21,,,9
10,U. olhanensis,female,s,False,Feeding on algae scraped from rocks.,"['Sea Anemone', 'Mussel', 'Hermit Crab', 'Coral Fragment', 'Polychaete Worm']",8.0,1.638112385822305,1.6737072804146498,2.4049401049664323,1.7508807593612217,2.4545454545454546,2021-12-21,,,10
11,U. olhanensis,male,p,,Feeding on detritus in shallow water.,"['Sea Star', 'Polychaete Worm', 'Coral Fragment']",7.0,0.6136363636363636,0.6003195139403086,0.7863342739320369,0.6577197348321292,2.3636363636363638,2021-12-21,,,11
12,Ucides alvorensis,female,s,False,Guarding eggs under abdominal flap.,['Sea Star'],5.0,3.416985508125923,3.169257044983617,4.5562045966186435,3.451527323953681,2.3636363636363638,2021-12-21,,,12
13,A farensis,male,s,,Rapid crossing of open sand.,"['Jellyfish', 'Algae', 'Mussel']",7.0,3.1818181818181817,2.743252926840054,4.028025485402211,3.2460890699958522,2.3636363636363638,2021-12-21,,,13
14,A. Farensis,female,s,False,Resting under shell fragment.,['Jellyfish'],7.0,3.442527157088845,3.20786764777735,4.797848870420965,3.537397736038233,2.5454545454545454,2021-12-21,,,14
15,A. Farensis,male,s,,Picking algae from rock surface.,"['Coral Fragment', 'Mussel', 'Sea Sponge', 'Sea Star', 'Sea Urchin']",4.0,4.886363636363637,5.77474508288994,8.418234140534537,5.234869512778454,2.4545454545454546,2021-12-21,,,15
16,U. olhanensis,male,s,,Hiding under floating debris.,"['Snail', 'Jellyfish', 'Barnacle', 'Sea Star']",7.0,5.2272727272727275,5.770997768547045,8.123586180741245,5.415771203878099,2.3636363636363638,2021-12-21,,,16
17,A. Farensis,female,a,False,Cleaning claws with rubbing motion.,"['Crab (Other Species)', 'Snail', 'Jellyfish', 'Polychaete Worm', 'Shrimp']",6.0,4.174762558401548,3.7382986197990147,5.218746488932454,4.534850040336355,2.272727272727273,2021-12-21,,,17
18,u. olhanen.,female,a,False,Territorial display against intruder.,"['Small Fish', 'Jellyfish', 'Polychaete Worm']",10.0,3.843070074114014,3.5832679136639767,4.4838115447982325,4.051179345463781,2.4545454545454546,2021-12-21,,,18
19,A. Farensis,male,a,,Feeding on algae scraped from rocks.,"['Algae', 'Crab (Other Species)']",7.0,2.3181818181818183,2.3137979035741965,3.3069405334214967,2.394105000739542,2.272727272727273,2021-12-21,,,19
20,A farensis,female,s,False,Retreating into burrow.,"['Sea Anemone', 'Coral Fragment', 'Sea Sponge', 'Polychaete Worm', 'Algae']",8.0,4.284414248770192,3.6880187512405453,4.63592288376436,4.525696898255427,2.3636363636363638,2021-12-21,,,20
21,u. olhanen.,male,a,,Claw snapping in competition.,"['Barnacle', 'Mussel', 'Shrimp']",7.0,2.4545454545454546,2.3508347606338114,3.0051171412226507,2.6285140336654913,2.272727272727273,2021-12-21,,,21
22,A. Farensis,male,a,,Social contact with other crabs.,"['Sea Star', 'Jellyfish']",7.0,2.3181818181818183,2.499754468414763,3.4761940602197474,2.330502976694408,2.5454545454545454,2021-12-21,,,22
23,U. olhanensis,male,s,,Displaying dominance by lifting body.,"['Sea Sponge', 'Coral Fragment', 'Crab (Other Species)', 'Hermit Crab']",5.0,4.659090909090909,4.710159922041323,6.616352394682902,5.124872381318323,2.4545454545454546,2021-12-21,,,23
24,U. olhanensis,female,a,False,Half buried in sand.,['Jellyfish'],5.0,2.5804478631553196,2.367898735775061,3.2189983435833835,2.703509330585152,2.3636363636363638,2021-12-21,,,24
25,U. olhanensis,male,p,,Claw snapping at diver.,['Jellyfish'],7.0,0.8863636363636364,0.7604087705272572,1.1228185427699937,0.947050116827647,2.3636363636363638,2021-12-21,,,25
26,u. olhanen.,female,p,False,Feeding on small mollusks.,"['Hermit Crab', 'Sea Sponge', 'Shrimp', 'Barnacle', 'Sea Anemone']",3.0,1.7760838375007615,2.420761446964822,2.967224985494966,1.8420597741383948,2.3636363636363638,2021-12-21,,,26
