,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,210,93.2444288598419,90,U. olhanensis,-7.99163,False,142.3958880164282,s,?,1,165.44207036411788,37.01025,"['Sea Urchin', 'Polychaete Worm', 'Hermit Crab', 'Crab (Other Species)']",6,False,Hiding under floating debris.
1,380,77.85447732756298,40,u. olhanen.,,False,51.322495701402424,s,male,2,190.35704172987062,,"['Sea Urchin', 'Mussel', 'Crab (Other Species)', 'Hermit Crab', 'Sea Sponge']",7,False,Climbing seaweed stalks.
2,330,75.53642860863758,40,A farensis,,False,1703.3354172538907,p,male,3,180.71830239243195,,"['Sea Star', 'Mussel']",10,False,Scavenging near tidal pools.
3,120,58.45086636828617,40,A farensis,,True,1309.3730137188095,s,male,4,197.17155768402304,,"['Polychaete Worm', 'Small Fish', 'Jellyfish', 'Sea Urchin']",11,True,Half buried in sand.
4,240,94.0276176455559,40,A farensis,,False,1500.0,p,male,5,163.5314398459013,,"['Jellyfish', 'Crab (Other Species)']",6,False,Emerging cautiously from hiding.
5,100,102.7339585990589,40,U. olhanensis,,False,183.83825964761112,p,male,6,195.9745339451126,,"['Snail', 'Mussel', 'Sea Urchin', 'Jellyfish']",9,False,Feeding on small crustaceans.
6,180,82.83936596266103,80,u. olhanen.,,False,355.3947944825166,j,male,7,154.26431900997346,,"['Mussel', 'Sea Anemone', 'Snail', 'Polychaete Worm']",12,False,Exploring new territory.
7,100,85.19851750507092,50,A farensis,,False,37.48450434251243,s,male,8,188.11243969098754,,['Sea Anemone'],10,False,Escaping from aggressive fish.
8,220,104.11731248078203,40,A. Farensis,,False,1182.8949420809138,s,?,9,182.5544754617763,,"['Sea Urchin', 'Coral Fragment', 'Algae', 'Polychaete Worm', 'Snail']",7,False,Crab moving quickly across rocks.
9,150,71.52028844489946,40,A farensis,,False,137.33378822172213,a,male,10,187.2031531208806,,"['Snail', 'Coral Fragment', 'Sea Anemone', 'Algae', 'Barnacle']",8,False,Pausing frequently during exploration.
10,160,76.36909760610854,50,u. olhanen.,,False,553.1752996403336,s,female,11,197.76261547781792,,"['Small Fish', 'Shrimp', 'Polychaete Worm']",11,False,Climbing algae-covered rocks.
11,120,95.59655655585857,30,U. olhanensis,,True,108.45817701003764,s,female,12,150.9856725539154,,['Jellyfish'],7,True,Waving claws rhythmically.
12,120,97.48237379600181,50,u. olhanen.,,False,42.20410151418783,p,male,13,168.31045191859175,,"['Snail', 'Shrimp']",7,False,Hiding under seagrass blades.
13,330,79.27555896692867,30,A farensis,,False,21.834682448655247,p,male,14,132.454771673781,,"['Shrimp', 'Coral Fragment', 'Jellyfish']",6,False,Burrowing into sandy sediment.
14,200,95.17676969791522,20,A. Farensis,,False,1155.812776626684,s,male,15,157.53682503620036,,"['Algae', 'Crab (Other Species)']",9,False,Cleaning claws with rubbing motion.
15,90,88.10288724997335,80,A. Farensis,,False,856.1883508746911,s,male,16,189.56712879240283,,"['Sea Anemone', 'Small Fish']",10,False,Struggling with entangled seaweed.
16,190,42.151501757531456,30,U. olhanensis,,False,1219.1463678715645,j,male,17,200.26876305569732,,['Crab (Other Species)'],6,False,Feeding on algae scraped from rocks.
17,260,108.12527463218254,50,u. olhanen.,,False,39.74679026148011,a,female,18,179.21341208304744,,"['Sea Urchin', 'Hermit Crab', 'Polychaete Worm', 'Snail', 'Barnacle']",10,False,Climbing onto submerged logs.
18,340,99.15154069908678,50,A farensis,,True,210.0775804642787,a,male,19,195.89201955926885,,['Snail'],10,True,Swimming short distance to escape.
19,300,88.61795067659037,50,U. olhanensis,,False,424.9624937175108,s,male or female,20,159.74928666770947,,"['Barnacle', 'Mussel', 'Crab (Other Species)', 'Shrimp']",8,False,Interaction with hermit crabs.
20,130,81.12876844862194,30,A farensis,,False,27.816668177955968,s,female,21,139.64451641831943,,"['Sea Sponge', 'Coral Fragment', 'Sea Star']",5,False,Searching for mates at twilight.
21,280,80.93677327374436,40,A. Farensis,,False,1500.0,p,male,22,158.30946977476958,,"['Sea Sponge', 'Mussel', 'Algae', 'Barnacle']",9,False,Hiding under floating debris.
22,60,95.48319204401696,20,A. Farensis,,False,108.21684045329256,p,male,23,156.88714049961052,,['Coral Fragment'],8,False,Escaping predator silhouette overhead.
23,130,97.8941408639345,40,u. olhanen.,,False,138.67472559368392,j,male,24,136.35658656373207,,"['Sea Star', 'Coral Fragment', 'Jellyfish']",7,False,Hiding in sandy burrow.
