,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,13,4.297172203964855,3,A. Farensis,-7.99163,False,3.158211779380067,adult,male,1,18.51152100236454,37.01025,['Polychaete Worm'],8,Claw waving directed at nearby crab.
1,25,8.761186616618131,6,A. Farensis,,False,1.0875522471150594,sub_adult,male,2,23.479219955806652,,"['Crab (Other Species)', 'Jellyfish', 'Snail']",9,Using claws to dig into sediment.
2,8,4.313047375774222,5,u. olhanen.,,False,0.10834404818379748,sub_adult,male,3,20.454393768386787,,['Mussel'],10,Resting under shell fragment.
3,45,9.458117110961064,2,A. Farensis,,True,7.267542023898048,sub_adult, ,4,18.755816762349546,,"['Coral Fragment', 'Jellyfish', 'Sea Anemone', 'Shrimp', 'Polychaete Worm']",5,Climbing seaweed stalks.
4,30,7.85311281219938,5,u. olhanen.,,False,1.0550049385969027,sub_adult,male or female,5,10.855845217701287,,"['Algae', 'Snail', 'Coral Fragment']",6,Moving toward bait.
5,32,7.603729283800213,5,A farensis,,False,0.6903631511167331,sub_adult,male,6,14.306554223840877,,"['Sea Urchin', 'Crab (Other Species)', 'Coral Fragment', 'Snail', 'Mussel']",9,Exchanging antenna taps.
6,8,7.246287878128644,3,u. olhanen.,,True,0.31658681972664543,adult,-,7,18.42553943174149,,"['Shrimp', 'Barnacle', 'Sea Star', 'Sea Sponge', 'Crab (Other Species)']",10,Climbing seaweed stalks.
7,24,6.757303734095814,5,A farensis,,False,0.07710991748877104,sub_adult,male,8,20.374390603967857,,['Sea Sponge'],8,Climbing barnacle-covered surfaces.
8,10,7.828155614405309,6,A farensis,,True,6.869808140596653,juvenile, ,9,21.19757298230979,,['Sea Anemone'],6,Scavenging near tidal pools.
9,43,7.969681847601896,3,A farensis,,False,11.44716337491722,adult,male,10,14.077740908893016,,['Polychaete Worm'],8,Climbing onto submerged logs.
10,30,9.072124422854138,2,A. Farensis,,True,6.684689110015213,sub_adult, ,11,20.344191963428084,,['Sea Anemone'],5,Climbing barnacle-covered surfaces.
11,38,5.945529051020825,3,A. Farensis,,False,21.757347661238725,adult,male,12,15.318115241528092,,['Sea Urchin'],10,Social contact with other crabs.
12,20,6.012690931543056,3,A. Farensis,,False,3.8495200221390062,adult,?,13,16.19411537199555,,"['Mussel', 'Small Fish', 'Coral Fragment', 'Shrimp', 'Sea Star']",7,Claw snapping at diver.
13,44,10.739042551452442,5,A. Farensis,,False,4.321258288460998,adult,male,14,21.280239738569584,,"['Sea Sponge', 'Polychaete Worm', 'Sea Star', 'Barnacle', 'Snail']",9,Swimming short distance to escape.
14,22,7.8282477010722085,7,A. Farensis,,False,1.1924717397863267,sub_adult, ,15,21.088119601221933,,"['Snail', 'Polychaete Worm', 'Sea Urchin', 'Jellyfish', 'Mussel']",9,Feeding on detritus in shallow water.
15,17,7.614954363917278,6,A. Farensis,,False,5.056612569720436,sub_adult,male,16,18.64128761576323,,"['Jellyfish', 'Small Fish', 'Algae', 'Sea Urchin']",9,Retreating into burrow.
16,30,6.920166298624301,2,A farensis,,True,16.48271545064557,adult,female,17,20.06121945710854,,"['Algae', 'Snail', 'Small Fish', 'Hermit Crab']",10,Sideways walking along bay edge.
17,20,8.406051197992449,2,u. olhanen.,,False,13.870433288868933,pre_puberty,male,18,18.437152172548256,,"['Snail', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Star', 'Coral Fragment']",4,Picking algae from rock surface.
18,11,8.315419158210192,8,A. Farensis,,True,2.6621734493344866,sub_adult,male,19,19.412819875893124,,"['Small Fish', 'Sea Sponge', 'Coral Fragment', 'Sea Star']",11,Shaking claws after contact.
19,20,5.852127204070147,4,A. Farensis,,False,5.67466930040086,sub_adult,nan,20,19.956390994898147,,"['Sea Urchin', 'Coral Fragment', 'Shrimp', 'Hermit Crab', 'Mussel']",6,Escaping predator silhouette overhead.
20,26,4.616630918998757,8,A farensis,,False,0.19157378563281927,juvenile,male,21,21.890946122125865,,"['Snail', 'Shrimp']",7,Escaping from aggressive fish.
21,35,5.590759938487026,3,U. olhanensis,,False,3.3313881816613082,sub_adult,male,22,17.141555525386632,,"['Crab (Other Species)', 'Hermit Crab']",8,Defensive posture when approached.
22,25,5.94893907139169,3,A. Farensis,,True,2.5999843012023938,juvenile,?,23,17.1009649079009,,"['Sea Star', 'Polychaete Worm', 'Mussel', 'Barnacle', 'Jellyfish']",6,Moving toward bait.
23,10,7.698341388603227,6,A farensis,,False,8.020189693373132,sub_adult,male,24,17.36146027076451,,"['Shrimp', 'Jellyfish']",5,Shaking claws after contact.
24,14,7.826044496963653,3,A farensis,,False,0.7905488616176103,pre_puberty,male,25,15.689447896341207,,"['Jellyfish', 'Crab (Other Species)', 'Barnacle', 'Coral Fragment', 'Snail']",8,Vibrating antennae in water currents.
25,32,7.268766108364628,4,A farensis,,False,0.27375883916869553,pre_puberty,male,26,18.733601008926385,,"['Sea Sponge', 'Barnacle']",9,Feeding on detritus in shallow water.
26,44,6.912941385410012,2,A farensis,,False,0.14705950879288318,pre_puberty,male,27,19.591223260946553,,"['Jellyfish', 'Polychaete Worm']",5,Foraging among seagrass roots.
