,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,380,31.209645945586484,40,A. Farensis,-7.99163,False,12.51936803471715,p,female,1,92.2870705692946,37.01025,"['Sea Anemone', 'Crab (Other Species)', 'Coral Fragment', 'Small Fish', 'Snail']",4,False,Rapid claw movement while feeding.
1,90,37.01412298794162,20,A farensis,,True,4.601827996874058,p,male,2,88.06619142637615,,"['Mussel', 'Barnacle', 'Coral Fragment', 'Sea Urchin', 'Jellyfish']",8,True,Cleaning claws with rubbing motion.
2,160,30.17612147321977,50,A farensis,,False,144.97605893160508,p,-,3,93.59776489137141,,['Coral Fragment'],10,False,Claw snapping at diver.
3,380,37.40861065331946,50,u. olhanen.,,True,187.3876704063089,a,male,4,47.90214040146074,,"['Hermit Crab', 'Jellyfish']",14,True,Sideways walking along bay edge.
4,230,20.265020055494062,30,A farensis,,False,30.116355741143263,a,male,5,56.45602772440984,,"['Sea Urchin', 'Barnacle']",10,False,Rapid claw movement while feeding.
5,140,21.047873558849624,30,u. olhanen.,,False,20.359467735460008,j,?,6,65.7827054536854,,['Polychaete Worm'],8,False,Mating behavior with antenna touching.
6,290,25.571505059845236,50,A farensis,,False,46.27970090020512,s,male,7,96.1448733809827,,"['Crab (Other Species)', 'Snail', 'Barnacle', 'Shrimp', 'Sea Star']",10,False,Retreating into burrow.
7,290,34.85868714157207,70,A. Farensis,,False,33.38278973238758,s, ,8,147.51450752727345,,['Sea Urchin'],12,False,Climbing submerged rocks.
8,200,49.73060837906598,50,A farensis,,False,42.58378929648774,j,female,9,95.3332706725709,,"['Mussel', 'Polychaete Worm', 'Shrimp', 'Coral Fragment', 'Barnacle']",11,False,Displaying dominance by lifting body.
9,270,26.43212981612721,20,A. Farensis,,False,407.6754183714709,a,nan,10,96.57324008341445,,['Shrimp'],6,False,Moving in groups.
10,140,44.30804288297304,50,A farensis,,True,45.15779253914182,s,male,11,87.47138092748493,,"['Snail', 'Sea Star']",7,True,Defensive posture when approached.
11,280,34.01854009308475,20,A. Farensis,,True,21.320411391171533,j,?,12,87.61597858713168,,"['Shrimp', 'Barnacle', 'Coral Fragment', 'Sea Urchin']",9,True,Slow movement near seagrass patches.
