,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,U. olhanensis,male,a,True,Inspecting remains of another crab.,['Mussel'],8.0,3.5454545454545454,3.5927545942061596,4.847129809950175,3.8663752758103698,2.909090909090909,2020-09-29,37.1,-8.62,0
1,U. olhanensis,male,s,,Progressing cautiously through new area.,['Polychaete Worm'],8.0,4.431818181818182,4.249975285237295,5.643369000381614,4.836916852298726,3.0,2020-09-29,,,1
2,U. olhanensis,male,p,,Side-stepping along sandy coastal floor.,"['Jellyfish', 'Mussel']",5.0,1.2272727272727273,1.0245484252181585,1.3269832413320364,1.2905528040721579,3.1818181818181817,2020-09-29,,,2
3,A farensis,male,s,,Performing dominance display by body lifting.,['Sea Star'],6.0,2.9545454545454546,3.5353984721774068,4.543314747934315,3.093246240853956,3.1818181818181817,2020-09-29,,,3
4,u. olhanen.,male,a,,Harvesting food beneath floating debris.,['Mussel'],5.0,0.9545454545454546,1.0068081676711884,1.458006160492925,0.998077428430232,3.090909090909091,2020-09-29,,,4
5,u. olhanen.,female,a,False,Escaping from pursuing predator silhouette.,"['Small Fish', 'Hermit Crab', 'Mussel', 'Polychaete Worm', 'Sea Sponge']",6.0,2.3904493555722457,2.146508253775215,2.9905788639996076,2.4329928168589015,3.090909090909091,2020-09-29,,,5
6,u. olhanen.,male,s,,Feeding on decaying matter among rocks.,['Sea Anemone'],8.0,3.6363636363636362,3.297963103284877,4.105895166546666,3.9828876606555794,3.090909090909091,2020-09-29,,,6
7,Ucides alvorensis,female,s,False,Creeping under the cover of seagrass.,['Barnacle'],4.0,3.479623642682515,2.823062085668721,3.916028434013828,3.5904426186993788,3.090909090909091,2020-09-29,,,7
8,u. olhanen.,female,p,True,Grazing on mollusks among debris.,"['Sea Star', 'Coral Fragment', 'Small Fish']",6.0,0.5382306616713334,0.3827391034207016,0.4983077868272268,0.545799717542168,3.3636363636363638,2020-09-29,,,8
9,A. Farensis,female,j,False,Resisting aggressive fish encounter.,"['Hermit Crab', 'Snail', 'Small Fish']",7.0,1.1944760975034956,1.0829449643584623,1.343763311414746,1.2614149906066354,3.3636363636363638,2020-09-29,,,9
10,U. olhanensis,female,s,False,Entering burrow after disturbance.,"['Sea Urchin', 'Snail', 'Sea Anemone', 'Coral Fragment']",8.0,3.0652035196386227,3.609034642120153,4.755592954381393,3.2132653931640345,3.0,2020-09-29,,,10
11,U. olhanensis,male,s,,Inspecting remains of another crab.,['Small Fish'],8.0,4.886363636363637,5.069946622344597,6.96764667034513,4.955525620822066,3.090909090909091,2020-09-29,,,11
12,u. olhanen.,male,j,,Inspecting remains of another crab.,"['Snail', 'Small Fish']",4.0,1.1363636363636365,1.13475943402301,1.4497721442428055,1.22852826156409,3.272727272727273,2020-09-29,,,12
13,u. olhanen.,female,s,False,Foraging through tangled seagrass roots.,"['Crab (Other Species)', 'Mussel', 'Sea Star', 'Sea Sponge']",11.0,3.2585180254138066,4.280995346474931,5.809078577136465,3.4094302251864694,3.3636363636363638,2020-09-29,,,13
14,u. olhanen.,male,a,,Scaling steep rock faces near shore.,"['Mussel', 'Polychaete Worm', 'Hermit Crab']",10.0,3.8181818181818183,3.593391016121059,5.077224392861564,4.12294792237021,3.272727272727273,2020-09-29,,,14
15,u. olhanen.,female,s,False,Creeping under the cover of seagrass.,"['Jellyfish', 'Shrimp', 'Crab (Other Species)', 'Snail', 'Sea Star']",5.0,2.2853556553084426,2.4178768156560766,3.0342865956610137,2.494332495791233,3.090909090909091,2020-09-29,,,15
16,U. olhanensis,female,p,True,Foraging through tangled seagrass roots.,"['Crab (Other Species)', 'Sea Anemone', 'Sea Sponge', 'Sea Star', 'Polychaete Worm']",6.0,1.1035577312025249,0.8461621873883023,1.0877436864570613,1.1609548395408735,3.1818181818181817,2020-09-29,,,16
17,A. Farensis,female,a,False,Group migration across shallow seabed.,"['Sea Star', 'Hermit Crab', 'Algae', 'Shrimp', 'Snail']",9.0,2.660179286187256,2.599702323465627,3.6345106726295153,2.767103724110647,3.272727272727273,2020-09-29,,,17
18,U. olhanensis,female,s,False,Picking algae carefully off rock faces.,"['Sea Anemone', 'Mussel', 'Sea Urchin', 'Coral Fragment']",9.0,0.8039986476488054,0.6177761963590562,0.8934298598605096,0.8461547801804318,3.0,2020-09-29,,,18
19,U. olhanensis,male,s,,Guarding eggs beneath body flap.,"['Sea Sponge', 'Snail', 'Barnacle']",7.0,0.5681818181818182,0.6772389382165596,1.0067747036893697,0.5935000530504949,3.090909090909091,2020-09-29,,,19
20,U. olhanensis,male,s,True,Darting away in response to sudden shadow.,"['Snail', 'Jellyfish', 'Coral Fragment', 'Sea Sponge']",5.0,3.75,4.183318626238731,6.092299087624725,3.8985256151785177,3.1818181818181817,2020-09-29,,,20
21,A farensis,female,s,True,Scuttling swiftly over rocky terrain.,"['Hermit Crab', 'Polychaete Worm', 'Sea Urchin']",2.0,3.120854657858296,3.3693922474168514,4.838635807938781,3.225094764982242,3.090909090909091,2020-09-29,,,21
22,A. Farensis,male,a,,Group migration across shallow seabed.,"['Snail', 'Small Fish', 'Shrimp', 'Algae', 'Crab (Other Species)']",8.0,8.454545454545455,9.118147821781175,11.486364548055402,9.068154434030184,3.090909090909091,2020-09-29,,,22
23,u. olhanen.,male,a,,Resting in shaded crevice along cliff.,"['Algae', 'Sea Anemone']",6.0,2.727272727272727,2.492546749894056,3.500994485008837,2.816895760875559,3.272727272727273,2020-09-29,,,23
24,A farensis,male,s,,Sheltering under broken shell piece.,"['Algae', 'Crab (Other Species)', 'Sea Urchin']",11.0,1.3636363636363635,1.190368217786916,1.670723634508805,1.3824915321360836,3.1818181818181817,2020-09-29,,,24
25,A. Farensis,female,a,False,Traversing algae-slick rock surfaces.,['Sea Sponge'],7.0,3.3992295387217455,3.5558172042853284,4.639406897731974,3.5595264038362404,3.1818181818181817,2020-09-29,,,25
26,A farensis,male,s,,Mating ritual involving antennae brushing.,"['Sea Star', 'Polychaete Worm', 'Coral Fragment', 'Shrimp']",7.0,2.0454545454545454,1.9525070577293,2.8188329592484114,2.114823483159489,3.090909090909091,2020-09-29,,,26
27,u. olhanen.,male,j,,Color change during molting stress.,"['Polychaete Worm', 'Shrimp']",9.0,0.36363636363636365,0.41078582213361015,0.5885393734025546,0.37884999355135224,3.272727272727273,2020-09-29,,,27
28,U. olhanensis,female,j,False,Color change during molting stress.,"['Jellyfish', 'Sea Sponge', 'Crab (Other Species)']",5.0,0.25930843620681515,0.24798930562949756,0.3535754096253967,0.28098715762228166,3.1818181818181817,2020-09-29,,,28
29,U. olhanensis,female,a,False,Swiftly dashing across exposed sand.,['Crab (Other Species)'],9.0,1.4037796072646094,1.3968928526135864,1.866507956770005,1.5107137449694514,3.090909090909091,2020-09-29,,,29
30,U. olhanensis,female,a,False,Engaging in struggle with seaweed entanglement.,"['Small Fish', 'Coral Fragment', 'Jellyfish', 'Hermit Crab']",7.0,2.230836210563503,2.210710752583274,3.045950986044625,2.3885546150856887,3.272727272727273,2020-09-29,,,30
31,U. olhanensis,male,s,,Rhythmic waving as social cue.,"['Sea Urchin', 'Polychaete Worm', 'Coral Fragment', 'Shrimp']",7.0,3.2954545454545454,2.975880231997076,3.756016410707218,3.3066424138906454,3.272727272727273,2020-09-29,,,31
32,U. olhanensis,male,a,,Swimming briefly to avoid disturbance.,"['Jellyfish', 'Small Fish', 'Sea Anemone']",7.0,3.5454545454545454,3.3027349373318633,4.646440848114725,3.7853184685407424,3.1818181818181817,2020-09-29,,,32
33,u. olhanen.,female,a,False,Performing dominance display by body lifting.,"['Coral Fragment', 'Shrimp', 'Snail']",3.0,0.8101415514234603,0.9196620305006404,1.2392927669022222,0.8606631442498416,3.1818181818181817,2020-09-29,,,33
34,A farensis,female,j,False,Peering out cautiously from cover.,"['Mussel', 'Shrimp']",5.0,0.5791580708009266,0.44831445498525857,0.63539065684721,0.6318535546954123,3.090909090909091,2020-09-29,,,34
35,u. olhanen.,male,s,,Displaying territorial behavior against intruder.,"['Barnacle', 'Hermit Crab', 'Algae']",8.0,2.0454545454545454,1.9055203082371854,2.832329629540782,2.1739673088147593,3.1818181818181817,2020-09-29,,,35
36,A. Farensis,male,a,,Frequent pausing while exploring.,"['Polychaete Worm', 'Sea Sponge']",4.0,2.8636363636363638,2.7102449845267715,3.6495732681426016,2.88536691346201,3.1818181818181817,2020-09-29,,,36
37,A farensis,male,a,,Escaping from pursuing predator silhouette.,"['Barnacle', 'Sea Star']",4.0,2.590909090909091,2.431834576503977,3.1397771167915236,2.6896016544944104,3.090909090909091,2020-09-29,,,37
38,A farensis,female,s,False,Resting in shaded crevice along cliff.,['Sea Anemone'],3.0,1.6496661867278546,1.6756682095444437,2.3600910135473474,1.6603256340222783,3.1818181818181817,2020-09-29,,,38
39,A farensis,male,s,,Staying half-submerged in loose sand.,"['Hermit Crab', 'Sea Star', 'Barnacle']",7.0,4.659090909090909,5.419872955119196,6.611735046717942,5.092673155670824,3.1818181818181817,2020-09-29,,,39
40,A farensis,female,j,False,Camouflaging with nearby mud.,"['Snail', 'Barnacle', 'Mussel', 'Sea Urchin', 'Coral Fragment']",7.0,0.9262493552764526,0.6882074934988531,0.9733827047421566,0.9407038142632423,3.1818181818181817,2020-09-29,,,40
41,A farensis,female,s,False,Scaling steep rock faces near shore.,"['Hermit Crab', 'Mussel', 'Jellyfish', 'Sea Star']",5.0,1.9161358773116646,2.2159262904587895,2.847351149854465,2.005975622253592,3.1818181818181817,2020-09-29,,,41
42,A farensis,male,j,,Retreating quickly into hidden burrow.,"['Sea Sponge', 'Mussel', 'Shrimp', 'Sea Star', 'Coral Fragment']",6.0,1.5909090909090908,2.039282997467809,2.795954301663391,1.7012372403913119,3.0,2020-09-29,,,42
43,u. olhanen.,female,s,False,Rapid clawing during feeding bouts.,"['Barnacle', 'Shrimp', 'Crab (Other Species)']",6.0,2.590628784920853,2.2990054392647394,2.8726821461509124,2.6827137380963966,3.090909090909091,2020-09-29,,,43
44,A. Farensis,female,p,False,Waving claw in signal to another crab.,"['Shrimp', 'Sea Sponge', 'Crab (Other Species)']",6.0,0.5449316405481492,0.7837951892902036,1.1441059061816115,0.5714548862555298,3.1818181818181817,2020-09-29,,,44
45,u. olhanen.,male,j,,Staying half-submerged in loose sand.,"['Sea Anemone', 'Sea Sponge']",9.0,0.6818181818181818,0.4147451786858973,0.6063048164036448,0.731909528172837,3.090909090909091,2020-09-29,,,45
46,A farensis,male,a,,Peering out cautiously from cover.,"['Algae', 'Jellyfish']",6.0,5.590909090909091,5.941473326571574,7.6917914907984875,6.031550851895691,3.090909090909091,2020-09-29,,,46
47,U. olhanensis,female,a,False,Engaging in struggle with seaweed entanglement.,"['Shrimp', 'Hermit Crab', 'Coral Fragment', 'Snail']",10.0,2.1377620351954363,2.445277799446725,3.3410897459092768,2.2044999664078944,3.1818181818181817,2020-09-29,,,47
48,A farensis,female,p,False,Lying still to avoid detection.,"['Crab (Other Species)', 'Sea Urchin', 'Sea Star', 'Small Fish', 'Algae']",5.0,1.1207463046018915,1.3389188086883304,1.9388240858648302,1.2257680375696203,3.090909090909091,2020-09-29,,,48
49,Ucides alvorensis,N/R,a,,Resting in shaded crevice along cliff.,"['Sea Sponge', 'Sea Urchin']",7.0,0.6818181818181818,0.7186308720689377,0.9660944916856529,0.731135591042026,3.272727272727273,2020-09-29,,,49
50,A. Farensis,male,j,True,Interaction with nearby hermit crab.,"['Jellyfish', 'Sea Urchin', 'Coral Fragment']",8.0,1.5,1.1506030210062892,1.7053213563202212,1.554809419309462,3.090909090909091,2020-09-29,,,50
51,U. olhanensis,male,s,,Approaching small fish with curiosity.,"['Snail', 'Hermit Crab', 'Sea Anemone', 'Mussel', 'Crab (Other Species)']",8.0,1.0227272727272727,1.2001052818325126,1.6755404264831688,1.027219348029461,3.090909090909091,2020-09-29,,,51
52,A farensis,female,a,False,Adopting threatening stance when approached.,"['Sea Star', 'Jellyfish', 'Polychaete Worm']",7.0,4.8041944466151145,6.306606328877072,7.91916031820669,4.943189901486821,3.272727272727273,2020-09-29,,,52
53,Ucides alvorensis,-,s,,Brief social contact with fellow crabs.,"['Coral Fragment', 'Polychaete Worm', 'Sea Urchin', 'Jellyfish', 'Shrimp']",3.0,2.5,2.6311262681600196,3.4843624426289974,2.537880728988591,3.272727272727273,2020-09-29,,,53
54,A. Farensis,male,s,,Reacting to sudden changes in temperature.,"['Shrimp', 'Crab (Other Species)']",6.0,3.1818181818181817,3.705944875037586,5.1582155481667735,3.48322293529955,3.090909090909091,2020-09-29,,,54
55,A. Farensis,female,s,True,"Stationary, blending into rocky backdrop.","['Jellyfish', 'Mussel']",6.0,2.0920943940690364,2.631594209018936,3.841058790341171,2.1055587281732056,3.1818181818181817,2020-09-29,,,55
56,U. olhanensis,nan,s,,Adopting threatening stance when approached.,"['Sea Star', 'Crab (Other Species)', 'Shrimp', 'Hermit Crab', 'Snail']",5.0,0.5681818181818182,0.5452264493656309,0.7119453529140521,0.6018364110076373,3.090909090909091,2020-09-29,,,56
57,u. olhanen.,female,p,False,Lying still to avoid detection.,"['Sea Sponge', 'Coral Fragment']",6.0,1.012655579919336,1.2150166073620496,1.6739769140936693,1.0855662252276013,3.272727272727273,2020-09-29,,,57
58,A. Farensis,male,s,,Lying still to avoid detection.,"['Polychaete Worm', 'Hermit Crab', 'Jellyfish']",6.0,3.75,4.207958512791539,5.509734677726518,3.8497693503684074,3.1818181818181817,2020-09-29,,,58
59,u. olhanen.,male,j,,Feeding on decaying matter among rocks.,"['Hermit Crab', 'Sea Anemone', 'Small Fish']",9.0,1.7272727272727273,1.3490886166335532,1.783938375396607,1.7359485705060218,3.090909090909091,2020-09-29,,,59
60,Ucides alvorensis,female,s,False,Rhythmic waving as social cue.,"['Polychaete Worm', 'Sea Urchin', 'Barnacle']",9.0,1.8252138627331598,1.8234186052378811,2.234833682267887,1.9811865389106489,3.1818181818181817,2020-09-29,,,60
61,A farensis,male,a,,Feeding on decaying matter among rocks.,"['Sea Sponge', 'Coral Fragment']",6.0,5.045454545454546,5.080544883888781,7.121978881199226,5.243737821387166,3.0,2020-09-29,,,61
62,A farensis,male,s,,Vibrating antennae in flowing current.,['Sea Anemone'],4.0,1.25,1.1559463697584076,1.4141777132863491,1.3460638777753702,3.090909090909091,2020-09-29,,,62
63,A farensis,male,p,,Grazing on mollusks among debris.,"['Crab (Other Species)', 'Sea Sponge', 'Sea Anemone']",6.0,1.4318181818181819,1.839291985259751,2.6165248485953057,1.5732395443122826,3.272727272727273,2020-09-29,,,63
64,A. Farensis,female,j,False,Swiftly dashing across exposed sand.,"['Hermit Crab', 'Sea Anemone', 'Sea Star', 'Shrimp']",9.0,1.6160368406756576,1.4340741731070563,2.0268562935517167,1.6418753116551081,3.272727272727273,2020-09-29,,,64
65,A farensis,male,a,,Swimming briefly to avoid disturbance.,"['Barnacle', 'Sea Anemone']",4.0,3.272727272727273,3.4621709403945062,4.6724772107911425,3.5555210301351012,3.1818181818181817,2020-09-29,,,65
66,A farensis,male,a,,Emerging slowly after perceived threat.,"['Snail', 'Mussel', 'Small Fish', 'Sea Sponge']",5.0,4.090909090909091,4.466449783013764,5.634625945494903,4.170327244314902,3.272727272727273,2020-09-29,,,66
67,A. Farensis,female,j,False,Brief social contact with fellow crabs.,"['Jellyfish', 'Snail', 'Sea Star', 'Mussel', 'Algae']",9.0,0.3967615169224402,0.3418348623142045,0.4249559953784456,0.42461771040575447,3.272727272727273,2020-09-29,,,67
68,u. olhanen.,female,j,False,Slowly navigating around seagrass beds.,"['Crab (Other Species)', 'Polychaete Worm', 'Sea Star', 'Algae', 'Hermit Crab']",8.0,0.5722415963758333,0.6302146074932587,0.9264701164515979,0.602647660976179,3.1818181818181817,2020-09-29,,,68
