,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,u. olhanen.,male,a,True,Foraging through tangled seagrass roots.,"['Snail', 'Mussel', 'Coral Fragment', 'Barnacle']",7.0,1.6363636363636365,1.6455302329943606,2.0942788606794163,1.7361820946939142,2.909090909090909,2021-02-09,37.1,-8.62,0
1,A. Farensis,female,a,False,Feeding on decaying matter among rocks.,"['Algae', 'Shrimp', 'Small Fish', 'Sea Anemone', 'Sea Star']",5.0,2.2680341581611736,2.202881660625683,3.0859500263196127,2.4480572104513922,2.8181818181818183,2021-02-09,,,1
2,u. olhanen.,female,s,False,Clambering up submerged tree trunks.,"['Polychaete Worm', 'Mussel']",11.0,0.5589925507645233,0.48099928122988866,0.680082743465706,0.6145230994025662,2.8181818181818183,2021-02-09,,,2
3,Ucides alvorensis,female,j,False,Claw snapping in aggressive encounter.,"['Sea Star', 'Crab (Other Species)', 'Polychaete Worm']",7.0,0.3938980605568728,0.48813663620649755,0.5916273805498752,0.39446730047005824,2.909090909090909,2021-02-09,,,3
4,A farensis,female,s,False,Feeding on small crustaceans in crevices.,"['Sea Urchin', 'Sea Star', 'Coral Fragment']",5.0,1.989331337788193,2.4793626504379547,3.690169968804165,1.9947773035322909,3.0,2021-02-09,,,4
5,U. olhanensis,female,j,False,Interaction with nearby hermit crab.,"['Jellyfish', 'Small Fish', 'Crab (Other Species)', 'Sea Anemone', 'Sea Star']",5.0,2.0194225268069927,2.6935015665077153,3.607758649754656,2.0489107226224488,2.909090909090909,2021-02-09,,,5
6,A. Farensis,male,a,,Inspecting remains of another crab.,"['Algae', 'Polychaete Worm']",7.0,4.909090909090909,4.746757171805011,6.823702316976237,4.954478058927084,3.090909090909091,2021-02-09,,,6
7,U. olhanensis,male,a,,Grazing on mollusks among debris.,"['Sea Anemone', 'Sea Urchin']",7.0,3.1363636363636362,2.951299429325702,3.920045894118673,3.1674780425717817,2.909090909090909,2021-02-09,,,7
8,u. olhanen.,female,s,True,Grazing on mollusks among debris.,"['Polychaete Worm', 'Snail', 'Hermit Crab']",5.0,1.7314970676741643,1.7887169262263365,2.2053968559565145,1.7420316176898594,2.909090909090909,2021-02-09,,,8
9,U. olhanensis,female,s,False,Scaling steep rock faces near shore.,['Barnacle'],7.0,4.851342648518624,4.659709061416859,6.395712115126574,5.029412958298484,3.0,2021-02-09,,,9
10,A. Farensis,female,p,False,Scavenging at the edge of tidal pools.,"['Shrimp', 'Snail', 'Sea Anemone', 'Mussel', 'Algae']",6.0,0.848001813517639,0.9130850990016047,1.309494963853867,0.9096537999277113,2.909090909090909,2021-02-09,,,10
11,A farensis,female,a,False,Lying still to avoid detection.,"['Sea Urchin', 'Algae', 'Coral Fragment', 'Jellyfish']",5.0,1.179237794989537,1.4793544302561967,2.047099701560214,1.2541016064692165,2.909090909090909,2021-02-09,,,11
12,A farensis,male or female,s,,Interaction with nearby hermit crab.,['Barnacle'],4.0,2.5,2.419454437211361,3.4592226163295994,2.5175716452475245,2.909090909090909,2021-02-09,,,12
13,A farensis,male,p,,Engaging in antennae-to-antennae contact.,"['Sea Urchin', 'Shrimp']",7.0,1.0909090909090908,0.8212362147426251,1.0408781668700917,1.136765503777054,2.909090909090909,2021-02-09,,,13
14,u. olhanen.,male,s,,Frequent pausing while exploring.,"['Small Fish', 'Sea Urchin']",9.0,1.25,1.4225286445513612,1.899392665016505,1.2954528659741908,2.909090909090909,2021-02-09,,,14
15,u. olhanen.,female,s,False,Frequent pausing while exploring.,"['Sea Urchin', 'Coral Fragment', 'Algae', 'Barnacle', 'Jellyfish']",5.0,0.9135776551004617,0.9212308343317628,1.2278621941533914,0.961425547106487,3.0,2021-02-09,,,15
16,U. olhanensis,male,a,,Lying still to avoid detection.,"['Snail', 'Hermit Crab']",5.0,2.3181818181818183,2.242561913044112,2.874636474181806,2.4951288599831463,2.909090909090909,2021-02-09,,,16
17,Ucides alvorensis,female,a,False,Sheltering under broken shell piece.,"['Crab (Other Species)', 'Sea Urchin', 'Polychaete Worm']",7.0,3.3564953281543093,3.9761954854864285,5.530877153678756,3.538600631899236,3.0,2021-02-09,,,17
18,Ucides alvorensis,male,p,,Creeping under the cover of seagrass.,"['Shrimp', 'Crab (Other Species)', 'Polychaete Worm', 'Sea Star', 'Small Fish']",9.0,1.2954545454545454,1.6027660990310209,2.261633469338839,1.3845166982270884,3.0,2021-02-09,,,18
19,A. Farensis,female,p,True,Claw snapping in aggressive encounter.,"['Sea Urchin', 'Coral Fragment', 'Sea Anemone', 'Sea Sponge']",7.0,0.4847490527154956,0.4879782109645117,0.7164842972056049,0.5079214866024153,3.0,2021-02-09,,,19
20,u. olhanen.,female,s,False,Reacting to sudden changes in temperature.,['Shrimp'],6.0,2.188536848756232,2.645562296227924,3.9620383410835482,2.262496818124764,2.909090909090909,2021-02-09,,,20
21,U. olhanensis,female,a,True,Waving claw in signal to another crab.,"['Shrimp', 'Algae', 'Small Fish', 'Hermit Crab', 'Jellyfish']",4.0,1.1828218216203379,1.358948227246974,1.8003957883590542,1.2203121963845716,3.0,2021-02-09,,,21
22,U. olhanensis,male,a,,Gradual movement in cold conditions.,"['Crab (Other Species)', 'Jellyfish', 'Coral Fragment', 'Polychaete Worm', 'Small Fish']",9.0,3.0,2.9896514201731135,3.8334920764334015,3.1256396139227878,2.909090909090909,2021-02-09,,,22
23,Ucides alvorensis, ,s,,Traversing algae-slick rock surfaces.,['Jellyfish'],9.0,2.727272727272727,2.3468742455536105,3.0856565952509953,2.891932243023583,2.909090909090909,2021-02-09,,,23
24,A. Farensis,female,a,False,Filtering detritus from shallow bottom.,['Polychaete Worm'],3.0,4.517823569962246,4.676590688033405,6.662670919484151,4.5536490244947485,2.909090909090909,2021-02-09,,,24
25,A. Farensis,female,a,False,Hiding beneath overhanging rock.,"['Hermit Crab', 'Sea Urchin', 'Sea Sponge', 'Mussel', 'Polychaete Worm']",5.0,2.114828937033053,2.107552381599998,2.599107473462672,2.299204969562578,2.727272727272727,2021-02-09,,,25
26,U. olhanensis,female,a,False,Performing dominance display by body lifting.,"['Sea Star', 'Algae', 'Small Fish', 'Sea Sponge']",8.0,5.621014148198753,5.830831181865549,8.272795473253943,5.874819984699528,3.0,2021-02-09,,,26
27,u. olhanen.,female,s,False,Rapid clawing during feeding bouts.,"['Mussel', 'Coral Fragment', 'Sea Star', 'Algae']",7.0,3.445268892891295,3.1761768141375835,4.478499017819379,-999.0,2.909090909090909,2021-02-09,,,27
28,A. Farensis,N/R,a,,Filtering detritus from shallow bottom.,"['Mussel', 'Hermit Crab', 'Sea Urchin', 'Polychaete Worm', 'Sea Anemone']",3.0,3.0,2.9861172664239843,3.669588602877671,3.0160650490309133,3.0,2021-02-09,,,28
29,U. olhanensis,female,a,False,Camouflaging with nearby mud.,['Hermit Crab'],5.0,4.58050660784124,4.5123009983254825,5.82322877367755,5.01635368785204,3.0,2021-02-09,,,29
30,A farensis,male,s,True,Engaging in struggle with seaweed entanglement.,"['Polychaete Worm', 'Sea Sponge', 'Crab (Other Species)']",6.0,4.7727272727272725,4.698628796338038,6.734522616080571,4.945119820800159,2.909090909090909,2021-02-09,,,30
31,u. olhanen.,female,a,False,Searching tidal pools for nutrients.,"['Algae', 'Polychaete Worm', 'Coral Fragment', 'Jellyfish', 'Small Fish']",6.0,2.921007311343716,3.090467830391987,3.894672118688782,3.0718685909413694,2.909090909090909,2021-02-09,,,31
32,u. olhanen.,male,p,,Feeding on small crustaceans in crevices.,['Small Fish'],5.0,3.0681818181818183,3.6033271629610657,4.408616643675473,3.2101187921300562,3.0,2021-02-09,,,32
33,u. olhanen.,male,a,,Sheltering under broken shell piece.,['Algae'],7.0,2.590909090909091,2.4204903706932743,3.3291009850729325,2.604967461254626,2.909090909090909,2021-02-09,,,33
34,Ucides alvorensis,female,a,False,Resisting aggressive fish encounter.,"['Coral Fragment', 'Mussel', 'Polychaete Worm', 'Shrimp', 'Hermit Crab']",3.0,1.6259719811408735,1.825817050402491,2.4406931617657794,1.7001214049587252,2.909090909090909,2021-02-09,,,34
35,A farensis,male,p,,Scaling steep rock faces near shore.,"['Coral Fragment', 'Hermit Crab', 'Sea Urchin']",7.0,1.3636363636363635,1.4692076273439392,1.8429439407229096,1.4043767996486727,3.0,2021-02-09,,,35
36,u. olhanen.,male,s,,Concealing self beneath floating matter.,"['Shrimp', 'Sea Star']",5.0,1.7045454545454546,1.4186456347197234,2.12677763546326,1.832987840222141,2.8181818181818183,2021-02-09,,,36
37,u. olhanen.,female,a,False,Approaching small fish with curiosity.,"['Small Fish', 'Jellyfish', 'Polychaete Worm']",7.0,2.4858245905481513,2.556269767542123,3.420224191021877,2.6891439494410063,3.0,2021-02-09,,,37
38,U. olhanensis,female,a,False,Camouflaging with nearby mud.,"['Shrimp', 'Jellyfish']",5.0,3.603523772697821,4.2154053605102,5.424028685140102,3.778014574431569,2.8181818181818183,2021-02-09,,,38
39,u. olhanen.,nan,j,,Sifting through sediment for scraps.,"['Crab (Other Species)', 'Snail', 'Small Fish']",4.0,2.3181818181818183,1.6638550866615496,2.211017946210633,2.504288121580625,2.8181818181818183,2021-02-09,,,39
40,u. olhanen.,male,a,True,Mating ritual involving antennae brushing.,"['Barnacle', 'Algae', 'Jellyfish', 'Sea Urchin']",11.0,6.0,6.1597033390489,8.743928211051406,6.270651233338146,3.0,2021-02-09,,,40
41,A. Farensis,female,p,False,Reacting to sudden changes in temperature.,"['Algae', 'Polychaete Worm', 'Snail']",4.0,0.8901788912566873,1.2327131893991836,1.6202942382366452,0.911385288596966,2.8181818181818183,2021-02-09,,,41
42,A. Farensis,female,a,False,Defensive claw movement in water.,['Algae'],6.0,1.1262667946374838,1.1969701215891717,1.4791517498964206,1.2271163567594205,3.0,2021-02-09,,,42
43,u. olhanen.,female,p,False,Entering burrow after disturbance.,"['Sea Sponge', 'Hermit Crab', 'Crab (Other Species)']",7.0,1.8643159777538683,2.3292666321759685,2.860541020596295,1.9166682501207424,3.090909090909091,2021-02-09,,,43
44,U. olhanensis,female,a,False,Creeping under the cover of seagrass.,"['Sea Urchin', 'Snail']",6.0,4.955279883415885,4.484044649145935,6.024748788797016,5.15340168681065,2.8181818181818183,2021-02-09,,,44
45,A. Farensis,female,s,False,Clambering up submerged tree trunks.,"['Sea Sponge', 'Coral Fragment']",6.0,2.3095404868539897,2.6401360958281,3.724807732175198,2.5213123406928344,2.909090909090909,2021-02-09,,,45
46,U. olhanensis,female,s,False,Foraging through tangled seagrass roots.,['Hermit Crab'],6.0,1.9100266774130774,2.0340742272164953,2.9729088406862942,1.971589284859071,3.090909090909091,2021-02-09,,,46
47,U. olhanensis,female,p,False,Inspecting remains of another crab.,"['Mussel', 'Crab (Other Species)', 'Coral Fragment']",9.0,1.244699520743869,1.381382855917986,1.8550527818985605,1.3663783629125628,2.909090909090909,2021-02-09,,,47
48,A. Farensis,female,a,True,Harvesting food beneath floating debris.,"['Sea Anemone', 'Coral Fragment', 'Snail', 'Sea Sponge']",4.0,0.7213258560902678,0.6369437475680501,0.921008074071898,0.7886760164118415,3.090909090909091,2021-02-09,,,48
49,A. Farensis,nan,a,,Resisting aggressive fish encounter.,"['Mussel', 'Algae', 'Small Fish', 'Jellyfish']",3.0,3.409090909090909,3.459975670760244,4.231483187264207,3.434421486553521,2.909090909090909,2021-02-09,,,49
50,A. Farensis,female,s,False,Defensive claw movement in water.,"['Shrimp', 'Small Fish', 'Coral Fragment']",8.0,3.2109860288865817,3.7345174837063273,5.365353220996294,3.3031042381910307,2.909090909090909,2021-02-09,,,50
51,u. olhanen.,male,a,,Scaling steep rock faces near shore.,['Barnacle'],7.0,6.2727272727272725,5.70656278964864,7.741223532869034,6.524388106271553,3.0,2021-02-09,,,51
52,u. olhanen.,female,s,False,Slowly navigating around seagrass beds.,"['Jellyfish', 'Snail', 'Sea Star', 'Polychaete Worm', 'Crab (Other Species)']",5.0,2.8678062266057345,3.211376867739506,4.047281792950579,2.95598157989872,2.8181818181818183,2021-02-09,,,52
53,A farensis,female,s,True,Foraging through tangled seagrass roots.,"['Sea Star', 'Barnacle', 'Sea Urchin', 'Hermit Crab', 'Mussel']",6.0,1.333397840454286,1.4706098284008327,1.897392592031273,1.463378286953777,2.909090909090909,2021-02-09,,,53
54,Ucides alvorensis,male or female,a,,Filtering detritus from shallow bottom.,"['Sea Star', 'Sea Sponge']",10.0,4.7727272727272725,5.086517847243142,7.468642924510365,5.057455689515809,2.909090909090909,2021-02-09,,,54
55,u. olhanen.,female,s,False,Vibrating antennae in flowing current.,"['Jellyfish', 'Sea Star', 'Hermit Crab', 'Coral Fragment', 'Sea Sponge']",5.0,2.3304757834849195,2.5512470722361598,3.5612417914850045,2.533793367651536,3.0,2021-02-09,,,55
56,A. Farensis,male,p,,Group migration across shallow seabed.,['Sea Sponge'],7.0,1.3636363636363635,1.3150020834225529,1.808369340012524,1.4894446493887559,2.909090909090909,2021-02-09,,,56
57,u. olhanen.,male,s,,Scaling steep rock faces near shore.,"['Snail', 'Sea Star', 'Small Fish', 'Barnacle']",8.0,3.0681818181818183,3.1510078127190826,4.541548999228659,3.252196380109969,3.090909090909091,2021-02-09,,,57
58,u. olhanen.,female,a,False,Approaching small fish with curiosity.,"['Coral Fragment', 'Sea Star']",8.0,5.713820379475572,5.11450791787185,7.137674249780772,6.158324497452361,2.8181818181818183,2021-02-09,,,58
59,A. Farensis,female,p,False,Sifting through sediment for scraps.,"['Sea Urchin', 'Snail', 'Crab (Other Species)', 'Hermit Crab']",4.0,1.5260956675832795,1.876336851799723,2.637584894479261,1.6244939415103836,2.909090909090909,2021-02-09,,,59
60,U. olhanensis,female,s,False,Color change during molting stress.,['Hermit Crab'],6.0,2.7065035803079485,3.2320331382987533,4.6498187609128125,2.8884219473042076,2.909090909090909,2021-02-09,,,60
61,U. olhanensis,male,a,,Escaping from pursuing predator silhouette.,['Algae'],4.0,2.590909090909091,2.750474577942237,3.4886763198220576,2.820810368178843,2.8181818181818183,2021-02-09,,,61
