,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,170,68.50415286361071,50,A farensis,-7.99163,False,98.4517604811866,p,male,1,132.46029905982675,37.01025,"['Shrimp', 'Sea Star', 'Jellyfish']",9,False,Dragging shell fragment backward.
1,120,49.9690432063662,50,A farensis,,False,389.23671988076416,s,male,2,129.13960065812103,,"['Shrimp', 'Barnacle', 'Mussel', 'Jellyfish', 'Snail']",10,False,Cleaning claws with rubbing motion.
2,110,68.67385270813408,50,A. Farensis,,False,11.355539581487708,p,male,3,158.39111247828254,,"['Sea Sponge', 'Shrimp', 'Small Fish', 'Polychaete Worm']",7,False,Escaping predator silhouette overhead.
3,60,85.1994556333648,20,u. olhanen.,,False,21.108564762392756,p,female,4,142.9734950496537,,"['Sea Sponge', 'Crab (Other Species)', 'Small Fish', 'Sea Star', 'Barnacle']",5,False,Emerging cautiously from hiding.
4,70,87.28290341664126,30,A. Farensis,,False,86.2316283889312,s,female,5,132.70784539806039,,"['Sea Urchin', 'Sea Anemone', 'Sea Sponge', 'Snail', 'Crab (Other Species)']",8,False,Searching for food in tidal pools.
5,120,88.0343244061295,60,u. olhanen.,,True,13.50936879752304,p,male or female,6,110.07549295857963,,"['Coral Fragment', 'Crab (Other Species)', 'Jellyfish']",7,True,Feeding on algae scraped from rocks.
6,160,65.4988348085221,100,A. Farensis,,True,22.294113029555508,a,male,7,127.86664260611245,,['Snail'],9,True,Climbing vertical rock face.
7,60,91.25330130931731,30,u. olhanen.,,True,72.41235793844425,p,male,8,146.3999143864781,,"['Small Fish', 'Jellyfish', 'Sea Sponge']",7,True,Pausing frequently during exploration.
8,240,80.95732408602717,30,A. Farensis,,False,107.44157088036118,p,male,9,67.0702968637703,,"['Coral Fragment', 'Sea Star', 'Snail', 'Jellyfish']",5,False,Struggling with entangled seaweed.
9,120,55.11117900971114,50,A farensis,,False,202.24529919593203,s,male,10,155.4872324740079,,"['Polychaete Worm', 'Jellyfish', 'Sea Anemone', 'Crab (Other Species)']",8,False,Claw snapping in competition.
10,70,95.05244930747008,80,A farensis,,False,256.2695905824252,j,male,11,102.3567962584406,,['Mussel'],8,False,Crab moving quickly across rocks.
11,120,79.61459837655825,20,A. Farensis,,True,52.5229760888991,p,male or female,12,132.11915886933065,,"['Sea Star', 'Small Fish']",10,True,Slow movement near seagrass patches.
12,240,64.1205017642626,70,A farensis,,False,6.650164646784182,s,male,13,103.11536229421934,,"['Jellyfish', 'Sea Anemone', 'Sea Urchin', 'Sea Star']",5,False,Climbing submerged rocks.
13,150,80.5513020078996,30,A farensis,,True,71.84366922054339,j,female,14,129.88240871918637,,"['Small Fish', 'Jellyfish', 'Algae', 'Mussel']",8,True,Exploring new territory.
14,120,61.34994024832696,30,A farensis,,True,58.44058934102881,s,nan,15,137.28516994992225,,"['Barnacle', 'Crab (Other Species)']",9,True,Claw snapping at diver.
15,110,99.41786486843647,40,A farensis,,False,108.51967188769974,a,female,16,166.56558709898636,,"['Mussel', 'Coral Fragment', 'Sea Sponge', 'Small Fish']",10,False,Rapid claw movement while feeding.
16,150,65.68755860066202,40,A farensis,,False,33.183150043433194,s,male,17,164.66126656135788,,"['Snail', 'Shrimp']",10,False,Moving sideways along sandy bottom.
17,120,66.53795774006751,20,u. olhanen.,,False,77.6431631629756,s,nan,18,139.1740397626309,,"['Mussel', 'Crab (Other Species)', 'Jellyfish', 'Barnacle', 'Sea Sponge']",10,False,Picking detritus from seabed.
18,80,76.07255783554422,40,A farensis,,True,6.9663292462123,j,female,19,180.24116639856936,,"['Snail', 'Barnacle']",9,True,Picking biofilm on submerged wood.
19,80,75.42144148649201,60,U. olhanensis,,False,24.01671023891215,s,nan,20,140.1533402521432,,"['Mussel', 'Polychaete Worm', 'Barnacle', 'Sea Sponge']",11,False,Shaking claws after contact.
20,150,69.67842909893157,40,A farensis,,True,59.74662867000208,s,male,21,118.42242012133377,,"['Jellyfish', 'Crab (Other Species)', 'Sea Star', 'Polychaete Worm', 'Mussel']",7,True,Climbing vertical rock face.
21,140,82.78046930559492,50,A. Farensis,,False,66.9546913523607,s,female,22,187.78231070320348,,"['Sea Sponge', 'Coral Fragment', 'Sea Anemone', 'Sea Star']",5,False,Moving sideways along sandy bottom.
22,150,75.1647232238096,40,A. Farensis,,False,9.613158364688825,s,nan,23,124.45302147280157,,"['Hermit Crab', 'Snail', 'Sea Urchin', 'Polychaete Worm', 'Crab (Other Species)']",9,False,Exploring new territory.
23,160,63.30724770581158,50,A. Farensis,,False,15.875333996728301,s, ,24,143.96161249672636,,"['Small Fish', 'Sea Sponge', 'Polychaete Worm']",7,False,Pausing frequently during exploration.
24,160,93.40754425537746,60,A. Farensis,,True,24.879396889008532,j,male,25,140.02635999094903,,"['Polychaete Worm', 'Sea Urchin', 'Hermit Crab', 'Coral Fragment']",10,True,Moving toward warmer water pockets.
25,80,62.02504778652957,50,A farensis,,True,241.5064025956431,j,female,26,148.3663690167662,,"['Shrimp', 'Algae', 'Crab (Other Species)']",8,True,Vibrating antennae in water currents.
26,80,69.33403029104512,60,A. Farensis,,False,506.82725107888984,s,male,27,147.18820020320405,,"['Hermit Crab', 'Sea Anemone']",7,False,Searching for mates at twilight.
27,120,78.82884691487463,30,u. olhanen.,,True,3.4302489257921605,s,female,28,114.0340029687695,,"['Sea Anemone', 'Sea Sponge']",9,True,Claw waving directed at nearby crab.
28,250,94.95835207923719,80,A. Farensis,,False,14.191373354328842,p,male,29,182.58535081195387,,"['Mussel', 'Sea Urchin']",8,False,Climbing onto submerged logs.
29,130,73.35549148331381,20,A farensis,,False,44.90927289439022,p,-,30,117.51933339435907,,"['Shrimp', 'Barnacle', 'Mussel', 'Polychaete Worm']",7,False,Guarding a small hole in sediment.
30,230,65.3396705299912,40,u. olhanen.,,False,231.75851880667165,a,female,31,195.91799285300863,,"['Mussel', 'Polychaete Worm', 'Hermit Crab', 'Shrimp']",6,False,Picking detritus from seabed.
31,190,69.57983243427971,50,U. olhanensis,,False,80.05957972604583,a,male,32,152.67152689961418,,"['Sea Anemone', 'Coral Fragment', 'Shrimp']",9,False,Shaking claws after contact.
32,140,81.97640085846783,40,A. Farensis,,True,101.247494470927,s,male,33,111.10463821406553,,"['Barnacle', 'Coral Fragment', 'Sea Star', 'Small Fish', 'Hermit Crab']",7,True,Claw snapping at diver.
33,220,55.75349395978391,50,A. Farensis,,False,22.4604869758176,a,female,34,122.20076700484543,,"['Jellyfish', 'Mussel', 'Coral Fragment']",10,False,Pausing frequently during exploration.
34,370,90.39282225780414,20,A. Farensis,,False,87.6129934446984,s,male,35,103.9349477577946,,"['Crab (Other Species)', 'Shrimp', 'Coral Fragment', 'Barnacle', 'Mussel']",8,False,Feeding on detritus in shallow water.
35,170,91.08777444080377,20,u. olhanen.,,False,13.982491291630526,s,male,36,128.2250200044395,,"['Polychaete Worm', 'Coral Fragment', 'Shrimp', 'Small Fish', 'Sea Star']",9,False,Foraging among seagrass roots.
36,50,81.7752502683811,50,U. olhanensis,,False,34.99292732467906,s,?,37,108.16529816933308,,"['Sea Urchin', 'Jellyfish', 'Barnacle']",8,False,Sideways walking along bay edge.
37,80,93.30620672913732,60,A farensis,,False,70.25913564995956,a,?,38,164.31553392332216,,"['Sea Star', 'Sea Urchin', 'Shrimp', 'Crab (Other Species)']",10,False,Using claws to dig into sediment.
38,200,86.19752540586927,60,A farensis,,True,151.93543832647876,p,male or female,39,186.84184901810326,,"['Crab (Other Species)', 'Sea Urchin']",7,True,Mating behavior with antenna touching.
39,330,65.3071161567506,20,A farensis,,True,14.645828321617962,p,-,40,152.87266384080831,,"['Barnacle', 'Sea Star', 'Polychaete Worm']",7,True,Retreating quickly from shadow.
40,190,65.33817293310223,40,A. Farensis,,True,49.23062493087545,p,female,41,115.8387846375038,,"['Algae', 'Coral Fragment', 'Polychaete Worm']",8,True,Hiding beneath rocks.
41,350,57.358729127574634,70,A farensis,,False,303.3099870087011,j,male or female,42,150.3704198690281,,"['Sea Urchin', 'Algae', 'Sea Sponge']",7,False,Stillness in cold water.
42,120,76.30636320275174,20,A. Farensis,,False,60.99151077458308,s,male,43,122.75182661788413,,"['Sea Urchin', 'Polychaete Worm']",5,False,Half buried in sand.
43,200,92.08298187734961,40,u. olhanen.,,True,133.5904532261406,s,?,44,118.24984125613625,,"['Sea Star', 'Sea Sponge', 'Jellyfish', 'Shrimp', 'Mussel']",6,True,Guarding a small hole in sediment.
44,400,64.59766611626728,70,A. Farensis,,False,184.33528414227936,s,male or female,45,130.30961041616155,,"['Sea Sponge', 'Mussel']",9,False,Claw snapping at diver.
45,350,86.751124207333,80,u. olhanen.,,False,37.900730935628424,s,female,46,149.79964098699145,,"['Sea Urchin', 'Sea Sponge', 'Snail', 'Polychaete Worm', 'Small Fish']",6,False,Half buried in sand.
46,170,66.93403039835674,80,U. olhanensis,,False,158.0929536864389,p,female,47,102.21258276364053,,"['Algae', 'Sea Sponge', 'Barnacle', 'Polychaete Worm']",7,False,Guarding a small hole in sediment.
47,270,78.1766700785639,20,U. olhanensis,,False,71.37966843326322,j,male,48,168.7587731775323,,"['Barnacle', 'Sea Urchin', 'Crab (Other Species)']",11,False,Interaction with hermit crabs.
48,100,65.19995682297579,70,u. olhanen.,,False,26.235133340680928,p,male,49,131.9046613992381,,"['Jellyfish', 'Snail']",9,False,Feeding on algae scraped from rocks.
49,260,87.44696748534022,50,A. Farensis,,False,157.68581570355985,p,male,50,113.26861760070676,,"['Snail', 'Sea Anemone']",12,False,Struggling with entangled seaweed.
50,210,98.82674158906926,20,A farensis,,False,274.91112561559464,j,male,51,104.76947307875554,,"['Sea Sponge', 'Shrimp', 'Mussel']",9,False,Climbing seaweed stalks.
51,350,45.421238175581635,40,A. Farensis,,False,111.30057422122604,a,?,52,126.80518856349278,,"['Small Fish', 'Sea Anemone', 'Coral Fragment']",8,False,Scavenging near tidal pools.
52,110,51.54731321233123,30,A. Farensis,,False,161.89803132852182,s,male,53,149.64924760847947,,"['Barnacle', 'Algae', 'Snail', 'Sea Anemone', 'Shrimp']",7,False,Moving in groups.
53,280,75.46361756182992,50,A farensis,,True,228.81106806883338,a,female,54,161.64834095501308,,"['Shrimp', 'Barnacle', 'Mussel', 'Hermit Crab', 'Crab (Other Species)']",7,True,Feeding on small mollusks.
54,240,85.7478134474389,20,A farensis,,False,96.9877845126522,j, ,55,175.13486217444466,,['Sea Urchin'],5,False,Searching for mates at twilight.
55,300,73.29038851408767,20,A. Farensis,,False,11.695058681287055,s,male,56,119.94683266110897,,"['Shrimp', 'Barnacle', 'Snail', 'Sea Sponge', 'Jellyfish']",6,False,Escaping predator silhouette overhead.
56,250,79.96111403444709,50,A. Farensis,,False,28.038248678263585,s, ,57,121.1823205037627,,"['Sea Star', 'Algae', 'Shrimp', 'Snail', 'Sea Sponge']",8,False,Using claws to dig into sediment.
57,40,51.5905714397088,70,A. Farensis,,False,56.74394908638472,s,female,58,157.2630126428657,,"['Coral Fragment', 'Mussel', 'Small Fish', 'Algae']",6,False,Moving toward bait.
58,170,65.72847771384352,30,A. Farensis,,False,92.16519391414042,p,female,59,126.52699898768901,,['Polychaete Worm'],8,False,Escaping predator silhouette overhead.
59,40,90.28374850086158,50,u. olhanen.,,True,3.075048133865529,a,male,60,148.6798061898401,,"['Shrimp', 'Barnacle', 'Hermit Crab', 'Sea Sponge', 'Small Fish']",3,True,Exchanging antenna taps.
60,50,77.89139744034739,30,U. olhanensis,,False,238.37967559761378,a,nan,61,189.2255026791402,,['Shrimp'],7,False,Moving sideways along sandy bottom.
61,190,73.07304417864559,50,u. olhanen.,,False,91.64954764589365,s,male,62,123.59680948570193,,"['Shrimp', 'Sea Urchin', 'Sea Star', 'Sea Anemone']",7,False,Burrowing into sandy sediment.
62,300,82.11855712565493,60,u. olhanen.,,False,47.74822469175791,p,male or female,63,164.14717939341637,,"['Sea Star', 'Snail', 'Shrimp']",6,False,Climbing barnacle-covered surfaces.
63,170,78.2027427782544,40,A. Farensis,,False,99.6393006591667,s,female,64,98.9678460570579,,"['Shrimp', 'Small Fish', 'Coral Fragment']",8,False,Moving toward warmer water pockets.
64,80,70.91927019449204,30,U. olhanensis,,False,144.3253121236703,a,male,65,106.92161057601052,,"['Hermit Crab', 'Snail', 'Coral Fragment', 'Algae', 'Barnacle']",5,False,Escaping predator silhouette overhead.
65,180,54.11643949350979,30,u. olhanen.,,False,39.536231640290936,p, ,66,112.92942713073629,,"['Small Fish', 'Shrimp', 'Crab (Other Species)']",7,False,Claw waving directed at nearby crab.
66,190,74.86214752724544,50,u. olhanen.,,True,25.996330317756346,s,male,67,161.46042507127956,,['Sea Urchin'],12,True,Inspecting discarded crab shell.
