,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
0,u. olhanen.,male,a,True,Frequent pausing while exploring.,"['Sea Star', 'Mussel', 'Shrimp']",3.0,1.5,1.3718215947895014,1.2341738579104256,5.672551235718064,37.1,-8.62,0
1,u. olhanen.,N/R,s,,Concealing self beneath floating matter.,['Sea Sponge'],5.0,2.809662812542565,3.1252603261871807,2.6794984336401617,3.054292516060646,,,1
2,A. Farensis,female,a,True,Gradual movement in cold conditions.,"['Hermit Crab', 'Sea Anemone']",6.0,2.2905096747601537,2.280913516369249,1.7070086770420867,1.8904068100347542,,,2
3,A. Farensis,male,a,,Resisting aggressive fish encounter.,"['Snail', 'Hermit Crab', 'Crab (Other Species)', 'Small Fish', 'Sea Anemone']",7.0,3.9545454545454546,3.8810389449552827,33.059481940879095,2.8046960940338104,,,3
4,A farensis,male,a,,Color change during molting stress.,"['Polychaete Worm', 'Sea Anemone', 'Snail', 'Sea Urchin', 'Shrimp']",6.0,4.909090909090909,5.2542138191740975,4.0089190965852355,67.73100232824362,,,4
5,u. olhanen.,male,j,,Protecting territory in confined space.,"['Sea Sponge', 'Crab (Other Species)', 'Barnacle', 'Snail', 'Polychaete Worm']",8.0,1.3181818181818181,1.0302574572156067,0.816121366198704,4.343834450698168,,,5
6,u. olhanen.,male,p,,Mating ritual involving antennae brushing.,"['Mussel', 'Crab (Other Species)']",5.0,0.6136363636363636,0.7162302522570253,1.9025113114507137,0.6021106453345225,,,6
7,A farensis,male,s,,Traversing algae-slick rock surfaces.,"['Small Fish', 'Jellyfish', 'Sea Sponge']",7.0,5.568181818181818,4.7651833917997495,3.976095458605985,52.470133715609066,,,7
8,Ucides alvorensis,male,a,,Lying still to avoid detection.,"['Shrimp', 'Algae', 'Barnacle', 'Polychaete Worm', 'Small Fish']",4.0,2.3181818181818183,2.1153825956432244,1.8916635346508341,14.804586958410516,,,8
9,U. olhanensis,female,j,False,Engaging in struggle with seaweed entanglement.,['Jellyfish'],5.0,2.362041840681454,1.7314730008658161,1.2150347523361436,1.4544204394840863,,,9
10,U. olhanensis,female,p,False,Entering burrow after disturbance.,['Mussel'],5.0,1.1893105957531036,1.2483758948561747,0.7972402979407963,1.0365955912689204,,,10
11,u. olhanen.,male,j,,Guarding hole in substrate from intruders.,"['Sea Anemone', 'Hermit Crab']",4.0,0.9090909090909091,0.8827592958020974,3.4139204199213107,0.7580085531139429,,,11
12,A farensis,male,a,,Frequent pausing while exploring.,"['Sea Anemone', 'Crab (Other Species)', 'Mussel']",7.0,3.6818181818181817,3.6924320558292774,2.8251286737851866,32.01074122281933,,,12
13,A farensis,female,p,False,Engaging in antennae-to-antennae contact.,"['Sea Sponge', 'Algae', 'Barnacle', 'Crab (Other Species)']",8.0,1.107193257749607,0.8136733232857654,0.520626511547846,0.6752370904055195,,,13
14,u. olhanen.,female,s,True,Swiftly dashing across exposed sand.,"['Sea Sponge', 'Coral Fragment', 'Polychaete Worm', 'Mussel', 'Jellyfish']",6.0,2.0743334231036576,2.178048380032618,1.7181449678161833,1.7649397967244218,,,14
15,u. olhanen.,female,p,False,"Burrowing into soft, sandy sediment.","['Shrimp', 'Barnacle', 'Small Fish', 'Sea Sponge']",8.0,2.313915242532036,2.521103086433848,1.6732387417624837,2.159902215508711,,,15
16,u. olhanen.,male,a,,Waving claw in signal to another crab.,['Hermit Crab'],8.0,0.6818181818181818,0.6213198473957787,1.9060979085191407,0.5147316234587259,,,16
17,u. olhanen.,male,j,,Escaping from pursuing predator silhouette.,['Coral Fragment'],8.0,0.45454545454545453,0.3615085319232899,0.5807633038746135,0.28136055707364444,,,17
18,A. Farensis,male,a,,Retreating swiftly from perceived danger.,['Sea Sponge'],7.0,0.6818181818181818,0.6451300010034413,0.49250139253455033,1.7787081855512645,,,18
19,A farensis,female,a,True,Rhythmic waving as social cue.,"['Shrimp', 'Small Fish', 'Barnacle']",5.0,3.5539826054898076,3.6619300200617455,2.354280377141694,3.0492617071719565,,,19
20,u. olhanen.,female,a,False,Scuttling swiftly over rocky terrain.,"['Jellyfish', 'Sea Star', 'Sea Urchin', 'Small Fish', 'Polychaete Worm']",9.0,1.3286559908188482,1.516676307922794,1.2044881995845873,1.336007313212116,,,20
21,U. olhanensis,male,p,,Retreating swiftly from perceived danger.,"['Sea Sponge', 'Jellyfish', 'Barnacle']",5.0,0.4090909090909091,0.38243639220657655,0.8290294743668501,0.30299619535025085,,,21
22,U. olhanensis,male,a,,Claw snapping in aggressive encounter.,['Jellyfish'],9.0,2.8636363636363638,2.6514872060323706,17.028634107457435,2.023733663699893,,,22
23,A. Farensis,female,a,False,"Stationary, blending into rocky backdrop.","['Barnacle', 'Algae', 'Hermit Crab']",6.0,0.7403647939464709,0.7627418258725794,0.5413787326603869,0.6488078621261354,,,23
24,A. Farensis,female,a,False,Darting away in response to sudden shadow.,"['Sea Star', 'Polychaete Worm', 'Shrimp', 'Coral Fragment', 'Sea Anemone']",5.0,1.0772890835644946,0.938316647509824,0.6198799553015493,0.8255238481452379,,,24
25,A. Farensis,female,s,True,Sheltering under broken shell piece.,['Barnacle'],7.0,2.935311752179132,3.355732222925623,2.3630682631857796,2.691562418078761,,,25
26,A farensis,female,a,True,Approaching small fish with curiosity.,['Mussel'],9.0,1.0124440870308562,1.0997329868054846,0.6810932555183515,0.9719831377507862,,,26
27,A. Farensis,male,j,,Darting away in response to sudden shadow.,['Coral Fragment'],7.0,1.5909090909090908,1.433523623621761,7.898721733170141,1.269663763708748,,,27
28,A. Farensis,male,a,,Concealing self beneath floating matter.,"['Sea Star', 'Sea Anemone']",7.0,1.3636363636363635,1.456949672344073,1.2063559411849956,7.923849897620188,,,28
29,U. olhanensis,male,p,,Sheltering under broken shell piece.,"['Coral Fragment', 'Hermit Crab', 'Crab (Other Species)']",7.0,0.9545454545454546,0.955050804489284,0.6766473772773579,3.015373492808433,,,29
30,A. Farensis,male,s,True,Sheltering under broken shell piece.,"['Sea Sponge', 'Sea Anemone', 'Barnacle']",7.0,1.5909090909090908,1.6944291731842975,1.2139054151560418,9.339579622081521,,,30
31,A farensis,male,j,,Inspecting remains of another crab.,"['Barnacle', 'Sea Urchin', 'Sea Anemone']",4.0,0.3181818181818182,0.4361490773457598,0.3832811708185924,0.928012204565677,,,31
32,u. olhanen.,female,s,False,Claw shaking post-contact gesture.,"['Hermit Crab', 'Sea Urchin']",8.0,4.8926319078956535,5.364218408579592,3.614817324032949,4.443919006601239,,,32
