,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,60,97.48172380066413,20,A. Farensis,-7.99163,True,39.49268072527771,s,male,1,71.2956299449197,37.01025,"['Sea Urchin', 'Sea Anemone', 'Hermit Crab', 'Crab (Other Species)', 'Polychaete Worm']",9,True,Sideways walking along bay edge.
1,360,73.23219351433784,60,u. olhanen.,,False,35.24368338573148,p,female,2,100.73081954552364,,"['Sea Urchin', 'Polychaete Worm', 'Jellyfish']",8,False,Using claws to dig into sediment.
2,290,82.83977306614389,40,U. olhanensis,,False,24.87203396873255,s,?,3,115.89956468600121,,"['Barnacle', 'Crab (Other Species)', 'Coral Fragment', 'Sea Urchin', 'Sea Sponge']",6,False,Social contact with other crabs.
3,100,83.45881671546444,20,A farensis,,True,4.346866699767304,j, ,4,98.75616303650574,,['Sea Sponge'],9,True,Moving in groups.
4,230,60.90312120230231,40,A farensis,,False,23.094438125205926,s, ,5,86.86088772372564,,"['Polychaete Worm', 'Sea Urchin', 'Coral Fragment']",10,False,Dragging shell fragment backward.
5,110,77.6888779014163,30,A. Farensis,,False,27.325921414605897,p,female,6,128.5094885097344,,"['Barnacle', 'Hermit Crab', 'Coral Fragment']",7,False,Waving claws rhythmically.
6,160,92.59920998542657,30,U. olhanensis,,False,30.201433477681565,j,male,7,140.91713979618308,,"['Sea Anemone', 'Coral Fragment', 'Hermit Crab']",9,False,Guarding eggs under abdominal flap.
7,110,81.6693632601291,30,u. olhanen.,,False,38.68366415582011,s,male or female,8,111.54196819918744,,['Barnacle'],6,False,Claw waving directed at nearby crab.
8,150,68.84332273628216,40,A. Farensis,,False,44.14356282078095,a,female,9,86.84219456010192,,"['Small Fish', 'Snail']",7,False,Sideways walking along bay edge.
9,50,80.6363436924051,80,A. Farensis,,False,44.71259614677252,p,female,10,83.567465435843,,"['Coral Fragment', 'Snail', 'Sea Sponge', 'Sea Urchin']",9,False,Camouflaging with surrounding mud.
10,230,56.64983165736935,20,A. Farensis,,False,4.622184948367225,s,male,11,79.7817428484294,,"['Sea Sponge', 'Sea Urchin', 'Sea Star', 'Jellyfish']",5,False,Feeding on algae scraped from rocks.
11,180,76.01015568519739,30,A. Farensis,,False,171.55784936076287,s,male,12,106.46950654504789,,"['Sea Anemone', 'Jellyfish', 'Polychaete Worm', 'Crab (Other Species)', 'Shrimp']",8,False,Feeding on algae scraped from rocks.
12,240,65.34301368533167,20,A farensis,,False,5.862053188819404,p,male,13,75.266228959433,,"['Small Fish', 'Polychaete Worm', 'Hermit Crab', 'Mussel', 'Sea Anemone']",10,False,Feeding on small crustaceans.
13,200,80.63164820479939,40,A farensis,,False,186.84049426691087,j,male,14,94.09950081776678,,"['Crab (Other Species)', 'Jellyfish']",6,False,Inspecting discarded crab shell.
14,340,71.97473281296624,40,A. Farensis,,True,59.95567189422815,a,female,15,113.62868101771281,,['Snail'],8,True,Claw waving directed at nearby crab.
15,120,83.16111322506748,60,U. olhanensis,,False,48.22206225112929,p,female,16,113.13208699754071,,"['Small Fish', 'Jellyfish', 'Crab (Other Species)']",8,False,Inspecting discarded crab shell.
16,270,54.05173177041941,20,A farensis,,False,358.7572454714748,j,female,17,123.86835121063493,,"['Sea Anemone', 'Snail', 'Coral Fragment', 'Jellyfish', 'Polychaete Worm']",9,False,Picking detritus from seabed.
17,60,65.62057749636374,40,A farensis,,False,348.6606237888858,s,male or female,18,113.98530788350372,,['Snail'],11,False,Rapid crossing of open sand.
18,140,60.65209044555565,40,A. Farensis,,False,72.24396179261318,p,nan,19,128.89037894283885,,"['Barnacle', 'Algae', 'Shrimp', 'Hermit Crab']",10,False,Dragging shell fragment backward.
19,210,66.87737741448436,60,A farensis,,False,30.173565669619155,s,male,20,121.52316996341519,,"['Polychaete Worm', 'Algae', 'Shrimp', 'Barnacle', 'Sea Star']",8,False,Picking biofilm on submerged wood.
20,140,70.50680636777383,20,u. olhanen.,,False,28.390305312092327,p,male,21,130.657116527291,,"['Hermit Crab', 'Sea Urchin', 'Coral Fragment', 'Sea Anemone', 'Snail']",8,False,Climbing barnacle-covered surfaces.
21,50,48.302795542517515,20,u. olhanen.,,False,96.89179635848382,p,male or female,22,88.13778958180576,,"['Sea Sponge', 'Hermit Crab']",6,False,Interaction with hermit crabs.
22,150,75.79037965021037,20,A farensis,,False,481.77722272024374,s,female,23,74.68232638273807,,"['Barnacle', 'Mussel']",10,False,Hiding under seagrass blades.
23,320,44.90170852366708,20,A farensis,,False,780.2421222057146,s,male or female,24,87.29247182536064,,"['Crab (Other Species)', 'Sea Urchin', 'Small Fish', 'Sea Sponge', 'Sea Star']",7,False,Claw waving directed at nearby crab.
24,250,68.52410011081358,30,A. Farensis,,True,38.79383884156722,p,male,25,116.58581861341744,,"['Shrimp', 'Algae', 'Sea Anemone', 'Sea Star']",10,True,Exploring new territory.
25,180,93.40794644792489,20,U. olhanensis,,True,18.727195324499508,p,male,26,167.19525035496787,,"['Sea Star', 'Barnacle']",10,True,Half buried in sand.
26,130,62.07947197093482,30,A. Farensis,,False,11.282859641538604,s, ,27,123.27372680158426,,"['Hermit Crab', 'Sea Anemone', 'Shrimp']",8,False,Half buried in sand.
