,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,27,13.013597535586307,4,A farensis,-7.99163,False,7.868063766237753,pre_puberty,female,1,13.539217608042746,37.01025,['Sea Urchin'],9,Climbing submerged rocks.
1,27,11.224189683320336,4,A farensis,,False,150.0,juvenile,male or female,2,13.112643098206952,,"['Hermit Crab', 'Sea Urchin', 'Snail']",8,Shaking claws after contact.
2,8,12.079730757136216,2,u. olhanen.,,False,6.7789296092580535,pre_puberty,female,3,13.412246879845714,,"['Sea Sponge', 'Sea Anemone', 'Crab (Other Species)', 'Coral Fragment']",8,Hiding under floating debris.
3,41,7.230027313102916,4,A farensis,,False,0.4588375481082863,sub_adult, ,4,14.248060077927711,,"['Shrimp', 'Snail', 'Hermit Crab', 'Jellyfish']",7,Searching for food in tidal pools.
4,11,5.242944147825986,12,u. olhanen.,,False,18.983501537483622,sub_adult,male,5,13.219544699409886,,"['Jellyfish', 'Polychaete Worm', 'Small Fish']",10,Emerging cautiously from hiding.
5,20,14.865416048206551,6,U. olhanensis,,False,0.11300782773406497,adult,nan,6,11.874586296892472,,"['Shrimp', 'Sea Anemone', 'Small Fish']",9,Exchanging antenna taps.
6,43,6.2177059025988495,4,A farensis,,False,79.5374043318917,sub_adult, ,7,14.699992663890809,,"['Jellyfish', 'Coral Fragment']",6,Shaking claws after contact.
7,24,7.299548701149211,3,A farensis,,False,1.6688923202058799,pre_puberty,female,8,20.320678316849772,,"['Sea Urchin', 'Polychaete Worm', 'Coral Fragment', 'Mussel', 'Hermit Crab']",6,Foraging among seagrass roots.
8,27,9.91860163443388,6,A farensis,,False,7.319908454236822,sub_adult,male,9,14.215679078416647,,"['Sea Urchin', 'Sea Anemone']",8,Feeding on small mollusks.
9,27,9.901743132512832,2,A farensis,,False,0.45585697024725097,sub_adult,male,10,12.071686627442585,,"['Hermit Crab', 'Polychaete Worm']",8,Interaction with hermit crabs.
10,24,8.674239133758425,3,A farensis,,True,6.496902980600185,sub_adult,male,11,11.727626350412828,,"['Small Fish', 'Polychaete Worm', 'Sea Anemone', 'Snail']",5,Moving sideways along sandy bottom.
11,8,10.525168951634063,6,A farensis,,False,18.587016643010656,juvenile,male,12,13.744159056695272,,"['Coral Fragment', 'Hermit Crab', 'Sea Urchin']",8,Feeding on small crustaceans.
12,10,12.93392847943066,5,A. Farensis,,False,20.29504133693387,adult,male or female,13,13.823893042818934,,"['Small Fish', 'Crab (Other Species)', 'Sea Urchin', 'Polychaete Worm', 'Snail']",9,Inspecting discarded crab shell.
13,18,10.097233543777127,2,A. Farensis,,True,6.11280554684601,pre_puberty,female,14,11.754181140247754,,"['Barnacle', 'Shrimp', 'Small Fish', 'Algae', 'Sea Star']",7,Escaping predator silhouette overhead.
14,31,10.408794256478847,7,A. Farensis,,False,1.1833709023611398,pre_puberty,male,15,16.025244602005422,,"['Coral Fragment', 'Hermit Crab', 'Shrimp', 'Sea Sponge', 'Mussel']",8,Feeding on small crustaceans.
15,27,13.807047013065056,4,u. olhanen.,,False,25.479851286307955,sub_adult,male,16,12.721012640532257,,"['Snail', 'Small Fish', 'Shrimp', 'Polychaete Worm', 'Mussel']",10,Swimming short distance to escape.
16,6,10.642176054703627,2,A. Farensis,,False,1.063226826142998,sub_adult,female,17,14.154943168653187,,"['Crab (Other Species)', 'Sea Anemone', 'Jellyfish', 'Barnacle']",7,Cleaning claws with rubbing motion.
17,11,8.399532617810761,5,A farensis,,False,3.4062356403763245,pre_puberty,male,18,13.876483597724643,,['Hermit Crab'],7,Mating behavior with antenna touching.
18,33,11.367156126688716,3,A farensis,,False,0.5439670715317652,juvenile,nan,19,11.648016787941026,,"['Crab (Other Species)', 'Small Fish', 'Sea Urchin']",9,Hiding beneath rocks.
19,8,9.626060307821952,3,A. Farensis,,False,6.749990587321459,adult, ,20,15.122395058884237,,"['Mussel', 'Crab (Other Species)', 'Sea Star']",11,Waving claws rhythmically.
20,28,9.863653226783375,4,U. olhanensis,,False,7.542046719361897,pre_puberty, ,21,15.102572987505486,,['Coral Fragment'],4,Burrowing into sandy sediment.
21,28,9.470609925845883,4,A farensis,,False,5.771328993624485,sub_adult, ,22,16.502482767741913,,"['Sea Urchin', 'Crab (Other Species)', 'Shrimp']",11,Feeding on small crustaceans.
22,22,10.52586696816429,3,A farensis,,False,4.562382219459839,sub_adult,male,23,15.345463169630042,,"['Algae', 'Sea Urchin', 'Shrimp']",8,Moving toward warmer water pockets.
23,17,7.979215203497172,2,A farensis,,False,12.421184074760442,sub_adult,?,24,10.41421983833609,,"['Shrimp', 'Crab (Other Species)', 'Hermit Crab']",9,Resting in shaded rock crevice.
24,22,11.087498149777751,3,u. olhanen.,,False,1.53127192462796,pre_puberty,male,25,12.914108367878839,,"['Small Fish', 'Crab (Other Species)', 'Sea Anemone', 'Barnacle']",10,Defensive posture when approached.
25,37,9.680854649622205,2,A. Farensis,,False,0.5408516638796285,sub_adult, ,26,15.700871246363935,,['Sea Sponge'],8,Interacting with small fish nearby.
26,28,9.61954540567356,5,A. Farensis,,False,1.0611682062506627,pre_puberty,female,27,10.89674950533945,,"['Snail', 'Shrimp', 'Barnacle', 'Jellyfish']",11,Moving in groups.
27,20,8.227995890736365,3,A farensis,,False,150.0,pre_puberty,female,28,12.790736689870071,,"['Small Fish', 'Sea Anemone']",10,Waving claws rhythmically.
28,19,9.832657493246879,5,A farensis,,False,4.804410563467888,pre_puberty, ,29,13.820127040232233,,"['Sea Star', 'Algae', 'Sea Anemone']",5,Hiding in sandy burrow.
29,17,10.93525838411267,5,u. olhanen.,,False,11.218113608078689,adult, ,30,15.57636904260136,,"['Snail', 'Hermit Crab', 'Sea Star']",7,Dragging shell fragment backward.
30,37,13.360645030084608,4,A. Farensis,,False,6.810469513964445,sub_adult,male,31,12.240251724007667,,['Jellyfish'],7,Climbing barnacle-covered surfaces.
31,11,11.648572553151155,2,A farensis,,False,3.086547210874801,juvenile,male,32,12.006990043839906,,"['Small Fish', 'Polychaete Worm', 'Sea Anemone']",10,Hiding in sandy burrow.
32,10,11.350796182108738,2,A farensis,,False,24.375946162820647,pre_puberty, ,33,14.352796985101751,,"['Crab (Other Species)', 'Algae', 'Snail', 'Polychaete Worm']",9,Waving claws rhythmically.
33,25,6.3965735683401865,2,u. olhanen.,,False,82.1386807851113,sub_adult,nan,34,12.768716988719003,,"['Sea Urchin', 'Crab (Other Species)', 'Snail', 'Shrimp']",5,Resting under shell fragment.
34,23,8.906352752199517,9,A. Farensis,,False,24.036151356882048,pre_puberty,female,35,10.380200238338915,,['Coral Fragment'],8,Interacting with small fish nearby.
35,11,8.3377327081106,2,U. olhanensis,,False,6.20416323563209,adult,male,36,11.031498869133506,,"['Sea Star', 'Hermit Crab']",5,Escaping predator silhouette overhead.
36,14,8.218911330650162,2,A. Farensis,,False,0.20893289596869183,pre_puberty,male,37,11.173689340533933,,"['Sea Star', 'Sea Urchin', 'Shrimp']",10,Inspecting discarded crab shell.
37,13,12.814818845436935,2,u. olhanen.,,False,0.09492187518005984,sub_adult,N/R,38,11.120078355679643,,"['Polychaete Worm', 'Mussel', 'Crab (Other Species)', 'Sea Sponge']",4,Social contact with other crabs.
38,17,7.3445118990041145,4,A. Farensis,,False,5.94769000033422,pre_puberty,male,39,15.29150773215811,,"['Barnacle', 'Algae', 'Shrimp']",8,Sideways walking along bay edge.
39,9,10.76850112945105,3,u. olhanen.,,False,133.93355127175937,sub_adult, ,40,11.902382365539404,,"['Algae', 'Sea Star', 'Shrimp']",10,Cleaning claws with rubbing motion.
40,19,11.039252245605823,2,u. olhanen.,,False,28.363347656443864,pre_puberty, ,41,14.372105338807335,,['Small Fish'],12,Shaking claws after contact.
41,13,8.444096320338518,4,A farensis,,True,5.364371812486064,sub_adult,male,42,13.203908678553303,,"['Crab (Other Species)', 'Small Fish']",8,Burrowing into sandy sediment.
