,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour,118,90,72
0,11.0,8.154488340266507,4.0,u. olhanen.,-8.01873,False,2.830532346481672,sub_adult,?,1.0,13.7878317488771,37.02606,"['Crab (Other Species)', 'Sea Star']",6.0,Territorial display against intruder.,,,
1,8.0,9.179209220176817,4.0,u. olhanen.,,False,5.400106064807159,sub_adult,male,2.0,11.272385829729325,,['Shrimp'],10.0,Moving in groups.,,,
2,28.0,8.487377437557253,6.0,U. olhanensis,,False,0.6553530919537153,pre_puberty,?,3.0,18.432464970696564,,"['Snail', 'Sea Star', 'Sea Anemone', 'Hermit Crab']",6.0,Escaping predator silhouette overhead.,,,
3,14.0,10.092290670164864,7.0,A. Farensis,,True,5.019526647847631,pre_puberty, ,4.0,8.807874676383678,,"['Snail', 'Mussel', 'Sea Urchin', 'Barnacle', 'Hermit Crab']",11.0,Escaping from aggressive fish.,,,
4,25.0,6.885243483673971,2.0,A. Farensis,,False,2.9775850144796254,juvenile,male,5.0,10.064826794411657,,['Jellyfish'],10.0,Guarding a small hole in sediment.,,,
5,14.0,9.50217368461745,4.0,A farensis,,False,8.39501092324169,pre_puberty,male,6.0,12.878498730442555,,"['Algae', 'Hermit Crab', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Star']",7.0,Retreating into burrow.,,,
6,10.0,7.928497731515859,8.0,u. olhanen.,,False,1.1777411666090483,adult,male,7.0,11.34090864069831,,['Sea Star'],9.0,Slow movement near seagrass patches.,,,
7,22.0,6.8228526227563435,2.0,u. olhanen.,,False,4.715025404148774,pre_puberty,male,8.0,13.216834290940918,,"['Sea Urchin', 'Coral Fragment', 'Barnacle', 'Jellyfish', 'Sea Anemone']",8.0,Color changes during molting.,,,
8,19.0,6.957588323019,3.0,A farensis,,False,6.205668574931222,sub_adult, ,9.0,16.465667624266622,,"['Shrimp', 'Algae', 'Sea Anemone']",7.0,Moving in groups.,,,
9,43.0,9.213800865537403,5.0,A. Farensis,,False,2.9972126115344775,sub_adult,male,10.0,18.115002084286452,,"['Sea Sponge', 'Barnacle', 'Polychaete Worm', 'Small Fish']",8.0,Hiding beneath rocks.,,,
10,5.0,7.031577651722268,5.0,A farensis,,True,1.8663949460485743,sub_adult,male,11.0,8.959851360271484,,['Mussel'],9.0,Climbing seaweed stalks.,,,
11,18.0,7.142055048166569,6.0,A farensis,,False,1.4308146820325347,juvenile,female,12.0,11.084182243521244,,"['Mussel', 'Polychaete Worm']",8.0,Feeding on algae scraped from rocks.,,,
12,12.0,6.07213008888118,5.0,U. olhanensis,,True,25.423956609037,sub_adult,male,13.0,7.66668180002428,,"['Barnacle', 'Crab (Other Species)', 'Small Fish']",10.0,Moving toward bait.,,,
13,19.0,6.965731100222308,2.0,A. Farensis,,False,2.587420691084976,sub_adult,male,14.0,13.969253384112058,,"['Algae', 'Small Fish', 'Sea Anemone', 'Jellyfish', 'Sea Sponge']",8.0,Emerging cautiously from hiding.,,,
14,32.0,8.083221820090648,5.0,A. Farensis,,False,16.70881667951392,adult,male,15.0,13.94297296280615,,['Sea Anemone'],3.0,Retreating into burrow.,,,
15,25.0,7.692889260994004,7.0,A farensis,,False,1.1619158382781216,sub_adult,male,16.0,14.337543469956307,,"['Algae', 'Shrimp', 'Coral Fragment']",8.0,Rapid crossing of open sand.,,,
16,33.0,7.856482525321814,4.0,U. olhanensis,,False,1.228500448557763,pre_puberty,nan,17.0,15.988640192026658,,"['Snail', 'Small Fish', 'Shrimp']",11.0,Retreating quickly from shadow.,,,
17,25.0,6.259643612673871,2.0,A. Farensis,,False,18.43840374732289,pre_puberty,male or female,18.0,14.338195957721222,,['Coral Fragment'],7.0,Half buried in sand.,,,
18,19.0,10.009228369986289,2.0,A. Farensis,,False,1.2082454771388451,pre_puberty,female,19.0,13.193264735712571,,"['Hermit Crab', 'Coral Fragment', 'Polychaete Worm', 'Sea Sponge', 'Snail']",7.0,Defensive posture when approached.,,,
19,32.0,8.362145849072535,2.0,U. olhanensis,,False,0.3702016489990136,pre_puberty,female,20.0,13.549243038844258,,['Coral Fragment'],5.0,Hiding in sandy burrow.,,,
