,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,u. olhanen.,female,s,False,Climbing vertical rock face.,['Sea Anemone'],3.0,1.9602685973171388,2.312168172404476,3.4370172395582843,2.0671094945893715,3.3636363636363638,2020-05-31,37.1,-8.62,0
1,U. olhanensis,female,s,True,Climbing algae-covered rocks.,"['Jellyfish', 'Hermit Crab', 'Barnacle', 'Polychaete Worm']",7.0,1.6703833329511184,1.933833446720448,2.4159929616450717,1.7543766634096458,3.5454545454545454,2020-05-31,,,1
2,U. olhanensis,female,a,False,Interacting with small fish nearby.,"['Sea Star', 'Shrimp', 'Algae', 'Hermit Crab', 'Mussel']",3.0,1.9800160975233936,1.808732022528408,2.5609494047807013,2.0762600129629676,3.4545454545454546,2020-05-31,,,2
3,A. Farensis,male,a,,Swimming short distance to escape.,"['Jellyfish', 'Shrimp', 'Sea Star']",7.0,2.1818181818181817,2.179709635982557,3.0294391222110906,2.2799601383916097,3.3636363636363638,2020-05-31,,,3
4,A farensis,male,p,,Territorial display against intruder.,"['Sea Urchin', 'Coral Fragment', 'Jellyfish', 'Sea Sponge', 'Small Fish']",11.0,0.2727272727272727,0.19832041510955545,0.2676998242284274,0.28628267443674865,3.272727272727273,2020-05-31,,,4
5,A. Farensis,male,j,,Claw snapping in competition.,"['Sea Urchin', 'Mussel']",4.0,0.6363636363636364,0.7182167563851777,0.9260986245410842,0.682046616389083,3.3636363636363638,2020-05-31,,,5
6,A. Farensis,male,j,,Climbing submerged rocks.,"['Algae', 'Shrimp', 'Sea Sponge', 'Snail']",8.0,0.7272727272727273,0.7839724138577121,0.9837548161689637,0.7290627387747418,3.3636363636363638,2020-05-31,,,6
7,U. olhanensis,female,s,False,Retreating into burrow.,"['Sea Star', 'Jellyfish', 'Small Fish', 'Shrimp']",7.0,2.6327075957981116,3.048078101956708,3.7350504271746217,2.85072276824526,3.4545454545454546,2020-05-31,,,7
8,A farensis,male,a,,Swimming short distance to escape.,"['Sea Sponge', 'Barnacle', 'Sea Anemone']",9.0,2.590909090909091,2.594054666822298,3.803518762873766,2.7550153902960663,3.3636363636363638,2020-05-31,,,8
9,A. Farensis,female,j,False,Using claws to dig into sediment.,"['Mussel', 'Sea Sponge']",10.0,0.5455313166725855,0.7354852644088227,1.0609215452311491,0.5749116070793124,3.3636363636363638,2020-05-31,,,9
