,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,6,4.87415291624267,7,A. Farensis,-8.01873,False,55.99279544734717,pre_puberty,male,1,14.005938018535048,37.02606,['Barnacle'],8,Territorial display against intruder.
1,16,6.355220707737726,7,U. olhanensis,,False,1.6761116902840938,adult,nan,2,16.887851416898023,,['Sea Urchin'],7,Slow movement near seagrass patches.
2,14,6.0204821660473895,2,A farensis,,False,1.8208765231669688,pre_puberty,male,3,15.73370322006329,,"['Sea Urchin', 'Algae', 'Shrimp']",10,Feeding on small mollusks.
3,23,6.285548660202158,4,U. olhanensis,,False,1.5843674955547298,pre_puberty,male,4,18.724728793715105,,"['Sea Anemone', 'Coral Fragment', 'Snail', 'Jellyfish']",9,Color changes during molting.
4,11,2.0474414126525513,3,A farensis,,False,0.6552209628608922,juvenile,male,5,16.164800889853122,,"['Algae', 'Snail']",5,Claw snapping at diver.
5,12,8.217003202171266,7,A farensis,,True,0.2005217794953223,juvenile,male,6,15.310489297626518,,"['Small Fish', 'Barnacle', 'Snail']",4,Guarding eggs under abdominal flap.
6,16,2.148534261755103,3,u. olhanen.,,False,4.400156130858014,juvenile,male,7,16.699453670936208,,['Algae'],8,Slow movement near seagrass patches.
7,17,9.188714592899654,4,u. olhanen.,,False,0.27358064133557675,adult,male,8,15.607817302584595,,"['Jellyfish', 'Sea Urchin']",7,Crab moving quickly across rocks.
8,13,4.54519080029386,3,U. olhanensis,,False,7.215634994779207,pre_puberty,male,9,16.099251381882613,,['Algae'],8,Territorial display against intruder.
9,19,6.221919928048941,2,u. olhanen.,,False,0.8635715004532508,adult,male,10,15.380269888482928,,"['Jellyfish', 'Polychaete Worm']",11,Struggling with entangled seaweed.
10,28,5.410485288132858,6,U. olhanensis,,False,10.27480773522676,juvenile,male,11,18.663759868138598,,"['Hermit Crab', 'Crab (Other Species)', 'Sea Anemone']",9,Scavenging near tidal pools.
11,13,4.502412911416466,4,A. Farensis,,False,74.6295704008627,sub_adult,male,12,14.916292479408487,,"['Jellyfish', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Anemone']",7,Defensive posture when approached.
12,15,6.067987989127128,2,A. Farensis,,False,35.017801766592754,juvenile,female,13,15.054346766309745,,"['Sea Urchin', 'Mussel', 'Sea Sponge']",13,Social contact with other crabs.
13,44,5.151294453595636,4,A. Farensis,,False,0.39229502036333747,pre_puberty,male,14,18.672571789674205,,"['Sea Sponge', 'Snail', 'Hermit Crab', 'Coral Fragment']",9,Interacting with small fish nearby.
14,9,6.456770571552315,6,u. olhanen.,,False,0.292436498738009,adult,nan,15,14.562710845003227,,"['Small Fish', 'Snail', 'Sea Sponge']",5,Climbing onto submerged logs.
15,27,7.3203105828641295,5,u. olhanen.,,False,0.22662678010244622,sub_adult,male,16,17.33369984103161,,"['Snail', 'Small Fish', 'Hermit Crab', 'Jellyfish', 'Mussel']",10,Dragging shell fragment backward.
16,12,5.620256233952731,5,u. olhanen.,,False,35.132468162146125,pre_puberty,male,17,14.226686216962445,,"['Jellyfish', 'Snail', 'Coral Fragment', 'Barnacle', 'Sea Star']",8,Climbing barnacle-covered surfaces.
17,10,6.313950127650868,9,A farensis,,False,5.089544413366879,sub_adult,nan,18,14.855141408152933,,"['Hermit Crab', 'Snail', 'Shrimp', 'Crab (Other Species)']",5,Searching for mates at twilight.
18,17,7.706993709241808,2,U. olhanensis,,False,0.8131796982739639,pre_puberty, ,19,16.6606057845458,,"['Shrimp', 'Mussel', 'Sea Urchin', 'Barnacle', 'Polychaete Worm']",5,Rapid crossing of open sand.
19,23,7.911567626418216,8,A farensis,,False,10.880541701844338,pre_puberty,female,20,18.821539418375004,,['Hermit Crab'],10,Searching for mates at twilight.
20,14,4.108114278813557,2,A. Farensis,,False,2.58754321945547,adult,male,21,16.38581989313881,,"['Algae', 'Sea Star', 'Sea Anemone', 'Polychaete Worm', 'Shrimp']",7,Escaping from aggressive fish.
21,7,6.401981360885822,4,A farensis,,False,0.547395158699584,sub_adult,male,22,15.20353923042305,,"['Snail', 'Sea Star', 'Sea Urchin']",9,Claw snapping in competition.
22,7,4.349757349847157,8,U. olhanensis,,False,0.3692203072039977,juvenile,male,23,15.187231381255348,,['Coral Fragment'],6,Scavenging near tidal pools.
23,35,8.242342171741202,6,U. olhanensis,,True,1.953876635338168,adult,male,24,18.815530401964818,,"['Sea Sponge', 'Hermit Crab', 'Crab (Other Species)']",10,Moving toward warmer water pockets.
24,25,7.5835577300326165,2,A farensis,,True,7.61070404191457,juvenile,male or female,25,17.866081488351263,,['Crab (Other Species)'],8,Slow movement near seagrass patches.
25,6,3.1076385352631344,3,A farensis,,True,0.6911136281039766,adult,female,26,15.832785327722558,,"['Polychaete Worm', 'Sea Sponge']",8,Climbing seaweed stalks.
26,23,5.019112592827658,4,A. Farensis,,False,1.9845537379894178,adult, ,27,17.332910565800525,,"['Sea Urchin', 'Algae', 'Barnacle', 'Mussel', 'Jellyfish']",11,Hiding beneath rocks.
27,15,4.298415991338196,5,U. olhanensis,,True,0.18569301655870887,juvenile,male,28,16.33894754045662,,"['Mussel', 'Barnacle']",8,Guarding a small hole in sediment.
28,24,4.537651106499662,3,A. Farensis,,True,1.6638381230061183,sub_adult,female,29,18.1868009954936,,"['Jellyfish', 'Snail', 'Small Fish', 'Algae', 'Polychaete Worm']",9,Using claws to dig into sediment.
29,23,7.339963690799657,4,A. Farensis,,True,1.7465852409076184,sub_adult,male,30,16.764070206775656,,"['Sea Urchin', 'Barnacle', 'Sea Star', 'Sea Sponge']",11,Exchanging antenna taps.
30,12,7.551390653507989,2,u. olhanen.,,False,0.24190729969122698,adult,male,31,16.015203041216846,,['Mussel'],10,Interaction with hermit crabs.
31,33,6.828903567436771,4,A farensis,,False,22.13016495574314,pre_puberty,male,32,17.693432773832743,,['Hermit Crab'],11,Rapid crossing of open sand.
32,21,5.938161696499622,5,U. olhanensis,,True,0.7700518008046143,pre_puberty,?,33,15.437271089266101,,"['Polychaete Worm', 'Shrimp', 'Sea Urchin']",12,Picking biofilm on submerged wood.
33,12,7.1810839148906,5,A farensis,,False,21.704679598442187,juvenile,male,34,15.782853169337379,,"['Polychaete Worm', 'Small Fish', 'Sea Sponge', 'Mussel']",4,Hiding beneath rocks.
34,13,4.545210770374278,3,A. Farensis,,False,3.1957945363390827,sub_adult,female,35,16.250524097146062,,"['Barnacle', 'Crab (Other Species)']",8,Scavenging near tidal pools.
35,6,5.405842844881744,4,A. Farensis,,False,3.49954621584071,pre_puberty,male,36,12.839077384872814,,"['Sea Star', 'Algae', 'Coral Fragment', 'Sea Urchin', 'Barnacle']",9,Camouflaging with surrounding mud.
36,19,7.422024411140627,7,U. olhanensis,,False,6.721986941131355,adult,?,37,16.60347733475163,,"['Small Fish', 'Snail', 'Algae']",6,Using claws to dig into sediment.
37,12,8.051166167829978,3,A. Farensis,,False,0.7984185485636558,sub_adult,male or female,38,15.203617470732508,,"['Polychaete Worm', 'Coral Fragment', 'Sea Sponge', 'Sea Anemone', 'Algae']",7,Escaping predator silhouette overhead.
38,22,5.51921332614188,5,U. olhanensis,,False,0.14672672631808945,sub_adult, ,39,16.784224344181524,,"['Sea Urchin', 'Crab (Other Species)', 'Sea Anemone', 'Hermit Crab']",10,Foraging among seagrass roots.
39,17,7.013101448757167,4,u. olhanen.,,False,0.048404100295508616,sub_adult,nan,40,13.191509552870997,,['Sea Anemone'],10,Using claws to dig into sediment.
40,16,3.2456304452204634,6,u. olhanen.,,False,0.4515812241096714,sub_adult,male,41,16.697061449836028,,"['Coral Fragment', 'Polychaete Worm', 'Crab (Other Species)']",8,Half buried in sand.
41,40,3.8045793014052305,4,A. Farensis,,False,1.8725761201415967,pre_puberty,male,42,20.164741138992024,,"['Algae', 'Polychaete Worm', 'Jellyfish', 'Sea Star']",9,Moving sideways along sandy bottom.
42,28,5.858775841089082,6,U. olhanensis,,False,0.17702398467326888,adult,male,43,17.634417545636378,,"['Coral Fragment', 'Hermit Crab']",10,Climbing seaweed stalks.
43,24,1.1559027121117964,2,u. olhanen.,,True,0.46957145182674237,adult,female,44,18.774408901011785,,"['Barnacle', 'Sea Sponge']",8,Using claws to dig into sediment.
44,15,4.950996349349151,3,A. Farensis,,False,6.112065649819811,juvenile,?,45,16.446094049955086,,['Snail'],8,Feeding on detritus in shallow water.
45,24,3.863960439438804,3,A farensis,,False,1.3291109997353256,pre_puberty,male,46,17.944668403441437,,['Shrimp'],5,Retreating into burrow.
46,14,10.342519738165365,2,A. Farensis,,True,14.734845219674323,adult,?,47,16.907556731043126,,"['Jellyfish', 'Algae', 'Crab (Other Species)', 'Coral Fragment', 'Barnacle']",12,Hiding in sandy burrow.
47,37,6.680946448364883,2,u. olhanen.,,False,1.0658469569882254,sub_adult,male,48,19.46466786237189,,"['Shrimp', 'Jellyfish', 'Small Fish']",9,Dragging shell fragment backward.
