,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,A farensis,male,s,True,Resisting aggressive fish encounter.,['Shrimp'],8.0,1.0227272727272727,0.8428193136761221,1.2606919107025496,1.0958598241943036,1.8181818181818181,2022-08-08,37.1,-8.62,0
1,Ucides alvorensis,male,j,,"Stationary, blending into rocky backdrop.",['Barnacle'],5.0,3.1818181818181817,3.3219234915473024,4.541048033513012,3.4984206667119406,2.0,2022-08-08,,,1
2,u. olhanen.,male,a,,Progressing cautiously through new area.,"['Sea Anemone', 'Sea Star', 'Sea Urchin', 'Mussel']",5.0,7.090909090909091,6.875756847797818,9.644468668310338,7.731185112794815,1.8181818181818181,2022-08-08,,,2
3,A farensis,male,p,,Swimming briefly to avoid disturbance.,"['Sea Sponge', 'Small Fish']",7.0,1.7727272727272727,2.072347554408911,2.7248358525907403,1.9451259324121715,2.0,2022-08-08,,,3
4,u. olhanen.,female,p,False,Progressing cautiously through new area.,"['Hermit Crab', 'Crab (Other Species)', 'Jellyfish']",6.0,3.0638316097744975,3.3028301093473647,4.548915420632686,3.2486708012885477,2.090909090909091,2022-08-08,,,4
5,A. Farensis,male,s,,Camouflaging with nearby mud.,['Jellyfish'],6.0,5.113636363636363,4.876218285198717,6.6097948670362285,5.33225253708822,2.0,2022-08-08,,,5
6,A farensis,male,a,,Frequent pausing while exploring.,"['Sea Star', 'Algae', 'Barnacle', 'Jellyfish', 'Shrimp']",5.0,7.090909090909091,7.230531010916308,9.662474069222439,7.5939391053397465,1.9090909090909092,2022-08-08,,,6
7,u. olhanen.,male,a,,Traversing algae-slick rock surfaces.,"['Crab (Other Species)', 'Shrimp', 'Barnacle', 'Sea Star']",8.0,5.590909090909091,5.767619185534231,6.970950795672872,5.815373624128316,2.0,2022-08-08,,,7
8,A farensis,male,a,,Concealing self beneath floating matter.,"['Jellyfish', 'Barnacle', 'Coral Fragment']",7.0,3.0,2.8948361853592606,3.9670324837461894,3.160647057359631,1.9090909090909092,2022-08-08,,,8
9,U. olhanensis,female,s,True,Engaging in struggle with seaweed entanglement.,"['Crab (Other Species)', 'Small Fish', 'Snail']",4.0,3.816480413338151,4.878157892968162,6.212758723877001,3.9945836436759707,2.0,2022-08-08,,,9
10,u. olhanen.,female,a,False,Interaction with nearby hermit crab.,"['Sea Sponge', 'Hermit Crab', 'Coral Fragment', 'Barnacle', 'Shrimp']",8.0,1.4440134381912317,1.3849570592176361,1.7708542492510801,1.5883318174344971,2.0,2022-08-08,,,10
11,Ucides alvorensis,-,j,,Swimming briefly to avoid disturbance.,['Snail'],4.0,2.6363636363636362,2.8293539509024304,3.663888505563015,2.8348920759105467,1.9090909090909092,2022-08-08,,,11
12,U. olhanensis,male,a,,Mating ritual involving antennae brushing.,"['Small Fish', 'Sea Star', 'Mussel']",4.0,4.909090909090909,4.7604791779148705,6.75026790123383,5.383496827172852,1.9090909090909092,2022-08-08,,,12
13,u. olhanen.,male,s,,Rapid clawing during feeding bouts.,"['Coral Fragment', 'Mussel', 'Sea Sponge', 'Sea Urchin']",5.0,3.8636363636363638,3.3438115993967656,4.735395183723747,4.199725786268289,1.9090909090909092,2022-08-08,,,13
14,u. olhanen.,male,s,,Hiding beneath overhanging rock.,"['Sea Urchin', 'Barnacle']",11.0,2.272727272727273,1.9740283757273767,2.7291455005217675,2.3445307707173586,2.0,2022-08-08,,,14
15,U. olhanensis,female,a,False,Gradual movement in cold conditions.,"['Sea Anemone', 'Hermit Crab', 'Barnacle', 'Polychaete Worm', 'Sea Urchin']",6.0,1.824937951471032,1.980328596327274,2.9143547381344828,1.8947881620118183,1.9090909090909092,2022-08-08,,,15
16,u. olhanen.,male,p,,Peering out cautiously from cover.,"['Sea Star', 'Jellyfish', 'Coral Fragment', 'Sea Anemone', 'Small Fish']",2.0,2.522727272727273,3.126335453880456,4.129086025249301,2.739635571318757,1.7272727272727273,2022-08-08,,,16
17,A. Farensis,male,a,,Feeding on decaying matter among rocks.,"['Hermit Crab', 'Jellyfish', 'Sea Anemone']",5.0,2.8636363636363638,3.069486069545016,3.8303197459147045,2.9560676799491445,2.0,2022-08-08,,,17
18,U. olhanensis,female,a,False,Peering out cautiously from cover.,"['Shrimp', 'Mussel']",4.0,3.7162116054475987,4.342309723750138,5.587191128370484,3.7359468662134914,1.9090909090909092,2022-08-08,,,18
19,A. Farensis,female,a,False,Rhythmic waving as social cue.,['Sea Anemone'],7.0,1.219369875070896,1.2416572419672458,1.8035023277916502,1.2691131842673657,2.090909090909091,2022-08-08,,,19
20,Ucides alvorensis,male,a,True,Slowly navigating around seagrass beds.,"['Algae', 'Crab (Other Species)', 'Jellyfish']",4.0,7.5,7.059024120924831,8.502434596617539,7.807450291580614,2.090909090909091,2022-08-08,,,20
21,U. olhanensis,female,s,False,Concealing self beneath floating matter.,"['Jellyfish', 'Sea Urchin', 'Sea Sponge']",4.0,2.000277293799926,2.8224483974022716,4.2135085088849875,2.0764347363858566,1.8181818181818181,2022-08-08,,,21
22,A. Farensis,male,a,,Vibrating antennae in flowing current.,"['Barnacle', 'Hermit Crab', 'Sea Sponge', 'Crab (Other Species)']",4.0,6.681818181818182,6.1094146833168175,9.04745563443103,6.927254481766638,2.0,2022-08-08,,,22
23,u. olhanen.,female,p,False,Swimming briefly to avoid disturbance.,"['Hermit Crab', 'Algae', 'Jellyfish', 'Polychaete Worm']",6.0,2.249972372349658,1.5548449800384447,2.0592474856727048,2.368419861108912,2.1818181818181817,2022-08-08,,,23
24,A. Farensis,male,a,,Mating ritual involving antennae brushing.,"['Coral Fragment', 'Hermit Crab', 'Snail']",5.0,1.6363636363636365,1.6388278931936666,2.001602181970781,1.652350368860496,2.090909090909091,2022-08-08,,,24
25,u. olhanen.,male,p,,Creeping under the cover of seagrass.,"['Jellyfish', 'Small Fish', 'Crab (Other Species)']",9.0,0.8181818181818182,0.8371452488270463,1.0486794423487469,0.8291834457004115,2.0,2022-08-08,,,25
26,A farensis,female,s,False,Peering out cautiously from cover.,"['Sea Anemone', 'Sea Urchin', 'Sea Star', 'Algae']",7.0,4.033732466629607,4.303909618805565,5.336852145006956,4.400022137541469,1.9090909090909092,2022-08-08,,,26
27,A farensis,male,a,,"Burrowing into soft, sandy sediment.","['Snail', 'Algae', 'Sea Urchin']",6.0,2.4545454545454546,2.6660116108948952,3.9416792831165335,2.645170250126085,1.8181818181818181,2022-08-08,,,27
