,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
0,U. olhanensis,male,a,True,Waving claw in signal to another crab.,['Sea Sponge'],6.0,4.2272727272727275,4.378417474115994,3.085681079364738,49.484572327687424,37.1,-8.62,0
1,U. olhanensis,female,s,False,Foraging through tangled seagrass roots.,['Sea Urchin'],6.0,2.859671270626802,2.5010742424074217,1.9885288913058319,2.108434963977348,,,1
2,Ucides alvorensis,male,j,,Reacting to sudden changes in temperature.,"['Polychaete Worm', 'Barnacle', 'Crab (Other Species)']",7.0,1.3181818181818181,1.188812671462886,0.8408335195983391,4.610651165741201,,,2
3,Ucides alvorensis,male or female,p,,Advancing toward bait in water.,['Sea Urchin'],10.0,2.816872903030823,2.1463297751670685,1.645362863044476,2.0045017665367166,,,3
4,A farensis,female,s,True,Sheltering under broken shell piece.,"['Polychaete Worm', 'Coral Fragment', 'Snail', 'Mussel', 'Sea Star']",4.0,2.719530430769749,3.2094166609831714,2.511506738472434,2.8380989345253003,,,4
5,A farensis,female,a,False,Waving claw in signal to another crab.,"['Sea Sponge', 'Barnacle', 'Sea Anemone']",6.0,4.305558580733339,4.264594133169972,2.9988260826072834,3.6127482583559445,,,5
6,U. olhanensis,female,j,False,Group migration across shallow seabed.,['Mussel'],7.0,0.7327724152096233,0.9255623574565207,0.7136830153652715,0.7867462730985108,,,6
7,A farensis,male,j,,Waving claw in signal to another crab.,"['Mussel', 'Jellyfish']",6.0,1.4090909090909092,1.6356602576077668,1.1585389807767916,9.780189757270325,,,7
8,u. olhanen.,female,s,True,Consuming algae scraped from barnacles.,"['Mussel', 'Small Fish']",8.0,2.684791191009718,2.6557372557192704,2.1211663967159047,2.3589111292297016,,,8
9,U. olhanensis,female,a,True,Progressing cautiously through new area.,"['Jellyfish', 'Sea Sponge', 'Polychaete Worm']",3.0,3.085796318003526,3.4393740099296632,2.517881677019365,3.0421753415563555,,,9
10,A farensis,female,a,False,Scuttling swiftly over rocky terrain.,"['Crab (Other Species)', 'Sea Urchin', 'Mussel', 'Shrimp']",7.0,4.856073963482209,5.65566397261972,3.5949839182783636,4.74262868242412,,,10
11,A farensis,male,s,,Guarding hole in substrate from intruders.,"['Sea Star', 'Crab (Other Species)', 'Jellyfish', 'Sea Urchin']",9.0,5.2272727272727275,5.369823274317614,4.3296914833976405,63.43191000773529,,,11
12,u. olhanen.,male,j,,Filtering detritus from shallow bottom.,"['Mussel', 'Sea Anemone']",7.0,1.7272727272727273,1.3726602726747672,6.107770325759298,1.0460517380297043,,,12
13,u. olhanen.,male,p,,Darting away in response to sudden shadow.,"['Polychaete Worm', 'Sea Star', 'Coral Fragment', 'Jellyfish', 'Hermit Crab']",6.0,0.8181818181818182,0.710772459741295,2.0214903399699975,0.5387345702161009,,,13
14,A farensis,male,p,,Waving claw in signal to another crab.,['Sea Star'],4.0,2.25,1.9815829388134025,1.4921115028476124,10.339034782661924,,,14
15,A. Farensis,male,p,,Taking cover beneath seagrass leaves.,"['Jellyfish', 'Crab (Other Species)', 'Coral Fragment', 'Sea Star', 'Hermit Crab']",7.0,1.6363636363636365,1.8933262582968475,11.875633446107772,1.4910525534488477,,,15
16,A. Farensis,female,s,False,Brief social contact with fellow crabs.,['Mussel'],7.0,2.6038201256352176,2.3466378235969167,1.824748677068483,2.104187938475563,,,16
17,A. Farensis,N/R,a,,Engaging in struggle with seaweed entanglement.,"['Snail', 'Shrimp', 'Sea Sponge']",4.0,1.9090909090909092,1.8914816264641272,3.4968832288523646,1.5307048183395098,,,17
18,U. olhanensis,male,s,,Group migration across shallow seabed.,"['Sea Urchin', 'Coral Fragment']",5.0,2.6136363636363638,3.0366248431942426,2.2181249625025887,23.72334989601844,,,18
