,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
0,27,5.0772245794629,2,A farensis,-7.99163,False,0.49200000702615787,sub_adult,male,1,15.970132681971238,37.01025,"['Shrimp', 'Jellyfish']",8,False,Swimming short distance to escape.
1,13,5.323080102407418,6,A. Farensis,,True,8.291663230251059,adult,male,2,17.440295530465402,,['Crab (Other Species)'],4,True,Claw snapping at diver.
2,23,3.083681734018956,4,A farensis,,False,24.88999596793323,pre_puberty,male or female,3,17.781671735666535,,"['Snail', 'Hermit Crab', 'Jellyfish', 'Sea Urchin']",6,False,Foraging among seagrass roots.
3,25,8.061155782522702,2,A farensis,,False,112.30132693204527,sub_adult, ,4,15.620080624248414,,"['Shrimp', 'Jellyfish', 'Snail', 'Crab (Other Species)']",9,False,Rapid crossing of open sand.
4,38,9.864449019043855,3,A farensis,,False,1.2775618389505354,pre_puberty,male,5,16.59086915031847,,"['Sea Anemone', 'Coral Fragment', 'Sea Urchin']",7,False,Feeding on detritus in shallow water.
5,20,8.375013218185229,6,A farensis,,True,26.534995693499162,sub_adult,male,6,17.689912632371108,,"['Sea Star', 'Crab (Other Species)']",10,True,Rapid claw movement while feeding.
6,18,3.502801053699943,5,A farensis,,False,93.57392058273771,pre_puberty,male,7,16.054081876583382,,"['Algae', 'Hermit Crab', 'Sea Star', 'Sea Urchin']",9,False,Hiding in sandy burrow.
7,31,7.500434604548337,5,U. olhanensis,,False,16.558079303843876,sub_adult,male or female,8,16.13956255215768,,"['Small Fish', 'Crab (Other Species)', 'Sea Star', 'Shrimp', 'Polychaete Worm']",5,False,Emerging cautiously from hiding.
8,11,4.451003358111259,3,A farensis,,False,13.927139029853716,adult,female,9,17.355775126941946,,"['Sea Urchin', 'Crab (Other Species)']",5,False,Feeding on algae scraped from rocks.
9,32,4.423538509454721,6,A. Farensis,,True,57.66372899948686,adult,?,10,16.923813751258216,,"['Sea Star', 'Sea Sponge', 'Sea Anemone']",11,True,Climbing onto submerged logs.
10,29,2.483990223086501,5,A farensis,,True,65.74255431738621,juvenile,male,11,17.335516144986176,,['Sea Anemone'],6,True,Retreating quickly from shadow.
11,17,6.291731074772601,3,u. olhanen.,,False,0.7983824467705231,adult,nan,12,16.963340112389403,,"['Jellyfish', 'Polychaete Worm', 'Sea Star', 'Algae']",7,False,Rapid crossing of open sand.
12,27,8.161093924002566,2,A. Farensis,,True,2.0042484656989354,sub_adult,male,13,18.188761119172508,,"['Small Fish', 'Polychaete Worm', 'Snail']",9,True,Half buried in sand.
13,30,3.8427921255627244,8,A. Farensis,,False,27.05174541764076,sub_adult,male,14,18.094465060547563,,"['Mussel', 'Algae', 'Hermit Crab', 'Sea Sponge']",7,False,Territorial display against intruder.
14,17,7.406555809969703,5,u. olhanen.,,True,1.2365318110386398,pre_puberty,female,15,18.429437179456556,,"['Snail', 'Hermit Crab', 'Coral Fragment']",8,True,Feeding on small crustaceans.
15,12,8.255599732535273,8,A farensis,,False,0.8069722117141717,adult,male,16,19.06549674669234,,"['Jellyfish', 'Polychaete Worm', 'Shrimp', 'Algae']",9,False,Feeding on algae scraped from rocks.
