,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,16,3.2635325860275137,3,U. olhanensis,-8.01873,False,8.987730988460864,pre_puberty,male,1,14.013576481432597,37.02606,"['Sea Anemone', 'Algae', 'Polychaete Worm', 'Barnacle', 'Hermit Crab']",11,Pausing frequently during exploration.
1,42,3.6991615444408583,5,A farensis,,False,0.4691486116621843,adult,male,2,21.735204193092848,,"['Snail', 'Algae', 'Sea Anemone']",8,Stillness in cold water.
2,7,3.5320238154490746,3,A farensis,,False,0.7861759940059985,sub_adult, ,3,11.001540649352608,,"['Crab (Other Species)', 'Hermit Crab', 'Polychaete Worm', 'Snail']",9,Guarding a small hole in sediment.
3,12,2.8487503829381247,5,A. Farensis,,False,0.1171362632655673,juvenile,male,4,13.732716733643635,,"['Small Fish', 'Barnacle', 'Shrimp']",7,Resting under shell fragment.
4,10,2.8130639624955065,3,A farensis,,False,18.520172424461123,adult,female,5,9.32842760228835,,['Jellyfish'],8,Half buried in sand.
5,20,4.842343610758279,5,A farensis,,False,1.5169312515613733,sub_adult,female,6,17.118152331136283,,"['Sea Anemone', 'Sea Sponge', 'Polychaete Worm', 'Hermit Crab']",2,Sideways walking along bay edge.
6,44,5.240697742751649,2,A farensis,,False,6.271262192462111,adult,male,7,22.77147008056312,,"['Crab (Other Species)', 'Shrimp', 'Coral Fragment', 'Sea Urchin', 'Sea Sponge']",10,Escaping predator silhouette overhead.
7,8,1.2032735610168306,4,A. Farensis,,False,1.606837592756301,adult,nan,8,11.897985481658115,,['Sea Anemone'],6,Searching for food in tidal pools.
8,5,4.270414999066363,5,A farensis,,True,1.197092101016865,sub_adult,male,9,15.090555971368905,,['Polychaete Worm'],7,Displaying dominance by lifting body.
9,14,2.759013676935045,4,u. olhanen.,,False,4.765899103255429,juvenile,male,10,10.747538736447545,,['Coral Fragment'],6,Climbing algae-covered rocks.
10,5,4.472384479988385,2,A farensis,,True,1.0089532331846989,adult,male,11,11.688126643505711,,"['Algae', 'Polychaete Worm', 'Sea Star', 'Sea Urchin']",5,Defensive posture when approached.
11,9,3.025586155793336,9,U. olhanensis,,False,8.00823581142914,sub_adult,male,12,11.58466805872352,,"['Barnacle', 'Sea Sponge']",6,Retreating into burrow.
12,12,3.0625025162217288,3,A farensis,,False,3.0959390170341705,sub_adult,female,13,13.913750943386525,,"['Shrimp', 'Barnacle']",8,Moving sideways along sandy bottom.
13,27,2.6616739074677263,12,u. olhanen.,,True,10.427794890495289,adult, ,14,13.244421973837591,,"['Crab (Other Species)', 'Sea Sponge', 'Sea Star', 'Small Fish', 'Barnacle']",10,Retreating into burrow.
