,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,290,52.131720077769,40,A. Farensis,-7.99163,False,47.489416856119526,s,male,1,180.33853304717576,37.01025,"['Small Fish', 'Sea Star', 'Sea Urchin', 'Algae', 'Crab (Other Species)']",10,False,Mating behavior with antenna touching.
1,210,57.29780354758396,50,A farensis,,False,3.6509947375435474,a,female,2,172.22562044143845,,"['Algae', 'Mussel', 'Sea Urchin', 'Sea Star', 'Crab (Other Species)']",7,False,Defensive posture when approached.
2,270,77.3487465155055,70,A. Farensis,,False,31.573812731331515,j,male,3,165.87901140847498,,['Sea Sponge'],5,False,Half buried in sand.
3,180,70.85215852742868,40,A. Farensis,,False,9.179586190225544,p,male,4,168.02674115105233,,['Crab (Other Species)'],8,False,Resting in shaded rock crevice.
4,210,55.20146156763338,70,A farensis,,True,3.6483190378734855,s,male,5,162.01589476966885,,"['Shrimp', 'Sea Star', 'Sea Urchin', 'Algae']",10,True,Color changes during molting.
5,230,82.68975908676963,30,u. olhanen.,,False,76.27780729945408,s,male,6,166.20040216747225,,"['Crab (Other Species)', 'Coral Fragment', 'Jellyfish']",10,False,Struggling with entangled seaweed.
6,90,73.36579527043934,40,A farensis,,False,152.7214389510694,p,male,7,191.39076297682206,,"['Sea Anemone', 'Algae', 'Shrimp', 'Crab (Other Species)']",9,False,Resting in shaded rock crevice.
7,120,54.99384526810863,50,A. Farensis,,False,60.58340604390648,s,male,8,172.1608555577743,,"['Small Fish', 'Mussel']",4,False,Moving in groups.
8,340,79.27504352758555,30,A. Farensis,,True,12.498155724410509,p,female,9,163.19284182967073,,"['Jellyfish', 'Sea Sponge', 'Mussel']",8,True,Resting in shaded rock crevice.
9,580,71.02113253866895,50,A. Farensis,,False,26.115199630668258,s,male or female,10,198.11791942000536,,"['Hermit Crab', 'Snail', 'Sea Star']",9,False,Escaping predator silhouette overhead.
