,cl [cm],lcl [cm],fw [cm],species_name,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],is_gravid?,behavior
0,20,11.23951310655169,9,A. Farensis,-7.99163,False,0.057296926516293194,juvenile,female,1,14.618665446590352,37.01025,"['Shrimp', 'Coral Fragment', 'Snail', 'Sea Sponge']",10,False,Picking biofilm on submerged wood.
1,23,8.048195934078555,4,A. Farensis,,False,2.6425456211605645,pre_puberty,male,2,15.343573533630657,,"['Sea Anemone', 'Sea Sponge', 'Small Fish', 'Shrimp', 'Crab (Other Species)']",9,False,Guarding eggs under abdominal flap.
2,27,9.863680432944294,2,A farensis,,False,4.834429086720215,adult,female,3,12.822512114865878,,['Small Fish'],6,False,Guarding a small hole in sediment.
3,20,9.92057126206406,6,A. Farensis,,False,0.2067030422517559,sub_adult,male,4,15.145700083477704,,"['Sea Sponge', 'Hermit Crab', 'Jellyfish', 'Sea Anemone', 'Sea Star']",10,False,Camouflaging with surrounding mud.
4,35,12.029202872911485,4,A farensis,,False,0.07013353016713021,adult,male,5,19.837686314231874,,['Sea Urchin'],8,False,Searching for food in tidal pools.
5,21,11.025805585599446,6,u. olhanen.,,True,0.3920537277217806,adult,male,6,12.605659541079692,,"['Algae', 'Mussel']",8,True,Dragging shell fragment backward.
6,7,10.716590234939003,9,A. Farensis,,False,1.1818823702328745,sub_adult,male,7,16.289114317732224,,['Shrimp'],8,False,Stillness in cold water.
7,11,10.163930862928328,2,A. Farensis,,False,0.21634196958583604,pre_puberty,female,8,12.704094805485541,,"['Sea Urchin', 'Sea Sponge']",11,False,Hiding under seagrass blades.
8,11,10.100036902088254,5,A farensis,,False,0.17775724400960072,sub_adult,male,9,19.466588300521817,,"['Sea Sponge', 'Sea Urchin', 'Sea Star', 'Barnacle', 'Mussel']",12,False,Social contact with other crabs.
9,13,11.951891313807753,2,u. olhanen.,,False,0.1852373635167449,pre_puberty,male,10,16.35283539691181,,"['Barnacle', 'Sea Anemone', 'Snail']",4,False,Hiding under seagrass blades.
10,19,9.796787402592257,3,A. Farensis,,False,0.3445016066981129,pre_puberty, ,11,15.347324119556959,,"['Shrimp', 'Sea Star', 'Small Fish', 'Algae']",10,False,Hiding in sandy burrow.
11,26,11.844242377932638,3,A farensis,,False,3.714493835864604,sub_adult,male,12,14.74656964823322,,"['Snail', 'Sea Star']",3,False,Shaking claws after contact.
12,9,10.017288339274897,10,A. Farensis,,True,0.6847273341907529,adult,female,13,19.307417772278242,,"['Coral Fragment', 'Small Fish', 'Barnacle', 'Snail']",6,True,Claw waving directed at nearby crab.
13,17,10.310460887881465,5,A. Farensis,,True,0.5718651444444212,pre_puberty,female,14,15.20133646980239,,"['Sea Urchin', 'Coral Fragment']",8,True,Hiding under seagrass blades.
14,9,8.659038416307137,4,A farensis,,False,0.21083922568091767,juvenile,female,15,16.934226996972722,,"['Mussel', 'Shrimp', 'Small Fish', 'Algae', 'Polychaete Worm']",7,False,Feeding on algae scraped from rocks.
15,27,10.770865946945644,3,A. Farensis,,False,0.2060008074305245,adult,male,16,15.46736644739883,,"['Barnacle', 'Sea Sponge', 'Coral Fragment', 'Shrimp']",11,False,Escaping predator silhouette overhead.
16,15,9.956486759800429,4,A. Farensis,,False,0.0662142292887738,pre_puberty,female,17,11.958009682175225,,"['Sea Anemone', 'Polychaete Worm', 'Coral Fragment', 'Mussel']",6,False,Crab moving quickly across rocks.
17,9,10.931236510874124,4,A farensis,,False,0.03167803351273723,pre_puberty,?,18,12.728921752952358,,"['Sea Urchin', 'Mussel']",6,False,Using claws to dig into sediment.
18,26,10.397363846683701,3,A. Farensis,,False,0.08202724027192884,sub_adult,male,19,14.36033164042919,,"['Jellyfish', 'Shrimp', 'Crab (Other Species)', 'Barnacle']",7,False,Rapid crossing of open sand.
19,26,9.60651843285199,8,u. olhanen.,,True,0.6775019802119959,pre_puberty,nan,20,20.112854418522303,,"['Coral Fragment', 'Sea Anemone', 'Jellyfish']",10,True,Feeding on detritus in shallow water.
20,10,9.46913580524977,3,A farensis,,False,3.0310113883372556,sub_adult,N/R,21,14.545443759386043,,"['Shrimp', 'Coral Fragment', 'Crab (Other Species)']",11,False,Exploring new territory.
21,13,11.564150980899,2,A. Farensis,,True,0.15455083373275855,pre_puberty,male,22,15.42152256273816,,"['Jellyfish', 'Mussel']",8,True,Color changes during molting.
22,15,9.985804489221767,5,u. olhanen.,,False,0.4847050199240301,adult,male,23,11.902276865359624,,"['Algae', 'Coral Fragment']",11,False,Climbing algae-covered rocks.
23,6,12.170094349805899,5,A farensis,,False,0.03521075483047349,sub_adult, ,24,17.908011213944828,,"['Sea Sponge', 'Shrimp', 'Sea Star', 'Jellyfish']",6,False,Picking biofilm on submerged wood.
24,11,11.032798011865784,5,A. Farensis,,False,0.48329980006618034,juvenile,male,25,17.506937176247696,,"['Snail', 'Mussel']",11,False,Climbing submerged rocks.
25,18,10.370028141570016,3,u. olhanen.,,False,0.25285699111465376,pre_puberty, ,26,15.863729974699147,,"['Sea Anemone', 'Shrimp', 'Sea Star', 'Crab (Other Species)', 'Jellyfish']",4,False,Using claws to dig into sediment.
26,12,9.57013490969329,3,A. Farensis,,False,0.09927491526267442,juvenile,male,27,12.561612573758005,,"['Crab (Other Species)', 'Small Fish']",7,False,Hiding under floating debris.
27,13,10.07128066919026,7,A. Farensis,,True,0.0576352774002168,juvenile, ,28,15.212925050937104,,"['Coral Fragment', 'Barnacle']",7,True,Searching for food in tidal pools.
28,11,10.73213713259087,6,A. Farensis,,True,0.11353934440524188,sub_adult,?,29,15.357081011398389,,"['Snail', 'Sea Urchin', 'Mussel', 'Jellyfish', 'Hermit Crab']",7,True,Rapid claw movement while feeding.
29,4,8.011984400322607,6,A farensis,,False,0.11462108182340701,sub_adult,female,30,12.291331078497661,,"['Mussel', 'Hermit Crab', 'Sea Sponge', 'Sea Anemone', 'Sea Star']",5,False,Mating behavior with antenna touching.
30,14,10.29418353945893,8,A farensis,,False,0.05340119951468674,juvenile,?,31,15.673095485916265,,"['Mussel', 'Small Fish']",6,False,Picking biofilm on submerged wood.
31,32,8.058258457098095,3,U. olhanensis,,True,4.2491291007397685,adult,male,32,15.363504448009657,,"['Snail', 'Coral Fragment', 'Barnacle']",8,True,Emerging cautiously from hiding.
32,16,8.592705794725871,2,A. Farensis,,False,0.12997207940837074,adult,male,33,11.004175786366588,,"['Algae', 'Snail']",7,False,Moving toward warmer water pockets.
