,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,36,8.737734269103163,5,u. olhanen.,-8.01873,False,1.5384202405768999,juvenile,male,1,25.25207191754137,37.02606,"['Hermit Crab', 'Jellyfish', 'Snail']",9,Territorial display against intruder.
1,19,6.175837473625368,4,u. olhanen.,,True,140.65412210083647,pre_puberty,male or female,2,19.85417954535697,,"['Coral Fragment', 'Sea Star', 'Snail', 'Jellyfish']",8,Climbing submerged rocks.
2,23,9.031121143072793,2,A. Farensis,,False,9.276764050192458,sub_adult,male,3,24.241890103364156,,"['Shrimp', 'Coral Fragment', 'Barnacle']",8,Hiding in sandy burrow.
3,5,9.449668212348936,6,A farensis,,True,9.152861488383651,pre_puberty,?,4,19.520361426721433,,"['Sea Star', 'Mussel']",8,Moving in groups.
4,8,8.214067549334235,7,U. olhanensis,,False,10.333763019224753,sub_adult,male,5,18.901892744405465,,"['Shrimp', 'Sea Urchin', 'Mussel', 'Snail', 'Jellyfish']",8,Vibrating antennae in water currents.
5,25,9.352791339359383,3,A farensis,,False,2.97124151673752,sub_adult,female,6,24.775631170566935,,"['Barnacle', 'Small Fish', 'Crab (Other Species)', 'Hermit Crab', 'Sea Star']",12,Camouflaging with surrounding mud.
6,16,9.60152497533396,2,U. olhanensis,,False,26.247352391139234,pre_puberty,male,7,20.495786809595906,,['Small Fish'],10,Feeding on small mollusks.
7,13,10.047679171721501,5,u. olhanen.,,True,22.62886842957366,juvenile,female,8,24.336568176359755,,"['Sea Sponge', 'Sea Star', 'Jellyfish']",8,Searching for mates at twilight.
8,24,9.48157234897469,3,U. olhanensis,,False,0.7638444374534568,sub_adult,nan,9,23.07938277623792,,"['Jellyfish', 'Crab (Other Species)']",8,Escaping from aggressive fish.
9,17,8.194214512414334,5,U. olhanensis,,False,0.24803989730652573,sub_adult,female,10,21.871314607957206,,"['Small Fish', 'Sea Sponge', 'Mussel', 'Shrimp', 'Sea Anemone']",9,Exchanging antenna taps.
10,31,7.272280814818515,5,A. Farensis,,False,0.3499495455050842,adult,male,11,22.27261474501758,,"['Sea Star', 'Mussel', 'Algae']",9,Inspecting discarded crab shell.
