,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],latitude,longitude,id
0,u. olhanen.,male,p,True,Peering out cautiously from cover.,"['Sea Anemone', 'Sea Urchin', 'Mussel', 'Sea Star']",4.0,2.727272727272727,2.4397326189374775,19.26436468367261,1.88157875294194,37.1,-8.62,0
1,A. Farensis,female,p,False,Feeding on decaying matter among rocks.,['Mussel'],6.0,1.4636705319598213,1.1836333736244529,0.8687340124465904,0.9706967628319396,,,1
2,u. olhanen.,male,j,,Hiding beneath overhanging rock.,['Sea Urchin'],6.0,2.409090909090909,2.797358314814456,2.419761898932968,21.58337049606453,,,2
3,U. olhanensis,female,a,False,Performing dominance display by body lifting.,"['Barnacle', 'Sea Urchin']",6.0,3.1258524932224363,3.746503493857897,2.2659177040642065,3.3307210691554685,,,3
4,u. olhanen.,female,a,False,Emerging slowly after perceived threat.,"['Sea Sponge', 'Sea Urchin', 'Barnacle', 'Mussel']",8.0,2.8449321964943888,3.2963971767239353,2.084514576668915,2.7536500521607996,,,4
5,u. olhanen.,male,a,,Searching tidal pools for nutrients.,"['Coral Fragment', 'Snail', 'Sea Anemone', 'Sea Star', 'Small Fish']",9.0,2.727272727272727,2.698778101830239,2.174808664186212,22.344910095945217,,,5
6,u. olhanen.,female,p,True,Picking algae carefully off rock faces.,"['Algae', 'Coral Fragment', 'Sea Anemone']",5.0,3.070790827112241,3.8439074750520943,2.912511434538436,3.2265989557246275,,,6
7,A. Farensis,N/R,s,,Defensive claw movement in water.,"['Mussel', 'Polychaete Worm', 'Snail', 'Algae', 'Crab (Other Species)']",7.0,4.463252896823648,3.607242543872827,2.6967556287228187,3.518057236207321,,,7
8,u. olhanen.,female,s,False,"Stationary, blending into rocky backdrop.","['Mussel', 'Small Fish', 'Sea Anemone', 'Sea Star']",8.0,3.657056880112249,3.668400891308435,2.285882437484147,3.2492359773831043,,,8
9,u. olhanen.,N/R,j,,Consuming algae scraped from barnacles.,"['Small Fish', 'Barnacle']",7.0,2.0454545454545454,2.459432736965307,7.574549734679465,1.753132972940635,,,9
