,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,Ucides alvorensis,male,pre_puberty,True,Hiding beneath rocks.,"['Small Fish', 'Jellyfish', 'Crab (Other Species)', 'Coral Fragment']",5.0,1.0909090909090908,0.8435319982806714,1.2118614278353343,1.1285603396210238,3.1818181818181817,2020-07-08,37.1,-8.62,0
1,A farensis,female,juvenile,False,Retreating quickly from shadow.,"['Hermit Crab', 'Small Fish', 'Snail', 'Barnacle', 'Polychaete Worm']",8.0,0.7285154905086461,0.7562143994579009,0.96387840513755,0.794698968950681,3.1818181818181817,2020-07-08,,,1
2,A. Farensis,female,adult,False,Crab moving quickly across rocks.,"['Sea Sponge', 'Coral Fragment', 'Sea Anemone', 'Hermit Crab', 'Jellyfish']",11.0,3.1746171085975714,3.401968470951697,4.102148994791911,3.2660948162875645,3.3636363636363638,2020-07-08,,,2
3,A. Farensis,female,sub_adult,False,Feeding on detritus in shallow water.,"['Sea Urchin', 'Sea Star', 'Crab (Other Species)', 'Mussel', 'Coral Fragment']",8.0,2.3070371669561465,2.5634358751823805,3.237216120904938,2.413502347595615,3.3636363636363638,2020-07-08,,,3
4,A. Farensis,male,sub_adult,,Burrowing into sandy sediment.,"['Hermit Crab', 'Barnacle', 'Sea Star']",6.0,3.75,4.2406154992437575,5.368941188748526,4.026794326920565,3.4545454545454546,2020-07-08,,,4
5,u. olhanen.,male,juvenile,,Sideways walking along bay edge.,"['Small Fish', 'Algae', 'Sea Anemone', 'Coral Fragment']",4.0,2.0454545454545454,2.470134985073503,3.465064938835418,2.0739532748066907,3.272727272727273,2020-07-08,,,5
6,u. olhanen.,male,juvenile,,Territorial display against intruder.,"['Small Fish', 'Hermit Crab']",6.0,0.22727272727272727,0.20669977934270783,0.30704222818664156,0.24306334604281202,3.272727272727273,2020-07-08,,,6
7,A farensis,-,adult,,Crab moving quickly across rocks.,['Small Fish'],8.0,4.7727272727272725,5.117368026707215,7.509986506543146,4.978584712120337,3.3636363636363638,2020-07-08,,,7
8,A farensis,male,adult,,Escaping from aggressive fish.,"['Polychaete Worm', 'Algae', 'Mussel']",10.0,0.9545454545454546,0.9350917583816005,1.3444214198669036,1.02112469940323,3.1818181818181817,2020-07-08,,,8
9,A. Farensis,female,pre_puberty,False,Foraging among seagrass roots.,['Jellyfish'],4.0,0.4344518168271341,0.49214209766444306,0.7122064928041356,0.4390730622611525,3.272727272727273,2020-07-08,,,9
10,A farensis,male,adult,True,Mating behavior with antenna touching.,"['Hermit Crab', 'Coral Fragment', 'Sea Anemone', 'Shrimp']",5.0,2.4545454545454546,2.233099275997282,3.2903224267608406,2.62416778638835,3.3636363636363638,2020-07-08,,,10
11,u. olhanen.,-,pre_puberty,,Searching for food in tidal pools.,"['Polychaete Worm', 'Crab (Other Species)', 'Hermit Crab']",6.0,3.1363636363636362,3.65294411838958,4.739039036632196,3.2199555645133207,3.272727272727273,2020-07-08,,,11
12,U. olhanensis,male,sub_adult,,Pausing frequently during exploration.,['Sea Urchin'],5.0,1.8181818181818181,1.5856404796931658,1.939389383061051,1.988592684868613,3.4545454545454546,2020-07-08,,,12
13,A. Farensis,male,juvenile,,Hiding in sandy burrow.,"['Sea Star', 'Barnacle', 'Sea Sponge']",5.0,1.2727272727272727,1.4353682219066901,2.045449284745854,1.34168860721784,3.3636363636363638,2020-07-08,,,13
14,u. olhanen.,female,pre_puberty,False,Climbing vertical rock face.,"['Sea Sponge', 'Crab (Other Species)', 'Hermit Crab', 'Barnacle', 'Sea Anemone']",3.0,2.1482306653020915,1.8300087829184692,2.220126097529052,2.289522255420481,3.1818181818181817,2020-07-08,,,14
15,u. olhanen.,male,sub_adult,,Foraging among seagrass roots.,"['Polychaete Worm', 'Hermit Crab']",8.0,2.5,2.605149122706023,3.52064191499418,2.5151499307407956,3.1818181818181817,2020-07-08,,,15
16,u. olhanen.,female,adult,False,Social contact with other crabs.,"['Sea Anemone', 'Coral Fragment', 'Small Fish', 'Jellyfish']",7.0,1.7045514302611884,1.6211755073677354,2.4289252975073747,1.8084236675622156,3.3636363636363638,2020-07-08,,,16
17,u. olhanen.,female,adult,True,Inspecting discarded crab shell.,"['Crab (Other Species)', 'Shrimp']",5.0,1.6578678476751918,1.5995709359977694,2.0326442949226258,1.679206444984993,3.3636363636363638,2020-07-08,,,17
18,u. olhanen.,female,adult,False,Climbing barnacle-covered surfaces.,"['Sea Sponge', 'Sea Star']",7.0,0.718531923955442,0.8761387948737795,1.0533717853967544,0.7218956706966583,3.1818181818181817,2020-07-08,,,18
19,U. olhanensis,male,juvenile,,Picking detritus from seabed.,"['Sea Star', 'Small Fish', 'Mussel', 'Jellyfish', 'Algae']",8.0,0.45454545454545453,0.40051648002214224,0.5392071722705272,0.4714849859340891,3.4545454545454546,2020-07-08,,,19
