,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,Ucides alvorensis,female,a,False,Creeping under the cover of seagrass.,"['Sea Sponge', 'Hermit Crab', 'Coral Fragment']",5.0,2.806023842104039,2.686901934137613,3.3231076977494975,3.0051089279719894,2.909090909090909,2021-03-01,37.1,-8.62,0
1,u. olhanen.,female,j,False,Filtering detritus from shallow bottom.,"['Mussel', 'Snail', 'Polychaete Worm', 'Coral Fragment', 'Algae']",5.0,0.7474129693416462,0.4981827275056391,0.7416196913104859,0.8130071435727889,2.909090909090909,2021-03-01,,,1
2,U. olhanensis,female,a,False,Swimming briefly to avoid disturbance.,"['Coral Fragment', 'Sea Anemone', 'Snail']",6.0,1.9580345866909525,2.2624017201641435,3.310691542388446,2.111830632969191,2.727272727272727,2021-03-01,,,2
3,A farensis,female,s,False,Feeding on small crustaceans in crevices.,"['Jellyfish', 'Shrimp', 'Snail', 'Sea Star', 'Mussel']",8.0,2.4155302304698174,2.4902601505562187,3.120587995005448,2.6021020457679973,2.8181818181818183,2021-03-01,,,3
4,U. olhanensis,male,s,,Adopting threatening stance when approached.,"['Hermit Crab', 'Algae']",5.0,5.454545454545454,5.899636766643909,7.6005308939596254,5.457830501684186,2.909090909090909,2021-03-01,,,4
5,u. olhanen.,male,j,,Hiding beneath overhanging rock.,"['Sea Urchin', 'Sea Sponge', 'Polychaete Worm']",7.0,1.2272727272727273,1.5132669365993252,2.1137011774239394,1.2878484590425299,3.0,2021-03-01,,,5
6,U. olhanensis,female,s,True,Adopting threatening stance when approached.,"['Mussel', 'Shrimp', 'Sea Urchin', 'Small Fish']",9.0,2.953576829308077,3.049595504481481,3.7341319719056583,3.1807383649437155,2.727272727272727,2021-03-01,,,6
7,A. Farensis,female,a,False,Concealing self beneath floating matter.,"['Shrimp', 'Algae']",7.0,2.26300146844832,2.342305550766568,2.844337922709082,2.318217105367702,2.727272727272727,2021-03-01,,,7
8,A farensis,female,p,False,Rhythmic waving as social cue.,"['Small Fish', 'Crab (Other Species)', 'Mussel', 'Sea Anemone', 'Shrimp']",9.0,1.0298470019885348,1.26917665698356,1.761405317368048,1.090384243183462,3.0,2021-03-01,,,8
9,U. olhanensis,female,s,False,Filtering detritus from shallow bottom.,"['Sea Anemone', 'Barnacle', 'Algae', 'Sea Sponge']",8.0,3.0433843220648287,3.428836194427044,4.3431210924210335,3.1677227019142054,2.8181818181818183,2021-03-01,,,9
10,u. olhanen.,female,a,False,Brief social contact with fellow crabs.,"['Algae', 'Sea Anemone', 'Barnacle', 'Shrimp', 'Mussel']",6.0,3.979569733835581,3.6896453242064426,4.62346401626728,4.022560318508294,2.8181818181818183,2021-03-01,,,10
11,A. Farensis,male,a,,Performing dominance display by body lifting.,"['Crab (Other Species)', 'Sea Star', 'Mussel', 'Hermit Crab', 'Jellyfish']",4.0,3.9545454545454546,3.670913812680295,4.8250035638367486,4.281416630531951,3.0,2021-03-01,,,11
12,U. olhanensis,female,a,False,Traversing algae-slick rock surfaces.,"['Polychaete Worm', 'Coral Fragment', 'Sea Star', 'Hermit Crab', 'Shrimp']",9.0,3.8404554250898584,4.121955469214743,5.26715585438844,4.023508135243866,2.8181818181818183,2021-03-01,,,12
13,Ucides alvorensis,female,a,False,Claw snapping in diver confrontation.,"['Polychaete Worm', 'Shrimp', 'Small Fish']",5.0,2.89516102753773,2.923676118915005,3.9407572805612507,2.9083492269800373,2.8181818181818183,2021-03-01,,,13
14,U. olhanensis,female,a,False,Claw snapping in diver confrontation.,"['Jellyfish', 'Snail', 'Algae']",6.0,1.9471740085259197,2.1050028376855905,2.7899497294294324,2.0473519364224306,3.0,2021-03-01,,,14
15,A farensis,male,s,,Rapid clawing during feeding bouts.,"['Hermit Crab', 'Algae']",5.0,2.9545454545454546,3.4725853907693276,4.679240120615485,3.0698354904067013,2.909090909090909,2021-03-01,,,15
16,u. olhanen.,female,s,False,Escaping from pursuing predator silhouette.,"['Sea Star', 'Jellyfish', 'Polychaete Worm', 'Crab (Other Species)', 'Hermit Crab']",3.0,2.519970728009667,2.680857587022696,3.579723206265577,2.636657817989441,2.8181818181818183,2021-03-01,,,16
17,u. olhanen.,male,a,,Clambering up submerged tree trunks.,"['Crab (Other Species)', 'Polychaete Worm', 'Mussel']",9.0,6.136363636363637,5.680456514960461,6.930648045985203,6.497250411739193,2.727272727272727,2021-03-01,,,17
18,A farensis,female,a,True,Harvesting food beneath floating debris.,"['Barnacle', 'Sea Anemone', 'Hermit Crab']",9.0,1.3810243279511571,1.2710483083893689,1.7824521395444228,1.388601588037288,3.0,2021-03-01,,,18
19,u. olhanen.,female,a,False,Concealing self beneath floating matter.,"['Sea Anemone', 'Shrimp']",5.0,3.2961071034552245,3.7378264857640673,5.088033976744257,3.599999403164853,2.8181818181818183,2021-03-01,,,19
20,u. olhanen.,male,j,True,Creeping under the cover of seagrass.,"['Shrimp', 'Polychaete Worm', 'Sea Star', 'Snail']",9.0,0.3181818181818182,0.4142188438442004,0.5042760135603837,0.33680996979122413,2.8181818181818183,2021-03-01,,,20
21,u. olhanen.,female,a,False,Mating ritual involving antennae brushing.,"['Mussel', 'Shrimp', 'Coral Fragment']",5.0,3.413338639786923,3.6786537872132694,4.892757355535327,3.562052810367068,2.727272727272727,2021-03-01,,,21
22,Ucides alvorensis,female,s,True,Guarding hole in substrate from intruders.,"['Snail', 'Sea Anemone', 'Hermit Crab']",4.0,3.425113118163209,3.456082696571128,4.169355352026177,3.474994750491554,2.909090909090909,2021-03-01,,,22
23,A. Farensis,male,a,,Guarding hole in substrate from intruders.,"['Small Fish', 'Jellyfish', 'Sea Urchin', 'Sea Anemone']",5.0,7.363636363636363,7.6474941776057905,9.95166767863954,7.912709107823119,3.0,2021-03-01,,,23
24,u. olhanen.,female,s,False,Color change during molting stress.,"['Mussel', 'Coral Fragment', 'Sea Anemone', 'Hermit Crab']",6.0,1.3002440577047751,1.2412968744965176,1.7985461248001415,1.4019472237990829,2.727272727272727,2021-03-01,,,24
25,A. Farensis,female,j,False,Escaping from pursuing predator silhouette.,"['Mussel', 'Coral Fragment']",3.0,1.9859049912971762,1.6528363500456584,2.3867629589848485,2.153578911157365,3.0,2021-03-01,,,25
26,u. olhanen.,N/R,s,,Inspecting remains of another crab.,"['Coral Fragment', 'Hermit Crab', 'Sea Star']",4.0,2.6136363636363638,2.9774040631547276,4.343227787757183,2.7465731857534026,2.909090909090909,2021-03-01,,,26
