,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,8,7.953564656397393,3,u. olhanen.,-7.99163,True,6.439029290758822,sub_adult,male,1,19.415460804655922,37.01025,"['Barnacle', 'Jellyfish', 'Algae']",9,Hiding beneath rocks.
1,24,6.261014643262195,7,A farensis,,False,11.272905978403546,pre_puberty,male,2,18.661728356064597,,"['Jellyfish', 'Hermit Crab', 'Sea Urchin', 'Crab (Other Species)']",4,Retreating quickly from shadow.
2,21,7.526163980936786,2,A. Farensis,,False,2.895944986965992,sub_adult,male,3,18.50239587609384,,"['Hermit Crab', 'Crab (Other Species)', 'Sea Sponge', 'Sea Star', 'Coral Fragment']",8,Burrowing into sandy sediment.
3,12,5.584095834201209,3,U. olhanensis,,False,10.747820574724825,adult,male,4,18.423895790741533,,['Shrimp'],5,Resting under shell fragment.
4,28,6.85421549323274,2,u. olhanen.,,False,2.739297701365473,pre_puberty,male,5,17.76253939412048,,"['Hermit Crab', 'Shrimp', 'Sea Urchin', 'Jellyfish']",8,Scavenging near tidal pools.
5,14,6.1942058497988794,4,A farensis,,False,11.508048903117672,pre_puberty,male,6,15.507073419644591,,"['Algae', 'Sea Urchin']",3,Exploring new territory.
6,27,6.9457035752605165,2,A. Farensis,,False,1.1099292695610743,adult,male,7,15.085894341110775,,"['Snail', 'Algae', 'Sea Urchin', 'Hermit Crab', 'Mussel']",7,Scavenging near tidal pools.
7,26,7.453646484248911,9,A farensis,,False,2.865444250459134,sub_adult,female,8,16.94299902330621,,"['Coral Fragment', 'Shrimp', 'Sea Sponge', 'Small Fish', 'Jellyfish']",8,Sitting still blending with environment.
8,41,5.13847869961281,4,A farensis,,False,1.6417585962158752,pre_puberty,male,9,17.39422785554944,,['Snail'],7,Sitting still blending with environment.
9,21,6.838969056986773,7,A. Farensis,,False,3.8288999057341124,pre_puberty,male,10,16.933404139084963,,"['Polychaete Worm', 'Algae', 'Shrimp']",10,Emerging cautiously from hiding.
10,8,6.260895353042685,2,A. Farensis,,False,1.8526815924209332,pre_puberty,female,11,20.538647255122747,,"['Coral Fragment', 'Sea Urchin']",8,Stillness in cold water.
11,13,6.08061450969888,2,A farensis,,False,16.912852511090602,pre_puberty,male or female,12,19.89183627528835,,"['Barnacle', 'Sea Anemone', 'Hermit Crab', 'Algae', 'Snail']",10,Feeding on algae scraped from rocks.
12,16,5.930000266421265,3,A farensis,,True,4.185639209260671,pre_puberty, ,13,19.209031494051285,,"['Crab (Other Species)', 'Sea Urchin', 'Sea Anemone', 'Polychaete Worm', 'Algae']",5,Hiding under floating debris.
13,13,6.909341131183958,7,U. olhanensis,,False,0.3474778911362308,adult, ,14,16.577006287080984,,"['Snail', 'Sea Star', 'Sea Anemone', 'Crab (Other Species)', 'Shrimp']",6,Mating behavior with antenna touching.
14,13,8.172768889359476,6,A farensis,,False,7.043574670504576,sub_adult,male or female,15,18.55843983293369,,"['Barnacle', 'Sea Sponge', 'Jellyfish', 'Coral Fragment', 'Sea Star']",10,Social contact with other crabs.
15,23,7.1755371677007505,2,A farensis,,False,0.9897843601450851,pre_puberty,female,16,17.71404301655259,,"['Polychaete Worm', 'Sea Sponge']",6,Camouflaging with surrounding mud.
16,10,7.554809832642515,7,A. Farensis,,False,6.946398848741922,adult,male,17,19.294001782377038,,"['Jellyfish', 'Shrimp', 'Sea Anemone']",9,Rapid crossing of open sand.
17,30,7.972765418935645,6,A. Farensis,,False,5.06263609918896,pre_puberty,female,18,17.511359766889413,,"['Sea Anemone', 'Coral Fragment']",12,Climbing barnacle-covered surfaces.
18,10,6.5839358233354925,5,A farensis,,False,2.2855781436123728,pre_puberty,female,19,20.875643918368517,,['Sea Star'],5,Picking algae from rock surface.
19,15,7.961983978706816,3,u. olhanen.,,False,6.505763609893272,pre_puberty,female,20,14.783921464542024,,"['Barnacle', 'Sea Sponge', 'Coral Fragment', 'Sea Anemone', 'Jellyfish']",8,Climbing algae-covered rocks.
20,27,8.159192692791871,7,A. Farensis,,False,4.688818584716793,adult,female,21,19.464041377329618,,"['Sea Anemone', 'Shrimp', 'Algae', 'Polychaete Worm']",11,Rapid claw movement while feeding.
21,20,7.7811460904815455,7,A farensis,,False,1.0354490605135032,sub_adult,male,22,17.99490910363921,,"['Algae', 'Sea Star', 'Sea Sponge']",5,Foraging among seagrass roots.
22,27,7.7183381946358836,5,U. olhanensis,,True,1.3387328627091732,sub_adult,female,23,17.005610647931913,,['Sea Anemone'],6,Scavenging near tidal pools.
23,15,8.79130496116266,3,A farensis,,False,0.8498136050546775,sub_adult,female,24,21.293645767501598,,"['Coral Fragment', 'Sea Star', 'Snail', 'Hermit Crab']",9,Retreating into burrow.
24,44,9.186525870180391,8,A. Farensis,,True,0.4348231320318285,sub_adult,male,25,15.949342997971982,,"['Sea Anemone', 'Shrimp', 'Coral Fragment', 'Small Fish', 'Crab (Other Species)']",7,Vibrating antennae in water currents.
25,10,6.875776179746559,3,A farensis,,False,1.5650998773964038,adult,male,26,16.512214859933696,,"['Jellyfish', 'Hermit Crab']",10,Exploring new territory.
26,7,7.570530861647481,3,U. olhanensis,,True,8.421708300255531,pre_puberty,female,27,16.39240593290344,,['Polychaete Worm'],10,Climbing submerged rocks.
27,13,5.739024897108321,6,A farensis,,False,1.8907120833307525,adult,male,28,17.294579601579525,,"['Sea Sponge', 'Crab (Other Species)']",7,Defensive posture when approached.
28,9,9.545762095040956,6,A. Farensis,,False,7.957117937731962,sub_adult,female,29,20.706741201763695,,"['Sea Anemone', 'Hermit Crab', 'Mussel']",8,Slow movement near seagrass patches.
29,8,8.034656365715389,11,A. Farensis,,True,7.894213032468384,adult,female,30,20.771316417411004,,['Sea Sponge'],12,Escaping from aggressive fish.
30,8,9.823657985294464,2,u. olhanen.,,False,6.280300103567128,pre_puberty,-,31,17.892597864255865,,"['Sea Urchin', 'Sea Star', 'Crab (Other Species)']",9,Hiding under floating debris.
31,25,7.533245284285568,2,A farensis,,False,0.16969727651539945,adult,male,32,19.213132509530524,,"['Crab (Other Species)', 'Sea Sponge', 'Shrimp', 'Polychaete Worm', 'Sea Urchin']",8,Hiding beneath rocks.
32,22,8.142127043350419,5,u. olhanen.,,False,0.3278276369095375,pre_puberty,female,33,20.23041563721317,,"['Jellyfish', 'Mussel', 'Shrimp']",11,Stillness in cold water.
33,18,7.3913867011299255,5,u. olhanen.,,False,0.40612439478300705,pre_puberty,male,34,19.564251530874472,,['Sea Anemone'],10,Moving toward warmer water pockets.
34,17,6.083143421476159,4,A. Farensis,,False,16.326917161311,adult,male,35,17.385887961811896,,['Hermit Crab'],9,Territorial display against intruder.
35,27,8.931707058328357,4,A farensis,,True,4.994426447368733,adult,female,36,18.459667287894746,,"['Crab (Other Species)', 'Small Fish', 'Sea Star']",8,Climbing submerged rocks.
36,27,9.452924863843263,3,U. olhanensis,,False,0.7492669264099997,sub_adult,male,37,16.43671382949198,,['Hermit Crab'],13,Picking biofilm on submerged wood.
