,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,20,10.750317689823921,5,u. olhanen.,-7.99163,False,0.6416360144706126,pre_puberty,nan,1,15.233391818791985,37.01025,['Hermit Crab'],7,Emerging cautiously from hiding.
1,12,10.073292596063698,4,u. olhanen.,,False,10.524903145820845,sub_adult, ,2,15.232184573882215,,"['Shrimp', 'Sea Urchin', 'Sea Anemone']",7,Using claws to dig into sediment.
2,19,6.579646816760409,2,A farensis,,False,0.5130326201699201,adult,male,3,14.86543792551472,,['Polychaete Worm'],9,Hiding beneath rocks.
3,27,7.359206863241828,2,U. olhanensis,,True,150.0,sub_adult,female,4,15.650037966994503,,"['Mussel', 'Sea Anemone', 'Crab (Other Species)', 'Sea Urchin', 'Small Fish']",9,Moving in groups.
4,33,6.843493220790702,5,U. olhanensis,,True,0.19983474463925632,adult,male,5,13.68200588926113,,"['Polychaete Worm', 'Hermit Crab', 'Small Fish', 'Coral Fragment']",8,Inspecting discarded crab shell.
5,9,4.909403278012013,2,A. Farensis,,True,33.60074824561447,adult,male,6,15.814358678339731,,['Sea Anemone'],9,Half buried in sand.
6,23,4.322325909387352,3,A. Farensis,,True,0.2297611430144224,pre_puberty,female,7,16.85089141145173,,"['Sea Sponge', 'Snail', 'Coral Fragment']",10,Climbing barnacle-covered surfaces.
7,17,3.979041353851721,4,A farensis,,False,0.8029785881952171,pre_puberty,male or female,8,15.14083742731292,,"['Sea Anemone', 'Sea Urchin', 'Sea Sponge', 'Jellyfish', 'Crab (Other Species)']",10,Moving sideways along sandy bottom.
8,25,5.147875111321539,2,A. Farensis,,False,54.06761115060838,sub_adult,female,9,12.955179225634499,,"['Shrimp', 'Jellyfish', 'Sea Sponge']",7,Cleaning claws with rubbing motion.
9,46,6.859196679248951,3,A farensis,,False,5.680050117929496,sub_adult,female,10,14.826744729277644,,"['Sea Urchin', 'Polychaete Worm', 'Hermit Crab', 'Jellyfish']",11,Climbing vertical rock face.
10,28,9.139869051454356,8,A. Farensis,,True,2.7120549082740304,sub_adult,male,11,12.964359980627528,,"['Sea Star', 'Small Fish']",11,Hiding under seagrass blades.
11,24,8.43577204174339,9,A farensis,,False,85.67728915380812,sub_adult,male,12,12.587034184130946,,"['Mussel', 'Hermit Crab']",10,Crab moving quickly across rocks.
12,28,5.256188861291178,6,u. olhanen.,,False,28.820059652533466,sub_adult,female,13,16.706504997000515,,"['Sea Urchin', 'Hermit Crab', 'Sea Star', 'Shrimp']",3,Cleaning claws with rubbing motion.
13,13,6.579403768640598,6,A farensis,,False,0.8924380715704359,pre_puberty,male,14,15.61557204719093,,"['Sea Urchin', 'Coral Fragment', 'Crab (Other Species)', 'Small Fish']",8,Using claws to dig into sediment.
14,17,3.802796015156939,3,U. olhanensis,,False,3.210195417963579,sub_adult,male,15,15.180254034518425,,"['Sea Sponge', 'Sea Star', 'Crab (Other Species)', 'Sea Anemone']",3,Inspecting discarded crab shell.
15,41,3.911423498539688,4,A farensis,,False,7.156351289188759,juvenile,female,16,16.241902735587924,,"['Sea Star', 'Polychaete Worm', 'Algae', 'Sea Anemone', 'Sea Urchin']",5,Climbing onto submerged logs.
