,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,12,8.63611662984109,2,A. Farensis,-7.99163,False,52.037977655110545,sub_adult,female,1,25.212570188346433,37.01025,['Crab (Other Species)'],7,Rapid crossing of open sand.
1,14,9.401221172059907,4,A. Farensis,,False,13.2699164922063,sub_adult,nan,2,22.59052995662657,,"['Sea Urchin', 'Mussel']",11,Half buried in sand.
2,20,6.9599719824846735,8,A. Farensis,,False,17.900030453644543,pre_puberty,male,3,20.59865257795577,,"['Mussel', 'Sea Sponge']",9,Moving toward warmer water pockets.
3,10,4.67379297582786,5,U. olhanensis,,False,97.5887728491843,sub_adult,male,4,25.040953583223164,,"['Shrimp', 'Coral Fragment', 'Sea Anemone', 'Mussel']",8,Picking biofilm on submerged wood.
4,18,7.427560501553255,5,A farensis,,True,150.0,sub_adult,male,5,27.382284153477535,,"['Barnacle', 'Sea Star']",8,Sitting still blending with environment.
5,19,6.717195472546451,3,A. Farensis,,False,59.31585956145758,sub_adult,female,6,24.875404516147118,,"['Mussel', 'Polychaete Worm', 'Sea Urchin', 'Crab (Other Species)', 'Sea Sponge']",7,Hiding under floating debris.
6,7,6.018332492781404,3,U. olhanensis,,False,16.465671635620442,sub_adult,male,7,26.35696412815565,,"['Shrimp', 'Mussel', 'Crab (Other Species)']",8,Cleaning claws with rubbing motion.
7,7,6.896125274275419,3,A farensis,,False,19.495203834510328,adult,female,8,26.423585567717897,,['Crab (Other Species)'],9,Defensive posture when approached.
8,10,10.05903132522106,6,U. olhanensis,,False,53.73200319509383,juvenile, ,9,22.19130987937863,,"['Hermit Crab', 'Sea Sponge', 'Sea Anemone']",7,Struggling with entangled seaweed.
9,29,9.542973583208074,5,A farensis,,False,3.404517110107546,pre_puberty,male,10,23.58766857396839,,"['Coral Fragment', 'Sea Sponge', 'Sea Anemone']",9,Cleaning claws with rubbing motion.
10,8,7.1609681918164965,6,U. olhanensis,,False,150.0,adult,nan,11,24.567010436587143,,"['Jellyfish', 'Barnacle', 'Shrimp', 'Sea Anemone']",11,Climbing submerged rocks.
11,26,7.296794490957193,7,A. Farensis,,False,98.87233710997562,juvenile,female,12,22.671164763430646,,"['Polychaete Worm', 'Shrimp', 'Hermit Crab', 'Sea Anemone', 'Algae']",9,Shaking claws after contact.
12,18,7.885452808307368,3,u. olhanen.,,False,13.354509367582324,pre_puberty,?,13,25.121264808940396,,"['Sea Star', 'Algae', 'Jellyfish', 'Sea Urchin']",8,Feeding on algae scraped from rocks.
13,34,8.518339839249693,7,A farensis,,False,5.9513128829894075,sub_adult,female,14,23.32615580492732,,"['Sea Anemone', 'Small Fish', 'Algae']",9,Climbing vertical rock face.
14,25,9.266348485392301,2,u. olhanen.,,False,3.3290136829688253,sub_adult, ,15,27.5832027031719,,['Crab (Other Species)'],8,Moving toward warmer water pockets.
15,13,6.344537134207129,3,A farensis,,True,150.0,pre_puberty,male or female,16,24.31662112427372,,"['Algae', 'Barnacle', 'Sea Sponge']",10,Waving claws rhythmically.
16,29,5.690285548822118,4,A. Farensis,,False,29.06394381169829,juvenile,female,17,24.092370628170563,,"['Mussel', 'Sea Anemone', 'Shrimp', 'Sea Star', 'Sea Urchin']",8,Slow movement near seagrass patches.
