,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,30,10.24383585202724,2,A farensis,-7.99163,True,0.5541836417398924,sub_adult,female,1,13.147817664299629,37.01025,"['Sea Anemone', 'Jellyfish', 'Polychaete Worm', 'Sea Star']",9,Climbing onto submerged logs.
1,11,10.353953297327267,4,A. Farensis,,False,0.4393847458420211,pre_puberty,male,2,13.801566875186914,,"['Coral Fragment', 'Small Fish', 'Algae', 'Sea Sponge']",10,Hiding under seagrass blades.
2,19,10.570688346150115,6,A. Farensis,,False,0.8524869404082079,sub_adult,male,3,18.32062366548617,,['Jellyfish'],9,Resting in shaded rock crevice.
3,42,4.622952405640685,3,u. olhanen.,,False,0.6507488457445705,pre_puberty,male,4,14.825784078308232,,"['Sea Urchin', 'Small Fish']",12,Feeding on algae scraped from rocks.
4,15,6.641245230365742,5,A. Farensis,,False,1.4328145090547488,sub_adult,female,5,16.22871594779535,,"['Polychaete Worm', 'Hermit Crab', 'Snail']",7,Exploring new territory.
5,36,6.762068398173209,3,U. olhanensis,,False,2.8095700479911856,pre_puberty,female,6,15.435753520058595,,['Crab (Other Species)'],6,Shaking claws after contact.
6,20,7.376694886663892,6,A farensis,,False,8.79139938734517,adult,male or female,7,16.513783075447996,,"['Snail', 'Hermit Crab', 'Sea Anemone', 'Algae']",5,Moving toward bait.
7,24,8.173045064975865,3,A farensis,,True,0.9460634797863888,juvenile,male,8,10.83094055025691,,"['Crab (Other Species)', 'Polychaete Worm', 'Sea Sponge']",9,Exchanging antenna taps.
8,19,7.920614525363341,8,A. Farensis,,False,4.235594007723523,pre_puberty,male,9,17.617406914662613,,"['Crab (Other Species)', 'Jellyfish', 'Sea Sponge']",12,Hiding under seagrass blades.
9,24,9.475270206221605,3,A farensis,,False,4.863681003991747,pre_puberty,?,10,15.906219729125228,,['Sea Urchin'],10,Searching for food in tidal pools.
10,8,7.278079316417156,3,A farensis,,False,0.3689212685160291,sub_adult,male,11,16.76006155468102,,"['Polychaete Worm', 'Mussel']",8,Slow movement near seagrass patches.
11,16,8.2268428754479,3,U. olhanensis,,False,0.24343020360689466,sub_adult,male,12,14.204412488783287,,"['Small Fish', 'Shrimp', 'Sea Sponge']",7,Resting under shell fragment.
12,16,8.733958409504547,8,A farensis,,True,1.0225910144158101,juvenile,male,13,18.79561125268101,,"['Sea Anemone', 'Crab (Other Species)', 'Small Fish']",6,Waving claws rhythmically.
13,25,8.310854690468116,3,A. Farensis,,False,0.019975578590477352,pre_puberty,male,14,17.39358397970326,,['Sea Star'],8,Escaping from aggressive fish.
14,27,7.3685326581839545,2,A. Farensis,,False,2.0117105771391928,sub_adult,male,15,17.215447182228555,,"['Hermit Crab', 'Polychaete Worm', 'Sea Urchin', 'Jellyfish']",9,Feeding on detritus in shallow water.
