,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,A farensis,female,a,False,Swimming briefly to avoid disturbance.,"['Sea Star', 'Jellyfish']",7.0,1.8725713878538928,1.8431514403788931,2.4001589040214,2.031317365475619,2.272727272727273,2022-01-06,37.1,-8.62,0
1,U. olhanensis,male,s,,Resting in shaded crevice along cliff.,"['Sea Star', 'Shrimp']",6.0,2.6136363636363638,2.847978607661788,4.156358923552745,2.75174997824082,2.4545454545454546,2022-01-06,,,1
2,U. olhanensis,male,s,,Guarding hole in substrate from intruders.,"['Sea Urchin', 'Mussel', 'Snail', 'Sea Anemone', 'Crab (Other Species)']",9.0,1.5909090909090908,1.355912390882117,1.9187290250066646,1.63658658452104,2.3636363636363638,2022-01-06,,,2
3,U. olhanensis,female,p,False,Rhythmic waving as social cue.,"['Crab (Other Species)', 'Shrimp', 'Sea Sponge', 'Sea Star']",9.0,2.6185188430669495,2.8249516845290907,4.152284734350634,2.824008877657492,2.3636363636363638,2022-01-06,,,3
4,U. olhanensis,male,p,,Staying half-submerged in loose sand.,"['Shrimp', 'Hermit Crab', 'Coral Fragment', 'Barnacle']",2.0,2.1136363636363638,2.5255545114271816,3.326248383332889,2.2658773889374797,2.272727272727273,2022-01-06,,,4
5,U. olhanensis,male,j,,Progressing cautiously through new area.,['Coral Fragment'],7.0,1.0,0.6895627914977402,0.8600482801788835,1.0805022707409766,2.3636363636363638,2022-01-06,,,5
6,Ucides alvorensis,female,j,False,Harvesting food beneath floating debris.,"['Algae', 'Shrimp', 'Polychaete Worm']",5.0,1.2894411630400604,1.5098074377590256,2.000751195902062,1.4176913891481324,2.3636363636363638,2022-01-06,,,6
7,u. olhanen.,male,s,,Approaching small fish with curiosity.,['Sea Star'],9.0,3.8636363636363638,3.761679809446953,5.057031670856251,4.151413946672613,2.3636363636363638,2022-01-06,,,7
8,Ucides alvorensis,male,j,,Advancing toward bait in water.,"['Shrimp', 'Sea Sponge', 'Algae', 'Coral Fragment']",7.0,1.4090909090909092,1.2234367742454142,1.5060105651282578,1.4244158809995036,2.4545454545454546,2022-01-06,,,8
9,A farensis,female,s,False,Engaging in struggle with seaweed entanglement.,"['Algae', 'Sea Urchin', 'Polychaete Worm']",4.0,0.9938431452813948,0.9619972370335271,1.2094896141604845,1.058611423033227,2.3636363636363638,2022-01-06,,,9
10,U. olhanensis,female,a,False,Retreating swiftly from perceived danger.,"['Coral Fragment', 'Small Fish']",5.0,1.8248873429156718,1.803107975379229,2.2064195217181837,1.8385089032353163,2.272727272727273,2022-01-06,,,10
11,u. olhanen.,female,a,False,Concealing self beneath floating matter.,"['Coral Fragment', 'Small Fish', 'Sea Urchin', 'Snail', 'Sea Sponge']",4.0,5.559919157697583,7.0632606257514245,8.49374401300116,5.840678535826085,2.272727272727273,2022-01-06,,,11
12,u. olhanen.,male,s,,Feeding on small crustaceans in crevices.,"['Hermit Crab', 'Barnacle']",5.0,3.0681818181818183,2.980845685850819,3.6760866049943433,3.2148926638167947,2.4545454545454546,2022-01-06,,,12
13,u. olhanen.,female,a,False,Filtering detritus from shallow bottom.,"['Sea Star', 'Crab (Other Species)']",6.0,2.264467873769701,2.5564462610501875,3.3893228240465834,2.3909625820147564,2.272727272727273,2022-01-06,,,13
14,u. olhanen.,female,a,False,Mating ritual involving antennae brushing.,['Barnacle'],7.0,2.2943140606612906,2.1249496563698353,2.603729718520018,2.4596129247254903,2.3636363636363638,2022-01-06,,,14
15,U. olhanensis,female,a,False,Group migration across shallow seabed.,"['Snail', 'Sea Urchin', 'Algae', 'Crab (Other Species)']",7.0,2.7959547458662066,2.47941519138107,3.0290226994193805,3.0323712887773535,2.3636363636363638,2022-01-06,,,15
