,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,A farensis,male,a,True,Half buried in sand.,"['Sea Urchin', 'Sea Sponge', 'Small Fish', 'Polychaete Worm', 'Snail']",7.0,6.681818181818182,6.090992700005773,8.115863363131503,7.138343385335495,2.272727272727273,2022-05-31,37.1,-8.62,0
1,A farensis,female,s,False,Searching for food in tidal pools.,"['Sea Anemone', 'Shrimp', 'Algae']",5.0,3.100090782448801,2.6839138388508035,3.682622179573637,3.336549425351171,2.090909090909091,2022-05-31,,,1
2,u. olhanen.,female,a,True,Defensive posture when approached.,"['Hermit Crab', 'Sea Urchin', 'Small Fish', 'Polychaete Worm', 'Sea Anemone']",5.0,4.944421408904289,4.891804327317021,6.2057916067333565,5.417974527340244,2.1818181818181817,2022-05-31,,,2
3,U. olhanensis,male,j,,Rapid claw movement while feeding.,"['Sea Urchin', 'Shrimp', 'Sea Star', 'Barnacle']",8.0,2.6363636363636362,1.9945359554385285,2.5541555682394526,2.706798151697035,2.272727272727273,2022-05-31,,,3
4,u. olhanen.,female,a,False,Territorial display against intruder.,"['Jellyfish', 'Coral Fragment']",6.0,2.775647662317009,2.638622624656089,3.8761934342608844,2.888544675825521,2.090909090909091,2022-05-31,,,4
5,U. olhanensis,male,a,,Crab moving quickly across rocks.,"['Mussel', 'Jellyfish', 'Small Fish', 'Hermit Crab']",4.0,5.863636363636363,5.311179341097781,7.733245714320446,6.245486840368762,2.1818181818181817,2022-05-31,,,5
6,A farensis,male,a,,Territorial display against intruder.,"['Sea Anemone', 'Shrimp']",8.0,5.863636363636363,5.433648436561618,6.628388472240078,6.0692029509866465,2.3636363636363638,2022-05-31,,,6
7,A. Farensis,male,a,,Feeding on small mollusks.,"['Hermit Crab', 'Mussel', 'Barnacle', 'Sea Sponge']",9.0,2.727272727272727,2.8639129811920223,3.6703771546491155,2.9672108329683042,2.090909090909091,2022-05-31,,,7
8,A farensis,male,a,,Claw waving directed at nearby crab.,"['Sea Urchin', 'Sea Star', 'Barnacle', 'Polychaete Worm', 'Crab (Other Species)']",7.0,4.636363636363637,4.372315721007779,5.647065570171934,5.050345349023342,2.272727272727273,2022-05-31,,,8
9,u. olhanen.,male,s,,Slow movement near seagrass patches.,"['Coral Fragment', 'Small Fish']",5.0,5.0,4.7307072263424965,6.6652208005737785,5.258346043848589,2.0,2022-05-31,,,9
10,A farensis,female,s,False,Color changes during molting.,['Sea Star'],10.0,5.535451079312215,4.3776484201110115,6.142869813400051,5.902711910552987,2.090909090909091,2022-05-31,,,10
11,Ucides alvorensis,female,j,False,Moving in groups.,"['Sea Sponge', 'Hermit Crab', 'Polychaete Worm']",6.0,1.1920109665371077,1.6444876997028097,2.3313710945325608,1.1948771812477832,2.090909090909091,2022-05-31,,,11
12,U. olhanensis,female,s,True,Burrowing into sandy sediment.,"['Mussel', 'Coral Fragment', 'Sea Urchin', 'Sea Anemone']",9.0,2.253311648171096,2.466039257640731,3.564487070877149,2.382873465096793,2.090909090909091,2022-05-31,,,12
