,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,27,7.26795738040605,2,A. Farensis,-7.99163,False,10.282891056097192,pre_puberty,female,1,13.764597354413826,37.01025,"['Coral Fragment', 'Jellyfish']",11,Hiding in sandy burrow.
1,18,8.918659811757356,5,A. Farensis,,False,9.118966546609784,adult,male,2,11.334069506520319,,"['Polychaete Worm', 'Crab (Other Species)', 'Sea Sponge', 'Sea Star', 'Jellyfish']",8,Hiding under floating debris.
2,15,7.937042450152431,2,u. olhanen.,,False,29.059680583898334,sub_adult,male or female,3,22.747836069007775,,"['Polychaete Worm', 'Jellyfish']",7,Feeding on small crustaceans.
3,23,8.132129009467292,8,A. Farensis,,True,13.47721741223886,sub_adult,-,4,14.363510286956242,,"['Sea Sponge', 'Barnacle', 'Sea Star', 'Sea Anemone']",8,Searching for mates at twilight.
4,24,9.013838617598045,4,u. olhanen.,,False,40.16262597217696,sub_adult,female,5,12.310902840204871,,['Sea Sponge'],7,Waving claws rhythmically.
5,28,7.602412507914733,2,A farensis,,False,20.469223513611965,sub_adult,female,6,14.24435094360873,,"['Mussel', 'Coral Fragment', 'Barnacle', 'Crab (Other Species)', 'Jellyfish']",11,Escaping predator silhouette overhead.
6,13,7.030067619088002,3,u. olhanen.,,False,4.189792687952769,sub_adult,male,7,18.88893046387107,,"['Polychaete Worm', 'Sea Urchin', 'Barnacle', 'Jellyfish', 'Mussel']",4,Half buried in sand.
7,40,6.14352935230921,9,U. olhanensis,,False,10.878223934285062,adult, ,8,15.805665616742745,,"['Sea Sponge', 'Hermit Crab', 'Crab (Other Species)', 'Sea Urchin']",4,Rapid crossing of open sand.
8,40,8.074387343335346,7,A. Farensis,,False,6.274346262735468,adult,female,9,16.623828902783707,,"['Hermit Crab', 'Snail', 'Sea Anemone', 'Mussel']",13,Feeding on detritus in shallow water.
9,41,7.786417107286041,4,u. olhanen.,,False,10.513373450323648,sub_adult,male,10,12.67581426222177,,"['Jellyfish', 'Algae', 'Sea Star']",9,Cleaning claws with rubbing motion.
10,18,8.796310357008142,3,u. olhanen.,,False,33.1979662178908,sub_adult,male,11,11.403348248849257,,"['Jellyfish', 'Sea Urchin', 'Sea Sponge']",8,Mating behavior with antenna touching.
11,13,8.256112396841297,2,u. olhanen.,,False,13.626464294797401,pre_puberty,male,12,15.320096657022566,,"['Sea Urchin', 'Snail']",11,Color changes during molting.
12,24,6.996364795332336,6,u. olhanen.,,False,25.144310842600195,pre_puberty,female,13,19.839591745315587,,"['Crab (Other Species)', 'Coral Fragment']",9,Claw snapping in competition.
13,23,7.527089970955937,2,A farensis,,False,4.076879913420888,adult,female,14,17.429029050403315,,"['Polychaete Worm', 'Barnacle', 'Sea Urchin', 'Sea Anemone']",7,Searching for food in tidal pools.
14,43,7.253858017017957,8,A farensis,,True,24.307739204431535,adult,male,15,18.545403510979742,,"['Coral Fragment', 'Polychaete Worm', 'Crab (Other Species)', 'Sea Urchin', 'Sea Sponge']",9,Foraging among seagrass roots.
15,8,9.04495397036184,2,A. Farensis,,True,5.450778839243185,adult,male,16,13.803076501408002,,['Barnacle'],9,Resting in shaded rock crevice.
16,33,7.282815621485974,7,A. Farensis,,False,11.448799644392109,adult,male,17,10.693526507312448,,"['Shrimp', 'Mussel']",5,Escaping from aggressive fish.
17,28,7.66297181622361,4,U. olhanensis,,False,35.360319155950954,pre_puberty,female,18,17.486001364968054,,"['Sea Urchin', 'Snail']",11,Using claws to dig into sediment.
18,7,9.2099144368674,2,A. Farensis,,False,17.40057406475156,juvenile,nan,19,16.66889052079237,,"['Sea Anemone', 'Mussel', 'Algae', 'Small Fish']",8,Feeding on detritus in shallow water.
19,30,7.707615524083086,4,A. Farensis,,False,7.978308207168821,pre_puberty,N/R,20,15.69561605276587,,"['Sea Star', 'Algae', 'Sea Sponge', 'Snail', 'Jellyfish']",7,Picking biofilm on submerged wood.
20,38,7.760442937707507,4,A farensis,,True,16.41316061534297,juvenile,female,21,12.895239048295627,,['Shrimp'],6,Camouflaging with surrounding mud.
21,11,8.597300140758092,8,A. Farensis,,True,16.269539391000443,pre_puberty,male,22,8.84146413321002,,"['Barnacle', 'Snail']",8,Swimming short distance to escape.
22,15,8.389956559169727,2,A. Farensis,,False,9.345188626615867,sub_adult,male,23,14.46589811562109,,"['Polychaete Worm', 'Barnacle']",8,Sideways walking along bay edge.
23,32,7.088863357212192,4,u. olhanen.,,False,8.36476309615681,juvenile, ,24,15.309873374747287,,"['Mussel', 'Algae']",7,Exchanging antenna taps.
