,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,Ucides alvorensis, ,p,True,Scavenging at the edge of tidal pools.,['Sea Urchin'],8.0,0.2727272727272727,0.24945134367224994,0.34099411179967337,0.2825475189695737,3.3636363636363638,2020-05-21,37.1,-8.62,0
1,u. olhanen.,male,s,,Interaction with nearby hermit crab.,"['Hermit Crab', 'Small Fish', 'Coral Fragment', 'Sea Star', 'Crab (Other Species)']",6.0,2.272727272727273,2.095850336870125,2.811287461153207,2.4272830288820155,3.3636363636363638,2020-05-21,,,1
2,A. Farensis,female,s,False,Foraging through tangled seagrass roots.,"['Hermit Crab', 'Polychaete Worm', 'Barnacle', 'Small Fish', 'Sea Anemone']",8.0,1.7523315039872258,2.3264005894749156,3.0708527706573587,1.8222849699776342,3.272727272727273,2020-05-21,,,2
3,u. olhanen.,female,p,False,Claw shaking post-contact gesture.,['Sea Anemone'],6.0,0.8136074143385987,0.9473518996031736,1.3592782189838568,0.8696106645732903,3.272727272727273,2020-05-21,,,3
4,U. olhanensis,female,p,False,Darting away in response to sudden shadow.,"['Sea Urchin', 'Coral Fragment', 'Jellyfish']",9.0,0.3654308769349007,0.4690500003781308,0.589822279333802,0.38990812302420286,3.4545454545454546,2020-05-21,,,4
5,u. olhanen.,male,s,,Swimming briefly to avoid disturbance.,"['Crab (Other Species)', 'Jellyfish', 'Sea Anemone', 'Hermit Crab']",6.0,1.9318181818181819,1.567375560212595,2.1403410563719096,2.014342483178692,3.272727272727273,2020-05-21,,,5
6,u. olhanen.,male,a,,Scaling steep rock faces near shore.,"['Jellyfish', 'Coral Fragment']",11.0,4.7727272727272725,4.447667918147989,5.6696809204112935,4.824996298403921,3.3636363636363638,2020-05-21,,,6
7,U. olhanensis,male,p,,Displaying territorial behavior against intruder.,"['Sea Anemone', 'Algae']",3.0,1.5681818181818181,1.7718390796382502,2.6462255638939536,1.6444735459122284,3.4545454545454546,2020-05-21,,,7
8,A. Farensis,male,a,,Escaping from pursuing predator silhouette.,"['Snail', 'Barnacle', 'Sea Star']",5.0,5.181818181818182,5.606065052963823,7.755471213233144,5.427586898364749,3.1818181818181817,2020-05-21,,,8
9,A. Farensis,female,a,False,Frequent pausing while exploring.,"['Snail', 'Shrimp', 'Jellyfish', 'Sea Sponge']",4.0,1.0896712305989589,0.9210925404606464,1.325249369652231,1.1368019807191732,3.5454545454545454,2020-05-21,,,9
