,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,u. olhanen.,male,juvenile,True,Moving in groups.,['Snail'],10.0,1.2272727272727273,1.5441840228188572,2.14502810341426,1.2471227572159247,3.090909090909091,2020-12-12,37.1,-8.62,0
1,U. olhanensis,male,adult,,Slow movement near seagrass patches.,['Hermit Crab'],3.0,3.409090909090909,3.438628149469197,4.613938730777864,3.5393613678056797,3.090909090909091,2020-12-12,,,1
2,A farensis,-,pre_puberty,,Pausing frequently during exploration.,"['Snail', 'Mussel', 'Small Fish', 'Hermit Crab']",7.0,2.3181818181818183,2.1956074130515137,3.181435783772111,2.4593577115106053,3.090909090909091,2020-12-12,,,2
3,U. olhanensis,female,adult,False,Claw snapping at diver.,"['Mussel', 'Barnacle', 'Jellyfish']",3.0,3.056571091552092,3.596900021358144,4.777002381250341,3.2616937276584523,3.0,2020-12-12,,,3
4,A farensis,male,sub_adult,,Territorial display against intruder.,"['Jellyfish', 'Barnacle']",10.0,1.25,1.3280580567033868,1.7242207992176608,1.291699518144461,2.909090909090909,2020-12-12,,,4
5,u. olhanen.,male,sub_adult,,Picking biofilm on submerged wood.,['Hermit Crab'],3.0,4.431818181818182,4.995239744443393,6.1766622024493305,4.673880922895517,3.090909090909091,2020-12-12,,,5
6,u. olhanen.,female,pre_puberty,True,Climbing vertical rock face.,"['Sea Sponge', 'Algae', 'Sea Anemone']",7.0,1.6174046306231205,1.096198788630522,1.3789569296872701,1.7407759092993609,3.090909090909091,2020-12-12,,,6
7,A. Farensis,male,adult,,Moving toward warmer water pockets.,"['Jellyfish', 'Sea Anemone']",6.0,1.7727272727272727,1.631356141390671,2.3354959689464962,1.8222338964617395,3.0,2020-12-12,,,7
8,U. olhanensis,female,sub_adult,False,Interacting with small fish nearby.,"['Polychaete Worm', 'Mussel', 'Snail', 'Algae', 'Coral Fragment']",3.0,2.783726861564155,2.2618518692001732,2.779332702586132,2.962846425193742,3.090909090909091,2020-12-12,,,8
9,A farensis,female,pre_puberty,False,Feeding on algae scraped from rocks.,"['Sea Urchin', 'Hermit Crab']",8.0,0.8420483020374615,0.9576884198057342,1.4049932428103753,0.8790624926564753,3.1818181818181817,2020-12-12,,,9
10,A farensis,male,adult,True,Pausing frequently during exploration.,['Shrimp'],6.0,1.3636363636363635,1.2630661725927395,1.7794001364212413,1.4783830877500235,2.909090909090909,2020-12-12,,,10
11,A. Farensis,N/R,juvenile,,Foraging among seagrass roots.,"['Shrimp', 'Sea Urchin', 'Polychaete Worm']",8.0,2.1818181818181817,2.3531308314328747,3.3263400224497754,2.2068472258354843,2.909090909090909,2020-12-12,,,11
12,u. olhanen.,female,sub_adult,True,Guarding eggs under abdominal flap.,['Sea Star'],7.0,1.3397833879589693,1.584948464213821,2.264571012410543,1.357647611401469,3.090909090909091,2020-12-12,,,12
13,U. olhanensis,male,sub_adult,,Dragging shell fragment backward.,"['Sea Sponge', 'Jellyfish', 'Polychaete Worm']",8.0,2.840909090909091,3.353838505271095,4.036770039660914,3.060643761299252,2.909090909090909,2020-12-12,,,13
14,A farensis,male,adult,,Feeding on algae scraped from rocks.,['Polychaete Worm'],6.0,4.2272727272727275,4.494150309250644,6.095601762817622,4.3698793657834445,3.090909090909091,2020-12-12,,,14
15,A. Farensis,female,sub_adult,False,Interacting with small fish nearby.,['Shrimp'],9.0,4.016997637538836,4.600273629950862,6.341082764348959,4.416888019476285,3.0,2020-12-12,,,15
16,U. olhanensis,female,sub_adult,False,Exploring new territory.,"['Shrimp', 'Jellyfish']",8.0,2.4879231743442833,2.6775864836180556,3.488658499799221,2.7259600749822446,3.0,2020-12-12,,,16
17,u. olhanen.,male,sub_adult,,Shaking claws after contact.,"['Snail', 'Algae', 'Crab (Other Species)', 'Sea Anemone']",3.0,6.0227272727272725,6.1887735388789755,8.275184675001137,6.276043731476821,3.090909090909091,2020-12-12,,,17
18,A farensis,male,sub_adult,,Scavenging near tidal pools.,['Sea Star'],7.0,2.5,2.896878421034781,3.8573159287187853,2.508549282528229,3.1818181818181817,2020-12-12,,,18
19,U. olhanensis,female,sub_adult,False,Hiding in sandy burrow.,"['Sea Urchin', 'Coral Fragment', 'Barnacle']",9.0,0.40843271522406643,0.4866595280346209,0.7267339428639513,0.41614398480686793,3.090909090909091,2020-12-12,,,19
20,u. olhanen.,female,adult,False,Mating behavior with antenna touching.,"['Sea Anemone', 'Snail', 'Algae']",6.0,5.2312150212220425,4.616446936325263,6.172320856292958,5.4396147779053265,2.909090909090909,2020-12-12,,,20
21,u. olhanen.,female,adult,False,Resting in shaded rock crevice.,"['Shrimp', 'Polychaete Worm', 'Sea Star', 'Sea Sponge', 'Hermit Crab']",8.0,3.3915152976715777,3.8809838433925834,4.981595083834182,3.60886105129261,3.1818181818181817,2020-12-12,,,21
22,u. olhanen.,male,sub_adult,,Crab moving quickly across rocks.,"['Sea Sponge', 'Crab (Other Species)', 'Snail']",2.0,2.159090909090909,2.1533883312891073,2.7523251228175156,2.205837985990047,3.0,2020-12-12,,,22
23,Ucides alvorensis,male,sub_adult,,Moving sideways along sandy bottom.,['Small Fish'],6.0,3.522727272727273,3.7372114905807376,4.9651341072081685,3.7379680223065788,3.090909090909091,2020-12-12,,,23
24,A. Farensis,female,sub_adult,False,Dragging shell fragment backward.,"['Barnacle', 'Small Fish']",5.0,2.490604015299903,2.0664869614693835,2.7904634640547097,2.573524967476154,3.090909090909091,2020-12-12,,,24
25,u. olhanen.,female,adult,False,Resting under shell fragment.,"['Shrimp', 'Polychaete Worm', 'Sea Urchin', 'Sea Anemone']",8.0,4.655654461696493,4.78323443374671,6.820953540524974,5.087469515438792,3.0,2020-12-12,,,25
26,A farensis,female,sub_adult,False,Scavenging near tidal pools.,"['Sea Star', 'Crab (Other Species)']",10.0,1.1603844302354356,1.0858084808137047,1.3591840792879906,1.2451363723437316,3.090909090909091,2020-12-12,,,26
27,U. olhanensis,male,sub_adult,,Using claws to dig into sediment.,"['Sea Sponge', 'Snail', 'Crab (Other Species)', 'Sea Star']",7.0,5.113636363636363,5.975581885983076,7.577692193834233,5.322524324203601,3.090909090909091,2020-12-12,,,27
