,species,sex,stage,is_gravid,behaviour,associated_species,depth [m],cl [mm],cw [mm],lcl [mm],rcl [mm],fw [mm],date,latitude,longitude,id
0,u. olhanen.,male,sub_adult,True,Advancing toward bait in water.,"['Polychaete Worm', 'Sea Urchin', 'Sea Anemone', 'Crab (Other Species)']",9.0,33.75,31.543973464230024,45.78591987738773,34.365876454746044,26.0,2022-04-08,37.02606,-8.01873,0
1,U. olhanensis,female,sub_adult,True,Side-stepping along sandy coastal floor.,"['Sea Anemone', 'Small Fish', 'Shrimp', 'Sea Urchin']",5.0,10.005342737057159,9.272424624240863,12.967876038530639,10.350869509887193,27.0,2022-04-08,,,1
2,U. olhanensis,female,sub_adult,False,Retreating quickly into hidden burrow.,"['Small Fish', 'Coral Fragment', 'Jellyfish', 'Sea Star']",7.0,33.75060328931936,39.59269488701692,59.23602978346197,36.38989405701539,26.0,2022-04-08,,,2
3,u. olhanen.,female,adult,False,Sheltering under broken shell piece.,"['Sea Anemone', 'Mussel', 'Shrimp']",9.0,63.35073895644433,66.53116516047578,83.94083690951258,64.81078996471938,28.0,2022-04-08,,,3
4,U. olhanensis,male,sub_adult,,Claw shaking post-contact gesture.,"['Hermit Crab', 'Barnacle', 'Polychaete Worm', 'Shrimp', 'Snail']",7.0,53.75,51.12076738223184,72.77537258972703,54.76615977597503,26.0,2022-04-08,,,4
5,u. olhanen.,female,juvenile,True,Claw snapping in aggressive encounter.,"['Snail', 'Hermit Crab', 'Small Fish', 'Sea Anemone', 'Polychaete Worm']",9.0,7.20615519017759,5.434970177053359,7.332234684268273,7.216165437956897,26.0,2022-04-08,,,5
6,A. Farensis,female,sub_adult,False,Peering out cautiously from cover.,"['Sea Star', 'Crab (Other Species)', 'Barnacle']",9.0,13.481920983453039,14.223670566654073,18.647776138761074,14.483943504442939,25.0,2022-04-08,,,6
7,U. olhanensis,female,juvenile,False,Grazing on mollusks among debris.,"['Hermit Crab', 'Polychaete Worm', 'Algae', 'Sea Sponge', 'Sea Urchin']",6.0,14.03977892211243,10.038697947040843,12.570944030796786,14.391323389629738,27.0,2022-04-08,,,7
8,u. olhanen.,male,adult,,Collecting biofilm from sunken wood.,"['Sea Urchin', 'Shrimp', 'Crab (Other Species)', 'Jellyfish']",8.0,54.0,58.448175711150725,70.94653799723515,56.14222946072671,26.0,2022-04-08,,,8
9,A farensis,female,juvenile,False,Rhythmic waving as social cue.,"['Hermit Crab', 'Sea Urchin', 'Crab (Other Species)', 'Jellyfish', 'Coral Fragment']",10.0,19.77435122053927,23.256256114465224,32.781763659473185,21.132590805527762,26.0,2022-04-08,,,9
10,Ucides alvorensis,male,juvenile,True,Peering out cautiously from cover.,['Snail'],6.0,9.5,7.028067137446416,10.481452121859713,9.584184700629178,26.0,2022-04-08,,,10
11,A. Farensis,female,sub_adult,True,Retreating swiftly from perceived danger.,"['Jellyfish', 'Crab (Other Species)', 'Algae', 'Sea Urchin', 'Snail']",8.0,42.425619541452186,36.559028742898406,47.50983510921617,45.89394374827944,28.0,2022-04-08,,,11
12,A farensis,-,juvenile,,Collecting biofilm from sunken wood.,"['Polychaete Worm', 'Sea Anemone', 'Shrimp', 'Snail', 'Coral Fragment']",8.0,10.5,7.085048362369135,9.64157583048392,10.68754330365898,27.0,2022-04-08,,,12
