,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,15,7.838185680596554,3,A. Farensis,-7.99163,False,34.38902134804429,sub_adult,female,1,13.572068346146077,37.01025,['Sea Anemone'],10,Claw waving directed at nearby crab.
1,22,13.330848685616571,6,u. olhanen.,,False,47.534836642023066,sub_adult,male,2,21.466673667588772,,"['Sea Sponge', 'Small Fish', 'Algae', 'Hermit Crab']",12,Rapid claw movement while feeding.
2,12,10.069285461344217,4,A farensis,,False,80.36070191433686,pre_puberty,-,3,15.05923353126752,,['Polychaete Worm'],7,Waving claws rhythmically.
3,25,12.516193780071266,2,A. Farensis,,False,12.121112108913026,adult,nan,4,13.86879407773452,,"['Algae', 'Shrimp', 'Sea Sponge', 'Hermit Crab', 'Sea Anemone']",6,Claw snapping at diver.
4,25,13.286429467199383,3,A. Farensis,,False,0.8829913964996835,adult,female,5,17.80979561423154,,"['Jellyfish', 'Sea Star', 'Sea Anemone', 'Polychaete Worm']",8,Resting in shaded rock crevice.
5,19,11.594912963082571,2,u. olhanen.,,False,1.381826238916691,pre_puberty,?,6,19.72900065512146,,"['Coral Fragment', 'Algae']",7,Hiding under seagrass blades.
6,54,12.003069743563058,10,A. Farensis,,False,0.10684943839497185,sub_adult,female,7,12.169512726808051,,"['Barnacle', 'Polychaete Worm']",7,Hiding under floating debris.
7,14,15.133036601034071,8,U. olhanensis,,False,85.41857718026748,sub_adult,male,8,21.439368303739457,,"['Snail', 'Hermit Crab', 'Coral Fragment', 'Sea Urchin', 'Mussel']",10,Climbing barnacle-covered surfaces.
8,15,9.544034000920972,3,u. olhanen.,,False,0.22792781286344604,sub_adult,male,9,22.214885222509487,,['Sea Sponge'],7,Sitting still blending with environment.
9,40,10.929225713264907,8,A. Farensis,,True,10.663736343077368,pre_puberty,male,10,14.647334997268201,,['Sea Urchin'],6,Hiding under floating debris.
10,22,6.3393184289638205,2,A farensis,,False,6.187878559400836,adult,?,11,22.997662629199333,,['Polychaete Worm'],10,Scavenging near tidal pools.
11,27,9.528231353311455,2,A. Farensis,,False,4.975405908936949,sub_adult,male,12,16.37026752626014,,"['Sea Urchin', 'Algae', 'Hermit Crab', 'Sea Star']",9,Climbing onto submerged logs.
12,22,10.262604341590004,5,A farensis,,True,0.5445487272146243,pre_puberty, ,13,19.46111143928186,,"['Crab (Other Species)', 'Sea Urchin', 'Jellyfish', 'Sea Anemone', 'Algae']",9,Defensive posture when approached.
13,24,10.057109821920026,5,u. olhanen.,,False,150.0,sub_adult, ,14,20.196893607890853,,"['Small Fish', 'Sea Urchin', 'Crab (Other Species)', 'Snail', 'Mussel']",7,Feeding on algae scraped from rocks.
14,10,13.605656483429408,3,A. Farensis,,True,100.8312375747918,pre_puberty,female,15,24.567822328236392,,"['Crab (Other Species)', 'Polychaete Worm']",8,Slow movement near seagrass patches.
15,25,14.458777753472251,5,A farensis,,False,2.4990482525058884,pre_puberty,male,16,19.372894465550864,,['Sea Urchin'],7,Searching for food in tidal pools.
16,38,12.946083627016362,5,A. Farensis,,False,16.95260642098249,adult,male,17,14.853528534542878,,"['Hermit Crab', 'Sea Anemone', 'Crab (Other Species)', 'Sea Sponge']",11,Hiding under seagrass blades.
17,20,10.86638236896655,3,A farensis,,False,4.252293305091945,sub_adult,male,18,14.968135214812007,,"['Barnacle', 'Small Fish', 'Crab (Other Species)', 'Mussel', 'Sea Anemone']",9,Half buried in sand.
18,10,14.32097517974484,7,A farensis,,False,1.0032878516160793,sub_adult,male,19,15.55216480481265,,"['Crab (Other Species)', 'Sea Anemone', 'Jellyfish', 'Polychaete Worm']",8,Crab moving quickly across rocks.
19,24,11.143785494814187,5,u. olhanen.,,False,1.8995921743754194,pre_puberty,male,20,16.194896426048896,,"['Small Fish', 'Hermit Crab', 'Mussel', 'Crab (Other Species)']",6,Foraging among seagrass roots.
20,9,13.19071149324844,2,U. olhanensis,,False,0.16956331850514444,pre_puberty,male,21,17.412164773539924,,"['Shrimp', 'Jellyfish', 'Sea Star', 'Polychaete Worm']",6,Emerging cautiously from hiding.
21,14,10.002207012330604,2,U. olhanensis,,False,5.707542911741902,juvenile,male or female,22,18.651375933786134,,['Mussel'],10,Guarding a small hole in sediment.
22,12,12.0757817760204,6,A farensis,,False,160.43329675163966,sub_adult,female,23,14.616173627465553,,['Sea Star'],7,Moving sideways along sandy bottom.
23,20,13.199331343827772,5,U. olhanensis,,False,1.3018145938516128,sub_adult,nan,24,14.743891331629595,,"['Sea Sponge', 'Coral Fragment']",12,Rapid crossing of open sand.
24,33,9.963265878119614,3,A farensis,,True,0.8863104855150793,sub_adult,male,25,8.476714790123271,,"['Algae', 'Sea Sponge', 'Mussel', 'Coral Fragment']",12,Crab moving quickly across rocks.
25,30,12.128270581225722,5,A farensis,,False,16.710358514353754,adult,male,26,16.101925093744082,,"['Barnacle', 'Crab (Other Species)']",11,Foraging among seagrass roots.
26,17,12.146673046249047,3,A. Farensis,,False,150.0,pre_puberty,male,27,22.85722982413815,,['Sea Urchin'],10,Climbing submerged rocks.
27,17,12.688202738467503,7,A farensis,,True,5.255289431448179,adult,male,28,15.404638912098733,,"['Hermit Crab', 'Sea Sponge', 'Jellyfish', 'Sea Urchin', 'Barnacle']",9,Moving in groups.
28,33,15.81013351251182,6,A. Farensis,,False,0.5405651762151394,pre_puberty,female,29,14.899556454685872,,"['Sea Star', 'Small Fish']",4,Retreating quickly from shadow.
29,49,12.889391271968384,2,u. olhanen.,,True,91.91318811410318,pre_puberty,male,30,16.16698071346663,,"['Jellyfish', 'Sea Urchin', 'Coral Fragment']",10,Claw snapping at diver.
30,25,9.678916030160881,4,A. Farensis,,False,1.7350536204709608,sub_adult,male or female,31,21.171814216033003,,['Sea Sponge'],7,Picking algae from rock surface.
31,9,11.666106765823894,5,A. Farensis,,True,5.336855383923241,adult,male,32,18.720174312649068,,['Barnacle'],4,Climbing seaweed stalks.
32,42,11.051180282712803,4,A farensis,,False,0.3272083468717142,pre_puberty,male,33,16.973646000141898,,['Coral Fragment'],7,Slow movement near seagrass patches.
33,37,10.241634794853315,2,A. Farensis,,True,7.074198498786185,adult,female,34,17.140739147574102,,"['Sea Sponge', 'Coral Fragment']",8,Hiding under seagrass blades.
34,30,12.27627661461377,5,A. Farensis,,False,0.1600863856681171,sub_adult,female,35,16.798353573339632,,"['Mussel', 'Barnacle', 'Jellyfish', 'Sea Star']",11,Cleaning claws with rubbing motion.
35,15,13.474688697007583,4,A. Farensis,,False,21.150817461676034,sub_adult,male,36,18.167932422281265,,"['Small Fish', 'Sea Sponge']",13,Searching for mates at twilight.
36,28,13.725138891479897,4,A farensis,,False,19.024246731716406,sub_adult,female,37,19.674124125862146,,['Crab (Other Species)'],7,Scavenging near tidal pools.
37,7,11.766032683040136,3,u. olhanen.,,False,150.0,sub_adult, ,38,20.130163674411794,,['Shrimp'],9,Rapid crossing of open sand.
38,23,10.746021957573594,5,A farensis,,False,0.4770350434640997,adult,male or female,39,21.52920223422203,,"['Hermit Crab', 'Sea Urchin', 'Polychaete Worm']",7,Sideways walking along bay edge.
39,29,11.245880034681642,2,u. olhanen.,,False,1.6859891966771086,adult,male,40,16.73543694682069,,"['Sea Sponge', 'Barnacle']",4,Retreating quickly from shadow.
40,28,12.182303573294092,11,A. Farensis,,True,22.7772747764976,adult, ,41,12.675837476195522,,"['Crab (Other Species)', 'Polychaete Worm']",8,Retreating quickly from shadow.
41,13,13.148252826765324,7,A farensis,,False,17.562915699804204,adult,?,42,17.49326886003625,,"['Polychaete Worm', 'Algae', 'Hermit Crab']",8,Emerging cautiously from hiding.
42,10,10.832020128031777,8,A farensis,,False,85.40519452707717,adult,female,43,13.943690297508308,,"['Coral Fragment', 'Sea Sponge', 'Barnacle', 'Polychaete Worm']",8,Inspecting discarded crab shell.
43,31,16.638070395593292,8,A farensis,,False,11.143618863664557,sub_adult,male,44,16.299707215267087,,"['Hermit Crab', 'Sea Star']",9,Climbing onto submerged logs.
44,19,10.799267664549829,5,A farensis,,False,150.0,pre_puberty,male,45,16.621418395439246,,"['Crab (Other Species)', 'Hermit Crab', 'Sea Urchin', 'Jellyfish', 'Mussel']",5,Picking detritus from seabed.
45,22,9.836356005542477,2,u. olhanen.,,False,22.44029391413853,sub_adult,male,46,19.090489266532764,,"['Sea Anemone', 'Small Fish', 'Hermit Crab']",10,Hiding under seagrass blades.
46,43,11.13322218466383,12,u. olhanen.,,True,0.41563851001737667,juvenile,male,47,16.569248856736994,,"['Mussel', 'Sea Sponge', 'Small Fish', 'Jellyfish']",6,Claw snapping in competition.
47,20,8.614677963182745,3,A farensis,,False,0.44355588538309193,pre_puberty,N/R,48,15.870217681672306,,"['Barnacle', 'Shrimp']",9,Hiding beneath rocks.
48,38,12.17197737984402,5,A farensis,,True,32.133303064787036,juvenile,male,49,16.98742498439477,,['Small Fish'],9,Mating behavior with antenna touching.
49,19,11.346399074977452,5,u. olhanen.,,False,24.178303093298698,pre_puberty,male,50,21.001004657418914,,"['Crab (Other Species)', 'Sea Urchin', 'Snail']",12,Moving toward warmer water pockets.
50,20,11.619161590115235,4,A farensis,,True,3.639375610076254,adult,male,51,16.652617117592925,,['Hermit Crab'],11,Half buried in sand.
51,46,11.65311873539318,3,u. olhanen.,,False,5.357135951138303,juvenile,female,52,18.308708921741612,,['Hermit Crab'],7,Slow movement near seagrass patches.
52,38,10.22493948425629,4,A. Farensis,,True,2.0528310103039273,sub_adult,male,53,20.455377034861392,,['Mussel'],7,Moving toward bait.
53,40,12.60229496633349,6,A. Farensis,,False,10.163849563756852,sub_adult,male or female,54,17.7023410473194,,"['Mussel', 'Sea Sponge']",13,Picking algae from rock surface.
54,18,11.442010595410588,3,A. Farensis,,False,3.975740741660026,adult,male,55,20.15857581173157,,"['Sea Star', 'Barnacle', 'Snail', 'Mussel']",8,Claw snapping at diver.
55,9,11.280020616853042,6,A farensis,,False,117.93479953511928,adult,female,56,18.124989717274374,,['Hermit Crab'],5,Feeding on small crustaceans.
56,18,13.497271434722414,3,A farensis,,False,2.9264595632418553,sub_adult,male,57,20.099315898873318,,"['Coral Fragment', 'Hermit Crab', 'Sea Sponge', 'Jellyfish']",12,Picking algae from rock surface.
