,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,u. olhanen.,male,s,True,Retreating quickly into hidden burrow.,"['Crab (Other Species)', 'Jellyfish', 'Barnacle']",7.0,4.659090909090909,3.7567890735215212,4.859440063968858,4.998368493469809,2.090909090909091,2022-05-30,37.1,-8.62,0
1,u. olhanen.,male,a,,Darting away in response to sudden shadow.,"['Sea Anemone', 'Snail', 'Coral Fragment', 'Shrimp']",7.0,5.590909090909091,5.057301527128714,6.794881274583951,6.0801492736496705,2.090909090909091,2022-05-30,,,1
2,U. olhanensis,male,s,,Swimming briefly to avoid disturbance.,"['Coral Fragment', 'Sea Anemone']",6.0,5.681818181818182,5.808572504170581,7.953667968894211,6.199144158543411,2.090909090909091,2022-05-30,,,2
3,u. olhanen.,male,s,,Guarding eggs beneath body flap.,['Algae'],7.0,3.409090909090909,2.8309060893687317,3.439505496534709,3.600693805781495,2.1818181818181817,2022-05-30,,,3
4,A farensis,male,a,,Entering burrow after disturbance.,"['Shrimp', 'Mussel', 'Sea Urchin']",9.0,4.7727272727272725,4.86080016186332,5.899372244602602,5.009593838043039,2.090909090909091,2022-05-30,,,4
5,A farensis,male,p,,Swiftly dashing across exposed sand.,"['Coral Fragment', 'Jellyfish', 'Small Fish', 'Mussel', 'Sea Sponge']",8.0,1.6363636363636365,1.6518817274288864,2.1680771798726686,1.6912186279098365,2.090909090909091,2022-05-30,,,5
6,A farensis,female,a,False,Waving claw in signal to another crab.,"['Crab (Other Species)', 'Coral Fragment']",5.0,6.8499870462709,6.715766693385242,9.62215445197471,7.4066748768243365,2.1818181818181817,2022-05-30,,,6
7,u. olhanen.,male,s,,Scaling steep rock faces near shore.,"['Jellyfish', 'Algae', 'Sea Anemone']",7.0,3.6363636363636362,3.7479547758568597,5.425692887668995,3.935585644792857,2.090909090909091,2022-05-30,,,7
8,u. olhanen.,female,p,True,Claw snapping in aggressive encounter.,"['Sea Urchin', 'Small Fish', 'Snail']",7.0,1.219694427619138,1.7468614476299962,2.538729607641116,1.2254319489908334,2.0,2022-05-30,,,8
9,U. olhanensis,male,a,,Approaching small fish with curiosity.,"['Crab (Other Species)', 'Polychaete Worm']",4.0,4.5,4.414548137318979,6.23475499746257,4.940659032187286,2.090909090909091,2022-05-30,,,9
10,U. olhanensis,male,a,True,"Stationary, blending into rocky backdrop.",['Shrimp'],6.0,6.0,6.17516402306174,7.501399029121443,6.447426333762166,2.090909090909091,2022-05-30,,,10
11,U. olhanensis,female,a,False,Sheltering under broken shell piece.,"['Barnacle', 'Sea Sponge']",4.0,0.8348073788615206,0.9066190373119946,1.1076660695956002,0.8510854826473736,2.272727272727273,2022-05-30,,,11
12,U. olhanensis,female,a,False,Feeding on decaying matter among rocks.,"['Crab (Other Species)', 'Hermit Crab']",7.0,4.957528534134523,6.0649974630837455,7.3985255503397465,5.137605628884897,2.1818181818181817,2022-05-30,,,12
13,A. Farensis,male,s,,Resisting aggressive fish encounter.,['Polychaete Worm'],5.0,3.8636363636363638,4.529213807463382,5.89605700854222,4.182019729820338,2.1818181818181817,2022-05-30,,,13
14,Ucides alvorensis,male,s,,Claw snapping in diver confrontation.,"['Snail', 'Coral Fragment', 'Polychaete Worm', 'Barnacle']",3.0,2.5,2.6629542619877395,3.809324316516479,2.6776978785104486,2.090909090909091,2022-05-30,,,14
15,u. olhanen.,male,s,,Guarding hole in substrate from intruders.,"['Sea Star', 'Sea Sponge', 'Algae']",11.0,3.8636363636363638,3.437619915346785,4.962843150155044,4.027599951397307,2.1818181818181817,2022-05-30,,,15
16,U. olhanensis,male,p,,Waving claw in signal to another crab.,"['Sea Sponge', 'Sea Star', 'Coral Fragment', 'Barnacle', 'Sea Anemone']",3.0,1.9090909090909092,1.4342851527716876,1.889260653918546,1.9855840909173723,2.090909090909091,2022-05-30,,,16
17,A farensis,male,j,,Claw snapping in aggressive encounter.,"['Shrimp', 'Coral Fragment']",7.0,0.6363636363636364,0.706108603973276,0.980205580951626,0.6748666044612086,2.1818181818181817,2022-05-30,,,17
18,A. Farensis,male,s,,Staying half-submerged in loose sand.,['Algae'],6.0,4.204545454545454,4.266144121809727,6.277520233251797,4.3436149065262235,2.272727272727273,2022-05-30,,,18
19,A. Farensis,female,p,False,Swiftly dashing across exposed sand.,"['Barnacle', 'Crab (Other Species)', 'Sea Anemone', 'Shrimp', 'Jellyfish']",8.0,0.9291944781943156,1.0684686584591716,1.4360711770593935,0.9617952292324145,2.1818181818181817,2022-05-30,,,19
20,u. olhanen.,female,s,False,Camouflaging with nearby mud.,"['Barnacle', 'Sea Sponge']",6.0,2.00900865220897,1.5849563434004248,2.071609165404215,2.1576496287277913,2.1818181818181817,2022-05-30,,,20
21,u. olhanen.,male,s,,Swiftly dashing across exposed sand.,"['Shrimp', 'Barnacle', 'Sea Star', 'Mussel', 'Crab (Other Species)']",7.0,3.409090909090909,3.79729774198825,5.5737558639742915,3.6661865518776495,2.090909090909091,2022-05-30,,,21
22,u. olhanen.,male,s,,Searching tidal pools for nutrients.,"['Algae', 'Sea Anemone', 'Barnacle', 'Polychaete Worm', 'Crab (Other Species)']",8.0,2.272727272727273,2.565444774322655,3.7468885778182557,2.395586426257675,2.1818181818181817,2022-05-30,,,22
23,U. olhanensis,female,a,True,Mating ritual involving antennae brushing.,"['Sea Anemone', 'Sea Star']",5.0,1.617441515185284,1.6837735027358074,2.071705222236311,1.7521995492931624,2.0,2022-05-30,,,23
24,u. olhanen.,female,s,True,Performing dominance display by body lifting.,"['Algae', 'Sea Sponge']",6.0,3.8424470502458727,3.457900657579744,4.9515009709900495,3.9586130223396934,2.1818181818181817,2022-05-30,,,24
25,U. olhanensis,N/R,s,,Retreating swiftly from perceived danger.,"['Mussel', 'Shrimp']",7.0,1.4772727272727273,1.5313710447464215,2.2085394937064495,1.500619825249754,2.272727272727273,2022-05-30,,,25
26,A. Farensis,female,j,False,Traversing algae-slick rock surfaces.,"['Mussel', 'Shrimp']",7.0,1.4967922522812123,1.5790595353170283,2.245929812936454,1.5385836145742544,1.9090909090909092,2022-05-30,,,26
27,A farensis,male or female,p,,Swimming briefly to avoid disturbance.,"['Mussel', 'Shrimp', 'Barnacle', 'Polychaete Worm']",7.0,1.4318181818181819,1.1974407370080373,1.6932872985295555,1.5410811571826777,2.090909090909091,2022-05-30,,,27
28,A farensis,male,a,,Interaction with nearby hermit crab.,"['Mussel', 'Crab (Other Species)', 'Algae']",8.0,3.9545454545454546,3.5624134492515114,4.589291578496883,4.343573548592986,2.0,2022-05-30,,,28
29,A. Farensis,female,a,False,"Burrowing into soft, sandy sediment.","['Barnacle', 'Mussel']",10.0,4.996849377392213,4.39236980411813,6.582130971776788,5.495001205065314,2.272727272727273,2022-05-30,,,29
30,u. olhanen.,male,s,True,Foraging through tangled seagrass roots.,['Barnacle'],5.0,3.0681818181818183,3.4237300322765787,4.7320799802555,3.2409811205424,2.090909090909091,2022-05-30,,,30
31,u. olhanen.,male,p,,Gradual movement in cold conditions.,"['Hermit Crab', 'Barnacle', 'Mussel']",4.0,3.272727272727273,2.47567989124853,3.035959302614037,3.289339768591094,2.3636363636363638,2022-05-30,,,31
32,U. olhanensis,male,s,,Consuming algae scraped from barnacles.,"['Sea Sponge', 'Crab (Other Species)', 'Sea Star', 'Snail', 'Algae']",8.0,6.136363636363637,6.270723961013457,7.974317709264085,6.311918205384445,2.0,2022-05-30,,,32
33,A farensis,male,j,,Filtering detritus from shallow bottom.,"['Sea Anemone', 'Sea Urchin']",4.0,1.8181818181818181,1.9923942789579974,2.790323770357011,1.9806813130817202,2.272727272727273,2022-05-30,,,33
34,A farensis,female,a,False,Side-stepping along sandy coastal floor.,['Algae'],6.0,4.775680162435607,4.241274051325755,6.197057461622805,4.928760252031597,2.272727272727273,2022-05-30,,,34
35,U. olhanensis,male,a,,Scaling steep rock faces near shore.,"['Crab (Other Species)', 'Small Fish']",8.0,6.545454545454546,6.9822160142820415,9.757684046268869,7.193844699119992,2.090909090909091,2022-05-30,,,35
36,A. Farensis,female,j,False,Inspecting remains of another crab.,"['Mussel', 'Hermit Crab', 'Jellyfish', 'Sea Sponge']",8.0,1.5375199534715642,1.2360373650678325,1.6466887663654994,1.557525528446635,2.090909090909091,2022-05-30,,,36
37,U. olhanensis,female,j,False,Feeding on decaying matter among rocks.,"['Polychaete Worm', 'Coral Fragment', 'Barnacle', 'Shrimp', 'Crab (Other Species)']",9.0,1.0112213925027909,0.9697393554760794,1.2076747532279086,1.0711993990001352,2.1818181818181817,2022-05-30,,,37
38,u. olhanen.,female,s,False,Retreating quickly into hidden burrow.,"['Small Fish', 'Barnacle', 'Mussel', 'Sea Urchin', 'Jellyfish']",8.0,4.856257516512146,4.782523943635488,6.436402753767386,4.999714124469502,2.090909090909091,2022-05-30,,,38
39,A. Farensis,female,a,True,Progressing cautiously through new area.,"['Sea Sponge', 'Sea Anemone']",5.0,2.916700366143661,2.6943205540275375,3.5462514079870657,3.0950126434135083,2.0,2022-05-30,,,39
40,u. olhanen.,female,a,False,Retreating quickly into hidden burrow.,"['Small Fish', 'Coral Fragment', 'Barnacle', 'Jellyfish']",5.0,2.291174189040056,2.344267888444577,3.268241828587473,2.4949830184570865,2.1818181818181817,2022-05-30,,,40
41,A farensis,male,s,,Engaging in antennae-to-antennae contact.,['Algae'],6.0,3.75,3.911159634633363,5.390297135844242,4.029003155506326,2.1818181818181817,2022-05-30,,,41
42,A farensis,female,a,False,Advancing toward bait in water.,"['Shrimp', 'Snail']",11.0,6.29034932357278,5.847765866155583,8.419308418862107,6.708929384726876,2.090909090909091,2022-05-30,,,42
43,Ucides alvorensis,female,p,False,Resting in shaded crevice along cliff.,"['Sea Sponge', 'Sea Urchin', 'Algae', 'Jellyfish', 'Crab (Other Species)']",5.0,2.410046230576862,3.0283431519379547,4.29899346075379,2.502428845482246,2.1818181818181817,2022-05-30,,,43
44,U. olhanensis,male,p,,Scuttling swiftly over rocky terrain.,"['Snail', 'Mussel', 'Algae']",8.0,2.522727272727273,2.878548891724277,3.6657135740305122,2.6020725612087583,2.1818181818181817,2022-05-30,,,44
45,A. Farensis,male,p,,Filtering detritus from shallow bottom.,['Small Fish'],5.0,0.6136363636363636,0.6967515368266434,0.9719322101933853,0.6452486580297383,2.1818181818181817,2022-05-30,,,45
46,A. Farensis,male,p,,Scaling steep rock faces near shore.,"['Sea Star', 'Polychaete Worm', 'Hermit Crab', 'Shrimp', 'Sea Urchin']",11.0,1.2954545454545454,0.9646639678970469,1.2006213167576747,1.3721110185417607,2.1818181818181817,2022-05-30,,,46
