,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,26,12.389459055153358,4,U. olhanensis,-8.01873,False,2.3848971805879224,sub_adult,nan,1,15.956858109907593,37.02606,['Sea Urchin'],9,Hiding in sandy burrow.
1,27,11.247616514911222,6,U. olhanensis,,True,6.486831616135104,adult,male,2,15.828906342169367,,"['Algae', 'Sea Urchin']",9,Climbing onto submerged logs.
2,35,11.022960804235353,5,A farensis,,False,5.891543401709659,pre_puberty, ,3,16.50203683488864,,"['Shrimp', 'Sea Sponge', 'Mussel', 'Snail']",6,Searching for mates at twilight.
3,36,8.72337981208351,3,U. olhanensis,,False,6.551722631592332,pre_puberty,male,4,15.868310664948282,,"['Sea Star', 'Hermit Crab']",12,Picking biofilm on submerged wood.
4,32,11.272088654789432,5,U. olhanensis,,False,32.074345185628076,sub_adult,male,5,17.17509516354172,,['Jellyfish'],9,Picking algae from rock surface.
5,40,9.87332662198302,3,A. Farensis,,False,8.37651697826305,adult, ,6,16.821650529038813,,"['Small Fish', 'Algae']",8,Stillness in cold water.
6,29,9.448315000262388,7,A farensis,,False,11.921258644311632,juvenile,male,7,13.962696536572516,,"['Sea Star', 'Crab (Other Species)', 'Coral Fragment']",6,Sitting still blending with environment.
7,36,12.114110774717073,5,A farensis,,False,11.129437033077188,pre_puberty,male,8,17.756138520757773,,"['Barnacle', 'Snail', 'Small Fish', 'Sea Star', 'Shrimp']",9,Dragging shell fragment backward.
8,22,12.402134139207654,3,U. olhanensis,,False,1.6363534348647228,sub_adult,male,9,13.559760681682594,,"['Algae', 'Jellyfish']",9,Rapid claw movement while feeding.
9,25,10.32993329777445,8,A farensis,,False,3.8062217956548343,sub_adult,female,10,17.04656466344628,,"['Shrimp', 'Sea Anemone']",14,Climbing barnacle-covered surfaces.
10,12,11.801015297471723,6,U. olhanensis,,True,1.2010054756728545,adult,?,11,13.679611495282995,,"['Sea Star', 'Sea Urchin', 'Jellyfish', 'Small Fish']",9,Scavenging near tidal pools.
11,14,11.27754474577135,3,U. olhanensis,,False,15.585777147762169,pre_puberty,male,12,12.424167832788104,,"['Jellyfish', 'Snail', 'Sea Star', 'Mussel', 'Sea Sponge']",6,Burrowing into sandy sediment.
12,36,11.27552879447612,4,U. olhanensis,,False,1.0777347807961053,juvenile,male,13,13.515131688940714,,"['Hermit Crab', 'Sea Star']",10,Retreating into burrow.
13,17,11.937559877662439,3,A. Farensis,,True,3.408630432743026,pre_puberty,female,14,13.969005870249976,,['Snail'],11,Climbing onto submerged logs.
14,36,11.911391679059621,3,U. olhanensis,,True,5.632117500854676,adult,female,15,15.646260908874112,,"['Sea Star', 'Algae']",13,Struggling with entangled seaweed.
15,41,11.367309120286224,6,U. olhanensis,,True,4.797190619336143,pre_puberty,male,16,14.002339576228668,,"['Sea Star', 'Algae', 'Hermit Crab', 'Crab (Other Species)']",6,Emerging cautiously from hiding.
16,19,11.414250013965027,6,A farensis,,False,16.2068364389192,adult,male,17,13.827248972984007,,"['Jellyfish', 'Polychaete Worm']",10,Pausing frequently during exploration.
17,37,12.53979842456092,5,A. Farensis,,False,1.5710583416401023,pre_puberty,female,18,18.266953806946514,,"['Jellyfish', 'Sea Anemone']",6,Swimming short distance to escape.
18,54,11.844058598098794,4,A. Farensis,,False,2.7793412691618093,sub_adult,nan,19,19.471179828774538,,['Coral Fragment'],8,Climbing barnacle-covered surfaces.
19,48,11.42368254037206,3,u. olhanen.,,True,4.0489730644411575,pre_puberty,?,20,19.12432751275043,,"['Polychaete Worm', 'Coral Fragment', 'Small Fish', 'Shrimp']",7,Social contact with other crabs.
20,32,9.888197294800335,4,U. olhanensis,,False,11.07755942551419,juvenile,male,21,16.146173804192852,,['Shrimp'],8,Cleaning claws with rubbing motion.
21,41,11.464928741817632,6,A. Farensis,,False,3.7267068257313047,sub_adult,female,22,19.908739856020315,,"['Barnacle', 'Hermit Crab']",8,Guarding eggs under abdominal flap.
22,20,11.764958668443807,7,A. Farensis,,False,7.421565910447034,sub_adult,female,23,9.732009668398579,,"['Sea Anemone', 'Algae', 'Sea Sponge', 'Polychaete Worm']",8,Struggling with entangled seaweed.
23,31,9.611606003962564,5,u. olhanen.,,False,0.3317193797897014,sub_adult,male,24,18.386932192550265,,"['Polychaete Worm', 'Mussel', 'Shrimp']",5,Hiding beneath rocks.
24,23,10.302660922973796,5,u. olhanen.,,False,7.530992277766611,pre_puberty,male,25,14.462051590584792,,['Coral Fragment'],10,Moving in groups.
25,46,14.895575915094563,4,A farensis,,True,1.55738124948656,adult,female,26,18.72299754145656,,"['Hermit Crab', 'Small Fish', 'Jellyfish']",6,Claw snapping at diver.
26,12,12.363367501237843,3,A farensis,,False,4.431399879675703,sub_adult,male or female,27,12.137523472051273,,"['Small Fish', 'Mussel', 'Shrimp']",5,Resting under shell fragment.
27,18,11.913028522911675,7,A farensis,,True,4.494552831689482,pre_puberty,male,28,12.486235828867896,,['Sea Anemone'],12,Moving in groups.
28,36,10.981807316162767,5,A farensis,,False,0.3399829805399815,sub_adult,male or female,29,19.448546271837245,,"['Polychaete Worm', 'Sea Urchin', 'Sea Sponge', 'Hermit Crab', 'Shrimp']",9,Hiding in sandy burrow.
