,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,46,6.618976763742012,2,A farensis,-8.01873,False,7.636777978856841,pre_puberty,nan,1,25.42768416283313,37.02606,"['Algae', 'Small Fish']",8,Climbing algae-covered rocks.
1,45,8.065925855452333,3,A farensis,,False,1.8477929228885956,pre_puberty,female,2,24.50062235003322,,"['Small Fish', 'Coral Fragment', 'Sea Urchin', 'Hermit Crab', 'Polychaete Worm']",8,Picking algae from rock surface.
2,36,8.331969438409354,4,A farensis,,True,0.66258594802311,sub_adult,female,3,20.748361688406664,,['Snail'],8,Scavenging near tidal pools.
3,22,8.757019739635535,2,u. olhanen.,,True,16.37173094460301,sub_adult,male,4,17.71721737232284,,"['Polychaete Worm', 'Jellyfish', 'Shrimp']",10,Moving in groups.
4,33,7.48582720299547,6,A. Farensis,,False,73.89883988623357,pre_puberty,male,5,22.373074751461097,,"['Coral Fragment', 'Algae', 'Sea Anemone']",11,Waving claws rhythmically.
5,27,8.931095814732547,2,U. olhanensis,,False,57.228241908114406,sub_adult,male,6,18.670693537491523,,"['Crab (Other Species)', 'Small Fish']",7,Burrowing into sandy sediment.
6,27,9.431721761965992,11,u. olhanen.,,False,0.38752550528548657,sub_adult,female,7,21.38491460001182,,['Polychaete Worm'],9,Hiding in sandy burrow.
7,30,7.350444689384515,3,u. olhanen.,,False,0.6692820674230492,pre_puberty,male,8,22.21660101732503,,"['Sea Anemone', 'Snail', 'Coral Fragment', 'Small Fish']",6,Searching for food in tidal pools.
8,22,6.1443326487611625,2,u. olhanen.,,False,1.235705496276892,juvenile,male,9,20.254708555344536,,"['Jellyfish', 'Hermit Crab', 'Barnacle', 'Algae']",8,Climbing algae-covered rocks.
9,28,6.4424820587728675,8,A. Farensis,,False,1.5572276576780453,sub_adult, ,10,22.819029141306782,,"['Jellyfish', 'Small Fish', 'Sea Star', 'Sea Urchin', 'Coral Fragment']",5,Stillness in cold water.
10,38,7.452717516438603,4,A farensis,,False,1.1012709238591385,pre_puberty,nan,11,21.806907417079703,,"['Mussel', 'Sea Anemone', 'Coral Fragment', 'Polychaete Worm', 'Shrimp']",8,Swimming short distance to escape.
11,13,7.257596815429026,8,A. Farensis,,False,25.997007992633304,pre_puberty,male,12,17.144391274009816,,['Sea Star'],3,Feeding on small crustaceans.
12,26,6.486857987205145,7,A. Farensis,,False,0.23239397728180763,pre_puberty,?,13,18.81424348570592,,"['Algae', 'Snail', 'Barnacle', 'Crab (Other Species)', 'Polychaete Worm']",12,Territorial display against intruder.
13,23,6.110213250314251,3,u. olhanen.,,True,9.671440319671207,sub_adult,male,14,19.77285717353042,,"['Sea Star', 'Jellyfish']",7,Moving toward warmer water pockets.
14,35,8.404395642337823,8,A farensis,,False,1.3699565131234206,juvenile,male,15,21.858122683291757,,"['Snail', 'Algae']",6,Hiding under seagrass blades.
15,43,5.818160893969045,2,A. Farensis,,True,40.327283525365736,adult,male,16,24.079863943840266,,"['Snail', 'Sea Anemone', 'Sea Urchin', 'Shrimp']",10,Moving in groups.
16,34,4.639307237231627,8,u. olhanen.,,False,4.185937935121854,sub_adult,male,17,22.08376649021723,,"['Sea Anemone', 'Small Fish']",11,Claw snapping in competition.
17,31,6.955770744403637,4,A. Farensis,,True,5.674805601522392,sub_adult,male,18,22.211786382051812,,"['Hermit Crab', 'Crab (Other Species)', 'Shrimp']",10,Claw snapping in competition.
18,14,8.33104245388961,4,u. olhanen.,,True,4.085591596440892,pre_puberty,male,19,16.211392289777756,,"['Snail', 'Algae', 'Small Fish', 'Mussel', 'Shrimp']",8,Slow movement near seagrass patches.
19,27,8.01415879692874,6,A. Farensis,,True,1.9439046426784923,sub_adult,N/R,20,21.69042323354156,,"['Hermit Crab', 'Jellyfish', 'Polychaete Worm']",9,Climbing barnacle-covered surfaces.
20,55,9.954099731652011,7,A farensis,,True,53.57309141420635,pre_puberty,female,21,24.48696353685862,,"['Shrimp', 'Algae', 'Mussel', 'Hermit Crab']",6,Climbing onto submerged logs.
21,7,5.127031471932003,3,u. olhanen.,,False,14.44899574342605,pre_puberty,male,22,17.00198817956563,,"['Sea Anemone', 'Polychaete Worm', 'Jellyfish', 'Coral Fragment', 'Shrimp']",4,Sitting still blending with environment.
22,12,7.853559660404642,2,A. Farensis,,False,90.09512495487947,juvenile,female,23,19.555269105876075,,"['Sea Sponge', 'Hermit Crab', 'Small Fish', 'Jellyfish', 'Mussel']",9,Stillness in cold water.
23,12,10.498984235392575,2,A. Farensis,,True,0.7570741993514439,pre_puberty,male,24,17.650686554080096,,"['Mussel', 'Sea Sponge']",8,Climbing onto submerged logs.
24,13,10.348437296862944,3,u. olhanen.,,False,3.5722406089912155,adult,male,25,17.87321469350301,,"['Algae', 'Crab (Other Species)', 'Snail', 'Mussel', 'Barnacle']",5,Pausing frequently during exploration.
25,40,6.201504109574676,3,A farensis,,False,0.43116419243401993,juvenile,male,26,24.050788887126224,,"['Shrimp', 'Sea Star', 'Jellyfish', 'Hermit Crab', 'Polychaete Worm']",10,Claw snapping at diver.
26,21,8.726930150474274,2,u. olhanen.,,False,0.060199330507926474,sub_adult,female,27,21.553440831829132,,['Barnacle'],8,Picking biofilm on submerged wood.
27,20,3.834094196434215,9,A. Farensis,,True,7.554902433536202,juvenile,female,28,20.04013488648806,,"['Sea Star', 'Shrimp', 'Polychaete Worm']",8,Foraging among seagrass roots.
28,21,7.502900943380477,6,A. Farensis,,False,0.604525702290073,sub_adult,male,29,22.264190998122903,,"['Polychaete Worm', 'Sea Sponge', 'Mussel']",5,Color changes during molting.
29,27,8.072453154282266,10,A. Farensis,,False,2.342215230138799,sub_adult,female,30,19.49237583454974,,"['Hermit Crab', 'Algae', 'Sea Urchin']",8,Camouflaging with surrounding mud.
30,23,6.207266915281201,2,A farensis,,False,9.22062074768909,juvenile,male,31,22.033328098130383,,"['Coral Fragment', 'Snail', 'Sea Star']",9,Climbing barnacle-covered surfaces.
31,26,7.837623729574052,5,U. olhanensis,,False,8.5574448178712,juvenile,male or female,32,17.578235207979056,,"['Shrimp', 'Snail', 'Sea Sponge']",11,Escaping predator silhouette overhead.
32,14,7.3711165000451455,2,U. olhanensis,,False,0.1487507192960132,pre_puberty,male,33,18.461001465863337,,"['Crab (Other Species)', 'Mussel', 'Small Fish', 'Shrimp', 'Sea Star']",7,Climbing onto submerged logs.
33,42,10.14136234887145,8,A farensis,,False,2.2150961264634543,adult,-,34,22.361236961671707,,"['Sea Sponge', 'Shrimp', 'Hermit Crab', 'Sea Urchin', 'Barnacle']",6,Feeding on detritus in shallow water.
34,15,8.809690936385262,6,A. Farensis,,False,3.9692041944711387,sub_adult,?,35,19.364460403356354,,"['Algae', 'Snail']",7,Social contact with other crabs.
35,26,7.684368417858822,7,A. Farensis,,False,55.73868707125741,adult,?,36,20.195156133219733,,"['Small Fish', 'Hermit Crab']",6,Feeding on small crustaceans.
36,27,8.430097735290465,3,A. Farensis,,False,6.687765810803405,sub_adult,male,37,21.736374662068627,,"['Polychaete Worm', 'Algae', 'Snail', 'Sea Urchin']",4,Feeding on detritus in shallow water.
37,22,8.791572199108925,6,A farensis,,False,1.611517256729785,pre_puberty,male,38,19.610406608074502,,"['Sea Urchin', 'Sea Anemone', 'Mussel', 'Coral Fragment']",5,Dragging shell fragment backward.
38,21,9.271189559258668,3,A farensis,,False,2.6034487213932422,adult,male,39,19.620006231932003,,"['Coral Fragment', 'Barnacle', 'Snail', 'Small Fish', 'Jellyfish']",10,Slow movement near seagrass patches.
39,25,7.498629131243837,7,A. Farensis,,True,6.673926698439906,sub_adult,male,40,20.229586616235984,,"['Algae', 'Crab (Other Species)', 'Sea Anemone', 'Coral Fragment']",5,Sitting still blending with environment.
40,8,8.109228135213684,10,U. olhanensis,,True,15.381584740104934,pre_puberty,male,41,19.09674457394215,,"['Hermit Crab', 'Sea Star']",9,Hiding beneath rocks.
41,8,7.4865531234625085,4,U. olhanensis,,False,1.4783958256124328,sub_adult,male,42,17.791452567750976,,"['Hermit Crab', 'Small Fish', 'Mussel', 'Jellyfish']",7,Resting in shaded rock crevice.
42,12,4.833012847188519,5,A. Farensis,,False,5.754270271681812,adult,male,43,15.490406386031403,,"['Jellyfish', 'Sea Star', 'Mussel']",7,Foraging among seagrass roots.
43,38,7.0870442428635645,4,U. olhanensis,,False,1.9279872006162506,pre_puberty,female,44,21.62445072178096,,"['Snail', 'Algae', 'Sea Urchin', 'Shrimp']",10,Displaying dominance by lifting body.
44,22,5.4829512343196445,3,u. olhanen.,,False,0.4693381972763648,sub_adult,male,45,19.54328052361235,,"['Barnacle', 'Crab (Other Species)', 'Small Fish']",12,Escaping from aggressive fish.
45,23,8.171544800101628,10,u. olhanen.,,False,9.292034811597071,pre_puberty,female,46,18.076491236147994,,"['Sea Sponge', 'Barnacle']",10,Resting under shell fragment.
46,24,7.1110322185553105,5,A farensis,,False,5.113177730570176,sub_adult,nan,47,19.554420268593333,,['Sea Sponge'],9,Climbing barnacle-covered surfaces.
47,27,7.814408705237334,5,u. olhanen.,,False,2.301162661284701,pre_puberty,female,48,20.298854163660245,,"['Small Fish', 'Sea Star', 'Coral Fragment']",10,Hiding under floating debris.
48,32,8.785044778579465,3,u. olhanen.,,True,7.027525320846861,adult,male,49,22.6571297555115,,['Sea Sponge'],6,Claw waving directed at nearby crab.
49,15,9.631489351196464,3,A. Farensis,,False,0.2645626670673752,juvenile,N/R,50,17.577982076022913,,"['Small Fish', 'Algae']",7,Claw waving directed at nearby crab.
50,29,7.0947574016551,9,A. Farensis,,False,0.06108959331244507,juvenile,female,51,16.855091066267452,,"['Small Fish', 'Snail']",11,Climbing submerged rocks.
51,50,10.216387530186253,2,A. Farensis,,False,0.45005969931051215,sub_adult,male,52,24.929344707817933,,"['Polychaete Worm', 'Small Fish', 'Sea Star', 'Shrimp', 'Hermit Crab']",6,Interaction with hermit crabs.
52,22,4.7226941995508245,3,A farensis,,True,0.9452113216960873,pre_puberty,female,53,19.15653253143089,,"['Sea Urchin', 'Mussel', 'Crab (Other Species)', 'Small Fish']",8,Defensive posture when approached.
53,8,7.466350591445281,3,u. olhanen.,,False,13.102269535466904,sub_adult,male,54,19.42410723801231,,"['Algae', 'Small Fish', 'Sea Anemone', 'Sea Urchin']",4,Inspecting discarded crab shell.
54,35,6.824909941473768,3,A. Farensis,,True,0.36259857748596463,juvenile,female,55,22.824014135375133,,['Crab (Other Species)'],4,Hiding under floating debris.
55,28,5.218302893655314,4,u. olhanen.,,False,0.31957470010098493,sub_adult,female,56,20.285251567218083,,"['Shrimp', 'Sea Urchin', 'Sea Sponge', 'Algae']",8,Half buried in sand.
56,37,8.130243268643259,5,A. Farensis,,True,3.088510338743167,pre_puberty,?,57,25.770582017710687,,"['Sea Star', 'Jellyfish', 'Sea Urchin']",9,Hiding beneath rocks.
57,15,6.552988691555444,4,u. olhanen.,,True,7.960191218774392,juvenile,male,58,16.241240305966716,,"['Polychaete Worm', 'Sea Anemone', 'Snail', 'Barnacle', 'Algae']",7,Vibrating antennae in water currents.
58,11,4.726653509948646,7,U. olhanensis,,False,6.9089174865208856,adult,male,59,14.901231571241716,,['Snail'],10,Hiding beneath rocks.
59,20,7.792481237121499,3,u. olhanen.,,False,0.9361487646535281,sub_adult,male,60,18.445593561412544,,"['Algae', 'Polychaete Worm', 'Shrimp']",13,Struggling with entangled seaweed.
60,23,6.770579228369773,4,u. olhanen.,,True,24.367283930531464,juvenile, ,61,19.549796415369748,,"['Shrimp', 'Sea Star', 'Barnacle']",9,Resting in shaded rock crevice.
61,15,9.127988841485992,2,U. olhanensis,,False,4.643511626287607,juvenile,male,62,18.595714767108895,,"['Jellyfish', 'Polychaete Worm']",8,Feeding on small mollusks.
62,23,8.653190527345803,3,A. Farensis,,False,11.63617929540762,sub_adult,female,63,21.287251962002646,,"['Sea Sponge', 'Jellyfish', 'Shrimp', 'Algae']",6,Exploring new territory.
63,17,6.28850577204901,7,U. olhanensis,,False,60.20037741888432,sub_adult,male,64,19.604209032849024,,"['Jellyfish', 'Crab (Other Species)', 'Snail']",7,Rapid claw movement while feeding.
64,15,6.465320589382619,4,u. olhanen.,,False,-999.0,sub_adult,male or female,65,18.576099077974735,,"['Crab (Other Species)', 'Sea Anemone', 'Sea Star']",7,Interacting with small fish nearby.
65,19,9.73798591700988,4,u. olhanen.,,False,12.30859563544911,sub_adult,female,66,18.91032708765417,,"['Algae', 'Sea Urchin']",4,Escaping predator silhouette overhead.
66,28,5.151874038748835,2,A farensis,,False,34.07394135031291,adult,male or female,67,19.56009972677386,,"['Crab (Other Species)', 'Jellyfish', 'Shrimp', 'Sea Sponge', 'Polychaete Worm']",7,Rapid crossing of open sand.
