,species_name,sex,stage,is_gravid?,behavior,associated_species,depth [m],cl [cm],cw [cm],lcl [cm],rcl [cm],fw [cm],date,latitude,longitude,id
0,A farensis,female,juvenile,True,Inspecting discarded crab shell.,"['Algae', 'Jellyfish', 'Hermit Crab', 'Small Fish', 'Sea Star']",5.0,0.7054920424388917,0.5860145528310882,0.8761595657969913,0.7199819014354124,3.272727272727273,2020-08-11,37.1,-8.62,0
1,U. olhanensis,female,adult,False,Rapid crossing of open sand.,"['Small Fish', 'Sea Urchin', 'Jellyfish', 'Sea Anemone']",8.0,1.2875508233935242,1.1747187111505968,1.708931517530099,1.4053480537947305,3.272727272727273,2020-08-11,,,1
2,u. olhanen.,male,pre_puberty,,Foraging among seagrass roots.,"['Sea Urchin', 'Mussel', 'Sea Star', 'Snail']",8.0,1.4318181818181819,1.4289796080526214,1.8724225665348662,1.5266035455052163,3.272727272727273,2020-08-11,,,2
3,A. Farensis,female,sub_adult,False,Picking biofilm on submerged wood.,"['Shrimp', 'Algae', 'Sea Star', 'Mussel']",5.0,1.412702491715513,1.6529404613268002,2.3929028995257946,1.517919394294276,3.1818181818181817,2020-08-11,,,3
4,u. olhanen.,male,pre_puberty,,Territorial display against intruder.,"['Crab (Other Species)', 'Coral Fragment', 'Sea Urchin', 'Shrimp']",7.0,0.8181818181818182,0.6652411384140818,0.843046268792071,0.8903246517041624,3.272727272727273,2020-08-11,,,4
5,u. olhanen.,male,adult,,Escaping from aggressive fish.,"['Mussel', 'Barnacle']",11.0,4.363636363636363,3.94452452548357,5.336704996687027,4.554867087384025,3.3636363636363638,2020-08-11,,,5
6,u. olhanen.,male,adult,,Climbing algae-covered rocks.,"['Sea Sponge', 'Polychaete Worm']",6.0,5.181818181818182,4.798154060039564,5.971633525051627,5.513354160222531,3.1818181818181817,2020-08-11,,,6
7,U. olhanensis,male,adult,,Using claws to dig into sediment.,['Algae'],6.0,0.5454545454545454,0.5757044470598719,0.7198231937607807,0.5710157101104191,3.1818181818181817,2020-08-11,,,7
8,A farensis,male,sub_adult,,Struggling with entangled seaweed.,"['Sea Urchin', 'Hermit Crab', 'Sea Star', 'Shrimp', 'Coral Fragment']",6.0,2.6136363636363638,3.102137953254557,4.2763599566273705,2.809104215661289,3.090909090909091,2020-08-11,,,8
9,u. olhanen.,female,adult,False,Moving toward warmer water pockets.,"['Snail', 'Mussel']",8.0,2.605268344570524,2.8761335022651773,4.1352446015868205,2.6314376276576117,3.272727272727273,2020-08-11,,,9
10,A farensis,male,sub_adult,True,Resting in shaded rock crevice.,"['Polychaete Worm', 'Snail', 'Mussel', 'Coral Fragment']",6.0,2.727272727272727,2.64526453937179,3.3465470752265394,2.8925181490948257,3.090909090909091,2020-08-11,,,10
