,cl [mm],lcl [mm],fw [mm],species_name,longitude,is_gravid,rcl [mm],stage,sex,id,cw [mm],latitude,associated_species,depth [m],is_gravid?,behavior
0,80,83.168004813993,40,A. Farensis,-7.99163,False,28.13329927296141,s,?,1,181.23705297223574,37.01025,"['Barnacle', 'Crab (Other Species)', 'Small Fish', 'Algae', 'Snail']",6,False,Scavenging near tidal pools.
1,40,96.63961080313334,100,A. Farensis,,False,72.59413456864075,p,male,2,174.48722740098944,,"['Hermit Crab', 'Crab (Other Species)']",9,False,Climbing submerged rocks.
2,280,88.63985127607977,60,A. Farensis,,False,40.11288677315666,s,female,3,226.343618581898,,"['Hermit Crab', 'Sea Urchin', 'Barnacle', 'Algae']",11,False,Climbing onto submerged logs.
3,80,77.43006830007728,50,A farensis,,False,223.38529141793546,s,male,4,170.9181180807605,,"['Sea Urchin', 'Shrimp', 'Crab (Other Species)']",10,False,Color changes during molting.
4,130,113.58588657098801,70,A. Farensis,,False,259.12470952164983,p,male,5,178.1567770851786,,"['Mussel', 'Sea Anemone', 'Polychaete Worm', 'Sea Urchin', 'Coral Fragment']",12,False,Sitting still blending with environment.
5,40,84.59217512336312,60,u. olhanen.,,True,293.9511484196344,s,female,6,180.95261171479632,,"['Barnacle', 'Shrimp', 'Sea Urchin', 'Hermit Crab', 'Small Fish']",12,True,Resting under shell fragment.
6,150,91.4206159808578,30,A. Farensis,,False,5.018109702059422,a,male,7,193.75536603182235,,"['Coral Fragment', 'Crab (Other Species)', 'Barnacle', 'Sea Star', 'Hermit Crab']",8,False,Defensive posture when approached.
7,420,98.84223059356421,70,A. Farensis,,False,14.781219303984168,s,female,8,142.69592191629553,,"['Sea Star', 'Crab (Other Species)', 'Small Fish', 'Sea Urchin']",4,False,Searching for food in tidal pools.
8,60,113.98902751676543,40,U. olhanensis,,True,42.01769718262285,j,female,9,218.45901891250432,,"['Algae', 'Sea Urchin', 'Hermit Crab', 'Sea Star']",10,True,Waving claws rhythmically.
9,240,97.03579552840017,50,U. olhanensis,,True,949.9478204602893,p,male,10,204.79336221434585,,"['Hermit Crab', 'Shrimp', 'Algae', 'Coral Fragment', 'Mussel']",9,True,Escaping from aggressive fish.
10,190,90.88673438974934,20,A. Farensis,,True,11.254337723590446,j,male,11,185.4353597891824,,"['Hermit Crab', 'Barnacle', 'Algae']",10,True,Dragging shell fragment backward.
11,180,117.83687841919638,50,A farensis,,False,557.9450194422993,a,female,12,146.2145133467233,,"['Coral Fragment', 'Small Fish', 'Mussel', 'Snail', 'Sea Star']",9,False,Swimming short distance to escape.
12,210,91.30907573272506,70,u. olhanen.,,False,28.83890651111299,p,female,13,149.99819666238787,,"['Hermit Crab', 'Polychaete Worm', 'Jellyfish', 'Sea Urchin']",8,False,Waving claws rhythmically.
13,120,143.39659784296055,30,A farensis,,False,62.882359670736186,p,female,14,148.33760325028706,,"['Algae', 'Snail']",7,False,Guarding a small hole in sediment.
14,280,115.80601636320989,50,A farensis,,False,4.518359311629961,j,male,15,150.33974441465972,,"['Shrimp', 'Jellyfish', 'Snail']",7,False,Guarding a small hole in sediment.
15,80,99.65552364284773,50,u. olhanen.,,False,510.58372418253606,s,male,16,200.15526535713275,,"['Barnacle', 'Polychaete Worm']",8,False,Defensive posture when approached.
16,40,112.68193607211688,50,A farensis,,True,20.528446486992294,a,male,17,234.70905775030366,,['Mussel'],6,True,Hiding in sandy burrow.
17,90,81.57373236009096,60,A farensis,,False,241.15193564176047,p,male,18,200.09150439180402,,['Algae'],9,False,Retreating into burrow.
18,230,117.25563494833949,30,A farensis,,True,77.58440138027973,j,female,19,179.7056044725361,,"['Snail', 'Barnacle', 'Sea Sponge', 'Small Fish', 'Polychaete Worm']",7,True,Feeding on small mollusks.
19,400,82.6332961381535,40,A. Farensis,,False,5.6071036953172815,s,female,20,172.5270055068712,,"['Sea Sponge', 'Polychaete Worm']",9,False,Interacting with small fish nearby.
20,80,102.22104701522652,30,A farensis,,False,1500.0,p,-,21,186.19900560750125,,['Sea Sponge'],6,False,Color changes during molting.
21,280,71.94389419788932,20,u. olhanen.,,False,53.8606214316066,s,male,22,160.79088661346074,,['Sea Sponge'],13,False,Shaking claws after contact.
22,230,123.35090888910383,30,U. olhanensis,,False,18.30638031202049,a,male,23,191.12703665418223,,"['Algae', 'Small Fish']",9,False,Moving toward warmer water pockets.
23,130,105.72369284637182,20,A farensis,,False,21.236671898660973,a,male or female,24,181.64667812544937,,['Algae'],9,False,Moving in groups.
