,cl [cm],lcl [cm],fw [cm],species,longitude,is_gravid,rcl [cm],stage,sex,id,cw [cm],latitude,associated_species,depth [m],behaviour
0,41,8.080689579070658,5,A. Farensis,-8.01873,False,7.637081350997197,sub_adult, ,1,17.909548319331225,37.02606,"['Shrimp', 'Small Fish']",8,Claw snapping in competition.
1,28,9.141668775888624,7,U. olhanensis,,False,43.05862169776401,juvenile,male or female,2,15.592591313953436,,"['Jellyfish', 'Snail', 'Polychaete Worm', 'Sea Star', 'Coral Fragment']",10,Feeding on small mollusks.
2,12,10.28056521192826,3,U. olhanensis,,False,2.0003467939260537,sub_adult,?,3,12.335822574669063,,"['Snail', 'Crab (Other Species)', 'Sea Anemone']",8,Cleaning claws with rubbing motion.
3,12,5.002274446442325,4,U. olhanensis,,False,2.0920425798417734,juvenile,male,4,9.624027646145558,,"['Snail', 'Crab (Other Species)', 'Mussel', 'Jellyfish']",7,Climbing submerged rocks.
4,46,6.207229425094797,9,A farensis,,False,5.133685717211047,juvenile,female,5,19.871935905616475,,"['Algae', 'Sea Sponge', 'Snail', 'Sea Star']",6,Picking algae from rock surface.
5,17,8.081353484439738,3,A. Farensis,,False,6.663692122193756,sub_adult,male,6,11.624439207099533,,['Small Fish'],6,Inspecting discarded crab shell.
6,12,7.17114100675194,3,U. olhanensis,,False,7.553049019017669,pre_puberty, ,7,13.874895726842206,,"['Crab (Other Species)', 'Polychaete Worm']",9,Social contact with other crabs.
7,31,11.789422956132558,7,A. Farensis,,False,14.302762042998008,adult,?,8,13.46098405849474,,"['Jellyfish', 'Hermit Crab']",7,Resting in shaded rock crevice.
8,36,6.563523219376842,4,U. olhanensis,,False,10.26853461172043,pre_puberty,male,9,13.704715103421597,,"['Polychaete Worm', 'Snail', 'Crab (Other Species)', 'Sea Urchin']",8,Rapid claw movement while feeding.
9,45,6.7578780039174,6,A farensis,,False,2.5524392703890113,sub_adult,female,10,18.94493520274312,,"['Hermit Crab', 'Algae', 'Barnacle', 'Polychaete Worm']",8,Burrowing into sandy sediment.
10,11,10.297044125362689,2,A farensis,,False,0.8875198444571735,adult,male,11,16.10707082658781,,"['Coral Fragment', 'Hermit Crab']",8,Shaking claws after contact.
11,35,8.618795888466584,3,A. Farensis,,False,9.16659687033642,pre_puberty,male or female,12,17.160759301585834,,"['Sea Anemone', 'Hermit Crab', 'Algae', 'Sea Sponge', 'Coral Fragment']",6,Searching for food in tidal pools.
12,22,7.691601432034616,7,U. olhanensis,,False,0.7019921876209959,pre_puberty,male,13,13.915417766231425,,"['Small Fish', 'Sea Anemone', 'Polychaete Worm', 'Crab (Other Species)']",10,Foraging among seagrass roots.
13,43,8.965414357215089,4,u. olhanen.,,True,9.273305872996337,pre_puberty,female,14,18.882048527773225,,"['Sea Star', 'Crab (Other Species)', 'Sea Sponge']",10,Sideways walking along bay edge.
14,10,6.268469862760947,4,U. olhanensis,,False,12.85954049041935,adult,male,15,12.10473881267988,,['Algae'],8,Emerging cautiously from hiding.
